Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,EloHome,EloAway
F1,26/01/05,Lyon,Rennes,2,1,H,2,0,H,1.3,4.33,8.5,1.35,3.85,10.0,1.4,3.5,9.0,1.35,4.0,7.0,1.3,4.0,10.0,1.333,4.0,9.0,1.36,3.75,8.0,1.79,1.85,1.4,2.52,-0.5,1.82,2.02,-1.25,1.9,2.0,-1.25,,,,,,,,,,1880.14,1679.38
F1,26/01/05,Nantes,St Etienne,0,0,D,0,0,D,2.25,2.87,3.0,2.15,2.85,3.5,2.2,2.75,3.4,2.2,2.8,3.1,2.1,3.0,3.2,2.2,2.8,3.25,2.2,2.8,3.2,2.0,1.65,2.2,1.52,-0.5,1.78,2.06,-0.25,1.85,2.05,-0.25,,,,,,,,,,1673.45,1694.98
F1,26/01/05,Nice,Lille,1,1,D,0,1,A,2.5,2.87,2.62,2.8,2.9,2.5,2.65,2.8,2.65,2.6,2.8,2.6,2.5,2.875,2.625,2.625,2.8,2.625,2.62,2.75,2.62,2.2,1.55,2.65,1.36,-0.5,1.7,2.14,0.0,1.775,2.125,0.0,,,,,,,,,,1668.87,1762.08
F1,26/01/05,Paris SG,Istres,2,2,D,1,0,H,1.44,3.5,7.0,1.45,3.5,8.0,1.44,3.5,7.5,1.45,3.6,5.8,1.364,3.75,8.0,1.4,3.6,8.0,1.44,3.6,6.5,1.95,1.71,1.44,2.39,-0.5,1.74,2.1,-1.0,1.95,1.95,-1.25,,,,,,,,,,1783.23,1578.68
F1,29/01/05,Caen,Lille,0,0,D,0,0,D,3.0,2.87,2.25,3.2,2.9,2.25,3.2,2.9,2.2,2.9,2.8,2.3,3.0,3.0,2.2,3.2,2.875,2.2,3.2,2.9,2.2,,,,,,1.8,2.04,0.25,1.75,2.15,0.25,,,,,,,,,,1639.07,1762.32
F1,29/01/05,Lens,Strasbourg,2,1,H,1,0,H,1.83,3.0,4.2,1.9,3.0,4.2,1.9,3.0,3.95,1.9,2.8,4.0,1.909,3.0,3.75,1.85,2.875,4.333,1.9,3.0,3.95,,,,,,1.88,1.96,-0.5,1.85,2.05,-0.5,,,,,,,,,,1661.51,1636.85
F1,29/01/05,Metz,Auxerre,3,0,H,0,0,D,2.62,3.0,2.5,2.7,2.8,2.7,2.65,2.8,2.65,2.6,2.8,2.6,2.625,2.875,2.5,2.8,2.9,2.4,2.65,2.8,2.65,,,,,,1.86,1.98,0.25,1.75,2.15,0.25,,,,,,,,,,1633.79,1789.79
F1,29/01/05,Rennes,Bordeaux,2,0,H,1,0,H,2.1,3.0,3.2,2.3,2.85,3.2,2.1,2.9,3.45,2.1,2.8,3.3,2.0,2.875,3.6,2.1,3.0,3.25,2.1,2.9,3.45,,,,,,1.94,1.9,-0.25,1.925,1.975,-0.25,,,,,,,,,,1675.62,1716.3
F1,29/01/05,Sochaux,Nice,0,0,D,0,0,D,1.66,3.39,4.5,1.85,3.0,4.5,1.75,3.1,4.6,1.75,3.0,4.4,1.727,2.875,5.0,1.75,3.1,4.5,1.75,3.1,4.6,,,,,,1.88,1.96,-0.75,1.9,2.0,-0.75,,,,,,,,,,1736.32,1668.63
F1,29/01/05,Toulouse,Marseille,1,3,A,1,2,A,2.37,3.0,2.75,2.5,2.85,2.85,2.5,2.8,2.85,2.4,2.8,2.8,2.375,3.0,2.75,2.4,2.875,2.875,2.5,2.8,2.85,,,,,,2.1,1.74,-0.25,2.125,1.775,-0.25,,,,,,,,,,1700.05,1735.69
F1,30/01/05,Istres,Nantes,0,1,A,0,0,D,2.5,2.87,2.75,2.7,2.8,2.7,2.6,2.8,2.7,2.5,2.7,2.8,2.5,2.875,2.625,2.5,2.875,2.7,2.6,2.8,2.7,,,,,,1.96,1.88,0.0,1.875,2.025,0.0,,,,,,,,,,1587.49,1670.67
F1,30/01/05,Monaco,Paris SG,2,0,H,1,0,H,1.8,3.0,4.33,1.9,3.05,4.0,1.85,3.0,4.2,1.8,2.9,4.2,1.8,3.0,4.333,1.8,3.0,4.5,1.85,3.0,4.2,,,,,,1.74,2.1,-0.5,1.825,2.075,-0.5,,,,,,,,,,1809.18,1774.42
F1,01/02/05,Bastia,Lyon,1,1,D,0,1,A,4.0,3.1,1.83,4.75,3.1,1.75,4.5,3.0,1.83,3.8,3.0,1.85,4.0,3.0,1.83,4.2,3.0,1.83,4.8,3.0,1.72,2.2,1.55,1.8,1.83,-0.5,2.08,1.76,0.5,2.0,1.9,0.5,,,,,,,,,,1579.56,1883.9
F1,05/02/05,Ajaccio,Istres,0,0,D,0,0,D,1.9,2.75,4.33,1.95,2.65,4.75,1.95,3.0,3.75,1.9,2.8,4.0,1.8,2.7,5.0,1.91,2.8,4.2,2.05,2.8,3.6,2.3,1.5,1.95,1.67,-0.5,2.0,1.84,-0.5,2.075,1.825,-0.5,,,,,,,,,,1629.46,1574.39
F1,05/02/05,Auxerre,St Etienne,2,2,D,1,1,D,1.66,3.2,5.0,1.7,3.0,5.5,1.7,3.2,4.75,1.65,3.1,4.8,1.7,3.0,5.0,1.67,3.2,5.0,1.7,3.0,5.0,2.2,1.55,1.7,1.91,-0.5,1.96,1.88,-0.75,2.0,1.9,-0.75,,,,,,,,,,1775.29,1697.76
F1,05/02/05,Bordeaux,Bastia,0,0,D,0,0,D,1.57,3.2,6.0,1.65,3.1,5.75,1.6,3.5,5.0,1.55,3.3,5.2,1.67,2.88,5.5,1.57,3.1,6.5,1.61,3.1,5.5,2.2,1.55,1.6,2.06,-0.5,1.76,2.08,-0.75,1.8,2.1,-0.75,,,,,,,,,,1705.91,1586.17
F1,05/02/05,Lille,Sochaux,0,0,D,0,0,D,1.8,3.0,4.33,1.8,3.05,4.5,1.8,3.0,4.5,1.8,2.9,4.2,1.7,3.2,4.5,1.8,3.0,4.33,1.72,3.1,4.5,2.1,1.6,1.8,1.8,-0.5,1.88,1.96,-0.5,1.95,1.95,-0.5,,,,,,,,,,1761.48,1730.72
F1,05/02/05,Lyon,Toulouse,4,0,H,2,0,H,1.5,3.4,6.5,1.45,3.4,8.5,1.5,3.6,6.0,1.4,3.7,6.5,1.5,3.25,6.5,1.44,3.6,7.0,1.5,3.3,6.5,2.0,1.65,1.5,2.25,-0.5,1.8,2.04,-1.0,1.8,2.1,-1.0,,,,,,,,,,1877.29,1685.26
F1,05/02/05,Marseille,Rennes,3,1,H,2,0,H,1.61,3.2,5.5,1.55,3.45,6.0,1.6,3.5,5.0,1.55,3.3,5.2,1.44,3.4,7.0,1.57,3.4,5.5,1.61,3.3,5.0,2.1,1.6,1.6,2.06,-0.5,1.76,2.08,-0.75,1.75,2.15,-0.75,,,,,,,,,,1750.48,1686.01
F1,05/02/05,Nantes,Monaco,0,0,D,0,0,D,3.0,3.0,2.25,3.2,3.0,2.2,3.1,3.0,2.2,3.1,2.8,2.2,3.0,3.0,2.2,3.2,2.88,2.2,3.2,2.8,2.2,2.2,1.55,1.52,2.2,0.5,2.02,1.82,0.25,2.1,1.8,0.25,,,,,,,,,,1683.77,1817.06
F1,05/02/05,Nice,Metz,1,1,D,0,0,D,1.83,3.1,4.0,1.95,3.0,3.9,2.0,3.0,3.6,2.0,2.7,3.8,1.91,2.88,4.0,1.91,2.8,4.2,2.0,2.87,3.6,2.2,1.55,2.0,1.64,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5,,,,,,,,,,1674.23,1648.29
F1,05/02/05,Strasbourg,Caen,5,0,H,3,0,H,1.83,3.1,4.0,1.95,2.95,4.0,2.0,3.0,3.6,2.0,2.7,3.8,1.91,2.88,4.0,1.95,3.0,3.75,1.9,2.87,4.0,2.0,1.65,1.9,1.71,-0.5,1.96,1.88,-0.5,1.975,1.925,-0.5,,,,,,,,,,1628.65,1639.91
F1,06/02/05,Paris SG,Lens,0,2,A,0,1,A,1.72,3.25,4.33,1.7,3.0,5.5,1.7,3.2,4.75,1.8,2.8,4.4,1.73,2.88,5.0,1.73,3.2,4.5,1.72,3.0,4.8,2.1,1.6,1.7,1.91,-0.5,1.8,2.04,-0.5,1.825,2.075,-0.5,,,,,,,,,,1766.54,1669.71
F1,18/02/05,Monaco,Lyon,1,1,D,0,0,D,2.37,2.87,2.87,2.3,3.0,3.0,2.35,2.95,2.9,2.3,2.8,2.9,2.38,3.0,2.75,2.38,2.88,2.88,2.3,2.75,3.1,2.1,1.6,2.35,1.46,-0.5,1.96,1.88,-0.25,2.0,1.9,-0.25,,,,,,,,,,1815.87,1881.21
F1,19/02/05,Bastia,Marseille,0,1,A,0,0,D,3.0,3.0,2.25,3.0,3.1,2.25,3.0,2.9,2.3,3.1,2.8,2.2,3.0,3.0,2.2,3.1,2.88,2.25,3.0,2.8,2.3,2.2,1.55,1.47,2.3,0.5,1.84,2.0,0.25,1.85,2.05,0.25,,,,,,,,,,1593.17,1757.47
F1,19/02/05,Caen,Ajaccio,2,2,D,2,2,D,2.2,2.8,3.25,2.15,2.75,3.65,2.15,2.85,3.4,2.0,2.8,3.6,2.1,2.75,3.5,2.1,2.75,3.6,2.1,2.75,3.5,2.3,1.5,2.15,1.55,-0.5,1.86,1.98,-0.25,1.875,2.025,-0.25,,,,,,,,,,1630.54,1624.22
F1,19/02/05,Lens,Nantes,2,0,H,1,0,H,1.9,2.9,4.0,2.05,2.9,3.75,1.95,2.9,3.9,2.0,2.8,3.6,2.0,2.88,3.6,2.05,2.8,3.75,1.9,2.75,4.2,2.2,1.55,1.95,1.66,-0.5,1.74,2.1,-0.25,1.725,2.174,-0.25,,,,,,,,,,1688.62,1684.96
F1,19/02/05,Rennes,Nice,4,1,H,0,0,D,1.72,3.1,4.75,1.75,3.05,5.0,1.82,3.2,4.0,1.7,3.1,4.4,1.73,2.88,5.0,1.73,3.0,5.0,1.72,2.9,5.0,2.2,1.55,1.82,1.78,-0.5,1.78,2.06,-0.5,1.8,2.1,-0.5,,,,,,,,,,1679.02,1669.89
F1,19/02/05,Strasbourg,Paris SG,3,1,H,2,0,H,2.5,2.62,3.0,2.5,2.9,2.8,2.5,2.8,2.8,2.5,2.7,2.8,2.4,2.88,2.8,2.5,2.7,2.88,2.4,2.75,2.9,2.1,1.6,2.5,1.4,-0.5,1.78,2.06,0.0,1.8,2.1,0.0,,,,,,,,,,1638.02,1747.63
F1,19/02/05,Toulouse,Bordeaux,1,0,H,0,0,D,2.2,2.7,3.4,2.0,2.85,4.0,2.15,2.85,3.4,2.2,2.7,3.2,2.0,2.88,3.6,2.1,2.9,3.4,2.05,2.7,3.75,2.2,1.55,2.15,1.55,-0.5,1.82,2.02,-0.25,1.85,2.0,-0.25,,,,,,,,,,1681.34,1698.91
F1,20/02/05,Istres,Auxerre,1,0,H,1,0,H,3.25,3.0,2.1,3.5,2.95,2.1,3.4,3.0,2.05,3.2,2.9,2.1,3.4,3.0,2.0,3.4,2.9,2.1,3.75,2.8,2.0,2.3,1.5,1.59,2.05,0.5,1.72,2.12,0.5,2.05,1.85,0.25,,,,,,,,,,1579.63,1769.41
F1,20/02/05,Metz,Lille,1,1,D,0,1,A,2.62,2.8,2.62,2.7,3.0,2.5,2.65,2.75,2.7,2.5,2.7,2.8,2.62,2.88,2.5,2.7,2.8,2.6,2.6,2.7,2.7,2.3,1.5,2.65,1.36,-0.5,1.92,1.92,0.0,1.95,1.95,0.0,,,,,,,,,,1652.63,1756.99
F1,20/02/05,St Etienne,Sochaux,1,0,H,0,0,D,2.25,2.75,3.25,2.25,2.8,3.35,2.25,2.7,3.35,2.1,2.8,3.3,2.25,2.88,3.0,2.25,2.75,3.25,2.2,2.75,3.25,2.3,1.5,2.25,1.5,-0.5,1.94,1.9,-0.25,1.95,1.95,-0.25,,,,,,,,,,1703.64,1735.21
F1,26/02/05,Ajaccio,Lens,0,0,D,0,0,D,2.37,2.87,2.87,2.45,2.8,3.0,2.45,2.7,3.0,2.3,2.7,3.0,2.25,2.75,3.2,2.4,2.75,3.0,2.4,2.75,2.9,2.45,1.45,2.45,1.42,-0.5,,,,1.775,2.125,0.0,,,,,,,,,,1627.93,1697.5
F1,26/02/05,Bordeaux,Caen,2,2,D,1,0,H,1.61,3.2,5.5,1.7,3.0,5.5,1.7,3.0,5.25,1.65,3.0,5.0,1.67,2.88,5.5,1.62,3.2,5.5,1.61,3.1,5.5,2.0,1.65,1.7,1.91,-0.5,,,,1.8,2.1,-0.75,,,,,,,,,,1689.32,1626.83
F1,26/02/05,Lyon,St Etienne,3,2,H,1,0,H,1.5,3.4,6.5,1.4,3.75,8.25,1.53,3.3,6.5,1.6,3.1,5.2,1.5,3.25,6.5,1.5,3.4,6.5,1.57,3.1,6.0,2.0,1.65,2.0,1.38,-1.5,,,,2.05,1.85,-1.0,,,,,,,,,,1882.45,1713.71
F1,26/02/05,Nantes,Strasbourg,2,1,H,1,0,H,2.0,3.0,3.5,2.0,2.85,4.0,2.0,2.8,3.95,1.9,2.8,4.0,1.91,2.88,4.0,1.91,2.9,4.0,1.95,2.75,4.0,2.2,1.55,2.0,1.64,-0.5,,,,1.925,1.975,-0.5,,,,,,,,,,1676.08,1650.87
F1,26/02/05,Nice,Monaco,2,1,H,1,0,H,3.0,2.75,2.37,3.5,2.85,2.15,3.05,2.8,2.35,2.9,2.7,2.4,3.2,2.75,2.25,3.2,2.8,2.25,3.0,2.7,2.37,2.2,1.55,1.46,2.35,0.5,,,,1.875,2.025,0.25,,,,,,,,,,1661.19,1814.63
F1,26/02/05,Paris SG,Bastia,1,0,H,0,0,D,1.61,3.1,5.5,1.55,3.3,6.5,1.6,3.15,6.0,1.55,3.4,5.0,1.62,3.0,6.0,1.57,3.4,5.5,1.61,3.1,5.5,2.2,1.55,1.6,2.07,-0.5,,,,2.0,1.9,-1.0,,,,,,,,,,1734.78,1582.96
F1,27/02/05,Lille,Rennes,0,0,D,0,0,D,1.57,3.25,6.0,1.65,3.05,6.0,1.6,3.15,6.0,1.6,3.1,5.2,1.67,2.88,5.5,1.57,3.2,6.0,1.61,3.1,5.5,2.1,1.6,1.6,2.07,-0.5,,,,2.2,1.7,-1.0,,,,,,,,,,1756.83,1687.72
F1,27/02/05,Marseille,Istres,1,1,D,0,0,D,1.36,3.75,8.5,1.4,3.5,10.0,1.4,3.6,8.5,1.35,3.8,7.5,1.4,3.6,7.5,1.36,3.75,8.5,1.36,3.6,9.0,1.95,1.71,2.0,1.53,-1.5,,,,2.025,1.875,-1.25,,,,,,,,,,1767.68,1595.29
F1,04/03/05,Caen,Lyon,1,0,H,0,0,D,4.2,3.0,1.83,5.5,2.9,1.75,4.4,3.0,1.8,3.8,3.0,1.85,5.0,2.88,1.73,4.5,3.1,1.75,4.8,2.8,1.8,1.65,2.0,1.21,3.3,1.5,1.8,2.04,0.75,1.775,2.125,0.75,,,,,,,,,,1632.28,1886.84
F1,05/03/05,Bastia,Lille,3,1,H,3,1,H,2.87,2.87,2.4,3.15,2.85,2.3,2.85,2.8,2.45,2.65,2.7,2.65,2.75,3.0,2.38,2.88,2.75,2.5,2.9,2.62,2.5,1.45,2.45,1.41,2.45,0.5,1.74,2.1,0.25,1.7,2.2,0.25,,,,,,,,,,1578.21,1751.18
F1,05/03/05,Istres,Bordeaux,0,1,A,0,0,D,2.7,2.87,2.5,2.9,2.85,2.45,2.7,2.8,2.6,2.7,2.6,2.7,2.8,2.75,2.5,2.75,2.75,2.6,2.9,2.75,2.4,1.45,2.45,1.37,2.6,0.5,1.94,1.9,0.0,2.1,1.8,0.0,,,,,,,,,,1603.48,1683.87
F1,05/03/05,Lens,Auxerre,3,1,H,1,0,H,2.3,2.87,3.0,2.35,2.9,3.0,2.25,2.9,3.1,2.2,2.9,3.0,2.2,3.0,3.0,2.3,2.88,3.0,2.15,2.8,3.3,1.55,2.2,4.7,1.08,-1.5,2.06,1.78,-0.25,2.05,1.85,-0.25,,,,,,,,,,1698.59,1753.75
F1,05/03/05,Monaco,Metz,0,0,D,0,0,D,1.53,3.25,6.5,1.45,3.5,8.0,1.5,3.5,6.15,1.55,3.4,5.0,1.44,3.4,7.5,1.5,3.4,6.5,1.53,3.25,6.0,1.71,2.0,2.42,1.4,-1.5,1.96,1.88,-1.0,1.925,1.975,-1.0,,,,,,,,,,1800.22,1652.79
F1,05/03/05,Paris SG,Nantes,1,0,H,0,0,D,1.8,3.0,4.33,1.7,3.0,5.5,1.8,3.0,4.4,1.85,2.9,4.0,1.73,2.88,5.0,1.8,3.1,5.0,1.72,2.9,5.0,1.6,2.1,3.3,1.21,-1.5,2.1,1.74,-0.75,2.1,1.8,-0.75,,,,,,,,,,1739.53,1684.26
F1,05/03/05,Rennes,Sochaux,3,0,H,2,0,H,2.1,2.87,3.4,2.05,3.0,3.6,2.0,2.8,3.9,1.9,2.9,3.8,1.91,3.2,3.5,2.0,2.88,3.75,1.83,3.0,4.0,1.6,2.1,3.9,1.15,-1.5,2.0,1.84,-0.5,2.075,1.825,-0.5,,,,,,,,,,1693.37,1725.14
F1,05/03/05,Strasbourg,Ajaccio,1,0,H,1,0,H,1.8,3.0,4.33,1.75,3.05,5.0,1.8,2.95,4.5,1.75,3.0,4.4,1.8,3.0,4.33,1.75,3.0,4.75,1.8,2.9,4.5,1.6,2.1,3.3,1.21,-1.5,1.8,2.04,-0.5,1.8,2.1,-0.5,,,,,,,,,,1642.69,1626.84
F1,05/03/05,Toulouse,Nice,1,0,H,1,0,H,1.8,3.0,4.33,1.7,3.3,5.0,1.75,3.0,4.8,1.75,3.1,4.2,1.73,2.88,5.0,1.73,3.0,5.0,1.72,3.0,4.8,1.6,2.1,3.15,1.23,-1.5,1.8,2.04,-0.5,1.825,2.075,-0.5,,,,,,,,,,1690.93,1675.6
F1,06/03/05,St Etienne,Marseille,2,0,H,1,0,H,2.62,2.87,2.6,2.75,2.85,2.6,2.7,2.7,2.65,2.6,2.8,2.6,2.62,2.88,2.5,2.75,2.8,2.75,2.7,2.62,2.7,1.6,2.1,1.35,2.65,0.5,1.88,1.96,0.0,1.9,2.0,0.0,,,,,,,,,,1709.32,1759.49
F1,12/03/05,Ajaccio,Paris SG,1,0,H,1,0,H,2.87,2.87,2.37,3.2,2.75,2.35,2.8,2.8,2.5,2.6,2.8,2.6,2.9,2.75,2.4,2.8,2.7,2.6,2.7,2.7,2.6,2.3,1.5,1.4,2.5,0.5,1.98,1.86,0.0,2.025,1.875,0.0,,,,,,,,,,1618.36,1746.79
F1,12/03/05,Bordeaux,St Etienne,2,0,H,1,0,H,2.1,2.8,3.5,2.1,2.65,4.0,2.1,2.8,3.5,2.1,2.7,3.5,2.0,2.7,4.0,2.05,2.8,3.75,2.15,2.7,3.5,2.2,1.55,2.1,1.56,-0.5,1.78,2.06,-0.25,1.9,2.0,-0.25,,,,,,,,,,1697.07,1720.04
F1,12/03/05,Lyon,Istres,2,1,H,1,1,D,1.3,4.0,10.0,1.2,5.0,15.0,1.3,4.1,9.5,1.3,4.2,8.0,1.25,4.5,10.0,1.3,4.2,9.0,1.28,4.0,10.0,1.9,1.75,1.92,1.65,-1.5,2.12,1.72,-1.5,2.15,1.75,-1.5,,,,,,,,,,1869.12,1590.28
F1,12/03/05,Marseille,Lens,2,1,H,1,1,D,1.72,3.0,5.0,1.75,3.0,5.0,1.7,3.1,5.0,1.75,3.0,4.4,1.7,3.2,4.5,1.73,3.2,5.2,1.7,3.0,5.0,2.2,1.55,1.7,1.91,-0.5,2.04,1.8,-0.75,2.075,1.825,-0.75,,,,,,,,,,1748.77,1709.49
F1,12/03/05,Metz,Rennes,1,1,D,1,1,D,2.2,2.75,3.4,2.15,2.75,3.65,2.15,2.8,3.4,2.1,2.8,3.3,2.0,3.0,3.4,2.2,2.8,3.25,2.15,2.75,3.4,2.3,1.5,2.15,1.54,-0.5,1.84,2.0,-0.25,1.875,2.025,-0.25,,,,,,,,,,1660.44,1703.45
F1,12/03/05,Nantes,Caen,2,0,H,1,0,H,1.8,2.8,5.0,1.7,3.0,5.5,1.8,2.85,4.7,1.8,2.8,4.4,1.7,3.0,5.0,1.8,2.88,4.75,1.8,2.9,4.5,2.2,1.55,1.8,1.77,-0.5,1.72,2.12,-0.5,1.75,2.15,-0.5,,,,,,,,,,1677.0,1650.0
F1,12/03/05,Nice,Strasbourg,0,0,D,0,0,D,1.9,2.8,4.2,1.95,2.75,4.4,1.9,2.8,4.2,1.9,2.9,3.8,1.9,2.9,4.0,1.91,2.8,4.2,1.9,2.75,4.2,2.0,1.65,1.9,1.68,-0.5,2.02,1.82,-0.5,1.725,2.175,-0.25,,,,,,,,,,1667.1,1651.17
F1,12/03/05,Sochaux,Bastia,1,0,H,1,0,H,1.72,3.0,5.0,1.6,3.25,6.0,1.7,3.0,5.1,1.65,3.1,4.8,1.67,3.1,5.0,1.7,3.1,5.0,1.7,3.0,5.0,2.1,1.6,1.7,1.89,-0.5,2.06,1.78,-0.75,2.1,1.8,-0.75,,,,,,,,,,1715.06,1593.3
F1,13/03/05,Auxerre,Monaco,2,2,D,0,1,A,2.37,2.75,3.0,2.45,2.9,2.85,2.4,2.75,3.0,2.4,2.7,2.9,2.38,3.0,2.75,2.4,2.8,3.25,2.4,2.75,2.9,2.2,1.55,2.4,1.43,-0.5,2.1,1.74,-0.25,1.75,2.15,0.0,,,,,,,,,,1742.85,1792.57
F1,13/03/05,Lille,Toulouse,1,1,D,0,0,D,1.8,3.0,4.33,1.8,2.9,5.0,1.8,3.0,4.5,1.85,2.8,4.2,1.8,3.2,4.0,1.8,3.0,4.33,1.83,2.87,4.33,2.45,1.45,1.8,1.8,-0.5,1.82,2.02,-0.5,1.85,2.05,-0.5,,,,,,,,,,1736.09,1699.43
F1,16/03/05,Sochaux,Metz,2,1,H,1,1,D,1.83,2.87,4.33,1.9,3.0,4.15,1.85,2.9,4.3,1.75,3.0,4.4,1.8,2.88,4.5,1.83,3.0,4.2,1.8,2.9,4.5,2.25,1.55,1.85,1.73,-0.5,,,,1.725,2.175,-0.5,,,,,,,,,,1720.51,1658.41
F1,16/03/05,St Etienne,Ajaccio,3,0,H,0,0,D,1.72,2.87,5.0,1.65,3.0,6.25,1.65,3.2,5.0,1.6,3.3,4.8,1.73,2.88,5.0,1.67,3.2,5.0,1.61,3.1,5.5,2.25,1.55,1.65,1.95,-0.5,,,,1.85,2.05,-0.75,,,,,,,,,,1710.27,1631.88
F1,16/03/05,Strasbourg,Monaco,0,0,D,0,0,D,3.0,2.87,2.25,2.8,2.9,2.5,2.85,2.8,2.45,2.7,2.8,2.5,2.75,3.0,2.38,2.88,2.88,2.38,2.8,2.75,2.5,2.15,1.6,1.41,2.45,0.5,,,,1.8,2.1,0.25,,,,,,,,,,1655.19,1794.37
F1,19/03/05,Bastia,Metz,1,0,H,0,0,D,2.1,2.75,3.6,2.1,2.9,3.5,2.1,2.8,3.6,2.2,2.7,3.2,2.0,2.88,3.6,2.05,2.8,3.75,2.1,2.8,3.4,2.45,1.45,2.1,1.58,-0.5,1.74,2.1,-0.25,1.7,2.2,-0.25,,,,,,,,,,1587.85,1651.35
F1,19/03/05,Caen,Rennes,2,2,D,0,0,D,2.3,2.8,3.1,2.4,2.85,3.0,2.35,2.75,3.1,2.4,2.7,2.9,2.2,2.9,3.1,2.3,2.8,3.1,2.25,2.75,3.2,2.3,1.5,2.35,1.46,-0.5,1.98,1.86,-0.25,2.025,1.875,-0.25,,,,,,,,,,1641.88,1705.48
F1,19/03/05,Istres,Nice,1,1,D,0,1,A,2.4,2.75,3.0,2.55,2.85,2.85,2.4,2.8,2.95,2.5,2.7,2.8,2.5,2.8,2.75,2.4,2.88,2.88,2.5,2.75,2.8,2.6,1.4,2.4,1.44,-0.5,1.96,1.88,-0.25,2.1,1.8,-0.25,,,,,,,,,,1587.74,1663.08
F1,19/03/05,Lens,Bordeaux,2,0,H,1,0,H,2.0,2.87,3.75,2.15,2.7,3.75,2.05,2.8,3.75,2.0,2.8,3.6,2.0,2.88,3.6,2.05,2.8,3.75,2.0,2.8,3.75,2.2,1.55,2.05,1.6,-0.5,1.74,2.1,-0.25,1.8,2.1,-0.25,,,,,,,,,,1701.75,1706.84
F1,19/03/05,Nantes,Ajaccio,0,0,D,0,0,D,1.72,3.0,5.0,1.8,3.0,4.65,1.8,3.0,4.5,1.7,3.0,4.6,1.8,2.88,4.5,1.73,3.0,5.0,1.72,3.0,4.8,2.2,1.55,1.8,1.8,-0.5,1.72,2.12,-0.5,1.775,2.125,-0.5,,,,,,,,,,1685.12,1625.29
F1,19/03/05,Strasbourg,Lyon,0,1,A,0,0,D,3.8,2.9,2.1,3.5,2.75,2.2,3.5,2.8,2.15,3.2,2.7,2.2,3.4,2.8,2.1,3.75,2.88,2.15,3.3,2.8,2.15,2.1,1.6,1.56,2.15,0.5,2.08,1.76,0.25,2.05,1.85,0.25,,,,,,,,,,1656.59,1871.66
F1,19/03/05,Toulouse,Sochaux,0,0,D,0,0,D,1.9,2.8,4.2,1.9,3.0,4.1,1.95,2.9,4.0,1.9,2.9,3.8,1.91,3.0,3.75,1.91,2.9,4.0,1.83,3.0,4.0,2.2,1.55,1.95,1.68,-0.5,2.0,1.84,-0.5,2.025,1.875,0.5,,,,,,,,,,1704.11,1727.57
F1,20/03/05,Monaco,Marseille,2,1,H,2,0,H,2.2,2.8,3.75,2.0,3.0,3.75,2.15,2.75,3.55,2.2,2.7,3.2,2.1,3.0,3.2,2.2,3.0,3.4,2.1,2.8,3.4,2.0,1.65,2.15,1.55,-0.5,1.82,2.02,-0.25,1.85,2.05,-0.25,,,,,,,,,,1792.97,1756.51
F1,20/03/05,Paris SG,Auxerre,1,0,H,1,0,H,2.2,2.87,3.2,2.35,2.9,3.0,2.2,2.75,3.4,2.1,2.8,3.3,2.1,2.88,3.4,2.2,2.88,3.2,2.1,2.8,3.4,2.0,1.65,2.2,1.52,-0.5,1.86,1.98,-0.25,1.9,2.0,-0.25,,,,,,,,,,1733.27,1741.05
F1,20/03/05,St Etienne,Lille,0,0,D,0,0,D,2.37,2.75,3.0,2.35,2.8,3.15,2.3,2.75,3.2,2.3,2.7,3.0,2.25,2.75,3.2,2.25,2.8,3.2,2.15,2.75,3.4,2.2,1.55,2.3,1.48,-0.5,1.98,1.86,-0.25,2.05,1.85,-0.25,,,,,,,,,,1716.86,1731.41
F1,02/04/05,Ajaccio,Monaco,3,0,H,3,0,H,3.1,2.75,2.3,3.5,2.85,2.15,3.6,2.5,2.3,3.1,2.8,2.2,3.2,3.0,2.1,3.25,2.75,2.25,3.2,2.62,2.3,2.45,1.45,1.48,2.3,0.5,1.98,1.86,0.25,1.975,1.925,0.25,,,,,,,,,,1630.67,1800.8
F1,02/04/05,Auxerre,Nantes,2,1,H,0,0,D,1.72,3.0,4.75,1.65,3.05,6.0,1.73,3.0,5.0,1.65,3.2,4.6,1.7,3.0,5.0,1.75,3.0,4.75,1.66,3.1,5.0,2.2,1.55,1.73,1.88,-0.5,1.96,1.88,-0.75,1.95,1.95,-0.75,,,,,,,,,,1731.79,1679.74
F1,02/04/05,Bordeaux,Strasbourg,0,2,A,0,0,D,1.8,2.87,4.5,1.85,2.75,5.0,1.75,2.9,5.1,1.8,2.8,4.4,1.7,2.8,5.5,1.73,3.0,5.0,1.8,2.7,5.0,2.2,1.55,1.75,1.85,-0.5,1.78,2.06,-0.5,1.75,2.15,-0.5,,,,,,,,,,1697.67,1648.08
