Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,EloHome,EloAway
SP2,17/11/02,Elche,Ferrol,1,2,A,1,1,D,2.0,2.875,3.6,2.05,2.85,3.5,2.0,2.7,3.3,2.1,2.8,3.4,2.05,2.8,3.4,,,1527.29,1467.41
SP2,17/11/02,Las Palmas,Almeria,2,2,D,2,1,H,1.667,3.1,5.0,1.7,3.15,4.5,1.7,2.8,4.2,1.667,3.1,4.75,1.75,3.05,4.2,,,1527.87,1448.93
SP2,17/11/02,Leganes,Levante,0,1,A,0,0,D,2.75,2.75,2.5,2.6,2.75,2.65,2.55,2.6,2.55,2.625,2.75,2.6,2.55,2.75,2.6,,,1441.59,1533.37
SP2,17/11/02,Numancia,Compostela,2,2,D,2,2,D,1.909,3.0,3.75,1.92,2.92,3.75,1.9,2.8,3.4,1.909,2.9,3.8,2.0,2.8,3.6,,,1442.79,1435.34
SP2,17/11/02,Poli Ejido,Salamanca,1,1,D,1,1,D,2.0,2.875,3.6,1.97,2.9,3.65,2.0,2.7,3.3,2.0,2.9,3.5,1.9,2.95,3.65,,,1521.7,1448.74
SP2,17/11/02,Sp Gijon,Murcia,1,0,H,0,0,D,2.6,2.8,2.6,2.6,2.75,2.65,2.5,2.6,2.6,2.6,2.75,2.6,2.55,2.75,2.6,,,1489.12,1510.65
SP2,17/11/02,Xerez,Tenerife,1,1,D,1,1,D,1.833,2.875,4.333,1.8,3.0,4.2,1.8,2.8,3.7,1.8,3.0,4.2,1.7,3.05,4.5,,,1540.58,1503.7
SP2,23/11/02,Almeria,Eibar,2,1,H,0,0,D,2.2,2.8,3.2,2.2,2.8,3.1,2.25,2.6,3.0,2.25,2.75,3.1,2.35,2.8,2.85,2.15,1.55,1454.85,1481.83
SP2,23/11/02,Compostela,Elche,0,1,A,0,0,D,2.25,2.8,3.1,2.2,2.8,3.1,2.25,2.6,3.0,2.2,2.8,3.1,2.2,2.8,3.1,2.15,1.55,1439.09,1509.41
SP2,24/11/02,Cordoba,Poli Ejido,0,1,A,0,0,D,2.3,2.7,3.1,2.35,2.75,2.9,2.25,2.6,3.0,2.3,2.75,3.0,2.35,2.75,2.9,2.25,1.5,1453.67,1515.94
SP2,24/11/02,Ferrol,Xerez,2,1,H,1,0,H,2.5,2.75,2.75,2.5,2.65,2.8,2.4,2.6,2.7,2.5,2.625,2.8,2.4,2.6,3.0,2.15,1.55,1485.29,1535.9
SP2,24/11/02,Getafe,Badajoz,0,1,A,0,0,D,2.1,2.8,3.4,2.05,2.8,3.45,2.0,2.7,3.3,2.0,2.8,3.6,2.15,2.75,3.25,2.05,1.6,1449.81,1442.21
SP2,24/11/02,Levante,Albacete,2,2,D,1,1,D,2.0,2.8,3.75,2.0,2.85,3.5,2.0,2.7,3.3,2.0,2.875,3.5,2.0,2.85,3.5,1.95,1.65,1546.17,1514.55
SP2,24/11/02,Murcia,Leganes,0,1,A,0,0,D,1.667,3.1,5.0,1.65,3.05,4.95,1.6,2.9,4.8,1.615,3.2,5.0,1.65,3.1,4.8,2.25,1.5,1500.93,1428.79
SP2,24/11/02,Oviedo,Numancia,1,1,D,1,0,H,2.1,2.8,3.4,2.15,2.75,3.25,2.0,2.7,3.3,2.1,2.75,3.4,2.1,2.8,3.3,2.15,1.55,1453.63,1439.04
SP2,24/11/02,Salamanca,Las Palmas,2,1,H,0,1,A,2.25,2.8,3.1,2.25,2.7,3.1,2.25,2.6,3.0,2.3,2.7,3.0,2.25,2.7,3.1,2.25,1.5,1454.5,1521.95
SP2,24/11/02,Tenerife,Sp Gijon,2,2,D,1,0,H,1.909,3.0,3.75,1.75,2.9,4.55,1.75,2.75,4.1,1.8,3.0,4.0,1.85,2.9,4.0,2.25,1.5,1508.38,1498.84
SP2,24/11/02,Zaragoza,Terrassa,1,0,H,1,0,H,2.0,2.8,3.75,1.9,2.8,3.95,1.9,2.7,3.6,1.909,2.875,3.8,1.9,2.9,3.8,2.05,1.6,1543.45,1515.72
SP2,30/11/02,Las Palmas,Eibar,0,1,A,0,1,A,1.833,3.0,4.0,1.75,3.1,4.25,1.75,2.9,3.8,1.8,3.0,4.0,1.9,2.8,3.95,2.15,1.55,1510.62,1471.92
SP2,30/11/02,Leganes,Tenerife,1,1,D,1,1,D,2.5,2.625,2.875,2.45,3.0,2.6,2.4,2.65,2.65,2.4,2.8,2.75,2.35,2.75,2.9,2.15,1.55,1447.02,1504.56
SP2,30/11/02,Sp Gijon,Ferrol,3,1,H,1,0,H,2.5,2.75,2.75,2.45,2.92,2.65,2.4,2.65,2.65,2.4,2.75,2.8,2.55,2.7,2.65,2.25,1.5,1502.66,1496.02
SP2,01/12/02,Albacete,Murcia,0,0,D,0,0,D,1.909,2.875,4.0,1.9,3.05,3.65,1.9,2.8,3.4,1.909,2.875,3.8,2.1,2.8,3.3,2.15,1.55,1519.07,1482.7
SP2,01/12/02,Badajoz,Zaragoza,0,4,A,0,3,A,2.4,2.7,3.0,2.33,2.92,2.8,2.4,2.7,2.6,2.5,2.75,2.7,2.65,2.7,2.55,2.25,1.5,1458.46,1551.55
SP2,01/12/02,Elche,Oviedo,2,1,H,1,1,D,2.1,2.75,3.5,2.05,2.92,3.35,2.0,2.75,3.2,2.0,2.875,3.5,2.1,2.75,3.35,2.25,1.5,1522.98,1449.65
SP2,01/12/02,Numancia,Getafe,1,3,A,0,1,A,2.1,2.75,3.5,2.15,2.8,3.25,2.0,2.75,3.2,2.05,2.8,3.5,2.05,2.8,3.45,2.15,1.55,1443.02,1433.56
SP2,01/12/02,Poli Ejido,Levante,0,0,D,0,0,D,2.375,2.8,2.875,2.2,2.95,3.0,2.3,2.7,2.7,2.375,2.75,2.875,2.35,2.75,2.9,2.05,1.6,1529.79,1541.65
SP2,01/12/02,Salamanca,Cordoba,2,0,H,1,0,H,2.0,2.75,3.8,2.03,3.0,3.3,2.0,2.75,3.2,2.0,2.875,3.5,1.95,2.6,4.2,2.4,1.45,1465.83,1439.82
SP2,01/12/02,Terrassa,Almeria,0,2,A,0,0,D,1.8,2.9,4.5,1.7,3.15,4.5,1.7,2.8,4.2,1.727,3.0,4.5,1.8,2.75,4.6,2.25,1.5,1507.62,1464.76
SP2,01/12/02,Xerez,Compostela,0,1,A,0,1,A,1.615,3.25,5.0,1.7,3.15,4.5,1.65,2.9,4.4,1.615,3.2,5.0,1.7,2.9,4.9,2.15,1.55,1525.17,1425.52
SP2,07/12/02,Eibar,Terrassa,1,1,D,1,0,H,2.2,2.8,3.0,2.15,2.8,3.2,2.2,2.8,2.8,2.2,2.8,3.1,2.15,2.8,3.2,2.25,1.5,1489.16,1490.25
SP2,07/12/02,Oviedo,Xerez,1,2,A,1,0,H,2.5,2.875,2.5,2.7,2.8,2.45,2.6,2.7,2.4,2.6,2.875,2.5,2.55,2.7,2.65,1.85,1.75,1442.92,1506.19
SP2,07/12/02,Tenerife,Albacete,1,1,D,1,1,D,2.4,2.6,2.875,2.3,2.7,3.05,2.3,2.7,2.7,2.3,2.7,3.0,2.65,2.6,2.7,1.95,1.65,1506.08,1514.4
SP2,08/12/02,Almeria,Badajoz,2,1,H,1,0,H,2.2,2.8,3.0,2.15,2.8,3.2,2.1,2.7,3.1,2.2,2.75,3.2,2.2,2.85,3.05,1.9,1.7,1482.13,1445.71
SP2,08/12/02,Compostela,Sp Gijon,2,3,A,1,2,A,2.1,2.8,3.2,2.1,2.8,3.3,2.0,2.7,3.3,2.0,2.9,3.4,2.2,2.85,3.05,2.05,1.6,1444.5,1511.44
SP2,08/12/02,Cordoba,Las Palmas,2,2,D,1,1,D,2.25,2.875,2.875,2.3,2.75,3.0,2.2,2.7,2.9,2.3,2.75,3.0,2.35,2.75,2.9,1.95,1.65,1431.66,1493.38
SP2,08/12/02,Ferrol,Leganes,1,1,D,0,0,D,1.8,3.0,4.0,1.75,3.2,4.0,1.75,2.9,3.8,1.75,3.0,4.333,1.9,2.95,3.7,2.05,1.6,1487.24,1445.5
SP2,08/12/02,Getafe,Elche,1,1,D,0,1,A,2.2,2.8,3.0,2.2,2.75,3.15,2.2,2.8,2.8,2.2,2.8,3.1,2.3,2.8,2.9,1.95,1.65,1449.87,1529.71
SP2,08/12/02,Levante,Salamanca,0,1,A,0,0,D,1.833,2.875,4.0,1.8,2.9,4.25,1.8,2.8,3.7,1.8,2.9,4.333,1.95,2.9,3.6,1.75,1.85,1544.75,1473.99
SP2,08/12/02,Murcia,Poli Ejido,3,0,H,1,0,H,2.25,2.875,2.875,2.25,2.8,3.0,2.2,2.7,2.9,2.25,2.8,3.0,2.25,2.8,3.0,2.05,1.6,1487.37,1526.69
SP2,08/12/02,Zaragoza,Numancia,1,0,H,1,0,H,1.533,3.25,5.5,1.5,3.2,6.4,1.5,3.0,5.4,1.533,3.2,6.0,1.5,3.2,6.5,1.8,1.8,1564.3,1426.71
SP2,14/12/02,Albacete,Ferrol,2,0,H,2,0,H,2.0,2.875,3.5,2.0,2.85,3.6,1.9,2.6,3.7,2.0,2.8,3.6,2.1,2.8,3.3,2.05,1.6,1517.62,1482.41
SP2,14/12/02,Las Palmas,Terrassa,2,0,H,1,0,H,2.3,2.8,3.0,2.1,2.75,3.5,2.2,2.4,3.3,2.25,2.75,3.1,2.25,2.7,3.1,2.15,1.55,1494.75,1493.72
SP2,14/12/02,Poli Ejido,Tenerife,0,1,A,0,0,D,2.1,2.8,3.3,2.05,2.75,3.6,2.2,2.4,3.3,2.1,2.75,3.4,2.15,2.75,3.25,2.15,1.55,1516.35,1502.86
SP2,15/12/02,Badajoz,Eibar,1,1,D,0,0,D,2.1,2.8,3.3,2.1,2.75,3.5,2.1,2.7,3.1,2.1,2.75,3.4,2.3,2.8,2.9,2.05,1.6,1437.88,1485.69
SP2,15/12/02,Cordoba,Levante,1,2,A,0,0,D,2.625,2.8,2.5,2.7,2.75,2.53,2.7,2.6,2.4,2.5,2.875,2.6,2.55,2.9,2.5,2.05,1.6,1430.29,1526.56
SP2,15/12/02,Elche,Zaragoza,4,0,H,1,0,H,2.8,2.8,2.4,2.8,2.75,2.45,2.9,2.7,2.2,2.875,2.75,2.375,3.3,2.8,2.1,2.15,1.55,1530.43,1569.37
SP2,15/12/02,Leganes,Compostela,0,0,D,0,0,D,2.3,2.875,2.875,2.2,2.8,3.2,2.2,2.6,3.0,2.2,2.75,3.2,2.2,2.8,3.1,2.15,1.55,1450.33,1430.81
SP2,15/12/02,Numancia,Almeria,0,0,D,0,0,D,2.2,2.875,3.0,2.25,2.75,3.15,2.3,2.7,2.7,2.25,2.75,3.1,2.55,2.85,2.55,2.05,1.6,1421.64,1489.96
SP2,15/12/02,Salamanca,Murcia,0,0,D,0,0,D,2.1,2.8,3.3,2.1,2.85,3.33,2.0,2.7,3.3,2.1,2.75,3.4,2.1,2.8,3.3,2.15,1.55,1492.18,1497.71
SP2,15/12/02,Sp Gijon,Oviedo,1,0,H,1,0,H,1.909,2.875,3.75,1.95,2.95,3.6,1.9,2.7,3.5,1.909,2.875,3.8,1.9,2.85,3.85,2.05,1.6,1525.13,1429.1
SP2,15/12/02,Xerez,Getafe,0,0,D,0,0,D,1.909,2.875,3.75,1.86,2.95,4.0,1.9,2.7,3.5,1.909,2.8,4.0,1.9,2.8,3.9,1.95,1.65,1520.01,1449.15
SP2,21/12/02,Almeria,Elche,0,3,A,0,1,A,2.2,2.625,3.4,2.2,2.7,3.2,2.2,2.6,3.0,2.2,2.7,3.25,2.3,2.65,3.1,2.15,1.55,1491.1,1540.76
SP2,21/12/02,Compostela,Albacete,3,3,D,1,2,A,2.6,2.8,2.6,2.65,2.7,2.6,2.6,2.6,2.5,2.6,2.75,2.6,2.7,2.6,2.65,2.15,1.55,1434.95,1525.49
SP2,21/12/02,Ferrol,Poli Ejido,1,1,D,0,0,D,2.2,2.75,3.25,2.1,2.8,3.3,2.1,2.6,3.3,2.1,2.75,3.4,2.15,2.7,3.3,2.15,1.55,1474.54,1499.91
SP2,21/12/02,Murcia,Cordoba,1,0,H,1,0,H,1.667,2.875,5.5,1.65,3.05,5.0,1.65,2.8,4.6,1.667,3.0,5.0,1.7,2.9,5.0,2.25,1.5,1501.03,1417.66
SP2,21/12/02,Oviedo,Leganes,1,1,D,0,1,A,2.2,2.75,3.25,2.2,2.7,3.2,2.2,2.6,3.0,2.2,2.75,3.2,2.2,2.7,3.2,2.25,1.5,1422.99,1446.19
SP2,21/12/02,Tenerife,Salamanca,0,0,D,0,0,D,2.2,2.75,3.25,2.25,2.7,3.1,2.2,2.6,3.0,2.25,2.75,3.1,2.3,2.6,3.2,2.15,1.55,1519.3,1488.86
SP2,21/12/02,Terrassa,Badajoz,1,0,H,1,0,H,1.909,2.875,4.0,2.0,2.75,3.7,2.1,2.6,3.3,2.0,2.8,3.6,2.15,2.65,3.4,2.25,1.5,1484.76,1436.02
SP2,22/12/02,Eibar,Numancia,1,2,A,1,0,H,1.909,2.875,4.0,1.9,2.85,3.85,1.9,2.7,3.6,1.85,2.875,4.0,2.1,2.65,3.5,2.25,1.5,1487.55,1420.5
SP2,22/12/02,Getafe,Sp Gijon,0,1,A,0,1,A,2.1,2.8,3.4,2.1,2.75,3.4,2.1,2.7,3.1,2.1,2.75,3.4,2.2,2.7,3.25,2.05,1.6,1454.85,1531.24
SP2,22/12/02,Levante,Las Palmas,1,1,D,0,0,D,1.727,2.875,5.0,1.75,2.85,4.75,1.75,2.7,4.2,1.75,2.875,4.6,1.85,2.75,4.4,1.95,1.65,1539.19,1503.71
SP2,22/12/02,Zaragoza,Xerez,1,0,H,0,0,D,1.833,2.875,4.333,1.9,2.85,3.85,1.8,2.75,3.8,1.833,2.875,4.2,1.85,2.85,4.1,2.15,1.55,1559.04,1514.31
SP2,04/01/03,Cordoba,Tenerife,1,1,D,0,0,D,2.5,2.875,2.625,2.65,2.75,2.56,2.7,2.7,2.3,2.6,2.75,2.6,2.6,2.7,2.6,2.15,1.55,1411.21,1514.82
SP2,04/01/03,Elche,Eibar,0,0,D,0,0,D,1.8,3.0,4.2,1.75,2.95,4.45,1.75,2.8,4.0,1.75,3.0,4.333,1.85,2.85,4.1,1.95,1.65,1555.06,1469.46
SP2,04/01/03,Las Palmas,Badajoz,2,0,H,0,0,D,1.833,3.0,4.0,1.85,2.9,4.0,1.8,2.8,3.7,1.8,3.0,4.0,1.9,2.8,4.0,1.95,1.65,1508.35,1428.57
SP2,04/01/03,Numancia,Terrassa,1,1,D,0,0,D,2.375,2.8,2.875,2.3,2.8,2.9,2.2,2.6,3.0,2.3,2.75,3.0,2.35,2.75,2.9,2.15,1.55,1438.59,1492.21
SP2,04/01/03,Sp Gijon,Zaragoza,1,1,D,0,0,D,2.5,2.75,2.75,2.6,2.75,2.6,2.5,2.7,2.5,2.6,2.75,2.6,2.5,2.7,2.75,2.15,1.55,1544.59,1566.61
SP2,04/01/03,Xerez,Almeria,1,2,A,0,1,A,1.8,3.0,4.2,1.8,2.95,4.15,1.9,2.7,3.5,1.833,2.875,4.2,1.9,2.8,4.0,2.15,1.55,1506.74,1476.8
SP2,05/01/03,Albacete,Oviedo,0,1,A,0,0,D,1.667,3.1,5.0,1.65,3.05,5.0,1.65,2.9,4.4,1.667,3.0,5.0,1.7,3.0,4.6,2.05,1.6,1525.83,1420.27
SP2,05/01/03,Leganes,Getafe,2,1,H,1,0,H,2.375,2.8,2.875,2.4,2.75,2.85,2.4,2.5,2.8,2.375,2.75,2.875,2.4,2.7,2.85,2.05,1.6,1448.91,1441.5
SP2,05/01/03,Levante,Murcia,0,0,D,0,0,D,2.1,2.8,3.4,2.1,2.75,3.4,2.1,2.6,3.2,2.0,2.875,3.5,2.05,2.75,3.5,2.05,1.6,1534.55,1507.48
SP2,05/01/03,Poli Ejido,Compostela,0,2,A,0,2,A,1.909,3.0,3.75,2.0,2.8,3.61,2.0,2.6,3.4,2.0,2.875,3.5,2.0,2.9,3.4,2.05,1.6,1502.55,1434.61
SP2,05/01/03,Salamanca,Ferrol,0,0,D,0,0,D,2.0,2.875,3.6,1.9,2.85,3.85,1.85,2.8,3.5,1.909,2.875,3.75,2.05,2.75,3.5,2.15,1.55,1493.34,1471.9
SP2,11/01/03,Almeria,Sp Gijon,1,0,H,1,0,H,2.25,2.75,3.2,2.35,2.8,3.0,2.3,2.7,2.7,2.3,2.7,3.0,2.35,2.7,2.95,1.9,1.7,1493.77,1541.83
SP2,11/01/03,Ferrol,Cordoba,0,0,D,0,0,D,1.8,2.875,4.5,1.85,3.0,4.15,1.8,2.7,3.9,1.8,3.0,4.0,1.85,2.8,4.25,2.5,1.4,1476.1,1411.34
SP2,11/01/03,Murcia,Las Palmas,6,1,H,2,0,H,2.0,2.75,3.5,2.05,2.8,3.65,2.0,2.6,3.5,2.0,2.8,3.6,2.05,2.8,3.5,2.15,1.55,1511.86,1514.9
SP2,11/01/03,Oviedo,Poli Ejido,0,3,A,0,0,D,2.4,2.75,2.9,2.4,2.8,2.95,2.3,2.6,2.8,2.3,2.7,3.0,2.35,2.6,3.1,2.05,1.6,1439.41,1484.44
SP2,11/01/03,Terrassa,Elche,1,1,D,1,1,D,2.375,2.625,3.1,2.35,2.8,3.0,2.3,2.6,2.8,2.4,2.625,3.0,2.3,2.6,3.2,2.35,1.45,1493.87,1548.95
SP2,12/01/03,Badajoz,Numancia,1,1,D,1,0,H,2.1,2.75,3.5,2.25,2.8,3.2,2.1,2.7,3.1,2.2,2.7,3.25,2.3,2.6,3.2,2.35,1.45,1422.02,1436.93
SP2,12/01/03,Compostela,Salamanca,0,0,D,0,0,D,2.4,2.75,2.9,2.6,2.7,2.8,2.4,2.7,2.6,2.4,2.7,2.875,2.5,2.55,2.9,2.35,1.45,1452.72,1489.14
SP2,12/01/03,Eibar,Xerez,1,0,H,0,0,D,2.375,2.8,2.875,2.4,2.8,2.95,2.4,2.7,2.6,2.375,2.7,2.9,2.35,2.65,3.0,2.35,1.45,1475.57,1489.77
SP2,12/01/03,Getafe,Albacete,1,2,A,0,0,D,2.4,2.75,2.9,2.55,2.75,2.8,2.4,2.7,2.6,2.5,2.7,2.75,2.55,2.6,2.8,2.05,1.6,1432.75,1506.69
SP2,12/01/03,Tenerife,Levante,0,0,D,0,0,D,2.4,2.625,3.0,2.5,2.8,2.8,2.5,2.5,2.7,2.4,2.625,3.0,,,,2.25,1.5,1514.69,1530.17
SP2,12/01/03,Zaragoza,Leganes,2,2,D,1,0,H,1.5,3.25,6.5,1.65,3.25,5.0,1.55,2.9,5.2,1.571,3.2,5.5,1.6,3.25,5.0,2.5,1.4,1569.37,1457.66
SP2,18/01/03,Albacete,Zaragoza,0,0,D,0,0,D,2.25,2.75,3.2,2.45,2.7,2.8,2.4,2.5,2.8,2.3,2.75,3.0,2.45,2.75,2.75,2.25,1.5,1520.13,1562.57
SP2,18/01/03,Las Palmas,Numancia,0,0,D,0,0,D,1.8,2.9,4.5,1.85,2.75,4.35,1.8,2.7,3.9,1.833,2.875,4.2,2.0,2.8,3.6,2.1,1.55,1505.8,1439.93
SP2,18/01/03,Poli Ejido,Getafe,1,1,D,0,1,A,1.909,2.875,4.0,2.1,2.75,3.4,2.1,2.7,3.1,2.0,2.875,3.5,2.1,2.8,3.3,2.1,1.55,1498.9,1419.31
SP2,18/01/03,Xerez,Terrassa,2,2,D,1,2,A,2.1,2.75,3.5,2.2,2.7,3.25,2.1,2.5,3.3,2.1,2.7,3.5,2.25,2.8,3.0,2.35,1.45,1480.3,1492.26
SP2,19/01/03,Cordoba,Compostela,0,0,D,0,0,D,2.25,2.75,3.2,2.35,2.7,2.95,2.5,2.5,2.7,2.3,2.75,3.0,2.35,2.85,2.8,2.1,1.55,1416.86,1450.46
SP2,19/01/03,Elche,Badajoz,0,1,A,0,0,D,1.727,3.1,4.5,1.8,2.85,4.35,1.7,2.8,4.3,1.75,3.0,4.333,1.8,2.95,4.1,2.25,1.5,1550.56,1419.02
SP2,19/01/03,Leganes,Almeria,5,2,H,3,1,H,2.3,2.7,3.1,2.4,2.7,2.9,2.4,2.5,2.8,2.375,2.625,3.0,2.55,2.85,2.55,2.25,1.5,1464.46,1504.42
SP2,19/01/03,Levante,Ferrol,1,0,H,0,0,D,1.727,2.875,5.0,1.85,2.75,4.35,1.85,2.7,3.7,1.8,2.875,4.333,1.9,2.9,3.85,1.65,1.95,1533.15,1470.58
SP2,19/01/03,Murcia,Tenerife,2,0,H,2,0,H,1.8,2.9,4.5,1.95,2.75,3.85,2.0,2.5,3.6,1.909,2.8,4.0,2.0,2.8,3.6,2.25,1.5,1520.96,1511.71
SP2,19/01/03,Salamanca,Oviedo,0,0,D,0,0,D,1.727,2.875,5.0,1.85,2.8,4.2,1.8,2.7,3.9,1.727,3.0,4.5,1.85,2.9,4.0,2.75,1.33,1491.4,1424.95
SP2,19/01/03,Sp Gijon,Eibar,1,0,H,0,0,D,2.0,2.75,3.8,1.95,2.75,3.85,1.85,2.7,3.7,2.0,2.8,3.6,2.2,2.8,3.1,2.5,1.4,1531.18,1485.04
SP2,25/01/03,Las Palmas,Tenerife,1,0,H,0,0,D,2.25,2.62,3.4,2.15,2.6,3.5,2.2,2.3,3.5,2.2,2.6,3.4,2.1,2.65,3.6,2.35,1.45,1500.25,1503.02
SP2,26/01/03,Almeria,Albacete,1,1,D,0,0,D,2.5,2.5,3.1,2.45,2.6,2.95,2.5,2.3,2.9,2.4,2.62,3.0,2.5,2.7,2.75,1.8,1.8,1494.06,1518.08
SP2,26/01/03,Badajoz,Xerez,0,1,A,0,1,A,2.4,2.75,2.87,2.4,2.65,2.95,2.4,2.4,2.9,2.4,2.7,2.9,2.55,2.8,2.6,2.25,1.5,1438.8,1477.2
SP2,26/01/03,Compostela,Levante,3,1,H,2,0,H,2.6,2.75,2.6,2.65,2.6,2.7,2.7,2.3,2.7,2.6,2.75,2.6,2.55,2.8,2.6,2.25,1.5,1452.82,1540.19
SP2,26/01/03,Eibar,Leganes,0,1,A,0,1,A,2.25,2.75,3.1,2.25,2.65,3.2,2.3,2.3,3.1,2.2,2.75,3.2,2.35,2.75,2.9,2.5,1.4,1477.51,1474.82
SP2,26/01/03,Ferrol,Murcia,0,3,A,0,2,A,2.5,2.75,2.75,2.6,2.6,2.75,2.8,2.4,2.5,2.5,2.6,2.88,2.55,2.8,2.6,2.35,1.45,1463.54,1529.65
SP2,26/01/03,Getafe,Salamanca,1,0,H,0,0,D,2.5,2.75,2.75,2.6,2.6,2.75,2.7,2.3,2.7,2.5,2.75,2.75,2.45,2.7,2.8,2.25,1.5,1425.25,1485.83
SP2,26/01/03,Numancia,Elche,1,0,H,0,0,D,2.6,2.6,2.8,2.65,2.55,2.75,2.6,2.3,2.8,2.62,2.7,2.62,2.45,2.7,2.8,2.25,1.5,1445.48,1530.78
SP2,26/01/03,Oviedo,Cordoba,1,0,H,0,0,D,2.1,2.75,3.4,2.15,2.6,3.5,2.1,2.3,3.6,2.1,2.7,3.5,2.35,2.55,3.1,1.85,1.75,1430.52,1414.5
SP2,26/01/03,Terrassa,Sp Gijon,0,0,D,0,0,D,2.2,2.62,3.5,2.2,2.6,3.4,2.3,2.3,3.1,2.2,2.6,3.4,2.3,2.8,2.9,2.25,1.5,1495.36,1538.71
SP2,26/01/03,Zaragoza,Poli Ejido,0,0,D,0,0,D,1.72,3.0,4.5,1.7,3.0,4.7,1.65,2.9,4.4,1.67,3.0,5.0,1.75,3.1,4.1,2.25,1.5,1564.62,1492.96
SP2,01/02/03,Leganes,Terrassa,1,1,D,1,1,D,2.25,2.75,3.2,2.3,2.6,3.15,2.4,2.3,3.0,2.38,2.62,3.0,2.3,2.65,3.1,1.95,1.65,1490.91,1493.34
SP2,01/02/03,Levante,Oviedo,1,0,H,1,0,H,1.66,3.1,5.0,1.7,2.9,5.0,1.7,2.7,4.4,1.7,3.0,4.75,1.8,3.0,4.1,2.5,1.4,1528.14,1438.99
SP2,01/02/03,Tenerife,Ferrol,4,0,H,0,0,D,2.2,2.62,3.4,2.0,2.65,3.9,1.85,2.6,3.9,2.1,2.62,3.6,2.35,2.6,3.1,2.25,1.5,1493.93,1449.82
SP2,02/02/03,Albacete,Eibar,1,1,D,1,1,D,1.72,3.1,4.5,1.8,2.7,4.75,1.7,2.7,4.4,1.75,3.0,4.33,1.9,3.0,3.6,2.5,1.4,1520.77,1461.42
SP2,02/02/03,Cordoba,Getafe,3,0,H,2,0,H,2.5,2.62,2.87,2.55,2.6,2.8,2.6,2.3,2.8,2.5,2.6,2.88,2.55,2.7,2.7,1.85,1.75,1406.03,1436.34
SP2,02/02/03,Elche,Las Palmas,3,2,H,1,2,A,2.25,2.75,3.2,2.3,2.55,3.25,2.3,2.3,3.3,2.25,2.6,3.25,2.3,2.65,3.1,2.1,1.55,1518.81,1509.34
SP2,02/02/03,Murcia,Compostela,2,0,H,1,0,H,1.72,3.1,4.5,1.75,2.8,4.8,1.75,2.7,4.2,1.7,3.1,4.5,1.8,3.0,4.1,1.95,1.65,1543.37,1464.87
SP2,02/02/03,Poli Ejido,Almeria,2,0,H,2,0,H,2.25,2.75,3.2,2.3,2.6,3.15,2.3,2.4,3.0,2.1,2.62,3.6,2.3,2.7,3.0,2.5,1.4,1498.68,1491.37
SP2,02/02/03,Salamanca,Zaragoza,0,1,A,0,0,D,2.62,2.75,2.62,2.65,2.6,2.7,2.7,2.3,2.7,2.62,2.6,2.7,2.7,2.55,2.7,2.25,1.5,1474.74,1558.9
SP2,02/02/03,Sp Gijon,Badajoz,4,0,H,2,0,H,1.72,2.87,5.0,1.7,2.85,5.0,1.7,2.7,4.4,1.67,2.9,5.25,1.8,2.8,4.5,2.35,1.45,1540.73,1424.11
SP2,02/02/03,Xerez,Numancia,2,2,D,1,2,A,1.9,2.87,4.0,1.9,2.7,4.25,1.9,2.6,3.8,1.91,2.8,4.0,2.0,2.7,3.75,2.1,1.55,1491.89,1457.45
SP2,08/02/03,Cordoba,Zaragoza,2,1,H,0,0,D,3.2,2.75,2.25,3.15,2.65,2.28,3.0,2.6,2.4,3.1,2.75,2.25,3.2,2.65,2.25,2.25,1.5,1416.06,1571.97
SP2,08/02/03,Ferrol,Las Palmas,1,2,A,1,1,D,,,,,,,2.7,2.4,2.9,2.4,2.6,3.1,2.6,2.5,2.85,,,1442.23,1500.65
SP2,09/02/03,Albacete,Terrassa,1,0,H,1,0,H,2.0,2.625,4.0,2.05,2.7,3.6,2.0,2.5,4.0,2.1,2.5,4.0,2.1,2.55,3.75,2.35,1.45,1515.41,1496.76
SP2,09/02/03,Leganes,Badajoz,1,3,A,0,2,A,2.0,2.625,4.0,1.98,2.75,3.75,1.85,2.6,4.0,1.909,2.8,4.0,2.05,2.65,3.7,1.8,1.8,1487.49,1418.53
SP2,09/02/03,Levante,Getafe,1,0,H,0,0,D,1.727,3.1,4.5,1.82,2.85,4.25,1.6,3.0,5.0,1.7,3.0,5.0,1.9,2.7,4.2,1.65,1.95,1534.44,1426.31
SP2,09/02/03,Murcia,Oviedo,0,1,A,0,0,D,1.444,3.4,7.0,1.5,3.45,5.55,1.4,3.7,6.4,1.444,3.4,7.0,1.45,3.4,6.5,1.75,1.85,1549.96,1432.69
SP2,09/02/03,Poli Ejido,Eibar,0,0,D,0,0,D,1.909,2.875,4.0,1.96,2.75,3.8,1.8,2.8,4.3,1.85,2.8,4.333,2.0,2.7,3.8,2.25,1.5,1507.44,1466.78
SP2,09/02/03,Salamanca,Almeria,2,1,H,2,1,H,2.1,2.75,3.5,2.15,2.65,3.4,2.0,2.5,4.0,2.1,2.625,3.75,2.25,2.55,3.3,2.5,1.4,1461.67,1482.61
