Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,EloHome,EloAway
E3,13/09/03,Huddersfield,Northampton,3,0,H,3,0,H,A Leake,16,4,3,2,6,11,12,4,0,1,0,0,2.37,3.2,2.62,2.25,3.3,2.85,2.2,3.0,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.3,2.62,2.0,1.71,,,,,,,1201.54,1141.75
E3,13/09/03,Hull,Southend,3,2,H,1,1,D,K Friend,19,11,7,9,13,10,5,4,3,4,0,1,1.5,3.5,6.0,1.5,3.6,6.5,1.5,3.4,4.7,1.4,3.75,7.0,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.6,6.5,1.71,2.0,,,,,,,1168.09,1075.73
E3,13/09/03,Lincoln,Leyton Orient,0,0,D,0,0,D,L Probert,11,11,4,5,12,20,9,7,3,3,0,1,2.0,3.25,3.25,2.0,3.25,3.45,1.9,3.1,3.0,1.833,3.2,3.75,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2,1.95,1.75,,,,,,,1162.71,1081.28
E3,13/09/03,Macclesfield,Kidderminster,1,1,D,0,1,A,P Joslin,11,9,6,4,3,13,3,5,1,1,0,0,2.1,3.25,3.0,2.05,3.25,3.3,2.0,3.0,2.9,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.9,1.79,,,,,,,1133.08,1135.79
E3,13/09/03,Oxford,Mansfield,1,1,D,0,0,D,D Crick,14,12,7,5,7,12,5,4,0,2,0,0,1.66,3.4,4.5,1.7,3.45,4.5,1.7,3.2,3.7,1.615,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.4,4.0,1.71,2.0,,,,,,,1196.49,1172.54
E3,13/09/03,Scunthorpe,Swansea,2,2,D,1,1,D,P Prosser,4,4,3,3,22,17,12,5,6,2,0,1,2.25,3.25,2.75,2.25,3.3,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,1.71,2.0,,,,,,,1211.13,1143.06
E3,13/09/03,Yeovil,York,3,0,H,2,0,H,T Kettle,14,6,8,4,11,9,8,7,2,1,0,0,1.83,3.25,3.75,1.9,3.3,3.7,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.95,1.75,,,,,,,1216.6,1170.53
E3,16/09/03,Cheltenham,Oxford,0,0,D,0,0,D,A Hall,11,11,4,5,12,23,2,4,2,1,1,0,2.37,3.2,2.62,2.4,3.25,2.67,2.3,3.0,2.4,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.3,3.2,2.62,1.79,1.9,,,,,,,1228.76,1192.21
E3,16/09/03,Doncaster,Yeovil,0,1,A,0,1,A,K Wright,12,9,3,5,12,14,11,4,1,3,1,0,2.37,3.2,2.62,2.33,3.2,2.8,2.3,3.0,2.4,2.38,3.2,2.6,2.3,3.2,2.7,2.3,3.2,2.7,2.3,3.2,2.62,2.15,1.6,,,,,,,1217.87,1224.13
E3,16/09/03,Kidderminster,Scunthorpe,0,2,A,0,0,D,A Marriner,6,9,3,7,11,14,6,4,1,3,0,0,2.25,3.25,2.75,2.3,3.2,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,2.0,1.71,,,,,,,1139.2,1205.51
E3,16/09/03,Leyton Orient,Hull,1,1,D,1,1,D,K Hill,10,7,6,5,14,15,11,6,2,2,0,0,3.0,3.25,2.1,3.2,3.2,2.1,2.9,3.0,2.0,3.0,3.2,2.1,3.25,3.25,2.0,3.25,3.25,2.0,3.0,3.2,2.1,1.71,2.0,,,,,,,1087.27,1174.3
E3,16/09/03,Mansfield,Bury,5,3,H,3,1,H,M Atkinson,16,12,12,10,10,11,1,4,0,1,0,0,1.8,3.25,4.0,1.8,3.3,4.15,1.75,3.2,3.5,1.91,3.25,3.4,1.83,3.25,3.75,1.83,3.25,3.75,1.72,3.4,4.0,1.65,2.05,,,,,,,1176.82,1186.44
E3,16/09/03,Northampton,Carlisle,2,0,H,0,0,D,G Hegley,3,4,2,2,7,8,6,7,0,0,0,0,1.53,3.5,5.5,1.53,3.5,6.25,1.5,3.4,4.7,1.5,3.4,6.0,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.95,1.75,,,,,,,1134.63,1065.29
E3,16/09/03,Rochdale,Huddersfield,1,1,D,1,1,D,Howard Webb,10,17,7,9,14,14,6,7,4,1,0,0,2.25,3.25,2.75,2.35,3.2,2.77,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.95,1.75,,,,,,,1135.63,1208.66
E3,16/09/03,Southend,Lincoln,0,2,A,0,1,A,M Thorpe,8,13,6,5,7,12,7,4,0,1,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,2.25,1.55,,,,,,,1069.52,1156.72
E3,16/09/03,Swansea,Macclesfield,3,0,H,2,0,H,R Beeby,19,5,10,1,11,10,6,4,1,3,0,0,1.66,3.4,4.5,1.67,3.45,4.75,1.6,3.2,4.2,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.4,4.33,1.65,2.05,,,,,,,1148.68,1129.67
E3,16/09/03,Torquay,Bristol Rvs,2,1,H,2,0,H,P Armstrong,17,16,13,6,12,21,8,4,2,2,0,0,2.3,3.2,2.7,2.4,3.2,2.7,2.3,3.0,2.4,2.2,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.37,3.1,2.62,2.0,1.71,,,,,,,1165.23,1158.64
E3,16/09/03,York,Darlington,1,1,D,1,1,D,G Salisbury,16,10,8,6,7,10,8,9,1,3,0,1,1.9,3.25,3.5,2.0,3.25,3.45,2.0,3.1,2.8,1.91,3.2,3.5,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.95,1.75,,,,,,,1163.0,1110.21
E3,17/09/03,Boston,Cambridge,1,2,A,0,1,A,C Boyeson,15,8,5,2,18,11,11,3,4,2,0,0,2.2,3.25,2.8,2.27,3.2,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.25,3.2,2.75,1.71,2.0,,,,,,,1148.38,1127.77
E3,20/09/03,Boston,Bury,1,0,H,0,0,D,R Pearson,7,11,5,3,8,13,4,5,2,1,0,0,2.37,3.2,2.62,2.35,3.2,2.7,2.2,3.0,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.25,3.2,2.75,1.85,1.85,,,,,,,1131.71,1177.12
E3,20/09/03,Cheltenham,Cambridge,0,3,A,0,1,A,L Probert,19,8,10,6,12,15,6,4,4,0,0,0,1.8,3.4,3.75,1.83,3.3,3.9,1.75,3.2,3.5,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.4,4.0,1.71,2.0,,,,,,,1224.09,1144.44
E3,20/09/03,Doncaster,Oxford,2,0,H,1,0,H,M Pike,21,4,7,1,10,10,12,4,1,1,0,1,2.62,3.2,2.37,2.7,3.15,2.4,2.4,3.0,2.3,2.75,3.0,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.62,3.1,2.37,1.95,1.75,,,,,,,1202.08,1196.88
E3,20/09/03,Kidderminster,Lincoln,1,2,A,1,2,A,S Mathieson,12,12,5,3,14,7,6,4,0,1,0,0,2.1,3.25,3.0,2.15,3.2,3.0,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,1.95,1.75,,,,,,,1125.49,1169.68
E3,20/09/03,Leyton Orient,Scunthorpe,1,1,D,0,1,A,S Tomlin,5,5,3,5,10,10,6,3,1,1,0,0,2.37,3.2,2.62,2.45,3.15,2.65,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.62,2.37,3.2,2.62,2.4,3.1,2.6,1.85,1.85,,,,,,,1086.8,1219.22
E3,20/09/03,Mansfield,Yeovil,0,1,A,0,1,A,K Friend,9,16,6,12,8,8,6,4,2,1,0,0,2.2,3.25,2.8,2.05,3.2,3.3,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,,,,,,,,,1186.14,1239.92
E3,20/09/03,Northampton,Macclesfield,0,0,D,0,0,D,A Butler,7,3,4,3,11,8,8,4,0,3,0,0,1.53,3.5,5.5,1.6,3.45,5.2,1.6,3.3,4.0,1.667,3.25,4.5,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.71,2.0,,,,,,,1141.48,1121.29
E3,20/09/03,Rochdale,Hull,0,2,A,0,0,D,A Kaye,6,14,0,6,9,6,13,6,1,1,0,0,2.62,3.2,2.37,2.6,3.15,2.45,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.37,2.62,3.1,2.37,1.85,1.85,,,,,,,1134.66,1174.77
E3,20/09/03,Southend,Carlisle,2,2,D,2,0,H,T Kettle,18,9,8,8,13,21,5,5,0,2,0,0,1.9,3.25,3.5,1.85,3.3,3.8,1.9,3.1,3.0,1.8,3.4,3.6,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.9,1.79,,,,,,,1056.56,1058.44
E3,20/09/03,Swansea,Huddersfield,2,0,H,1,0,H,S Tanner,13,13,10,5,10,16,6,2,2,3,0,2,1.83,3.25,3.75,1.9,3.35,3.55,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.25,3.5,1.9,3.25,3.5,2.0,3.3,3.1,1.71,2.0,,,,,,,1157.06,1209.63
E3,20/09/03,Torquay,Darlington,2,2,D,2,1,H,M Fletcher,16,11,9,6,10,23,6,4,0,3,0,1,1.9,3.25,3.5,1.95,3.3,3.5,1.9,3.1,3.0,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,2.0,3.2,3.2,1.85,1.85,,,,,,,1174.01,1115.38
E3,20/09/03,York,Bristol Rvs,2,1,H,2,1,H,T Parkes,12,7,5,5,14,18,4,3,3,1,0,1,2.37,3.2,2.62,2.45,3.2,2.6,2.35,3.0,2.35,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.5,3.1,2.5,1.85,1.85,,,,,,,1157.83,1149.86
E3,27/09/03,Bristol Rvs,Cheltenham,2,0,H,1,0,H,P Walton,6,8,4,2,12,17,4,2,0,2,0,0,1.9,3.25,3.5,2.1,3.25,3.15,2.0,3.0,2.9,2.1,3.2,3.0,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.79,1.9,,,,,,,1141.12,1205.65
E3,27/09/03,Bury,Doncaster,1,3,A,1,2,A,A Hall,10,13,6,9,15,11,3,9,1,0,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,1.79,1.9,,,,,,,1166.57,1210.91
E3,27/09/03,Cambridge,Mansfield,1,2,A,0,1,A,L Cable,16,5,8,2,23,11,9,2,2,4,1,2,2.1,3.25,3.0,2.25,3.25,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.25,3.2,2.75,1.65,2.05,,,,,,,1162.88,1171.99
E3,27/09/03,Carlisle,Swansea,1,2,A,1,0,H,A Kaye,15,8,3,5,21,8,9,4,3,4,0,0,3.0,3.25,2.1,2.8,3.3,2.25,2.6,3.0,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.87,3.2,2.2,2.75,3.2,2.25,1.75,1.95,,,,,,,1061.88,1167.86
E3,27/09/03,Darlington,Boston,3,0,H,0,0,D,G Cain,15,9,7,4,7,11,6,10,0,1,0,0,1.83,3.25,3.75,1.88,3.25,3.8,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.2,3.5,2.05,1.65,,,,,,,1120.72,1142.26
E3,27/09/03,Huddersfield,Leyton Orient,3,0,H,1,0,H,K Wright,11,15,8,5,8,18,7,3,2,0,0,0,1.72,3.5,4.0,1.72,3.5,4.25,1.7,3.2,3.7,1.727,3.4,4.0,1.73,3.4,4.2,1.72,3.4,4.2,1.72,3.2,4.33,1.9,1.79,,,,,,,1198.83,1087.96
E3,27/09/03,Hull,Kidderminster,6,1,H,2,1,H,J Ross,12,7,8,2,9,13,2,6,0,2,0,0,1.44,3.75,6.5,1.45,3.75,6.55,1.45,3.6,4.8,1.4,3.75,7.0,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.65,2.05,,,,,,,1189.4,1111.0
E3,27/09/03,Lincoln,Rochdale,1,1,D,1,1,D,E Ilderton,10,4,3,2,11,13,9,4,2,2,0,1,1.9,3.25,3.5,2.1,3.25,3.1,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,2.05,1.65,,,,,,,1184.17,1120.03
E3,27/09/03,Macclesfield,York,0,0,D,0,0,D,A Marriner,9,14,3,6,8,10,9,10,0,2,0,0,2.37,3.2,2.62,2.35,3.25,2.68,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.95,1.75,,,,,,,1125.45,1166.57
E3,27/09/03,Oxford,Northampton,3,0,H,3,0,H,N Miller,18,7,11,2,13,5,8,0,2,1,0,0,1.9,3.25,3.5,1.92,3.3,3.55,1.85,3.1,3.2,1.909,3.25,3.4,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.95,1.75,,,,,,,1188.05,1137.32
E3,27/09/03,Scunthorpe,Southend,1,1,D,1,0,H,M Atkinson,8,10,3,5,22,14,4,7,0,2,0,0,1.61,3.4,5.0,1.7,3.4,4.5,1.7,3.2,3.7,1.571,3.5,5.0,1.62,3.4,5.0,1.61,3.4,5.0,1.72,3.4,4.0,1.65,2.05,,,,,,,1218.06,1053.12
E3,27/09/03,Yeovil,Torquay,0,2,A,0,1,A,I Williamson,18,14,11,8,12,11,7,3,0,0,0,0,1.8,3.25,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.727,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,,,,,,,,,1254.07,1168.67
E3,30/09/03,Bristol Rvs,Mansfield,1,3,A,0,3,A,I Williamson,9,11,4,6,14,14,6,3,2,1,0,0,2.1,3.25,3.0,2.15,3.25,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,1.79,1.9,,,,,,,1152.35,1187.69
E3,30/09/03,Bury,York,2,0,H,1,0,H,A Penn,12,4,8,1,10,15,6,1,2,2,0,0,2.3,3.2,2.7,2.35,3.2,2.75,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.85,1.85,,,,,,,1152.08,1168.67
E3,30/09/03,Cambridge,Doncaster,3,3,D,2,0,H,S Tomlin,13,19,11,13,16,14,3,10,1,3,0,0,2.2,3.25,2.8,2.05,3.25,3.3,2.0,3.0,2.9,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.79,1.9,,,,,,,1147.18,1225.4
E3,30/09/03,Carlisle,Leyton Orient,0,1,A,0,0,D,G Cain,11,8,5,4,9,12,3,9,1,1,0,0,2.2,3.25,2.8,2.2,3.2,3.0,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.2,2.88,2.2,3.2,2.88,2.1,3.2,3.0,1.79,1.9,,,,,,,1049.6,1082.23
E3,30/09/03,Darlington,Southend,0,0,D,0,0,D,M Pike,4,10,1,5,14,6,3,3,1,0,0,0,1.66,3.4,4.5,1.75,3.3,4.4,1.75,3.2,3.5,1.67,3.4,4.33,1.73,3.4,4.2,1.73,3.4,4.2,1.8,3.3,3.75,1.95,1.75,,,,,,,1130.44,1061.15
E3,30/09/03,Huddersfield,Kidderminster,1,0,H,1,0,H,K Friend,17,7,12,1,12,16,4,5,2,3,0,0,1.61,3.6,4.5,1.6,3.6,5.0,1.55,3.4,4.3,1.57,3.5,5.0,1.57,3.5,5.0,1.57,3.6,5.0,1.57,3.5,5.0,1.85,1.85,,,,,,,1204.56,1104.41
E3,30/09/03,Hull,Swansea,1,0,H,1,0,H,L Mason,17,11,9,5,11,12,8,4,0,5,0,1,1.72,3.5,4.0,1.8,3.4,4.0,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,1.55,2.25,,,,,,,1195.99,1180.14
E3,30/09/03,Lincoln,Northampton,0,0,D,0,0,D,B Curson,13,5,5,2,12,14,11,4,0,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,2.0,1.71,,,,,,,1178.67,1129.93
E3,30/09/03,Macclesfield,Rochdale,2,1,H,0,0,D,L Probert,19,8,11,5,12,15,7,5,1,3,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.85,1.85,,,,,,,1123.35,1125.53
E3,30/09/03,Scunthorpe,Cheltenham,5,2,H,2,1,H,P Joslin,10,9,10,8,5,10,6,12,0,2,0,0,2.0,3.25,3.25,1.95,3.25,3.6,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.79,1.9,,,,,,,1210.03,1194.42
E3,30/09/03,Yeovil,Boston,2,0,H,2,0,H,S Tanner,14,9,8,4,13,14,3,3,3,5,0,0,1.53,3.5,5.5,1.57,3.45,5.5,1.55,3.4,4.3,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.85,1.85,,,,,,,1235.47,1132.54
E3,01/10/03,Oxford,Torquay,1,0,H,0,0,D,L Cable,17,6,6,3,19,11,3,4,3,3,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.7,3.2,3.7,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.4,4.33,1.75,1.95,,,,,,,1195.44,1187.27
E3,04/10/03,Boston,Oxford,1,1,D,1,0,H,K Friend,9,12,6,5,13,7,3,11,3,3,0,0,2.75,3.25,2.25,2.8,3.25,2.3,2.6,3.0,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,1.9,1.79,,,,,,,1126.61,1204.17
E3,04/10/03,Cheltenham,Yeovil,3,1,H,2,1,H,A Marriner,9,10,5,6,9,9,2,11,1,2,0,0,2.6,3.2,2.4,2.4,3.25,2.6,2.35,3.0,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1.71,2.0,,,,,,,1185.93,1241.4
E3,04/10/03,Doncaster,Bristol Rvs,5,1,H,3,0,H,E Ilderton,20,5,7,3,6,9,9,0,0,3,0,1,2.1,3.25,3.0,2.1,3.3,3.1,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.85,1.85,,,,,,,1226.18,1137.55
E3,04/10/03,Kidderminster,Carlisle,2,1,H,0,0,D,C Webster,13,9,9,4,14,10,7,3,4,1,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.9,3.1,3.0,2.1,3.2,3.0,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.25,3.4,1.85,1.85,,,,,,,1098.41,1034.71
E3,04/10/03,Leyton Orient,Macclesfield,2,0,H,2,0,H,T Parkes,10,6,3,2,23,7,8,4,3,3,0,0,2.1,3.25,3.0,2.1,3.25,3.2,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.1,2.87,1.75,1.95,,,,,,,1097.12,1132.42
E3,04/10/03,Mansfield,Darlington,3,1,H,1,1,D,T Kettle,18,5,10,2,14,26,11,1,0,7,0,1,1.8,3.25,4.0,1.72,3.4,4.5,1.7,3.2,3.7,1.667,3.4,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.4,4.0,1.9,1.79,,,,,,,1202.49,1124.79
E3,04/10/03,Northampton,Hull,1,5,A,0,2,A,M Atkinson,12,11,3,9,13,12,5,7,2,1,1,0,2.6,3.2,2.4,2.65,3.2,2.45,2.4,3.0,2.3,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.75,3.2,2.25,1.79,1.9,,,,,,,1134.98,1204.47
E3,04/10/03,Rochdale,Scunthorpe,2,0,H,0,0,D,K Wright,9,9,6,4,17,10,7,7,0,3,0,1,2.3,3.2,2.7,2.35,3.25,2.7,2.35,3.0,2.35,2.1,3.2,3.0,2.38,3.2,2.62,2.37,3.2,2.62,2.5,3.1,2.5,1.79,1.9,,,,,,,1116.46,1218.52
E3,04/10/03,Southend,Huddersfield,1,2,A,1,1,D,L Probert,19,9,13,6,12,18,10,4,0,4,0,0,2.5,3.2,2.5,2.6,3.2,2.45,2.4,3.0,2.3,2.625,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.37,2.62,3.1,2.37,1.75,1.95,,,,,,,1066.8,1210.56
E3,04/10/03,Swansea,Lincoln,2,2,D,1,2,A,M Evans,13,9,3,2,10,20,5,4,1,4,0,1,1.66,3.4,4.5,1.62,3.5,5.0,1.6,3.3,4.0,1.667,3.4,4.333,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.85,1.85,,,,,,,1171.66,1173.62
E3,04/10/03,Torquay,Bury,3,1,H,1,1,D,M Warren,21,5,10,2,14,18,12,4,0,3,0,1,1.66,3.4,4.5,1.66,3.5,4.7,1.65,3.2,3.9,1.615,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.66,3.4,4.33,1.71,2.0,,,,,,,1178.54,1161.64
E3,04/10/03,York,Cambridge,2,0,H,1,0,H,A Bates,10,16,7,6,15,10,2,7,0,1,0,0,2.1,3.25,3.0,2.15,3.25,3.1,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.2,3.2,2.8,1.79,1.9,,,,,,,1159.11,1146.4
E3,11/10/03,Boston,Cheltenham,3,1,H,2,1,H,L Mason,5,11,4,5,14,8,8,9,2,1,1,1,2.3,3.2,2.7,2.3,3.25,2.8,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,,,,,,,,,1125.8,1196.84
E3,11/10/03,Cambridge,Bury,1,2,A,0,2,A,P Crossley,13,10,4,7,12,15,6,6,1,3,0,0,1.83,3.25,3.75,1.83,3.25,3.95,1.8,3.1,3.4,1.91,3.2,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.2,3.75,,,,,,,,,1137.82,1153.19
E3,11/10/03,Darlington,Bristol Rvs,0,4,A,0,1,A,M Cowburn,12,11,6,9,7,17,7,6,0,0,0,0,2.1,3.25,3.0,2.05,3.25,3.25,2.0,3.0,2.9,1.91,3.4,3.25,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,,,,,,,,,1118.18,1131.24
E3,11/10/03,Huddersfield,Torquay,1,0,H,0,0,D,C Boyeson,22,6,16,0,17,12,5,2,2,2,0,0,1.9,3.25,3.5,1.85,3.25,3.95,1.8,3.1,3.4,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.2,3.75,,,,,,,,,1221.49,1186.99
E3,11/10/03,Kidderminster,Southend,1,2,A,0,1,A,A Hall,9,9,4,3,14,14,10,3,1,3,0,0,1.9,3.25,3.5,2.0,3.25,3.4,2.0,3.0,2.9,2.1,3.2,3.0,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2,,,,,,,,,1105.42,1055.87
E3,11/10/03,Leyton Orient,Swansea,1,2,A,0,2,A,P Armstrong,5,2,2,2,11,10,8,2,1,2,0,0,2.5,3.2,2.5,2.65,3.2,2.4,2.4,3.0,2.3,2.38,3.2,2.6,2.62,3.25,2.38,2.6,3.2,2.4,2.62,3.1,2.37,,,,,,,,,1107.32,1168.22
E3,11/10/03,Macclesfield,Doncaster,1,3,A,1,1,D,S Tanner,11,7,5,3,11,11,17,3,1,4,1,0,2.4,3.2,2.6,2.5,3.2,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,,,,,,,,,1122.22,1232.49
E3,11/10/03,Mansfield,York,2,0,H,1,0,H,N Miller,17,7,9,4,13,12,9,7,0,3,0,0,1.8,3.25,4.0,1.73,3.4,4.3,1.7,3.2,3.7,1.62,3.5,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.4,4.0,,,,,,,,,1209.1,1167.69
E3,11/10/03,Oxford,Yeovil,1,0,H,1,0,H,F Stretton,9,8,4,5,18,10,2,5,0,1,0,0,1.83,3.25,3.75,1.85,3.25,3.95,1.85,3.1,3.2,1.8,3.4,3.6,1.83,3.5,3.5,1.83,3.4,3.6,1.9,3.25,3.4,,,,,,,,,1204.98,1230.49
E3,11/10/03,Rochdale,Northampton,1,1,D,0,0,D,C Webster,13,7,7,2,11,11,8,6,1,2,0,0,2.2,3.25,2.8,2.2,3.25,2.9,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,,,,,,,,,1129.03,1121.39
E3,11/10/03,Scunthorpe,Lincoln,1,3,A,0,2,A,J Winter,24,8,20,8,11,12,11,2,3,4,0,1,2.0,3.25,3.25,2.0,3.25,3.45,1.9,3.1,3.0,2.1,3.2,3.0,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.0,3.4,,,,,,,,,1205.95,1177.06
E3,12/10/03,Hull,Carlisle,2,1,H,1,0,H,M Fletcher,17,6,7,3,11,13,5,9,1,5,0,1,1.28,4.5,9.0,1.25,4.75,10.0,1.25,4.2,8.0,1.22,5.0,10.0,1.25,5.0,8.5,1.25,5.0,8.5,1.25,4.5,10.0,,,,,,,,,1218.06,1027.7
E3,17/10/03,Northampton,Scunthorpe,1,1,D,1,0,H,L Cable,4,11,3,11,24,16,4,12,2,5,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.1,3.0,2.8,2.0,3.2,3.2,2.0,3.25,3.25,2.1,3.25,3.0,2.1,3.2,3.0,,,,,,,,,1125.14,1189.01
E3,18/10/03,Bristol Rvs,Cambridge,0,2,A,0,0,D,M Fletcher,7,6,2,5,14,15,5,6,2,3,0,0,1.8,3.25,4.0,1.83,3.35,3.9,1.8,3.1,3.4,1.833,3.4,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.3,3.6,1.6,2.15,,,,,,,1146.8,1122.33
