Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
F1,19/07/95,Bastia,Paris SG,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,1578.97,1701.67
F1,19/07/95,Bordeaux,Lille,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1647.58,1591.51
F1,19/07/95,Cannes,Lyon,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1598.79,1695.89
F1,19/07/95,Gueugnon,Metz,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1600.0,1637.14
F1,19/07/95,Guingamp,Martigues,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1600.0,1580.4
F1,19/07/95,Lens,Le Havre,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1648.61,1577.8
F1,19/07/95,Monaco,Rennes,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1656.82,1595.12
F1,19/07/95,Montpellier,Strasbourg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1585.32,1588.79
F1,19/07/95,Nantes,Auxerre,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1759.5,1693.15
F1,19/07/95,St Etienne,Nice,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1522.65,1570.12
F1,26/07/95,Auxerre,Gueugnon,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1686.22,1597.76
F1,26/07/95,Bordeaux,St Etienne,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1654.81,1520.77
F1,26/07/95,Lille,Bastia,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1584.28,1579.79
F1,26/07/95,Lyon,Montpellier,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,1683.49,1581.93
F1,26/07/95,Martigues,Nantes,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,,1572.04,1766.43
F1,26/07/95,Metz,Lens,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1639.38,1655.42
F1,26/07/95,Nice,Monaco,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1572.0,1663.89
F1,26/07/95,Paris SG,Guingamp,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1700.85,1608.36
F1,26/07/95,Rennes,Cannes,3.0,2.0,H,2.0,2.0,D,,,,,,,,,,,,1588.05,1611.19
F1,26/07/95,Strasbourg,Le Havre,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1592.18,1570.99
F1,04/08/95,Nantes,Paris SG,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1775.62,1694.56
F1,05/08/95,Bastia,Bordeaux,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1595.94,1659.97
F1,05/08/95,Cannes,Metz,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1601.41,1648.92
F1,05/08/95,Gueugnon,Martigues,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1591.45,1562.85
F1,05/08/95,Guingamp,Nice,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1614.65,1559.21
F1,05/08/95,Le Havre,Lyon,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1562.68,1689.46
F1,05/08/95,Lens,Strasbourg,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1645.88,1600.49
F1,05/08/95,Monaco,Auxerre,2.0,2.0,D,2.0,0.0,H,,,,,,,,,,,,1676.68,1692.53
F1,05/08/95,Montpellier,Rennes,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1575.96,1597.83
F1,05/08/95,St Etienne,Lille,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1515.61,1568.13
F1,09/08/95,Auxerre,Lens,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1695.5,1640.93
F1,09/08/95,Bastia,Monaco,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1607.15,1673.71
F1,09/08/95,Lille,Guingamp,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,1569.83,1609.4
F1,09/08/95,Martigues,Cannes,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1567.28,1587.04
F1,09/08/95,Metz,Montpellier,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1663.29,1585.7
F1,09/08/95,Nice,Gueugnon,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1564.46,1587.02
F1,09/08/95,Paris SG,St Etienne,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1713.04,1513.91
F1,09/08/95,Rennes,Le Havre,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1588.09,1576.14
F1,19/08/95,Cannes,Lille,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1577.38,1555.18
F1,19/08/95,Gueugnon,Paris SG,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1577.26,1716.83
F1,19/08/95,Guingamp,Bordeaux,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1624.05,1648.76
F1,19/08/95,Le Havre,Metz,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1567.53,1669.9
F1,19/08/95,Monaco,Martigues,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1662.41,1576.94
F1,19/08/95,Montpellier,Auxerre,3.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,1579.09,1677.78
F1,19/08/95,Nantes,Nice,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1757.14,1574.22
F1,19/08/95,St Etienne,Bastia,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1510.12,1618.45
F1,19/08/95,Strasbourg,Rennes,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1605.44,1596.7
F1,20/08/95,Lens,Lyon,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1658.65,1676.0
F1,25/08/95,Lille,Nantes,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1546.9,1761.24
F1,26/08/95,Auxerre,Cannes,5.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1665.33,1585.66
F1,26/08/95,Bastia,Gueugnon,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1605.65,1566.18
F1,26/08/95,Bordeaux,Monaco,2.0,4.0,A,0.0,4.0,A,,,,,,,,,,,,1638.93,1643.81
F1,26/08/95,Martigues,Montpellier,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1595.54,1591.54
F1,26/08/95,Metz,Strasbourg,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,1669.81,1614.15
F1,26/08/95,Nice,Lens,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1570.12,1655.73
F1,26/08/95,Paris SG,Le Havre,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1727.91,1567.62
F1,26/08/95,Rennes,Lyon,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1587.99,1678.92
F1,26/08/95,St Etienne,Guingamp,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1522.92,1633.88
F1,29/08/95,Cannes,Paris SG,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1579.1,1732.48
F1,29/08/95,Gueugnon,Bordeaux,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,,1583.44,1623.09
F1,29/08/95,Le Havre,Auxerre,0.0,4.0,A,0.0,1.0,A,,,,,,,,,,,,1563.05,1671.89
F1,29/08/95,Lens,Rennes,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1656.25,1600.16
F1,29/08/95,Lyon,Metz,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1666.75,1677.06
F1,29/08/95,Monaco,Lille,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1659.65,1550.87
F1,29/08/95,Montpellier,Nice,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1607.67,1569.6
F1,29/08/95,Nantes,St Etienne,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,1757.27,1535.81
F1,29/08/95,Strasbourg,Martigues,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1606.9,1579.41
F1,30/08/95,Guingamp,Bastia,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1620.99,1588.39
F1,02/09/95,Bordeaux,Nantes,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1625.24,1748.17
F1,02/09/95,Lyon,Strasbourg,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1663.59,1615.01
F1,09/09/95,Auxerre,Strasbourg,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1684.07,1620.05
F1,09/09/95,Bastia,Nantes,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1580.44,1734.85
F1,09/09/95,Bordeaux,Cannes,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1638.56,1568.51
F1,09/09/95,Guingamp,Montpellier,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1628.94,1590.45
F1,09/09/95,Lille,Lens,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,1545.09,1663.48
F1,09/09/95,Martigues,Lyon,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1571.3,1658.55
F1,09/09/95,Nice,Le Havre,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,1586.82,1550.87
F1,09/09/95,Paris SG,Monaco,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1743.07,1665.43
F1,09/09/95,St Etienne,Gueugnon,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1544.91,1581.29
F1,10/09/95,Metz,Rennes,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1680.22,1592.93
F1,16/09/95,Cannes,St Etienne,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1561.68,1555.15
F1,16/09/95,Gueugnon,Lille,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1571.05,1533.25
F1,16/09/95,Lyon,Auxerre,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1671.51,1691.07
F1,16/09/95,Monaco,Metz,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1658.82,1674.07
F1,16/09/95,Nantes,Guingamp,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1720.41,1624.21
F1,16/09/95,Rennes,Martigues,1.0,3.0,A,1.0,2.0,A,,,,,,,,,,,,1599.08,1558.34
F1,16/09/95,Strasbourg,Nice,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1613.05,1569.66
F1,17/09/95,Le Havre,Bordeaux,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1568.03,1645.39
F1,17/09/95,Lens,Bastia,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1675.32,1594.88
F1,17/09/95,Montpellier,Paris SG,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1595.18,1749.68
F1,20/09/95,St Etienne,Monaco,2.0,4.0,A,1.0,1.0,D,,,,,,,,,,,,1546.37,1643.33
F1,21/09/95,Auxerre,Rennes,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1706.41,1581.78
F1,21/09/95,Bastia,Cannes,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1588.34,1570.46
F1,21/09/95,Bordeaux,Montpellier,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1633.7,1609.62
F1,21/09/95,Guingamp,Gueugnon,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1630.6,1578.84
F1,21/09/95,Lille,Le Havre,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1525.46,1579.72
F1,21/09/95,Martigues,Metz,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1575.64,1689.56
F1,21/09/95,Nantes,Lens,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1714.02,1681.86
F1,21/09/95,Nice,Lyon,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1574.54,1656.17
F1,21/09/95,Paris SG,Strasbourg,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1735.24,1608.17
F1,30/09/95,Cannes,Nice,1.0,3.0,A,1.0,0.0,H,,,,,,,,,,,,1562.05,1586.38
F1,30/09/95,Gueugnon,Nantes,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1583.98,1709.48
F1,30/09/95,Le Havre,Martigues,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1568.86,1563.64
F1,30/09/95,Lyon,St Etienne,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1644.33,1533.76
F1,30/09/95,Metz,Auxerre,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1701.56,1711.79
F1,30/09/95,Monaco,Guingamp,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1655.94,1625.46
F1,30/09/95,Montpellier,Lille,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1601.4,1536.32
F1,30/09/95,Rennes,Bastia,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1576.4,1596.75
