Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
D2,04/08/95,Bielefeld,Lubeck,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
D2,04/08/95,Chemnitz,Leipzig,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1466.16,1459.71
D2,04/08/95,CZ Jena,Zwickau,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1467.24,1432.86
D2,04/08/95,Duisburg,Bochum,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1444.41,1461.14
D2,05/08/95,Mainz,Hannover,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1437.51,1464.36
D2,05/08/95,Mannheim,F Koln,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1540.76,1468.2
D2,05/08/95,Unterhaching,Meppen,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1539.32
D2,05/08/95,Wattenscheid,Nurnberg,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1449.65,1441.68
D2,05/08/95,Wolfsburg,Hertha,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1546.1,1441.44
D2,08/08/95,Hannover,Duisburg,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1479.45,1441.47
D2,08/08/95,Hertha,Unterhaching,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1460.56,1478.54
D2,08/08/95,Lubeck,Mainz,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1422.42
D2,08/08/95,Meppen,CZ Jena,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1540.78,1475.13
D2,09/08/95,Bochum,Mannheim,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1464.08,1547.52
D2,09/08/95,F Koln,Wattenscheid,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1461.44,1433.39
D2,09/08/95,Leipzig,Bielefeld,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1475.92,1489.0
D2,09/08/95,Nurnberg,Wolfsburg,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1457.94,1526.98
D2,09/08/95,Zwickau,Chemnitz,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1424.97,1449.95
D2,11/08/95,CZ Jena,Hertha,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1480.68,1470.16
D2,11/08/95,Duisburg,Lubeck,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1446.19,1478.46
D2,12/08/95,Bielefeld,Zwickau,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1492.06,1434.81
D2,12/08/95,Chemnitz,Meppen,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1440.11,1535.23
D2,13/08/95,Mainz,Leipzig,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1414.96,1472.86
D2,13/08/95,Mannheim,Wattenscheid,5.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1535.62,1425.3
D2,13/08/95,Unterhaching,Nurnberg,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1468.94,1456.83
D2,13/08/95,Wolfsburg,F Koln,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1528.09,1469.53
D2,14/08/95,Bochum,Hannover,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1475.98,1474.73
D2,18/08/95,Hannover,Mannheim,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1465.77,1541.36
D2,18/08/95,Leipzig,Duisburg,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1486.87,1456.28
D2,19/08/95,F Koln,Unterhaching,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1487.37,1465.04
D2,19/08/95,Zwickau,Mainz,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1427.61,1400.95
D2,20/08/95,Lubeck,Bochum,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1468.37,1484.94
D2,20/08/95,Meppen,Bielefeld,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1522.91,1499.26
D2,20/08/95,Wattenscheid,Wolfsburg,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1419.56,1510.25
D2,21/08/95,Nurnberg,CZ Jena,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1460.73,1464.33
D2,29/08/95,Bielefeld,Hertha,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1503.53,1486.51
D2,29/08/95,Bochum,Leipzig,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1475.39,1482.38
D2,29/08/95,Chemnitz,Nurnberg,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1452.43,1444.85
D2,29/08/95,CZ Jena,F Koln,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1480.21,1470.64
D2,29/08/95,Duisburg,Zwickau,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1460.77,1435.74
D2,29/08/95,Unterhaching,Wattenscheid,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1481.77,1406.73
D2,30/08/95,Hannover,Lubeck,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1477.39,1477.92
