Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
G1,26/08/95,Kalamata,OFI,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1364.89
G1,27/08/95,AEK,Paniliakos,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1475.39,1400.0
G1,27/08/95,Athinaikos,Olympiakos,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1368.85,1512.1
G1,27/08/95,Edessaikos,Apollon,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1355.69,1489.42
G1,27/08/95,Ethnikos,Panahaiki,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1382.86,1400.0
G1,27/08/95,Ionikos,Panionios,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1335.34,1326.4
G1,27/08/95,Iraklis,Aris,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1491.71,1484.91
G1,27/08/95,Larisa,Panathinaikos,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1348.43,1559.18
G1,27/08/95,Xanthi,PAOK,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1419.92,1500.92
G1,09/09/95,Panathinaikos,Xanthi,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1567.83,1419.24
G1,09/09/95,Panionios,Olympiakos,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1317.7,1523.05
G1,10/09/95,Apollon,Larisa,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1488.21,1339.78
G1,10/09/95,Aris,AEK,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1476.14,1482.07
G1,10/09/95,Ethnikos,Kalamata,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1367.43,1382.87
G1,10/09/95,OFI,Edessaikos,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1382.02,1356.9
