Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
SC0,10/08/96,Aberdeen,Celtic,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,1527.99,1689.76
SC0,10/08/96,Dundee United,Motherwell,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1544.99,1483.18
SC0,10/08/96,Hibernian,Kilmarnock,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,,1465.82,1468.47
SC0,10/08/96,Rangers,Raith Rvs,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1711.49,1489.15
SC0,17/08/96,Celtic,Raith Rvs,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1687.56,1485.77
SC0,17/08/96,Dundee United,Hibernian,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1539.56,1449.91
SC0,17/08/96,Dunfermline,Rangers,2.0,5.0,A,0.0,1.0,A,,,,,,,,,,,,1590.39,1714.87
SC0,17/08/96,Hearts,Kilmarnock,3.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,1548.27,1484.38
SC0,17/08/96,Motherwell,Aberdeen,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1488.61,1530.19
SC0,24/08/96,Hibernian,Dunfermline,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1468.63,1578.77
SC0,24/08/96,Kilmarnock,Celtic,1.0,3.0,A,1.0,0.0,H,,,,,,,,,,,,1477.37,1691.3
SC0,24/08/96,Raith Rvs,Motherwell,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,1482.03,1486.53
SC0,24/08/96,Rangers,Dundee United,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1726.49,1520.84
SC0,25/08/96,Aberdeen,Hearts,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1532.27,1555.28
SC0,07/09/96,Celtic,Hibernian,5.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1699.84,1468.99
SC0,07/09/96,Hearts,Dundee United,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1545.51,1517.17
SC0,07/09/96,Kilmarnock,Dunfermline,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1468.83,1578.41
SC0,07/09/96,Motherwell,Rangers,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1502.38,1730.16
SC0,07/09/96,Raith Rvs,Aberdeen,1.0,4.0,A,1.0,3.0,A,,,,,,,,,,,,1466.18,1542.04
SC0,10/09/96,Dunfermline,Hearts,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1578.07,1553.59
SC0,14/09/96,Aberdeen,Kilmarnock,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1555.41,1469.17
SC0,14/09/96,Dundee United,Celtic,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1509.09,1703.08
