Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
E0,17/08/96,Arsenal,West Ham,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1681.52,1622.21
E0,17/08/96,Blackburn,Tottenham,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1731.7,1680.82
E0,17/08/96,Coventry,Nott'm Forest,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,1581.38,1684.71
E0,17/08/96,Derby,Leeds,3.0,3.0,D,0.0,1.0,A,,,,,,,,,,,,1640.19,1578.85
E0,17/08/96,Everton,Newcastle,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1684.56,1746.78
E0,17/08/96,Middlesbrough,Liverpool,3.0,3.0,D,2.0,2.0,D,,,,,,,,,,,,1572.44,1748.53
E0,17/08/96,Sheffield Weds,Aston Villa,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1560.0,1648.99
E0,17/08/96,Sunderland,Leicester,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1650.32,1582.52
E0,17/08/96,Wimbledon,Man United,0.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1601.1,1825.68
E0,18/08/96,Southampton,Chelsea,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1572.28,1612.52
E0,19/08/96,Liverpool,Arsenal,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1745.84,1688.66
E0,20/08/96,Leeds,Sheffield Weds,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1584.27,1572.1
E0,21/08/96,Aston Villa,Blackburn,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1636.89,1714.09
E0,21/08/96,Chelsea,Middlesbrough,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1614.65,1575.13
E0,21/08/96,Leicester,Southampton,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1588.13,1570.15
E0,21/08/96,Man United,Everton,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,1833.88,1695.71
