Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
I1,08/09/96,Bologna,Lazio,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1600.0,1738.12
I1,08/09/96,Cagliari,Atalanta,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1603.84,1549.47
I1,08/09/96,Fiorentina,Vicenza,2.0,4.0,A,1.0,2.0,A,,,,,,,,,,,,1677.27,1639.76
I1,08/09/96,Milan,Verona,4.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1797.38,1600.0
I1,08/09/96,Parma,Napoli,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1703.31,1614.81
I1,08/09/96,Perugia,Sampdoria,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1600.0,1691.51
I1,08/09/96,Reggiana,Juventus,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1529.58,1781.9
I1,08/09/96,Roma,Piacenza,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1731.61,1573.88
I1,08/09/96,Udinese,Inter,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1575.05,1680.3
I1,15/09/96,Atalanta,Fiorentina,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,1542.19,1660.07
I1,15/09/96,Inter,Perugia,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1692.61,1612.19
I1,15/09/96,Juventus,Cagliari,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1776.75,1611.12
I1,15/09/96,Lazio,Udinese,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1724.25,1562.74
I1,15/09/96,Napoli,Reggiana,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1608.5,1534.73
I1,15/09/96,Piacenza,Parma,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1569.26,1709.62
I1,15/09/96,Sampdoria,Milan,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1679.32,1801.2
