Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
F2,10/08/96,Amiens,Martigues,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1455.57
F2,10/08/96,Charleville,Lorient,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Le Mans,Chateauroux,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Louhans-Cuis.,Niort,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Mulhouse,Gueugnon,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1510.62
F2,10/08/96,Red Star 93,Perpignan,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Sochaux,Laval,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1448.57,1480.0
F2,10/08/96,St Brieuc,Toulon,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Toulouse,Epinal,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,10/08/96,Valence,Beauvais,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
F2,11/08/96,Troyes,St Etienne,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1445.05
F2,17/08/96,Beauvais,Troyes,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1462.88
F2,17/08/96,Chateauroux,Toulouse,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1483.5,1489.0
F2,17/08/96,Epinal,Amiens,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1471.0,1475.71
F2,17/08/96,Gueugnon,Sochaux,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1525.58,1458.63
F2,17/08/96,Le Mans,Red Star 93,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1476.5,1464.0
F2,17/08/96,Lorient,Valence,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1489.0
F2,17/08/96,Martigues,St Brieuc,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1459.86,1464.0
F2,17/08/96,Niort,Charleville,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1483.5,1489.0
F2,17/08/96,Perpignan,Louhans-Cuis.,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1496.0,1476.5
F2,17/08/96,St Etienne,Laval,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1462.17,1469.94
F2,17/08/96,Toulon,Mulhouse,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1496.0,1465.04
F2,20/08/96,Amiens,Chateauroux,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1491.55,1492.68
F2,20/08/96,Charleville,Perpignan,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1479.82,1504.36
F2,20/08/96,Laval,Beauvais,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1460.68,1479.73
F2,20/08/96,Louhans-Cuis.,Gueugnon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1468.14,1532.5
F2,20/08/96,Mulhouse,Martigues,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1457.04,1469.0
F2,20/08/96,Red Star 93,Toulon,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1480.41,1504.0
F2,20/08/96,Sochaux,St Etienne,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1451.71,1471.43
F2,20/08/96,St Brieuc,Epinal,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1454.86,1455.16
F2,20/08/96,Toulouse,Le Mans,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1479.82,1460.09
F2,20/08/96,Troyes,Lorient,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1454.15,1480.6
F2,20/08/96,Valence,Niort,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1479.4,1492.68
F2,24/08/96,Beauvais,St Etienne,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1470.09,1461.77
F2,24/08/96,Chateauroux,St Brieuc,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1508.64,1463.87
F2,24/08/96,Epinal,Mulhouse,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1446.15,1466.44
F2,24/08/96,Gueugnon,Red Star 93,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1533.78,1490.2
F2,24/08/96,Le Mans,Amiens,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1451.73,1475.59
F2,24/08/96,Lorient,Laval,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1470.71,1470.32
F2,24/08/96,Martigues,Charleville,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1459.6,1464.65
F2,24/08/96,Niort,Troyes,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1508.24,1464.04
F2,24/08/96,Perpignan,Sochaux,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1519.53,1461.37
F2,24/08/96,Toulon,Louhans-Cuis.,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1494.21,1466.86
F2,24/08/96,Toulouse,Valence,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1488.18,1463.84
F2,27/08/96,Amiens,Toulouse,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1465.79,1496.39
F2,27/08/96,Charleville,Toulon,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1455.48,1489.82
F2,27/08/96,Laval,Niort,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1473.83,1515.83
F2,27/08/96,Louhans-Cuis.,Martigues,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1471.25,1468.77
F2,27/08/96,Mulhouse,Chateauroux,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1456.76,1516.21
F2,27/08/96,Red Star 93,Epinal,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1495.09,1455.83
