Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
P1,23/08/96,Espinho,Sp Lisbon,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1550.58
P1,24/08/96,Belenenses,Boavista,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1410.06,1481.0
P1,25/08/96,Benfica,Sp Braga,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1581.62,1389.5
P1,25/08/96,Guimaraes,Gil Vicente,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1514.68,1340.99
P1,25/08/96,Porto,Setubal,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1669.27,1350.65
P1,01/09/96,Farense,Est Amadora,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1379.12,1357.75
P1,01/09/96,Leca,Leiria,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1341.77,1415.35
P1,01/09/96,Maritimo,Desp. Chaves,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1369.01,1337.45
P1,01/09/96,Rio Ave,Salgueiros,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1400.0,1335.67
P1,06/09/96,Sp Lisbon,Farense,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1561.27,1387.42
P1,07/09/96,Boavista,Espinho,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1494.54,1389.31
P1,07/09/96,Gil Vicente,Benfica,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1336.7,1573.04
P1,07/09/96,Leiria,Porto,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1403.8,1658.83
P1,07/09/96,Setubal,Guimaraes,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1361.09,1518.97
P1,08/09/96,Desp. Chaves,Leca,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1341.97,1353.32
P1,08/09/96,Est Amadora,Rio Ave,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1349.45,1394.49
P1,08/09/96,Salgueiros,Maritimo,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1341.18,1364.49
P1,08/09/96,Sp Braga,Belenenses,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1398.08,1396.52
P1,14/09/96,Rio Ave,Sp Lisbon,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1396.45,1553.05
P1,15/09/96,Belenenses,Espinho,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1387.57,1408.44
P1,15/09/96,Benfica,Setubal,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1580.87,1375.65
P1,15/09/96,Farense,Boavista,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1395.64,1475.41
P1,15/09/96,Guimaraes,Leiria,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1504.41,1396.53
P1,15/09/96,Leca,Salgueiros,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1343.94,1338.46
P1,15/09/96,Maritimo,Est Amadora,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1367.21,1347.49
P1,15/09/96,Porto,Desp. Chaves,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1666.1,1351.35
P1,15/09/96,Sp Braga,Gil Vicente,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1407.03,1328.87
P1,20/09/96,Sp Lisbon,Maritimo,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1563.53,1375.57
P1,21/09/96,Boavista,Rio Ave,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1463.64,1385.97
P1,21/09/96,Desp. Chaves,Guimaraes,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1349.25,1510.21
P1,21/09/96,Salgueiros,Porto,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1329.64,1668.2
P1,22/09/96,Espinho,Farense,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1411.24,1407.41
P1,22/09/96,Est Amadora,Leca,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1339.13,1352.76
P1,22/09/96,Gil Vicente,Belenenses,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1322.27,1384.77
P1,22/09/96,Leiria,Benfica,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1390.73,1584.55
P1,22/09/96,Setubal,Sp Braga,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1371.97,1413.63
P1,28/09/96,Leca,Sp Lisbon,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1343.3,1567.53
P1,29/09/96,Belenenses,Farense,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1398.61,1398.54
P1,29/09/96,Gil Vicente,Setubal,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1308.43,1369.89
P1,29/09/96,Guimaraes,Salgueiros,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1508.04,1324.59
P1,29/09/96,Maritimo,Boavista,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1371.57,1470.25
P1,29/09/96,Porto,Est Amadora,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1673.25,1348.59
P1,29/09/96,Rio Ave,Espinho,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1379.36,1420.11
P1,29/09/96,Sp Braga,Leiria,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1415.71,1381.53
P1,30/09/96,Benfica,Desp. Chaves,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1593.75,1351.42
P1,11/10/96,Espinho,Maritimo,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1434.72,1371.52
P1,12/10/96,Boavista,Leca,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1470.3,1335.09
P1,12/10/96,Est Amadora,Guimaraes,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1359.09,1487.13
P1,12/10/96,Sp Lisbon,Porto,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1575.74,1662.75
P1,13/10/96,Desp. Chaves,Sp Braga,5.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1348.36,1423.61
P1,13/10/96,Farense,Rio Ave,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1414.54,1364.75
P1,13/10/96,Leiria,Gil Vicente,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1373.63,1307.05
P1,13/10/96,Salgueiros,Benfica,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1345.5,1596.81
P1,13/10/96,Setubal,Belenenses,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1371.27,1382.61
P1,20/10/96,Belenenses,Rio Ave,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1373.23,1357.33
P1,20/10/96,Benfica,Est Amadora,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1604.19,1372.6
