season,file,round,matches,correct,accuracy,logloss,brier,rps
1993-94,D1_elo.csv,23,9,0,0.0,1.0986122886681098,0.6666666666666669,0.16666666666666669
1993-94,D1_elo.csv,24,9,4,0.4444444444444444,1.0986122886681098,0.6666666666666669,0.2592592592592593
1993-94,D1_elo.csv,25,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.27777777777777785
1993-94,D1_elo.csv,26,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.2222222222222222
1993-94,D1_elo.csv,27,9,1,0.1111111111111111,1.0986122886681098,0.6666666666666669,0.24074074074074078
1993-94,D1_elo.csv,28,9,4,0.4444444444444444,1.0986122886681098,0.6666666666666669,0.24074074074074078
1993-94,D1_elo.csv,29,8,3,0.375,1.0986122886681098,0.6666666666666669,0.2361111111111112
1993-94,D1_elo.csv,30,9,6,0.6666666666666666,1.0986122886681098,0.6666666666666669,0.2592592592592593
1993-94,D1_elo.csv,31,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.2592592592592593
1993-94,D1_elo.csv,32,10,4,0.4,1.0986122886681096,0.6666666666666669,0.22777777777777777
1993-94,D1_elo.csv,33,9,4,0.4444444444444444,1.0986122886681098,0.6666666666666669,0.22222222222222227
1993-94,D1_elo.csv,34,9,2,0.2222222222222222,1.0986122886681098,0.6666666666666669,0.27777777777777773
1993-94,D2_elo.csv,1,10,3,0.3,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,D2_elo.csv,2,10,2,0.2,1.0986122886681096,0.6666666666666669,0.2777777777777778
1993-94,D2_elo.csv,3,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2444444444444444
1993-94,D2_elo.csv,4,10,2,0.2,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,D2_elo.csv,5,10,3,0.3,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,D2_elo.csv,6,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,D2_elo.csv,7,10,2,0.2,1.0986122886681096,0.6666666666666669,0.1944444444444445
1993-94,D2_elo.csv,8,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,D2_elo.csv,9,10,4,0.4,1.0986122886681096,0.6666666666666669,0.24444444444444452
1993-94,D2_elo.csv,10,10,5,0.5,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,D2_elo.csv,11,10,2,0.2,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,D2_elo.csv,12,10,5,0.5,1.0986122886681096,0.6666666666666669,0.24444444444444452
1993-94,D2_elo.csv,13,10,3,0.3,1.0986122886681096,0.6666666666666669,0.22777777777777786
1993-94,D2_elo.csv,14,10,4,0.4,1.0986122886681096,0.6666666666666669,0.22777777777777777
1993-94,D2_elo.csv,15,10,4,0.4,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,D2_elo.csv,16,10,3,0.3,1.0986122886681096,0.6666666666666669,0.19444444444444448
1993-94,D2_elo.csv,17,10,3,0.3,1.0986122886681096,0.6666666666666669,0.2277777777777778
1993-94,D2_elo.csv,18,10,1,0.1,1.0986122886681096,0.6666666666666669,0.17777777777777784
1993-94,D2_elo.csv,19,10,3,0.3,1.0986122886681096,0.6666666666666669,0.24444444444444446
1993-94,D2_elo.csv,20,10,5,0.5,1.0986122886681096,0.6666666666666669,0.21111111111111117
1993-94,D2_elo.csv,21,7,3,0.42857142857142855,1.0986122886681098,0.6666666666666669,0.20634920634920637
1993-94,D2_elo.csv,22,11,3,0.2727272727272727,1.0986122886681096,0.6666666666666669,0.23232323232323235
1993-94,D2_elo.csv,23,10,4,0.4,1.0986122886681096,0.6666666666666669,0.17777777777777784
1993-94,D2_elo.csv,24,9,4,0.4444444444444444,1.0986122886681098,0.6666666666666669,0.24074074074074078
