season,file,round,matches,correct,accuracy,logloss,brier,rps
1993-94,D2_elo.csv,27,9,4,0.4444444444444444,1.3783888522474521,0.8377777777777777,0.2455555555555556
1993-94,D2_elo.csv,28,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636363,0.2340909090909091
1993-94,D2_elo.csv,29,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.36909090909090914
1993-94,D2_elo.csv,30,9,3,0.3333333333333333,1.6094379124341007,0.9933333333333335,0.40277777777777785
1993-94,D2_elo.csv,31,11,4,0.36363636363636365,1.5464245323831962,0.9509090909090913,0.3613636363636364
1993-94,D2_elo.csv,32,10,4,0.4,1.4708084763221112,0.9,0.325
1993-94,D2_elo.csv,33,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.3886363636363637
1993-94,D2_elo.csv,34,10,4,0.4,1.4708084763221112,0.9,0.29350000000000004
1993-94,D2_elo.csv,35,10,5,0.5,1.2628643221541278,0.76,0.255
1993-94,D2_elo.csv,36,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.36909090909090914
1993-94,D2_elo.csv,37,10,2,0.2,1.8866967846580789,1.1800000000000002,0.3850000000000001
1993-94,D2_elo.csv,38,10,2,0.2,1.8866967846580789,1.1800000000000004,0.47350000000000014
1993-94,E0_elo.csv,1,11,1,0.09090909090909091,2.113544952841334,1.332727272727273,0.37363636363636366
1993-94,E0_elo.csv,2,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.27681818181818185
1993-94,E0_elo.csv,3,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636364,0.21181818181818182
1993-94,E0_elo.csv,4,11,3,0.2727272727272727,1.735464672535909,1.0781818181818184,0.4404545454545455
1993-94,E0_elo.csv,5,11,2,0.18181818181818182,1.9245048126886213,1.2054545454545458,0.350909090909091
1993-94,E0_elo.csv,6,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.38863636363636367
1993-94,E0_elo.csv,7,11,4,0.36363636363636365,1.5464245323831967,0.9509090909090911,0.3613636363636364
1993-94,E0_elo.csv,8,11,4,0.36363636363636365,1.5464245323831962,0.9509090909090911,0.27545454545454545
1993-94,E0_elo.csv,9,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.3600000000000001
1993-94,E0_elo.csv,10,11,3,0.2727272727272727,1.735464672535909,1.0781818181818184,0.3677272727272728
1993-94,E0_elo.csv,11,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.27954545454545465
1993-94,E0_elo.csv,12,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.315909090909091
1993-94,E0_elo.csv,13,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.30409090909090913
1993-94,E0_elo.csv,14,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636362,0.3145454545454545
1993-94,E0_elo.csv,15,11,6,0.5454545454545454,1.1683442520777712,0.6963636363636362,0.19772727272727272
1993-94,E0_elo.csv,16,10,4,0.4,1.4708084763221112,0.9,0.2835
1993-94,E0_elo.csv,17,11,4,0.36363636363636365,1.5464245323831967,0.950909090909091,0.3977272727272728
1993-94,E0_elo.csv,18,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.2613636363636364
1993-94,E0_elo.csv,19,8,4,0.5,1.2628643221541278,0.7600000000000001,0.275
1993-94,E0_elo.csv,20,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.2613636363636364
1993-94,E0_elo.csv,21,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363635,0.3340909090909091
1993-94,E0_elo.csv,22,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666666,0.2725
1993-94,E0_elo.csv,23,10,6,0.6,1.054920167986144,0.6199999999999999,0.185
1993-94,E0_elo.csv,24,10,5,0.5,1.2628643221541278,0.76,0.29500000000000004
1993-94,E0_elo.csv,25,12,3,0.25,1.782724707574087,1.1100000000000003,0.3166666666666667
1993-94,E0_elo.csv,26,12,8,0.6666666666666666,0.9162907318741551,0.5266666666666666,0.22499999999999998
1993-94,E0_elo.csv,27,10,2,0.2,1.8866967846580789,1.1800000000000002,0.465
1993-94,E0_elo.csv,28,10,4,0.4,1.4708084763221116,0.9000000000000001,0.32500000000000007
1993-94,E0_elo.csv,29,11,4,0.36363636363636365,1.5464245323831967,0.9509090909090911,0.2886363636363637
1993-94,E0_elo.csv,30,9,2,0.2222222222222222,1.8404869726207491,1.148888888888889,0.3916666666666667
1993-94,E0_elo.csv,31,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666666,0.30000000000000004
1993-94,E0_elo.csv,32,13,8,0.6153846153846154,1.022928759652608,0.5984615384615383,0.20192307692307693
1993-94,E0_elo.csv,33,10,6,0.6,1.054920167986144,0.6199999999999999,0.185
1993-94,E0_elo.csv,34,12,3,0.25,1.782724707574087,1.1100000000000003,0.45
1993-94,E0_elo.csv,35,10,5,0.5,1.2628643221541278,0.76,0.255
1993-94,E0_elo.csv,36,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.3613636363636364
1993-94,E0_elo.csv,37,13,7,0.5384615384615384,1.1828858013202879,0.7061538461538462,0.2073076923076923
1993-94,E0_elo.csv,38,10,3,0.3,1.678752630490095,1.04,0.3950000000000001
1993-94,E0_elo.csv,39,10,6,0.6,1.054920167986144,0.6199999999999999,0.15350000000000003
1993-94,E0_elo.csv,40,11,7,0.6363636363636364,0.9793041119250593,0.5690909090909092,0.17045454545454544
1993-94,E0_elo.csv,41,16,7,0.4375,1.3928294185091175,0.8475000000000004,0.3428125000000001
1993-94,E0_elo.csv,42,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.2886363636363637
1993-94,E1_elo.csv,1,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333336,0.27666666666666667
1993-94,E1_elo.csv,2,9,1,0.1111111111111111,2.0715360328073977,1.3044444444444447,0.513888888888889
1993-94,E1_elo.csv,3,10,3,0.3,1.6787526304900955,1.0400000000000003,0.44350000000000006
1993-94,E1_elo.csv,4,11,4,0.36363636363636365,1.5464245323831962,0.9509090909090911,0.3390909090909091
1993-94,E1_elo.csv,5,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666669,0.38083333333333336
1993-94,E1_elo.csv,6,14,4,0.2857142857142857,1.7084589382283786,1.0600000000000003,0.41571428571428576
1993-94,E1_elo.csv,7,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.32363636363636367
1993-94,E1_elo.csv,8,11,1,0.09090909090909091,2.113544952841334,1.332727272727273,0.4222727272727274
1993-94,E1_elo.csv,9,13,6,0.46153846153846156,1.3428428429879677,0.8138461538461541,0.3096153846153846
1993-94,E1_elo.csv,10,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.325
1993-94,E1_elo.csv,11,13,4,0.3076923076923077,1.6627569263233275,1.0292307692307694,0.4173076923076924
1993-94,E1_elo.csv,12,14,5,0.35714285714285715,1.5599273995369616,0.9600000000000002,0.4014285714285715
1993-94,E1_elo.csv,13,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.33136363636363647
1993-94,E1_elo.csv,14,12,6,0.5,1.2628643221541278,0.7599999999999999,0.30833333333333335
1993-94,E1_elo.csv,15,13,6,0.46153846153846156,1.3428428429879675,0.8138461538461539,0.3392307692307692
1993-94,E1_elo.csv,16,10,2,0.2,1.8866967846580789,1.1800000000000002,0.465
1993-94,E1_elo.csv,17,14,8,0.5714285714285714,1.1143327834627108,0.66,0.26785714285714285
1993-94,E1_elo.csv,18,10,5,0.5,1.2628643221541278,0.76,0.29500000000000004
1993-94,E1_elo.csv,19,13,6,0.46153846153846156,1.342842842987968,0.813846153846154,0.2480769230769231
1993-94,E1_elo.csv,20,11,7,0.6363636363636364,0.9793041119250593,0.5690909090909091,0.20681818181818185
1993-94,E1_elo.csv,21,12,4,0.3333333333333333,1.6094379124341007,0.9933333333333335,0.3583333333333334
1993-94,E1_elo.csv,22,12,4,0.3333333333333333,1.6094379124341007,0.9933333333333335,0.29166666666666674
1993-94,E1_elo.csv,23,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636364,0.27045454545454545
1993-94,E1_elo.csv,24,13,5,0.38461538461538464,1.5027998846556474,0.9215384615384619,0.27769230769230774
1993-94,E1_elo.csv,25,11,6,0.5454545454545454,1.1683442520777712,0.6963636363636362,0.3068181818181818
1993-94,E1_elo.csv,26,13,2,0.15384615384615385,1.9826710096586868,1.244615384615385,0.5557692307692308
1993-94,E1_elo.csv,27,12,3,0.25,1.782724707574087,1.1100000000000003,0.3904166666666668
1993-94,E1_elo.csv,28,14,0,0.0,2.3025850929940463,1.4600000000000006,0.5535714285714286
1993-94,E1_elo.csv,29,10,3,0.3,1.678752630490095,1.04,0.43500000000000005
1993-94,E1_elo.csv,30,11,5,0.45454545454545453,1.357384392230484,0.8236363636363635,0.2613636363636364
1993-94,E1_elo.csv,31,12,7,0.5833333333333334,1.0895775270141417,0.6433333333333333,0.2833333333333334
1993-94,E1_elo.csv,32,13,5,0.38461538461538464,1.5027998846556476,0.9215384615384618,0.33269230769230773
1993-94,E1_elo.csv,33,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333336,0.3916666666666668
1993-94,E1_elo.csv,34,9,7,0.7777777777777778,0.6852416716875066,0.37111111111111117,0.13611111111111113
1993-94,E1_elo.csv,35,14,3,0.21428571428571427,1.8569904769197956,1.1600000000000004,0.5178571428571429
1993-94,E1_elo.csv,36,13,9,0.6923076923076923,0.8629717179849284,0.49076923076923085,0.1776923076923077
1993-94,E1_elo.csv,37,10,3,0.3,1.678752630490095,1.0400000000000003,0.3950000000000001
1993-94,E1_elo.csv,38,12,6,0.5,1.2628643221541278,0.7599999999999999,0.34166666666666673
1993-94,E1_elo.csv,39,13,6,0.46153846153846156,1.3428428429879677,0.8138461538461539,0.2173076923076923
1993-94,E1_elo.csv,40,11,7,0.6363636363636364,0.979304111925059,0.5690909090909089,0.24318181818181817
1993-94,E1_elo.csv,41,11,5,0.45454545454545453,1.357384392230484,0.8236363636363638,0.26136363636363646
1993-94,E1_elo.csv,42,14,8,0.5714285714285714,1.1143327834627108,0.6600000000000001,0.24535714285714286
1993-94,E1_elo.csv,43,12,4,0.3333333333333333,1.6094379124341007,0.9933333333333336,0.3583333333333334
1993-94,E1_elo.csv,44,14,7,0.5,1.262864322154128,0.76,0.2892857142857143
1993-94,E1_elo.csv,45,16,5,0.3125,1.6527596112190972,1.0225000000000002,0.2918750000000001
1993-94,E1_elo.csv,46,12,1,0.08333333333333333,2.12929829785406,1.3433333333333337,0.5333333333333333
1993-94,E2_elo.csv,1,12,1,0.08333333333333333,2.12929829785406,1.3433333333333337,0.37666666666666676
1993-94,E2_elo.csv,2,12,3,0.25,1.782724707574087,1.1100000000000005,0.34958333333333336
1993-94,E2_elo.csv,3,12,3,0.25,1.782724707574087,1.1100000000000005,0.36416666666666675
1993-94,E2_elo.csv,4,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333337,0.34500000000000014
1993-94,E2_elo.csv,5,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666668,0.3333333333333333
1993-94,E2_elo.csv,6,12,7,0.5833333333333334,1.0895775270141412,0.6433333333333332,0.2833333333333333
1993-94,E2_elo.csv,7,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.36909090909090914
1993-94,E2_elo.csv,8,12,6,0.5,1.2628643221541278,0.7600000000000001,0.3154166666666667
1993-94,E2_elo.csv,9,12,6,0.5,1.2628643221541278,0.7599999999999999,0.3416666666666666
1993-94,E2_elo.csv,10,12,8,0.6666666666666666,0.9162907318741551,0.5266666666666667,0.125
1993-94,E2_elo.csv,11,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333336,0.35708333333333336
1993-94,E2_elo.csv,12,12,6,0.5,1.2628643221541278,0.7599999999999999,0.2558333333333333
1993-94,E2_elo.csv,13,12,6,0.5,1.2628643221541278,0.7600000000000002,0.275
1993-94,E2_elo.csv,14,12,6,0.5,1.2628643221541278,0.7600000000000001,0.2416666666666667
1993-94,E2_elo.csv,15,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.2977272727272728
1993-94,E2_elo.csv,16,12,5,0.4166666666666667,1.436151117294114,0.8766666666666669,0.26666666666666666
1993-94,E2_elo.csv,17,12,5,0.4166666666666667,1.436151117294114,0.8766666666666668,0.26666666666666666
1993-94,E2_elo.csv,18,13,7,0.5384615384615384,1.1828858013202879,0.7061538461538461,0.2865384615384615
1993-94,E2_elo.csv,19,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636364,0.23409090909090915
1993-94,E2_elo.csv,20,12,2,0.16666666666666666,1.9560115027140734,1.226666666666667,0.40833333333333344
1993-94,E2_elo.csv,21,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636362,0.27045454545454545
1993-94,E2_elo.csv,22,10,6,0.6,1.0549201679861444,0.62,0.265
1993-94,E2_elo.csv,23,12,6,0.5,1.262864322154128,0.7600000000000001,0.275
1993-94,E2_elo.csv,24,10,6,0.6,1.054920167986144,0.6199999999999999,0.225
1993-94,E2_elo.csv,25,10,4,0.4,1.4708084763221116,0.9000000000000001,0.28500000000000003
1993-94,E2_elo.csv,26,11,8,0.7272727272727273,0.7902639717723468,0.44181818181818194,0.1431818181818182
1993-94,E2_elo.csv,27,12,3,0.25,1.782724707574087,1.1100000000000003,0.3475000000000001
1993-94,E2_elo.csv,28,13,2,0.15384615384615385,1.9826710096586868,1.244615384615385,0.4623076923076924
1993-94,E2_elo.csv,29,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363638,0.2977272727272728
1993-94,E2_elo.csv,30,9,4,0.4444444444444444,1.3783888522474521,0.8377777777777777,0.32500000000000007
1993-94,E2_elo.csv,31,15,8,0.5333333333333333,1.1935496040981333,0.7133333333333334,0.2506666666666667
1993-94,E2_elo.csv,32,9,3,0.3333333333333333,1.6094379124341005,0.9933333333333333,0.44722222222222224
1993-94,E2_elo.csv,33,14,6,0.42857142857142855,1.4113958608455448,0.8600000000000003,0.345357142857143
1993-94,E2_elo.csv,34,11,5,0.45454545454545453,1.357384392230484,0.8236363636363638,0.2977272727272728
1993-94,E2_elo.csv,35,14,7,0.5,1.2628643221541278,0.7600000000000001,0.2892857142857143
1993-94,E2_elo.csv,36,13,3,0.23076923076923078,1.822713967991007,1.1369230769230774,0.446923076923077
1993-94,E2_elo.csv,37,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666668,0.4000000000000001
1993-94,E2_elo.csv,38,11,1,0.09090909090909091,2.113544952841334,1.3327272727272732,0.4795454545454547
1993-94,E2_elo.csv,39,14,5,0.35714285714285715,1.5599273995369618,0.9600000000000002,0.3371428571428572
1993-94,E2_elo.csv,40,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.3236363636363637
1993-94,E2_elo.csv,41,13,10,0.7692307692307693,0.7030146763172487,0.38307692307692304,0.13153846153846155
1993-94,E2_elo.csv,42,14,6,0.42857142857142855,1.4113958608455448,0.8600000000000002,0.31071428571428583
1993-94,E2_elo.csv,43,13,5,0.38461538461538464,1.5027998846556474,0.921538461538462,0.3326923076923078
1993-94,E2_elo.csv,44,15,6,0.4,1.4708084763221114,0.9000000000000002,0.3383333333333335
1993-94,E2_elo.csv,45,14,10,0.7142857142857143,0.8172697060798768,0.45999999999999985,0.16785714285714284
1993-94,E2_elo.csv,46,12,5,0.4166666666666667,1.436151117294114,0.8766666666666666,0.3333333333333333
1993-94,E3_elo.csv,1,11,3,0.2727272727272727,1.735464672535909,1.0781818181818184,0.300909090909091
1993-94,E3_elo.csv,2,10,3,0.3,1.678752630490095,1.0400000000000003,0.29200000000000004
1993-94,E3_elo.csv,3,11,7,0.6363636363636364,0.9793041119250593,0.5690909090909091,0.20681818181818185
1993-94,E3_elo.csv,4,11,4,0.36363636363636365,1.5464245323831967,0.950909090909091,0.32500000000000007
1993-94,E3_elo.csv,5,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363637,0.2977272727272728
1993-94,E3_elo.csv,6,11,7,0.6363636363636364,0.9793041119250593,0.5690909090909091,0.17045454545454544
1993-94,E3_elo.csv,7,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363638,0.3340909090909091
1993-94,E3_elo.csv,8,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.2963636363636364
1993-94,E3_elo.csv,9,11,2,0.18181818181818182,1.9245048126886213,1.2054545454545458,0.4522727272727274
1993-94,E3_elo.csv,10,12,6,0.5,1.262864322154128,0.7600000000000001,0.3083333333333334
1993-94,E3_elo.csv,11,11,3,0.2727272727272727,1.735464672535909,1.0781818181818184,0.42500000000000004
1993-94,E3_elo.csv,12,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363637,0.2977272727272728
1993-94,E3_elo.csv,13,11,3,0.2727272727272727,1.7354646725359089,1.0781818181818184,0.4613636363636365
1993-94,E3_elo.csv,14,11,5,0.45454545454545453,1.3573843922304838,0.8236363636363635,0.2977272727272728
1993-94,E3_elo.csv,15,11,6,0.5454545454545454,1.1683442520777716,0.6963636363636363,0.3068181818181819
1993-94,E3_elo.csv,16,11,6,0.5454545454545454,1.1683442520777712,0.6963636363636363,0.2340909090909091
1993-94,E3_elo.csv,17,11,7,0.6363636363636364,0.979304111925059,0.5690909090909089,0.24318181818181817
1993-94,E3_elo.csv,18,10,4,0.4,1.4708084763221116,0.9000000000000001,0.4050000000000001
1993-94,E3_elo.csv,19,10,7,0.7,0.8469760138181606,0.4800000000000001,0.15500000000000003
1993-94,E3_elo.csv,20,9,4,0.4444444444444444,1.3783888522474521,0.8377777777777777,0.2805555555555556
1993-94,E3_elo.csv,21,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666668,0.3070833333333334
1993-94,E3_elo.csv,22,9,3,0.3333333333333333,1.6094379124341007,0.9933333333333335,0.23444444444444454
1993-94,E3_elo.csv,23,10,6,0.6,1.054920167986144,0.6199999999999999,0.185
1993-94,E3_elo.csv,24,12,5,0.4166666666666667,1.4361511172941144,0.8766666666666666,0.27375000000000005
1993-94,E3_elo.csv,25,11,2,0.18181818181818182,1.9245048126886213,1.2054545454545458,0.4522727272727274
1993-94,E3_elo.csv,26,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.32500000000000007
1993-94,E3_elo.csv,27,12,3,0.25,1.782724707574087,1.1100000000000003,0.4500000000000002
1993-94,E3_elo.csv,28,11,4,0.36363636363636365,1.5464245323831962,0.9509090909090911,0.325
1993-94,E3_elo.csv,29,10,5,0.5,1.2628643221541278,0.76,0.335
1993-94,E3_elo.csv,30,10,4,0.4,1.4708084763221112,0.9,0.3335
1993-94,E3_elo.csv,31,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333335,0.3654166666666667
1993-94,E3_elo.csv,32,12,7,0.5833333333333334,1.0895775270141417,0.6433333333333333,0.2570833333333334
1993-94,E3_elo.csv,33,10,4,0.4,1.4708084763221116,0.9,0.3335
1993-94,E3_elo.csv,34,11,4,0.36363636363636365,1.5464245323831967,0.950909090909091,0.32500000000000007
1993-94,E3_elo.csv,35,12,6,0.5,1.262864322154128,0.7599999999999999,0.2416666666666667
1993-94,E3_elo.csv,36,12,6,0.5,1.262864322154128,0.7599999999999999,0.2416666666666667
1993-94,E3_elo.csv,37,10,4,0.4,1.4708084763221116,0.9000000000000001,0.24500000000000005
1993-94,E3_elo.csv,38,12,4,0.3333333333333333,1.6094379124341005,0.9933333333333335,0.32500000000000007
1993-94,E3_elo.csv,39,13,3,0.23076923076923078,1.822713967991007,1.1369230769230774,0.4403846153846155
1993-94,E3_elo.csv,40,11,5,0.45454545454545453,1.357384392230484,0.8236363636363637,0.3054545454545455
1993-94,E3_elo.csv,41,12,3,0.25,1.782724707574087,1.1100000000000003,0.4833333333333334
1993-94,E3_elo.csv,42,11,4,0.36363636363636365,1.5464245323831962,0.950909090909091,0.3613636363636364
1993-94,F1_elo.csv,1,10,5,0.5,1.2628643221541278,0.76,0.20999999999999996
1993-94,F1_elo.csv,2,10,3,0.3,1.6787526304900955,1.0400000000000003,0.3405000000000001
1993-94,F1_elo.csv,3,10,3,0.3,1.678752630490095,1.0400000000000003,0.4005000000000001
1993-94,F1_elo.csv,4,10,1,0.1,2.0946409388260627,1.3200000000000005,0.4635000000000001
1993-94,F1_elo.csv,5,10,2,0.2,1.8866967846580789,1.1800000000000002,0.39350000000000007
1993-94,F1_elo.csv,6,10,2,0.2,1.8866967846580789,1.1800000000000002,0.3520000000000001
1993-94,F1_elo.csv,7,10,4,0.4,1.4708084763221116,0.9,0.24500000000000005
1993-94,F1_elo.csv,8,10,5,0.5,1.2628643221541274,0.76,0.255
1993-94,F1_elo.csv,9,10,5,0.5,1.2628643221541278,0.7599999999999999,0.3035
1993-94,F1_elo.csv,10,10,4,0.4,1.4708084763221112,0.9,0.2535
1993-94,F1_elo.csv,11,10,5,0.5,1.2628643221541278,0.76,0.21500000000000002
1993-94,F1_elo.csv,12,10,4,0.4,1.4708084763221112,0.9,0.36500000000000005
1993-94,F1_elo.csv,13,9,1,0.1111111111111111,2.0715360328073977,1.3044444444444447,0.42500000000000004
1993-94,F1_elo.csv,14,10,3,0.3,1.678752630490095,1.0400000000000003,0.36350000000000005
1993-94,F1_elo.csv,15,10,4,0.4,1.4708084763221112,0.9,0.32500000000000007
1993-94,F1_elo.csv,16,10,4,0.4,1.4708084763221112,0.9,0.32500000000000007
