country,season,file,round,round_start,history_mode,matches,correct,accuracy,logloss,brier,rps
England,1997-98,E2,37,1998-03-07,5season,11,3,0.2727272727272727,1.1858723473593151,0.7306674772279077,0.26612419771276363
England,1997-98,E2,38,1998-03-14,5season,13,8,0.6153846153846154,0.9499732065199371,0.5554462027119956,0.22167203644069275
England,1997-98,E2,39,1998-03-21,5season,11,5,0.45454545454545453,1.0358409617269335,0.6201837966944184,0.21092323702816362
England,1997-98,E2,40,1998-03-27,5season,13,6,0.46153846153846156,1.022458908581372,0.6182943635057702,0.2022300590396749
England,1997-98,E2,41,1998-04-03,5season,15,5,0.3333333333333333,1.1039614239745525,0.6705764572752326,0.22273769156436435
England,1997-98,E2,42,1998-04-10,5season,13,9,0.6923076923076923,0.9200402437928769,0.5395002518084782,0.21367846547655084
England,1997-98,E2,43,1998-04-13,5season,12,3,0.25,1.2203900579945834,0.7464565069664689,0.24234053201178243
England,1997-98,E2,44,1998-04-18,5season,12,6,0.5,1.0803413628789227,0.6617026209446591,0.218273451896237
England,1997-98,E2,45,1998-04-24,5season,13,5,0.38461538461538464,1.031499618923781,0.6269266573718085,0.172673989141594
England,1997-98,E2,46,1998-05-02,5season,12,4,0.3333333333333333,1.0886623311557078,0.6589238822618697,0.23526626425409503
England,1997-98,E3,1,1997-08-09,5season,12,8,0.6666666666666666,0.9290688610422756,0.5342704134087138,0.20969113824082594
England,1997-98,E3,2,1997-08-16,5season,10,4,0.4,1.0476896170633876,0.6264770345233737,0.25207955344940985
England,1997-98,E3,3,1997-08-22,5season,12,7,0.5833333333333334,1.0181929905782283,0.6073358504407679,0.2278261544968007
England,1997-98,E3,4,1997-08-30,5season,12,3,0.25,1.1410808914738042,0.6997542051301635,0.21897847214102076
England,1997-98,E3,5,1997-09-02,5season,12,3,0.25,1.1476515639661702,0.7012440776500727,0.23808175065319212
England,1997-98,E3,6,1997-09-05,5season,13,9,0.6923076923076923,0.8931308928559519,0.5274898166833433,0.17378727267186184
England,1997-98,E3,7,1997-09-12,5season,13,7,0.5384615384615384,0.9691283367216583,0.5779588830340493,0.19902511710766155
England,1997-98,E3,8,1997-09-20,5season,12,7,0.5833333333333334,1.005316065583298,0.6006662896385834,0.22449451165037523
England,1997-98,E3,9,1997-09-27,5season,12,5,0.4166666666666667,1.098194878172895,0.6646019199694727,0.2014139318207829
England,1997-98,E3,10,1997-10-04,5season,12,4,0.3333333333333333,1.107398691743856,0.6823561804860323,0.17356311244651257
England,1997-98,E3,11,1997-10-11,5season,11,7,0.6363636363636364,0.9523221713844258,0.5689350540810459,0.16524474734392317
England,1997-98,E3,12,1997-10-18,5season,12,4,0.3333333333333333,1.0695538135571263,0.6502018783351248,0.2125460896172984
England,1997-98,E3,13,1997-10-21,5season,12,4,0.3333333333333333,1.1355269087563526,0.6919463906351976,0.21508869703527056
England,1997-98,E3,14,1997-10-23,5season,12,3,0.25,1.1099539001196046,0.6755119907359246,0.24357413503926892
England,1997-98,E3,15,1997-10-31,5season,12,6,0.5,1.0084867710499879,0.6059668587982264,0.19044574716155005
England,1997-98,E3,16,1997-11-04,5season,12,3,0.25,1.1981305753057072,0.7423616050487073,0.22191856732365348
England,1997-98,E3,17,1997-11-08,5season,13,5,0.38461538461538464,1.1077188050694207,0.6943274045454698,0.18938490027890154
England,1997-98,E3,18,1997-11-18,5season,12,8,0.6666666666666666,0.9309302494700592,0.5529971841623246,0.1823043547124602
England,1997-98,E3,19,1997-11-22,5season,12,3,0.25,1.0668965612037875,0.6501931562087535,0.21254297886943332
England,1997-98,E3,20,1997-11-29,5season,12,4,0.3333333333333333,1.2097410972091953,0.7353227779085344,0.23676444717010525
England,1997-98,E3,21,1997-12-02,5season,9,5,0.5555555555555556,0.9932445664528912,0.5971050541168527,0.21046768382644793
England,1997-98,E3,22,1997-12-12,5season,14,7,0.5,1.058755483751362,0.6397603000190947,0.23354950077781364
England,1997-98,E3,23,1997-12-19,5season,11,7,0.6363636363636364,0.9537919172933357,0.5653912073654278,0.1834993497355085
England,1997-98,E3,24,1997-12-26,5season,11,6,0.5454545454545454,1.0225479141087526,0.611624229884728,0.22663129088062
England,1997-98,E3,25,1997-12-28,5season,12,7,0.5833333333333334,0.944855656109797,0.5438128397976049,0.1961065324987773
England,1997-98,E3,26,1998-01-03,5season,11,4,0.36363636363636365,1.1309058999000772,0.6865686231714302,0.26411241000370606
England,1997-98,E3,27,1998-01-10,5season,13,9,0.6923076923076923,0.868348499586559,0.5035158761532251,0.16182921023364244
England,1997-98,E3,28,1998-01-17,5season,9,7,0.7777777777777778,0.7861742754573293,0.4453745165512529,0.15911123061816457
England,1997-98,E3,29,1998-01-24,5season,14,7,0.5,1.012265182496271,0.6118131832296589,0.20383698537696235
England,1997-98,E3,30,1998-01-31,5season,13,7,0.5384615384615384,0.982441138785593,0.5831981867649462,0.1677965390703487
England,1997-98,E3,31,1998-02-06,5season,11,3,0.2727272727272727,1.2409481390876622,0.7426211580039754,0.2721222364862967
England,1997-98,E3,32,1998-02-13,5season,13,7,0.5384615384615384,1.0133065161829766,0.6066998275205748,0.19645841465467312
England,1997-98,E3,33,1998-02-21,5season,13,8,0.6153846153846154,0.9629576834903287,0.5776003038555805,0.19882321594334196
England,1997-98,E3,34,1998-02-24,5season,11,7,0.6363636363636364,0.9760712506401119,0.5806143966121066,0.21113783086218738
England,1997-98,E3,35,1998-02-27,5season,12,9,0.75,0.8796974228501381,0.5162019114305959,0.18225739877633199
England,1997-98,E3,36,1998-03-03,5season,13,6,0.46153846153846156,1.0367620566952385,0.638207081149808,0.17829102986678555
England,1997-98,E3,37,1998-03-07,5season,11,3,0.2727272727272727,1.170155524465793,0.7176345370675775,0.17955430212431542
England,1997-98,E3,38,1998-03-14,5season,13,10,0.7692307692307693,0.8372318770430899,0.4835738890882349,0.16878681575844232
England,1997-98,E3,39,1998-03-21,5season,12,6,0.5,1.0001662257369885,0.6030297856853356,0.1889608825216771
England,1997-98,E3,40,1998-03-29,5season,13,7,0.5384615384615384,0.9898191433959451,0.6022279709096258,0.17725068678300218
England,1997-98,E3,41,1998-04-03,5season,12,5,0.4166666666666667,1.0399064304727386,0.6299361319371668,0.22075959457047648
England,1997-98,E3,42,1998-04-11,5season,11,4,0.36363636363636365,1.048068964076497,0.6475098367074031,0.2244995920697037
England,1997-98,E3,43,1998-04-13,5season,12,7,0.5833333333333334,0.9708067132005288,0.5734387101046764,0.19256686300284212
England,1997-98,E3,44,1998-04-18,5season,14,10,0.7142857142857143,0.8416943861156719,0.489119608999412,0.17397368188721843
England,1997-98,E3,45,1998-04-25,5season,12,4,0.3333333333333333,1.092459727491124,0.6769279442477715,0.17084227755115544
England,1997-98,E3,46,1998-05-02,5season,12,7,0.5833333333333334,0.9383250992551245,0.5542070528740368,0.18293051677917546
England,1998-99,E0,1,1998-08-15,5season,10,4,0.4,1.0601030079715963,0.6502023228254227,0.1758437117745585
England,1998-99,E0,2,1998-08-22,5season,10,5,0.5,0.9956928540863895,0.5929844797306775,0.16929293449699173
England,1998-99,E0,3,1998-08-29,5season,9,4,0.4444444444444444,1.139870051130471,0.7065323500430021,0.2162109405676189
England,1998-99,E0,4,1998-09-08,5season,10,6,0.6,1.0061100772999585,0.583267776805236,0.23052238253120513
England,1998-99,E0,5,1998-09-12,5season,10,5,0.5,0.9863658062276549,0.5842158853885319,0.2089531083394199
England,1998-99,E0,6,1998-09-19,5season,10,3,0.3,1.1214068868308933,0.6925219612150063,0.19699130291304046
England,1998-99,E0,7,1998-09-24,5season,10,5,0.5,1.0095778402612865,0.6039726022834899,0.17478097868456346
England,1998-99,E0,8,1998-10-03,5season,10,5,0.5,1.120645399415701,0.6740678008552303,0.2758856335786891
England,1998-99,E0,9,1998-10-17,5season,10,6,0.6,0.9270413354240542,0.5559045234214881,0.15073248106425083
England,1998-99,E0,10,1998-10-24,5season,10,5,0.5,1.0402733157859947,0.6302034460736858,0.1658534564211705
England,1998-99,E0,11,1998-10-31,5season,9,3,0.3333333333333333,1.1399853850960864,0.7010379861977851,0.189027494971335
England,1998-99,E0,12,1998-11-07,5season,10,3,0.3,1.1281580603649042,0.6909576500350147,0.21827065336644164
England,1998-99,E0,13,1998-11-14,5season,10,5,0.5,1.0031558703227301,0.6126212950310361,0.17906444701733293
England,1998-99,E0,14,1998-11-21,5season,10,4,0.4,1.1361530952940513,0.6856767590496942,0.3037063813825029
England,1998-99,E0,15,1998-11-28,5season,11,4,0.36363636363636365,1.0726939673547318,0.6535243565970547,0.18752920205811724
England,1998-99,E0,16,1998-12-05,5season,10,7,0.7,0.9603975026003697,0.5708990802268181,0.18025524870703952
England,1998-99,E0,17,1998-12-12,5season,11,7,0.6363636363636364,0.9503344017544119,0.5633799016768383,0.16248611274805855
England,1998-99,E0,18,1998-12-19,5season,10,7,0.7,0.9716700540433594,0.5716070501781203,0.20263614478774614
England,1998-99,E0,19,1998-12-26,5season,10,4,0.4,1.0339898002581698,0.6193595179492266,0.2265206375936089
England,1998-99,E0,20,1998-12-28,5season,10,6,0.6,0.9381200296621479,0.5625790201540661,0.1540526911863978
England,1998-99,E0,21,1999-01-09,5season,10,5,0.5,1.013673503467953,0.6091123900610133,0.17733375433344062
England,1998-99,E0,22,1999-01-16,5season,10,7,0.7,0.9044712083124391,0.5235144042770355,0.17861625875301831
England,1998-99,E0,23,1999-01-30,5season,10,2,0.2,1.125159428249785,0.6883962401822499,0.23898033437427446
England,1998-99,E0,24,1999-02-02,5season,9,5,0.5555555555555556,1.1134054242434575,0.6608157847462643,0.26682874423789393
England,1998-99,E0,25,1999-02-06,5season,8,5,0.625,0.9561271646627252,0.5735046241954982,0.22006475006865597
England,1998-99,E0,26,1999-02-17,5season,10,4,0.4,1.1014389181271744,0.6686114031012431,0.20709017491329415
England,1998-99,E0,27,1999-02-20,5season,12,5,0.4166666666666667,1.0746398792244438,0.6446321856214631,0.2097929840467675
England,1998-99,E0,28,1999-02-27,5season,9,6,0.6666666666666666,0.9141247214668701,0.5349379980278112,0.2283566920356275
England,1998-99,E0,29,1999-03-13,5season,10,5,0.5,1.1003900001531515,0.6586403958213445,0.24613420035097308
England,1998-99,E0,30,1999-03-20,5season,10,7,0.7,0.8511610866634755,0.49276807830640684,0.2072657986038971
England,1998-99,E0,31,1999-04-02,5season,8,2,0.25,1.122863190334763,0.6846905245761173,0.1931252722919186
England,1998-99,E0,32,1999-04-05,5season,10,4,0.4,1.0653754396990973,0.6415081718673512,0.19355322579065404
England,1998-99,E0,33,1999-04-10,5season,10,5,0.5,1.0167514128024235,0.6118078524784343,0.17871023778990985
England,1998-99,E0,34,1999-04-17,5season,11,2,0.18181818181818182,1.1596940063793415,0.7036359130004312,0.25265075440101775
England,1998-99,E0,35,1999-04-24,5season,10,6,0.6,0.9349318242738341,0.5549419237325313,0.1722798237671977
England,1998-99,E0,36,1999-05-01,5season,12,7,0.5833333333333334,0.9725866556651424,0.5769615580570658,0.19430960191516564
England,1998-99,E0,37,1999-05-08,5season,11,4,0.36363636363636365,1.1879218777609488,0.7283293681825828,0.26494792599243794
England,1998-99,E0,38,1999-05-16,5season,10,7,0.7,0.8633551277703427,0.5019794214752181,0.1678464885940112
England,1998-99,E1,1,1998-08-08,5season,12,6,0.5,0.9824981161878433,0.5914061559530456,0.1831627712996157
England,1998-99,E1,2,1998-08-15,5season,12,6,0.5,1.0141978005604892,0.6152563303919841,0.1950757872651937
England,1998-99,E1,3,1998-08-21,5season,12,6,0.5,0.9443667335246531,0.5574172796635974,0.18453890497068212
England,1998-99,E1,4,1998-08-25,5season,11,3,0.2727272727272727,1.1168471354044658,0.6903158768633687,0.14585150918539336
England,1998-99,E1,5,1998-08-28,5season,11,6,0.5454545454545454,1.026864193647974,0.6096668466149598,0.2456940526256946
England,1998-99,E1,6,1998-09-05,5season,11,5,0.45454545454545453,0.9956276758306427,0.5935816560507344,0.23764281517180486
England,1998-99,E1,7,1998-09-08,5season,9,6,0.6666666666666666,0.9591056710015045,0.5740365165587837,0.19893603679271904
England,1998-99,E1,8,1998-09-11,5season,12,3,0.25,1.1952458094430818,0.7318176430496495,0.23503586920624167
England,1998-99,E1,9,1998-09-19,5season,11,8,0.7272727272727273,0.979499426223693,0.5779030703698858,0.22979783958337724
England,1998-99,E1,10,1998-09-25,5season,14,8,0.5714285714285714,1.0338411605710804,0.623933376477047,0.19416357113558608
England,1998-99,E1,11,1998-09-29,5season,15,7,0.4666666666666667,1.0333785840579226,0.631814970750028,0.1739877652850714
England,1998-99,E1,12,1998-10-03,5season,8,3,0.375,1.0986981697335927,0.668106526546747,0.26736903716448535
England,1998-99,E1,13,1998-10-09,5season,11,5,0.45454545454545453,1.1206602993893406,0.6750126290545997,0.23829961106345027
England,1998-99,E1,14,1998-10-17,5season,12,7,0.5833333333333334,0.9651255449793085,0.5797117812698643,0.1956607138375005
England,1998-99,E1,15,1998-10-20,5season,10,5,0.5,0.9913561837259659,0.6054124112137917,0.1974697311734172
England,1998-99,E1,16,1998-10-23,5season,15,9,0.6,0.9418103179190205,0.5578723273457485,0.18108214095745934
England,1998-99,E1,17,1998-10-31,5season,13,6,0.46153846153846156,1.0110652646137626,0.6114428308721761,0.1988111237235072
England,1998-99,E1,18,1998-11-07,5season,11,3,0.2727272727272727,1.1200059498371866,0.6828512955858529,0.2422285035273248
England,1998-99,E1,19,1998-11-14,5season,12,6,0.5,1.1053243253323728,0.6547735260205985,0.23321334027348942
England,1998-99,E1,20,1998-11-21,5season,13,9,0.6923076923076923,1.0788509169369065,0.62630444666985,0.2570940946524153
England,1998-99,E1,21,1998-11-27,5season,12,8,0.6666666666666666,0.9553485607712596,0.559196271596877,0.18543856546121326
England,1998-99,E1,22,1998-12-05,5season,14,7,0.5,1.008045129760623,0.6035944028710222,0.18403696855998658
England,1998-99,E1,23,1998-12-11,5season,13,4,0.3076923076923077,1.1537868515566898,0.6913443204684888,0.23882529320730228
England,1998-99,E1,24,1998-12-19,5season,13,6,0.46153846153846156,1.0395453916147595,0.6219769589346422,0.22103404764756984
England,1998-99,E1,25,1998-12-26,5season,11,8,0.7272727272727273,0.9206289753696488,0.5409512439128744,0.23134796787075168
England,1998-99,E1,26,1998-12-28,5season,13,9,0.6923076923076923,0.8859711253264866,0.5176246877690137,0.16887637371757644
England,1998-99,E1,27,1999-01-08,5season,11,2,0.18181818181818182,1.1869869089584424,0.7354795070172849,0.2284845732926365
England,1998-99,E1,28,1999-01-16,5season,14,6,0.42857142857142855,0.998319195852554,0.5965096440445755,0.16476658051393664
England,1998-99,E1,29,1999-01-23,5season,10,5,0.5,1.0514298532558037,0.635976341600431,0.21277865824391418
