country,season,file,round,round_start,history_mode,matches,correct,accuracy,logloss,brier,rps
Belgium,1996-97,B1,13,1996-11-02,1season,9,5,0.5555555555555556,1.053407569004159,0.630548882628723,0.2271954299464601
Belgium,1996-97,B1,14,1996-11-09,1season,9,6,0.6666666666666666,0.8587635171410662,0.4953024946250044,0.18407416088780912
Belgium,1996-97,B1,15,1996-11-16,1season,9,7,0.7777777777777778,0.7937456489117527,0.4526733712681096,0.16275037479773227
Belgium,1996-97,B1,16,1996-11-23,1season,9,3,0.3333333333333333,1.141044848572658,0.6981700096607644,0.18762387367689548
Belgium,1996-97,B1,17,1996-11-30,1season,9,7,0.7777777777777778,0.8750393682335696,0.5172172270090628,0.17052233670960085
Belgium,1996-97,B1,18,1996-12-21,1season,8,4,0.5,0.9908224007781541,0.589134920488466,0.2554327763469997
Belgium,1996-97,B1,19,1997-01-18,1season,8,3,0.375,1.1124620056090124,0.6618225424822747,0.2642701648559306
Belgium,1996-97,B1,20,1997-01-25,1season,9,2,0.2222222222222222,1.1712810268311005,0.7357985033475548,0.20636242825670228
Belgium,1996-97,B1,21,1997-02-01,1season,10,6,0.6,0.9910742535753607,0.6002388280397024,0.172885398776183
Belgium,1996-97,B1,22,1997-02-08,1season,9,6,0.6666666666666666,0.9741114053373248,0.5822235834565049,0.22748515418797088
Belgium,1996-97,B1,23,1997-02-15,1season,9,6,0.6666666666666666,1.0578069423415184,0.6218758102386229,0.2718290633567256
Belgium,1996-97,B1,24,1997-02-22,1season,9,5,0.5555555555555556,1.004459586434768,0.6013962814393135,0.21264058571117495
Belgium,1996-97,B1,25,1997-03-01,1season,9,4,0.4444444444444444,1.0244374882408627,0.616424300790595,0.19566974442534402
Belgium,1996-97,B1,26,1997-03-08,1season,9,6,0.6666666666666666,0.8552350159842044,0.49316124410449597,0.18301157570610213
Belgium,1996-97,B1,27,1997-03-15,1season,9,7,0.7777777777777778,0.8421771289065619,0.48492232319772505,0.15441008181786048
Belgium,1996-97,B1,28,1997-03-22,1season,10,5,0.5,0.9536709443146835,0.5745736768649011,0.16007005808913127
Belgium,1996-97,B1,29,1997-04-02,1season,9,4,0.4444444444444444,1.026138128710396,0.6116425837203614,0.21776542572055446
Belgium,1996-97,B1,30,1997-04-12,1season,9,3,0.3333333333333333,1.174205107879325,0.7037466347097584,0.28830401992348975
Belgium,1996-97,B1,31,1997-04-19,1season,9,4,0.4444444444444444,1.0562322548145935,0.631731072338128,0.22779437663884097
Belgium,1996-97,B1,32,1997-05-10,1season,9,6,0.6666666666666666,0.9085990119631552,0.5338786105683604,0.2278072244857102
Belgium,1996-97,B1,33,1997-05-18,1season,9,4,0.4444444444444444,1.008642308045653,0.6068060223391795,0.23979489446026983
Belgium,1996-97,B1,34,1997-05-25,1season,9,4,0.4444444444444444,1.0719778375240994,0.6463934844562421,0.1862222654748815
Belgium,1997-98,B1,1,1997-08-08,1season,8,5,0.625,0.8893420215941676,0.5181160737377215,0.13738808287119603
Belgium,1997-98,B1,2,1997-08-16,1season,9,4,0.4444444444444444,1.0924663589223151,0.6589559062703909,0.24139854217018866
Belgium,1997-98,B1,3,1997-08-22,1season,9,3,0.3333333333333333,1.2197186546731276,0.7498664687868245,0.26236582657848995
Belgium,1997-98,B1,4,1997-08-30,1season,9,5,0.5555555555555556,1.0385533124781463,0.6217628053155436,0.22281932125417642
Belgium,1997-98,B1,5,1997-09-13,1season,8,4,0.5,1.0656892314744184,0.6362867410379561,0.25149477889815763
Belgium,1997-98,B1,6,1997-09-19,1season,9,6,0.6666666666666666,0.9210407321555915,0.5409502121350038,0.18241743156881082
Belgium,1997-98,B1,7,1997-09-27,1season,9,3,0.3333333333333333,1.1056013209934508,0.6801927951887055,0.2764525225344261
Belgium,1997-98,B1,8,1997-10-04,1season,9,5,0.5555555555555556,0.9987927532255623,0.585392311349982,0.20466968501984492
Belgium,1997-98,B1,9,1997-10-17,1season,9,4,0.4444444444444444,1.1133903467355732,0.681459030130052,0.20369607647934102
Belgium,1997-98,B1,10,1997-11-01,1season,7,2,0.2857142857142857,1.2027561755910063,0.7276159754301508,0.2617455000961575
Belgium,1997-98,B1,11,1997-11-08,1season,9,3,0.3333333333333333,1.1576264194354333,0.7048468886255271,0.2888149714369932
Belgium,1997-98,B1,12,1997-11-18,1season,10,7,0.7,0.9222983631673239,0.5492195549968985,0.1693968418782949
Belgium,1997-98,B1,13,1997-11-22,1season,9,4,0.4444444444444444,1.0181912436593816,0.6073831137119086,0.21565144268018288
Belgium,1997-98,B1,14,1997-11-29,1season,11,6,0.5454545454545454,1.0185589894855267,0.5977528388132186,0.23975376055301448
Belgium,1997-98,B1,15,1997-12-05,1season,9,4,0.4444444444444444,1.0210803190689368,0.6119083225495915,0.21788670623995474
Belgium,1997-98,B1,16,1997-12-13,1season,10,3,0.3,1.0920229465078823,0.6646143841615179,0.22710916487902008
Belgium,1997-98,B1,17,1997-12-19,1season,9,5,0.5555555555555556,0.8831933969856649,0.5166010751809983,0.19470085218497546
Belgium,1997-98,B1,18,1998-01-17,1season,9,5,0.5555555555555556,0.9743847126743113,0.5925223002416637,0.18369073537524716
Belgium,1997-98,B1,19,1998-01-23,1season,9,3,0.3333333333333333,1.0726344150395417,0.648992941345878,0.1385823836471288
Belgium,1997-98,B1,20,1998-01-30,1season,9,4,0.4444444444444444,1.1971341998228688,0.7201235441692831,0.29646703723571677
Belgium,1997-98,B1,21,1998-02-07,1season,9,4,0.4444444444444444,1.03696516892387,0.6350759117819249,0.22941924952917692
Belgium,1997-98,B1,22,1998-02-13,1season,9,5,0.5555555555555556,0.9099326290221631,0.546897225079653,0.1609097453552235
Belgium,1997-98,B1,23,1998-02-20,1season,9,4,0.4444444444444444,0.9658549193715132,0.5710283508211351,0.17300928043216734
Belgium,1997-98,B1,24,1998-02-28,1season,9,6,0.6666666666666666,0.8683629368775981,0.5047753705894685,0.16434542890877013
Belgium,1997-98,B1,25,1998-03-06,1season,9,6,0.6666666666666666,0.9166734661007566,0.5404676955840391,0.20661061499476344
Belgium,1997-98,B1,26,1998-03-13,1season,9,5,0.5555555555555556,1.0000038884523268,0.6108603069403766,0.21731334766879845
Belgium,1997-98,B1,27,1998-03-20,1season,9,5,0.5555555555555556,1.031322288822663,0.6063150677707305,0.19065780619563272
Belgium,1997-98,B1,28,1998-04-03,1season,9,5,0.5555555555555556,0.955886018531608,0.5655792510069386,0.1947431286814068
Belgium,1997-98,B1,29,1998-04-10,1season,9,3,0.3333333333333333,1.1367541599435498,0.7195827686454908,0.19823448408658106
Belgium,1997-98,B1,30,1998-04-18,1season,9,0,0.0,1.4062582578978167,0.8719063991813523,0.25000434542788175
Belgium,1997-98,B1,31,1998-04-25,1season,9,7,0.7777777777777778,0.90035026272843,0.5218177115507588,0.19732023874253046
Belgium,1997-98,B1,32,1998-04-28,1season,9,5,0.5555555555555556,0.9390378903270816,0.5547932446305395,0.18935305825510407
Belgium,1997-98,B1,33,1998-05-03,1season,9,2,0.2222222222222222,1.0908242831251254,0.6762298785414759,0.20106206003566
Belgium,1997-98,B1,34,1998-05-10,1season,9,4,0.4444444444444444,1.0664519454256258,0.6454227500097504,0.23462974740717588
Belgium,1998-99,B1,1,1998-08-21,1season,9,5,0.5555555555555556,1.0263135328507138,0.6175363406991726,0.24514722878334197
Belgium,1998-99,B1,2,1998-08-29,1season,9,5,0.5555555555555556,0.965949315651616,0.5711585168393342,0.22198207575959986
Belgium,1998-99,B1,3,1998-09-01,1season,8,4,0.5,1.0469422412042555,0.6412819338896539,0.19888258280641555
Belgium,1998-99,B1,4,1998-09-05,1season,8,4,0.5,0.990045191617935,0.5997731667239083,0.17813534124870745
Belgium,1998-99,B1,5,1998-09-09,1season,8,3,0.375,1.070193614338221,0.6502254826319743,0.25842803264744046
Belgium,1998-99,B1,6,1998-09-12,1season,9,6,0.6666666666666666,0.9128412948119817,0.5364426958056178,0.20463134654950255
Belgium,1998-99,B1,7,1998-09-18,1season,12,4,0.3333333333333333,1.2148388830701882,0.7214255609348976,0.2665369695154318
Belgium,1998-99,B1,8,1998-09-25,1season,9,3,0.3333333333333333,1.107262209447295,0.6650729096140241,0.22004798941787548
Belgium,1998-99,B1,9,1998-10-02,1season,9,6,0.6666666666666666,0.9128841136804999,0.5350723872231014,0.15502442543196462
Belgium,1998-99,B1,10,1998-10-10,1season,9,4,0.4444444444444444,1.1244083679077435,0.69825972774782,0.2120659811081339
Belgium,1998-99,B1,11,1998-10-23,1season,9,4,0.4444444444444444,1.0916733039739044,0.6559976935931583,0.23994388737194494
Belgium,1998-99,B1,12,1998-10-30,1season,9,7,0.7777777777777778,0.8933337774473704,0.5201769455703055,0.22095620172745017
Belgium,1998-99,B1,13,1998-11-07,1season,9,5,0.5555555555555556,0.9331898237661385,0.5506908631573637,0.1872862570872197
Belgium,1998-99,B1,14,1998-11-14,1season,9,5,0.5555555555555556,0.9180777829098674,0.5424303646940647,0.18316281583006372
Belgium,1998-99,B1,15,1998-11-21,1season,9,4,0.4444444444444444,1.0560936314216223,0.6283106981495359,0.2016670730242886
Belgium,1998-99,B1,16,1998-11-27,1season,9,7,0.7777777777777778,0.8703352016298032,0.5147478666940244,0.16928294965213805
Belgium,1998-99,B1,17,1998-12-04,1season,7,4,0.5714285714285714,1.0359436263901647,0.6368701358983472,0.18486470514711945
Belgium,1998-99,B1,18,1998-12-12,1season,9,5,0.5555555555555556,0.9272074570103049,0.5587347727244406,0.16681783218720303
Belgium,1998-99,B1,19,1998-12-18,1season,9,3,0.3333333333333333,1.111253475377005,0.6826727465555792,0.17985587274697196
Belgium,1998-99,B1,20,1999-01-15,1season,9,5,0.5555555555555556,0.8355130559108425,0.48200203009379305,0.20188771103885464
Belgium,1998-99,B1,21,1999-01-23,1season,9,5,0.5555555555555556,1.0098079364296586,0.5992311330009296,0.2604873747874164
Belgium,1998-99,B1,22,1999-01-29,1season,10,7,0.7,0.8996519521529974,0.528656379195717,0.2031640876975922
Belgium,1998-99,B1,23,1999-02-12,1season,8,5,0.625,0.8827597394928604,0.5172245742329097,0.19194808952085918
Belgium,1998-99,B1,24,1999-02-26,1season,9,4,0.4444444444444444,0.9800998739058487,0.581126520633531,0.2269973181440507
Belgium,1998-99,B1,25,1999-03-05,1season,10,5,0.5,0.9467590885170877,0.5641328585644245,0.1548687263651686
Belgium,1998-99,B1,26,1999-03-12,1season,9,7,0.7777777777777778,0.9141578410336678,0.5312407740545515,0.20204429713474786
Belgium,1998-99,B1,27,1999-03-19,1season,9,6,0.6666666666666666,0.8540617493818121,0.4952442355302791,0.18402421401693037
Belgium,1998-99,B1,28,1999-04-02,1season,10,5,0.5,0.9391360835049314,0.5594593619015663,0.1745393125301878
Belgium,1998-99,B1,29,1999-04-11,1season,8,2,0.25,1.2413222587938098,0.7680276831939656,0.23476303110944755
Belgium,1998-99,B1,30,1999-04-17,1season,9,8,0.8888888888888888,0.7738694207221076,0.4384624902129198,0.1801293998099598
Belgium,1998-99,B1,31,1999-04-24,1season,9,5,0.5555555555555556,0.9656366672113745,0.5851268244157635,0.228928478012834
Belgium,1998-99,B1,32,1999-05-02,1season,10,7,0.7,0.9101705580391988,0.5138428764787003,0.17381569312503414
Belgium,1998-99,B1,33,1999-05-08,1season,9,3,0.3333333333333333,1.1339552474781842,0.6974441200033339,0.26061289765200657
Belgium,1998-99,B1,34,1999-05-16,1season,9,6,0.6666666666666666,0.9169922833638346,0.5429663064884933,0.18343522056587072
Belgium,1999-00,B1,1,1999-08-06,1season,9,5,0.5555555555555556,0.9619810835203578,0.5700476633514175,0.22142175693517221
Belgium,1999-00,B1,2,1999-08-14,1season,9,5,0.5555555555555556,0.9276039114754256,0.5486674483101592,0.1862716064935076
Belgium,1999-00,B1,3,1999-08-21,1season,9,3,0.3333333333333333,1.0913593024598138,0.6605026226692362,0.19326829066884527
Belgium,1999-00,B1,4,1999-08-28,1season,9,5,0.5555555555555556,0.8925250287637849,0.5390453909662724,0.18141267507416112
Belgium,1999-00,B1,5,1999-09-11,1season,7,2,0.2857142857142857,1.1709049435982757,0.7110807426626415,0.2534982018935745
Belgium,1999-00,B1,6,1999-09-17,1season,9,5,0.5555555555555556,0.9514530937692256,0.5598870091407016,0.19189769237903953
Belgium,1999-00,B1,7,1999-09-24,1season,10,6,0.6,0.9912609484317313,0.5813306481330878,0.20751119532101753
Belgium,1999-00,B1,8,1999-10-01,1season,8,4,0.5,0.9646104158331325,0.5853862550294228,0.19847515461052562
Belgium,1999-00,B1,9,1999-10-13,1season,9,6,0.6666666666666666,0.9812009965073732,0.5750112289827394,0.2239300483896307
Belgium,1999-00,B1,10,1999-10-23,1season,9,6,0.6666666666666666,0.8391438086963856,0.4840276306265584,0.1295248412472309
Belgium,1999-00,B1,11,1999-10-28,1season,9,6,0.6666666666666666,0.8772002733967396,0.5151084557258127,0.1694945458637781
Belgium,1999-00,B1,12,1999-11-05,1season,10,6,0.6,0.9790036520019049,0.6040208841400468,0.19675022978652396
Belgium,1999-00,B1,13,1999-11-10,1season,9,4,0.4444444444444444,1.0467029770427463,0.6295700195605971,0.22670594730524776
Belgium,1999-00,B1,14,1999-11-19,1season,8,6,0.75,0.8250318326848346,0.47793787301222984,0.1723279508246222
Belgium,1999-00,B1,15,1999-11-26,1season,9,3,0.3333333333333333,1.1446982353274935,0.6986827811805925,0.26125156399740895
Belgium,1999-00,B1,16,1999-12-04,1season,10,3,0.3,1.0836089162420472,0.6708965236579986,0.2081926893855605
Belgium,1999-00,B1,17,1999-12-11,1season,9,7,0.7777777777777778,0.8293677287271035,0.47862604745463627,0.20020023464129114
Belgium,1999-00,B1,18,2000-01-11,1season,9,4,0.4444444444444444,1.0753598111108171,0.6668449722465958,0.22082755887871075
Belgium,1999-00,B1,19,2000-01-15,1season,9,4,0.4444444444444444,1.0236351479454102,0.6085445266139944,0.21622180115728545
Belgium,1999-00,B1,20,2000-01-21,1season,9,5,0.5555555555555556,0.9297296462658878,0.5537240688559887,0.21325693641861249
Belgium,1999-00,B1,21,2000-01-28,1season,10,6,0.6,0.8963965651423667,0.5374809059323645,0.18553187566813106
Belgium,1999-00,B1,22,2000-02-05,1season,7,4,0.5714285714285714,1.0589205949033513,0.5990483210800351,0.26041466405806296
Belgium,1999-00,B1,23,2000-02-11,1season,10,8,0.8,0.9377796943718752,0.528849804363192,0.22531079677872942
Belgium,1999-00,B1,24,2000-02-18,1season,10,6,0.6,0.9353691382867284,0.5533560928461126,0.19350780678184445
Belgium,1999-00,B1,25,2000-03-04,1season,9,8,0.8888888888888888,0.8204733243389355,0.46978430249293773,0.19577393322252468
Belgium,1999-00,B1,26,2000-03-10,1season,9,5,0.5555555555555556,1.0100859675203933,0.5726742098714273,0.22278816246664032
Belgium,1999-00,B1,27,2000-03-18,1season,9,3,0.3333333333333333,1.1080702142696812,0.6827983163341206,0.17990536494159307
Belgium,1999-00,B1,28,2000-03-24,1season,9,2,0.2222222222222222,1.2408420622328373,0.7702763159031185,0.22362472011331536
Belgium,1999-00,B1,29,2000-04-01,1season,9,5,0.5555555555555556,0.9964992102764038,0.5838479200085632,0.22836728119056104
Belgium,1999-00,B1,30,2000-04-07,1season,9,4,0.4444444444444444,1.062962492282958,0.6408003223765006,0.2323433846520251
Belgium,1999-00,B1,31,2000-04-15,1season,9,5,0.5555555555555556,1.1016134018331631,0.668688896588759,0.24624954399712287
Belgium,1999-00,B1,32,2000-04-21,1season,9,4,0.4444444444444444,1.0039738451020543,0.603862487954109,0.21386127900309615
Belgium,1999-00,B1,33,2000-05-06,1season,9,7,0.7777777777777778,0.8677997317943874,0.5032738211440725,0.21252182327528332
Belgium,1999-00,B1,34,2000-05-11,1season,9,2,0.2222222222222222,1.214437074902787,0.7529236833429537,0.28833463980131446
Belgium,2000-01,B1,1,2000-08-12,1season,9,3,0.3333333333333333,1.063629837108704,0.6390969207797058,0.20702582167582198
Belgium,2000-01,B1,2,2000-08-19,1season,9,6,0.6666666666666666,0.9009657517457348,0.5215064157230187,0.2216424007240647
Belgium,2000-01,B1,3,2000-08-25,1season,9,7,0.7777777777777778,0.878409147878748,0.5091375767362234,0.16652625142716174
Belgium,2000-01,B1,4,2000-09-05,1season,9,6,0.6666666666666666,0.7777634726679244,0.4400732522212213,0.1809392040267196
Belgium,2000-01,B1,5,2000-09-09,1season,9,5,0.5555555555555556,0.9891144272656701,0.5918313914371031,0.20783199329034563
Belgium,2000-01,B1,6,2000-09-16,1season,9,7,0.7777777777777778,0.7982912859382527,0.45729652656096853,0.16507621013436516
Belgium,2000-01,B1,7,2000-09-22,1season,8,3,0.375,1.0276791710364266,0.6186478042164095,0.18762379760591527
Belgium,2000-01,B1,8,2000-09-29,1season,9,7,0.7777777777777778,0.7769004488024196,0.44532854247485903,0.13462377945587722
Belgium,2000-01,B1,9,2000-10-13,1season,9,5,0.5555555555555556,0.889921687534771,0.5216242612533493,0.19719866754489207
Belgium,2000-01,B1,10,2000-10-20,1season,9,6,0.6666666666666666,1.0043503220168337,0.590460648143535,0.25612563608558486
Belgium,2000-01,B1,11,2000-10-27,1season,10,6,0.6,0.9895095089566602,0.5879626233605876,0.2328281921061362
Belgium,2000-01,B1,12,2000-11-11,1season,9,6,0.6666666666666666,0.9143991803694951,0.5326064089104391,0.17828234704886944
Belgium,2000-01,B1,13,2000-11-17,1season,9,3,0.3333333333333333,1.065477909846788,0.6584079504018888,0.19217427354933728
Belgium,2000-01,B1,14,2000-11-24,1season,9,6,0.6666666666666666,0.894883703393218,0.5234680835933799,0.173692230372189
Belgium,2000-01,B1,15,2000-12-01,1season,9,6,0.6666666666666666,0.9085975507967261,0.5384124836594101,0.1566532388713892
Belgium,2000-01,B1,16,2000-12-08,1season,9,4,0.4444444444444444,1.0635178118600435,0.6324406350078591,0.22816926075607716
Belgium,2000-01,B1,17,2000-12-15,1season,9,6,0.6666666666666666,0.8627677984701551,0.5170378145296102,0.14597284967686178
Belgium,2000-01,B1,18,2000-12-20,1season,8,7,0.875,0.685467064077648,0.37633461549492525,0.14908833450070713
Belgium,2000-01,B1,19,2001-01-19,1season,8,5,0.625,0.9759941764101311,0.5927462830544143,0.20213879860318898
Belgium,2000-01,B1,20,2001-01-27,1season,9,4,0.4444444444444444,0.9865266759706584,0.5880317646883713,0.1815005259607777
Belgium,2000-01,B1,21,2001-02-02,1season,10,8,0.8,0.8629637278781945,0.5075907958133319,0.19262148858913758
Belgium,2000-01,B1,22,2001-02-09,1season,8,7,0.875,0.671220472375315,0.37336290921661935,0.12006986019848952
Belgium,2000-01,B1,23,2001-02-16,1season,11,3,0.2727272727272727,1.0922626427573725,0.6677891268265168,0.17464655757361913
Belgium,2000-01,B1,24,2001-03-03,1season,9,3,0.3333333333333333,1.1008561912518056,0.7155306504991347,0.17167677584601806
Belgium,2000-01,B1,25,2001-03-09,1season,9,1,0.1111111111111111,1.1023818493658968,0.6832112916086872,0.22903047261817625
Belgium,2000-01,B1,26,2001-03-17,1season,9,6,0.6666666666666666,0.8674216231804857,0.5181818179427364,0.19546123008750507
Belgium,2000-01,B1,27,2001-03-30,1season,9,2,0.2222222222222222,1.165648657832731,0.7196702536452457,0.29618670774423195
Belgium,2000-01,B1,28,2001-04-06,1season,9,2,0.2222222222222222,1.2394531927558394,0.7596426011860324,0.24281656732152124
Belgium,2000-01,B1,29,2001-04-13,1season,9,3,0.3333333333333333,1.0982027879796104,0.6903495324466189,0.23254855423426304
Belgium,2000-01,B1,30,2001-04-20,1season,9,5,0.5555555555555556,0.9334273180168436,0.5556806820236125,0.14084392902401532
Belgium,2000-01,B1,31,2001-04-28,1season,9,6,0.6666666666666666,1.0191413398059743,0.5909131430038965,0.23189704339993694
Belgium,2000-01,B1,32,2001-05-04,1season,9,7,0.7777777777777778,0.8498875606085671,0.4914817977754972,0.20660527563704262
Belgium,2000-01,B1,33,2001-05-12,1season,9,5,0.5555555555555556,0.9824227039193517,0.5983252112114172,0.1866173457592835
Belgium,2000-01,B1,34,2001-05-19,1season,9,3,0.3333333333333333,1.1311589675229656,0.6776821712249004,0.2508100536785322
Belgium,2001-02,B1,1,2001-08-11,1season,9,6,0.6666666666666666,0.8172310816216917,0.4645739468234984,0.14427958802984586
Belgium,2001-02,B1,2,2001-08-17,1season,9,4,0.4444444444444444,1.0826726518357905,0.6484971642636641,0.2606511817341295
Belgium,2001-02,B1,3,2001-08-25,1season,9,6,0.6666666666666666,0.8605239364522641,0.49677856127552594,0.18481759479996704
Belgium,2001-02,B1,4,2001-09-07,1season,9,2,0.2222222222222222,1.1698268429190224,0.7265047753016111,0.22622761263838495
Belgium,2001-02,B1,5,2001-09-15,1season,9,4,0.4444444444444444,0.9764163703559952,0.5833893602458713,0.2036508116295609
Belgium,2001-02,B1,6,2001-09-22,1season,7,3,0.42857142857142855,1.0650554782380788,0.6406058665875405,0.24969936759211422
Belgium,2001-02,B1,7,2001-09-29,1season,8,3,0.375,1.149353416166041,0.6955097334462514,0.2535572046386604
Belgium,2001-02,B1,8,2001-10-09,1season,9,6,0.6666666666666666,0.9133375231437605,0.5356285485730552,0.15529599669951816
Belgium,2001-02,B1,9,2001-10-13,1season,10,6,0.6,0.9605338193336206,0.5719198588587873,0.20278800885556128
Belgium,2001-02,B1,10,2001-10-20,1season,10,4,0.4,1.0177895082535806,0.6090482615073887,0.2653928828612987
Belgium,2001-02,B1,11,2001-10-27,1season,8,5,0.625,0.8717912025827808,0.5057270611905003,0.15870049773238148
Belgium,2001-02,B1,12,2001-11-03,1season,9,5,0.5555555555555556,1.0077097049386292,0.6153908594135868,0.19513391104284178
Belgium,2001-02,B1,13,2001-11-11,1season,8,6,0.75,0.7817583868541328,0.44617436686624473,0.15644056802627104
Belgium,2001-02,B1,14,2001-11-24,1season,11,6,0.5454545454545454,1.0345016930075595,0.6162734994766278,0.22897392659752847
Belgium,2001-02,B1,15,2001-12-01,1season,9,2,0.2222222222222222,1.1375210382485301,0.7061380002330018,0.16711435015624412
