Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
E1,14/08/93,Barnsley,West Brom,1,1,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Charlton,Birmingham,1,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Crystal Palace,Tranmere,0,0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Derby,Sunderland,5,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Grimsby,Bolton,0,0,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Leicester,Peterboro,2,1,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Luton,Watford,2,1,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Notts County,Middlesbrough,2,3,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Oxford,Portsmouth,3,2,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Stoke,Millwall,1,2,A,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,14/08/93,Wolves,Bristol City,3,1,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,15/08/93,Southend,Nott'm Forest,1,1,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
E1,17/08/93,Peterboro,Barnsley,4,1,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1476.5
E1,17/08/93,Portsmouth,Charlton,1,2,A,,,,,,,,,,,,,,,,,,,,,,1471.0,1489.0
E1,18/08/93,Nott'm Forest,Derby,1,1,D,,,,,,,,,,,,,,,,,,,,,,1483.5,1489.0
E1,21/08/93,Bolton,Stoke,1,1,D,,,,,,,,,,,,,,,,,,,,,,1483.5,1464.0
E1,21/08/93,Bristol City,Crystal Palace,2,0,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1476.5
E1,21/08/93,Middlesbrough,Derby,3,0,H,,,,,,,,,,,,,,,,,,,,,,1496.0,1492.32
