Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
D1,07/08/93,Bayern Munich,Freiburg,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Dortmund,Karlsruhe,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Duisburg,Leverkusen,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,FC Koln,Kaiserslautern,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Hamburg,Nurnberg,5.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Leipzig,Dresden,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,M'Gladbach,Ein Frankfurt,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Wattenscheid,Schalke 04,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,07/08/93,Werder Bremen,Stuttgart,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1600.0
D1,14/08/93,Dresden,Duisburg,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1603.5,1596.5
D1,14/08/93,Ein Frankfurt,Werder Bremen,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1616.0,1609.0
D1,14/08/93,Freiburg,Wattenscheid,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1591.0,1609.0
D1,14/08/93,Kaiserslautern,M'Gladbach,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1616.0,1584.0
D1,14/08/93,Karlsruhe,Hamburg,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1591.0,1609.0
D1,14/08/93,Leverkusen,Bayern Munich,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1603.5,1609.0
D1,14/08/93,Nurnberg,FC Koln,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1591.0,1584.0
D1,14/08/93,Schalke 04,Dortmund,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1591.0,1609.0
D1,14/08/93,Stuttgart,Leipzig,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1591.0,1596.5
D1,21/08/93,Bayern Munich,Dresden,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1599.82,1587.27
D1,21/08/93,Dortmund,Freiburg,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1599.4,1600.6
D1,21/08/93,Duisburg,Stuttgart,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1612.73,1587.68
D1,21/08/93,Ein Frankfurt,Kaiserslautern,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1612.27,1623.97
D1,21/08/93,FC Koln,Karlsruhe,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1575.23,1600.6
D1,21/08/93,Hamburg,Schalke 04,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1599.4,1600.6
D1,21/08/93,M'Gladbach,Nurnberg,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1576.03,1599.77
D1,21/08/93,Wattenscheid,Leverkusen,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1599.4,1612.68
D1,21/08/93,Werder Bremen,Leipzig,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1612.73,1599.82
D1,28/08/93,Dresden,Wattenscheid,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1578.68,1583.84
D1,28/08/93,Freiburg,Hamburg,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1591.56,1608.44
D1,28/08/93,Kaiserslautern,Werder Bremen,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1614.58,1621.3
D1,28/08/93,Karlsruhe,M'Gladbach,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1590.74,1585.83
D1,28/08/93,Leipzig,Duisburg,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1591.25,1608.42
D1,28/08/93,Leverkusen,Dortmund,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1628.24,1608.44
D1,28/08/93,Nurnberg,Ein Frankfurt,1.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,1589.97,1621.66
D1,28/08/93,Schalke 04,FC Koln,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1591.56,1585.09
D1,28/08/93,Stuttgart,Bayern Munich,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1591.99,1608.41
D1,01/09/93,Bayern Munich,Leipzig,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1611.36,1588.33
D1,01/09/93,Dortmund,Dresden,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1600.09,1575.35
D1,01/09/93,Ein Frankfurt,Karlsruhe,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1636.59,1599.58
D1,01/09/93,FC Koln,Freiburg,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1601.3,1576.13
D1,01/09/93,Hamburg,Leverkusen,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1623.87,1636.59
