Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
N1,14/08/93,Go Ahead Eagles,Vitesse,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,14/08/93,Heerenveen,Sparta,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,14/08/93,NAC Breda,Roda JC,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,14/08/93,Willem II,MVV Maastricht,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,15/08/93,Ajax,Waalwijk,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,15/08/93,Feyenoord,Cambuur,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,15/08/93,Groningen,PSV Eindhoven,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,15/08/93,Twente,VVV Venlo,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,15/08/93,Volendam,Utrecht,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
N1,20/08/93,Cambuur,NAC Breda,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1491.0,1484.0
N1,21/08/93,PSV Eindhoven,Go Ahead Eagles,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1516.0,1484.0
N1,22/08/93,Roda JC,Volendam,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1516.0,1496.5
N1,22/08/93,Sparta,Willem II,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1491.0,1509.0
N1,22/08/93,Utrecht,Ajax,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1503.5,1509.0
N1,22/08/93,Waalwijk,Twente,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1491.0,1509.0
N1,25/08/93,Ajax,Sparta,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1524.82,1500.6
N1,25/08/93,Feyenoord,Twente,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1509.0,1524.4
N1,25/08/93,Go Ahead Eagles,Utrecht,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1476.03,1487.68
N1,25/08/93,Groningen,Roda JC,3.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,1484.0,1524.36
N1,25/08/93,Heerenveen,PSV Eindhoven,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1509.0,1523.97
N1,25/08/93,MVV Maastricht,Waalwijk,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1491.0,1475.6
N1,25/08/93,NAC Breda,VVV Venlo,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1500.23,1491.0
N1,25/08/93,Volendam,Cambuur,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1488.14,1474.77
N1,25/08/93,Willem II,Vitesse,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1499.4,1516.0
N1,28/08/93,VVV Venlo,Volendam,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1482.31,1496.7
N1,29/08/93,Cambuur,Groningen,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1466.21,1469.38
N1,29/08/93,PSV Eindhoven,Willem II,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1526.97,1483.96
N1,29/08/93,Roda JC,Go Ahead Eagles,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1538.98,1485.42
N1,29/08/93,Sparta,MVV Maastricht,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1492.39,1486.99
N1,29/08/93,Twente,NAC Breda,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1514.88,1508.92
N1,29/08/93,Utrecht,Heerenveen,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1478.29,1506.0
N1,29/08/93,Vitesse,Ajax,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1531.44,1533.03
N1,31/08/93,Waalwijk,Feyenoord,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1479.61,1518.52
N1,01/09/93,MVV Maastricht,Ajax,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1490.67,1548.98
N1,01/09/93,Utrecht,Groningen,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1463.23,1485.28
N1,04/09/93,Go Ahead Eagles,Cambuur,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1478.11,1450.31
N1,04/09/93,Heerenveen,Roda JC,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1521.06,1546.29
N1,04/09/93,MVV Maastricht,Vitesse,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1489.18,1515.49
N1,04/09/93,Willem II,Utrecht,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1476.33,1472.97
N1,05/09/93,Ajax,PSV Eindhoven,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1550.47,1534.6
N1,05/09/93,Groningen,VVV Venlo,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1475.54,1491.79
N1,05/09/93,NAC Breda,Feyenoord,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1525.12,1533.2
N1,05/09/93,Sparta,Waalwijk,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1488.71,1464.93
