Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,EloHome,EloAway
P1,15/11/08,Sp Lisbon,Leixoes,0,1,A,0,0,D,1.36,4.2,8.0,1.35,4.1,8.5,1.4,4.0,8.0,1.4,3.9,6.0,1.4,3.75,7.0,1.4,4.0,7.5,1.36,3.75,8.0,1.4,4.0,8.5,1.35,4.0,7.5,1.44,3.6,7.0,35,1.45,1.39,4.53,4.01,10.65,7.9,27,2.1,1.98,1.85,1.76,12,-1.25,1.96,1.94,1.97,1.94,1657.69,1459.71
P1,16/11/08,Benfica,Est Amadora,1,0,H,0,0,D,1.2,5.25,13.0,1.2,5.6,11.0,1.25,5.0,11.0,1.25,4.5,9.0,1.29,4.5,8.0,1.22,5.0,11.0,1.22,4.8,10.0,1.25,5.0,10.0,1.22,5.0,10.0,1.25,5.0,9.0,34,1.29,1.24,5.6,5.06,16.75,10.71,26,1.96,1.87,1.95,1.86,12,-1.5,1.88,1.84,2.08,2.05,1669.71,1459.21
P1,16/11/08,Nacional,Rio Ave,0,0,D,0,0,D,1.62,3.4,5.25,1.65,3.35,5.0,1.67,3.4,5.0,1.7,3.2,4.2,1.62,3.25,5.0,1.65,3.4,5.0,1.67,3.25,4.5,1.65,3.4,5.0,1.65,3.3,5.0,1.67,3.3,4.75,33,1.73,1.65,3.55,3.38,5.55,4.96,27,2.32,2.22,1.7,1.59,13,-0.75,1.95,1.93,1.99,1.95,1474.8,1405.94
P1,16/11/08,Pacos Ferreira,Naval,2,1,H,2,1,H,2.38,3.25,2.75,2.25,3.1,3.0,2.4,3.1,2.8,2.4,3.0,2.6,2.38,3.0,2.7,2.45,2.95,2.8,2.3,3.1,2.75,2.38,3.0,3.0,2.3,3.0,2.9,2.25,3.1,2.88,35,2.45,2.33,3.25,3.07,3.05,2.87,26,2.32,2.21,1.67,1.6,13,0.0,1.75,1.7,2.17,2.1,1388.57,1447.79
P1,16/11/08,Sp Braga,Setubal,1,0,H,1,0,H,1.53,3.6,6.0,1.55,3.55,5.7,1.67,3.4,5.0,1.65,3.3,4.4,1.67,3.25,4.5,1.65,3.3,5.2,1.6,3.4,4.8,1.57,3.4,6.0,1.6,3.4,5.0,1.67,3.3,4.75,33,1.67,1.61,3.6,3.41,6.3,5.3,27,2.4,2.26,1.62,1.56,12,-0.75,1.88,1.84,2.09,2.05,1519.33,1448.25
P1,17/11/08,Belenenses,Academica,1,0,H,1,0,H,2.05,3.2,3.4,1.9,3.15,3.9,2.0,3.1,3.7,2.1,2.9,3.2,2.0,3.2,3.2,1.95,3.0,3.9,1.91,3.2,3.5,2.1,3.0,3.6,2.0,3.1,3.5,2.0,3.1,3.4,30,2.14,2.01,3.25,3.13,3.9,3.54,24,2.6,2.41,1.55,1.51,11,-0.25,1.84,1.81,2.1,2.08,1516.04,1440.64
P1,21/11/08,Rio Ave,Leixoes,1,2,A,1,1,D,3.1,3.1,2.4,3.3,3.15,2.1,2.9,3.0,2.45,2.7,3.0,2.3,2.75,3.2,2.25,3.05,2.95,2.3,3.05,2.95,2.3,2.88,2.88,2.5,2.8,3.0,2.4,2.88,3.0,2.3,39,3.0,2.83,3.2,3.05,2.67,2.42,33,2.6,2.38,1.57,1.52,20,0.0,2.1,2.01,1.88,1.78,1411.58,1480.9
P1,22/11/08,Maritimo,Sp Braga,0,0,D,0,0,D,2.38,3.2,3.0,2.35,3.05,2.85,2.3,3.0,3.0,2.2,3.0,2.9,2.25,3.2,2.75,2.2,2.9,3.3,2.2,2.9,3.3,2.38,2.88,3.2,2.2,3.0,3.1,2.3,3.0,2.88,35,2.38,2.28,3.2,3.04,3.2,2.99,29,2.6,2.43,1.55,1.5,14,0.0,1.78,1.67,2.23,2.15,1513.43,1526.13
P1,22/11/08,Naval,Sp Lisbon,0,1,A,0,1,A,4.33,3.25,1.91,4.8,3.25,1.7,3.75,3.2,1.9,3.5,3.1,1.9,3.5,3.2,1.91,3.8,3.2,1.9,3.8,3.2,1.9,4.0,3.2,1.91,3.6,3.2,1.9,3.75,3.1,1.91,35,4.7,3.9,3.3,3.2,1.95,1.88,28,2.45,2.25,1.64,1.58,13,0.5,1.97,1.94,1.96,1.94,1436.75,1636.5
P1,23/11/08,Academica,Benfica,0,2,A,0,1,A,5.0,3.3,1.7,5.3,3.5,1.6,5.0,3.4,1.65,4.2,3.2,1.7,4.5,3.5,1.62,4.6,3.35,1.7,4.6,3.35,1.7,5.0,3.25,1.73,4.5,3.4,1.65,4.33,3.25,1.73,35,6.0,4.87,3.5,3.36,1.76,1.68,26,2.3,2.14,1.72,1.65,13,0.75,1.87,1.82,2.08,2.06,1433.96,1673.29
P1,23/11/08,Guimaraes,Pacos Ferreira,0,0,D,0,0,D,1.67,3.4,5.0,1.65,3.4,5.0,1.65,3.4,5.0,1.75,3.2,4.0,1.73,3.2,4.33,1.6,3.4,5.5,1.6,3.4,5.5,1.62,3.4,5.5,1.65,3.4,4.5,1.67,3.3,4.75,36,1.74,1.66,3.55,3.36,5.5,4.91,28,2.31,2.17,1.7,1.62,13,-0.75,2.02,1.99,1.93,1.89,1522.97,1399.61
P1,23/11/08,Nacional,Trofense,1,0,H,1,0,H,1.5,3.6,7.0,1.5,3.4,7.0,1.55,3.5,6.0,1.55,3.5,4.8,1.57,3.25,5.5,1.5,3.6,6.25,1.5,3.6,6.25,1.53,3.5,6.5,1.55,3.5,5.0,1.57,3.4,5.5,36,1.6,1.54,3.6,3.5,7.0,6.0,28,2.3,2.14,1.73,1.64,15,-1.0,2.02,1.96,1.91,1.86,1469.16,1363.4
P1,24/11/08,Setubal,Belenenses,2,0,H,1,0,H,2.25,3.0,3.2,2.25,2.9,3.2,2.2,3.0,3.25,2.2,3.0,2.9,2.0,3.2,3.2,2.15,2.85,3.5,2.15,2.85,3.5,2.0,3.1,3.6,2.2,3.0,3.1,2.1,3.0,3.25,32,2.35,2.19,3.1,3.02,3.6,3.18,25,2.7,2.46,1.56,1.49,13,0.0,1.75,1.6,2.5,2.29,1441.45,1522.72
P1,28/11/08,Leixoes,Naval,1,1,D,0,0,D,1.75,3.4,5.0,1.6,3.5,5.2,1.7,3.4,4.75,1.65,3.3,4.4,1.62,3.25,5.0,1.65,3.4,5.0,1.7,3.25,4.5,1.8,3.0,5.0,1.7,3.3,4.5,1.67,3.3,4.75,38,1.94,1.74,3.5,3.31,5.0,4.57,32,2.41,2.24,1.67,1.59,16,-0.5,1.94,1.91,1.99,1.97,1494.5,1427.74
P1,29/11/08,Belenenses,Maritimo,0,2,A,0,1,A,2.5,3.0,2.8,2.35,2.9,3.0,2.5,3.0,2.8,2.3,3.0,2.7,2.38,3.1,2.62,2.45,3.1,2.7,2.4,3.0,2.7,2.5,2.88,2.88,2.5,3.0,2.65,2.38,3.0,2.8,38,2.59,2.45,3.25,3.01,3.11,2.8,30,2.7,2.44,1.55,1.5,13,0.0,1.8,1.76,2.15,2.05,1510.89,1510.35
P1,30/11/08,Pacos Ferreira,Est Amadora,1,0,H,0,0,D,2.2,3.1,3.2,2.0,3.15,3.5,2.2,3.1,3.2,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.1,3.1,2.05,3.0,3.3,2.2,3.0,3.4,2.2,3.1,3.0,2.25,3.0,3.0,38,2.25,2.17,3.25,3.1,3.58,3.21,27,2.45,2.28,1.7,1.57,10,0.0,1.61,1.56,2.38,2.33,1406.7,1455.63
P1,30/11/08,Sp Braga,Nacional,1,0,H,1,0,H,1.91,3.3,3.75,1.7,3.3,4.7,1.83,3.25,4.25,1.8,3.1,3.8,1.91,3.2,3.5,1.83,3.25,4.0,1.7,3.25,4.5,1.91,3.2,4.0,1.85,3.1,4.0,1.8,3.25,4.0,38,1.92,1.84,3.35,3.24,4.7,4.05,29,2.45,2.26,1.63,1.57,11,-0.5,1.94,1.92,2.0,1.98,1529.21,1475.02
P1,30/11/08,Sp Lisbon,Guimaraes,2,0,H,2,0,H,1.5,3.6,7.0,1.45,3.8,6.85,1.45,3.8,7.0,1.35,4.0,7.0,1.4,3.75,7.0,1.44,3.75,7.0,1.4,3.75,7.0,1.5,3.75,6.0,1.45,3.75,6.5,1.44,3.6,7.0,38,1.5,1.45,4.0,3.75,7.8,6.87,29,2.28,2.16,1.67,1.62,11,-1.0,2.0,1.96,1.95,1.94,1645.51,1515.88
P1,30/11/08,Trofense,Rio Ave,2,0,H,0,0,D,2.5,3.0,2.8,2.6,2.9,2.7,2.5,3.0,2.8,2.5,3.0,2.5,2.25,3.2,2.75,2.45,3.1,2.7,2.5,3.0,2.6,2.38,2.88,3.0,2.3,3.2,2.75,2.38,3.0,2.8,39,2.6,2.44,3.25,3.02,3.0,2.79,29,2.6,2.38,1.55,1.52,11,0.0,1.86,1.79,2.08,2.03,1357.54,1397.98
P1,01/12/08,Benfica,Setubal,2,2,D,1,0,H,1.25,5.0,11.0,1.25,5.0,10.0,1.25,5.0,11.0,1.25,4.5,9.0,1.22,5.0,10.0,1.25,5.0,10.0,1.25,4.5,10.0,1.29,4.5,10.0,1.25,5.0,10.0,1.25,5.0,9.0,35,1.34,1.26,5.25,4.92,12.3,10.1,27,2.02,1.94,1.91,1.79,11,-1.5,2.1,2.04,1.84,1.81,1681.03,1453.28
P1,01/12/08,Porto,Academica,2,1,H,1,1,D,1.25,5.0,11.0,1.2,5.65,11.0,1.25,5.25,10.0,1.22,4.8,9.5,1.2,5.0,11.0,1.22,5.0,12.0,1.2,5.0,11.0,1.22,5.5,11.0,1.22,5.0,11.0,1.25,5.0,9.0,32,1.28,1.23,5.65,5.26,13.0,10.99,26,2.0,1.89,2.0,1.84,12,-1.5,1.9,1.85,2.04,2.02,1734.24,1426.22
P1,05/12/08,Est Amadora,Sp Lisbon,1,3,A,1,1,D,5.0,3.5,1.73,5.3,3.45,1.6,4.75,3.4,1.75,4.4,3.3,1.65,4.5,3.3,1.67,5.2,3.5,1.6,4.5,3.3,1.67,4.5,3.4,1.73,4.5,3.3,1.7,4.5,3.3,1.7,41,5.44,4.82,3.68,3.39,1.8,1.69,35,2.62,2.28,1.61,1.57,20,0.75,1.93,1.87,2.04,1.98,1444.95,1650.77
P1,06/12/08,Academica,Pacos Ferreira,2,1,H,1,0,H,2.1,3.25,3.25,2.2,2.9,3.3,2.1,3.1,3.4,2.0,3.1,3.2,2.0,3.2,3.2,2.1,3.0,3.4,2.2,3.0,3.0,2.1,3.0,3.5,2.2,3.0,3.1,2.0,3.1,3.4,36,2.3,2.12,3.26,3.09,3.7,3.32,27,2.4,2.27,1.6,1.57,15,0.0,1.66,1.57,2.4,2.33,1424.04,1417.38
P1,06/12/08,Nacional,Belenenses,4,2,H,2,0,H,1.91,3.3,3.75,1.8,3.2,4.25,1.85,3.25,4.1,1.8,3.1,3.8,1.8,3.25,3.75,1.75,3.25,4.5,1.83,3.1,3.9,1.73,3.4,4.5,1.8,3.2,4.0,1.83,3.2,4.0,38,1.93,1.82,3.4,3.25,4.76,4.18,27,2.41,2.3,1.6,1.56,15,-0.5,1.93,1.9,2.02,1.98,1467.73,1494.87
P1,06/12/08,Setubal,Porto,0,3,A,0,0,D,4.33,3.5,1.73,6.0,3.7,1.5,4.75,3.4,1.7,4.6,3.4,1.6,4.5,3.3,1.67,5.5,3.5,1.57,4.4,3.4,1.67,4.75,3.25,1.75,4.5,3.4,1.65,4.5,3.3,1.7,39,6.0,5.0,3.7,3.42,1.76,1.66,30,2.27,2.15,1.66,1.63,17,0.75,1.89,1.87,2.04,2.0,1462.49,1736.42
P1,07/12/08,Maritimo,Benfica,0,6,A,0,2,A,3.1,3.2,2.2,3.3,3.2,2.05,3.1,3.1,2.25,3.3,3.0,2.0,3.2,3.2,2.0,3.3,3.2,2.05,3.1,3.1,2.1,3.4,3.0,2.2,3.1,3.0,2.2,2.88,3.1,2.25,37,3.55,3.21,3.25,3.12,2.35,2.15,28,2.45,2.25,1.63,1.58,16,0.0,2.4,2.32,1.68,1.58,1526.37,1671.82
P1,07/12/08,Rio Ave,Naval,2,0,H,1,0,H,2.25,3.2,3.0,2.3,2.9,3.1,2.3,3.1,3.0,2.3,3.0,2.7,2.38,3.1,2.6,2.3,3.1,2.9,2.35,3.0,2.75,2.25,3.0,3.2,2.25,3.0,3.0,2.38,3.0,2.8,36,2.43,2.28,3.2,3.07,3.25,2.99,27,2.45,2.3,1.6,1.56,15,0.0,1.74,1.66,2.2,2.17,1387.6,1433.32
P1,08/12/08,Guimaraes,Leixoes,1,0,H,0,0,D,2.25,3.1,3.1,2.5,3.0,2.7,2.5,3.0,2.8,2.4,3.0,2.6,2.38,3.1,2.6,2.4,3.1,2.75,2.25,3.0,2.9,2.2,3.0,3.25,2.25,3.0,2.9,2.4,3.0,2.75,35,2.55,2.35,3.2,3.05,3.3,2.89,26,2.4,2.29,1.63,1.56,14,0.0,1.75,1.69,2.28,2.16,1510.62,1488.92
P1,08/12/08,Trofense,Sp Braga,0,0,D,0,0,D,3.4,3.2,2.05,4.0,3.2,1.85,3.75,3.1,2.0,3.3,3.0,2.0,3.0,3.2,2.1,4.0,3.1,1.9,3.3,3.0,2.05,3.75,2.88,2.1,3.5,3.1,2.0,3.4,3.1,2.0,34,4.0,3.58,3.3,3.12,2.13,2.02,26,2.5,2.3,1.64,1.55,14,0.5,1.81,1.79,2.13,2.1,1367.92,1536.5
P1,17/12/08,Est Amadora,Porto,2,4,A,1,2,A,6.5,3.75,1.5,6.25,3.8,1.45,6.0,3.75,1.5,4.6,3.4,1.6,5.5,3.4,1.53,6.75,3.75,1.45,6.0,3.7,1.45,6.5,3.75,1.5,5.5,3.6,1.5,5.5,3.6,1.53,29,7.0,6.2,3.88,3.67,1.55,1.51,25,2.29,2.13,1.73,1.64,13,1.0,1.99,1.94,1.95,1.89,1436.14,1743.14
P1,19/12/08,Naval,Guimaraes,0,0,D,0,0,D,2.7,3.1,2.8,2.35,2.9,2.85,2.4,3.0,2.9,2.4,2.9,2.7,2.2,3.0,3.0,2.5,3.0,2.7,2.5,2.9,2.62,2.5,3.0,2.88,2.4,3.0,2.8,2.3,3.0,2.88,37,2.77,2.46,3.15,3.0,3.0,2.83,27,2.67,2.47,1.55,1.5,19,0.0,1.95,1.85,2.0,1.95,1422.76,1518.91
P1,20/12/08,Sp Braga,Rio Ave,1,0,H,0,0,D,1.5,4.0,7.0,1.45,3.7,7.0,1.45,3.75,7.0,1.5,3.5,5.5,1.5,3.4,6.0,1.5,3.6,6.25,1.44,3.6,6.5,1.5,3.75,6.5,1.45,3.6,7.5,1.44,3.75,6.5,35,1.53,1.47,4.0,3.68,8.0,6.79,25,2.3,2.15,1.73,1.64,15,-1.0,1.95,1.85,2.05,1.97,1534.06,1398.16
P1,20/12/08,Sp Lisbon,Academica,0,0,D,0,0,D,1.28,5.25,11.0,1.25,5.0,10.0,1.25,5.0,10.0,1.25,4.5,9.0,1.33,4.0,8.0,1.25,5.0,10.0,1.29,4.33,8.5,1.29,4.5,10.0,1.25,5.0,9.5,1.25,5.0,9.0,32,1.33,1.28,5.25,4.83,11.7,9.6,22,2.1,1.98,1.88,1.78,13,-1.5,2.01,1.95,1.95,1.91,1659.58,1432.82
P1,21/12/08,Belenenses,Trofense,3,2,H,0,2,A,1.8,3.2,4.33,1.75,3.1,4.8,1.8,3.2,4.33,1.8,3.0,4.0,1.91,3.2,3.5,1.8,3.25,4.2,1.7,3.2,4.5,1.83,3.2,4.33,1.7,3.2,4.5,1.73,3.25,4.33,34,1.85,1.78,3.45,3.22,5.0,4.37,25,2.4,2.27,1.7,1.57,13,-0.5,1.87,1.8,2.1,2.08,1484.95,1370.36
P1,21/12/08,Leixoes,Est Amadora,1,1,D,0,0,D,1.66,3.4,5.0,1.65,3.2,5.5,1.67,3.3,5.0,1.55,3.4,5.0,1.67,3.25,4.5,1.65,3.25,5.25,1.67,3.3,4.5,1.73,3.25,5.0,1.65,3.3,5.0,1.67,3.2,5.0,36,1.76,1.67,3.5,3.32,5.7,5.01,25,2.3,2.17,1.7,1.62,12,-0.75,1.98,1.96,1.94,1.91,1480.63,1430.32
P1,21/12/08,Pacos Ferreira,Setubal,2,0,H,2,0,H,2.25,3.1,3.0,2.2,3.0,3.2,2.25,3.0,3.1,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.0,3.1,2.2,3.0,3.0,2.25,2.88,3.4,2.25,3.0,3.0,2.25,3.0,3.0,33,2.33,2.23,3.25,3.03,3.4,3.09,23,2.37,2.26,1.62,1.57,12,0.0,1.68,1.61,2.35,2.26,1408.6,1455.77
P1,21/12/08,Porto,Maritimo,0,0,D,0,0,D,1.36,4.2,7.5,1.35,4.0,9.0,1.4,4.0,7.5,1.35,3.8,7.5,1.33,4.0,8.0,1.35,4.0,9.0,1.33,4.0,8.0,1.33,4.5,8.5,1.33,4.0,8.5,1.36,4.0,7.5,34,1.4,1.35,4.7,4.19,9.9,8.31,24,2.12,2.02,1.82,1.73,14,-1.25,1.93,1.88,2.03,2.0,1748.96,1515.5
P1,22/12/08,Benfica,Nacional,0,0,D,0,0,D,1.4,4.0,7.5,1.35,4.0,9.0,1.4,4.0,7.5,1.35,3.8,7.5,1.36,4.0,7.0,1.35,4.1,8.5,1.36,3.75,8.0,1.4,4.0,8.0,1.35,4.0,7.5,1.36,4.0,7.5,32,1.45,1.39,4.3,4.0,9.0,7.73,23,2.09,1.99,1.85,1.75,12,-1.25,2.07,2.02,1.9,1.86,1682.69,1477.65
P1,02/01/09,Academica,Leixoes,0,0,D,0,0,D,2.63,3.0,2.88,2.7,2.85,2.7,2.6,2.9,2.7,2.3,3.0,2.7,2.5,3.1,2.5,2.65,2.85,2.7,2.55,2.9,2.6,2.4,2.88,3.0,2.4,3.0,2.7,2.5,2.88,2.7,36,2.7,2.52,3.1,2.95,3.0,2.77,28,2.5,2.43,1.56,1.51,18,0.0,1.87,1.79,2.08,1.99,1442.01,1475.54
P1,03/01/09,Rio Ave,Guimaraes,2,4,A,2,2,D,2.75,2.87,2.87,2.65,2.85,2.7,2.6,2.9,2.7,2.4,3.0,2.6,2.5,3.1,2.5,2.65,2.85,2.7,2.55,2.9,2.6,2.6,2.88,2.75,2.6,3.0,2.6,2.5,2.88,2.7,39,2.94,2.64,3.1,2.94,2.88,2.69,30,2.7,2.49,1.55,1.48,19,0.0,1.98,1.88,1.96,1.89,1393.05,1519.05
P1,03/01/09,Setubal,Sp Lisbon,0,2,A,0,2,A,5.0,3.6,1.7,5.2,3.5,1.6,4.75,3.3,1.7,4.2,3.2,1.7,4.5,3.3,1.67,5.25,3.5,1.6,4.2,3.3,1.72,5.0,3.25,1.7,4.5,3.5,1.65,4.5,3.3,1.7,40,5.6,5.01,3.68,3.43,1.72,1.66,32,2.35,2.21,1.67,1.6,18,0.75,2.0,1.97,1.94,1.92,1445.16,1650.39
P1,04/01/09,Est Amadora,Naval,1,0,H,1,0,H,2.25,3.0,3.2,2.3,2.85,3.2,2.25,3.0,3.1,2.1,3.0,3.1,2.1,3.1,3.1,2.25,3.0,3.1,2.3,2.9,2.9,2.25,3.0,3.2,2.2,3.1,3.0,2.25,2.88,3.1,38,2.4,2.27,3.2,2.98,3.3,3.1,30,2.4,2.31,1.63,1.55,16,0.0,1.72,1.63,2.25,2.21,1435.41,1422.62
P1,04/01/09,Maritimo,Pacos Ferreira,4,1,H,1,1,D,1.65,3.5,4.75,1.7,3.45,4.5,1.75,3.25,4.5,1.75,3.2,4.0,1.8,3.25,3.8,1.73,3.3,4.5,1.66,3.3,4.6,1.8,3.25,4.5,1.75,3.25,4.35,1.7,3.3,4.5,39,1.8,1.73,3.5,3.33,5.6,4.52,31,2.3,2.21,1.69,1.6,16,-0.5,1.78,1.76,2.2,2.14,1524.8,1419.21
P1,04/01/09,Nacional,Porto,2,4,A,1,0,H,4.33,3.3,1.75,5.0,3.4,1.65,4.5,3.25,1.75,4.0,3.2,1.75,4.33,3.2,1.73,4.75,3.3,1.7,4.25,3.3,1.7,4.33,3.2,1.8,4.35,3.3,1.75,4.5,3.2,1.73,39,5.0,4.52,3.49,3.31,1.82,1.74,32,2.22,2.07,1.73,1.68,16,0.5,2.1,2.08,1.83,1.8,1486.47,1739.66
P1,04/01/09,Trofense,Benfica,2,0,H,1,0,H,8.0,3.75,1.4,7.5,3.9,1.4,7.0,3.75,1.45,5.5,3.5,1.5,7.0,3.75,1.4,7.5,4.2,1.36,6.5,3.6,1.45,6.5,3.75,1.5,6.5,3.75,1.45,6.0,3.6,1.5,39,8.0,7.01,4.24,3.85,1.5,1.44,31,2.05,1.94,1.88,1.8,16,1.0,2.13,2.08,1.84,1.81,1364.73,1673.87
P1,05/01/09,Sp Braga,Belenenses,2,0,H,0,0,D,1.57,3.6,5.5,1.55,3.45,6.0,1.6,3.4,5.5,1.65,3.3,4.4,1.53,3.4,5.5,1.57,3.5,5.5,1.57,3.4,5.2,1.57,3.6,5.75,1.6,3.4,5.0,1.57,3.4,5.5,37,1.64,1.57,3.65,3.48,6.5,5.67,29,2.4,2.25,1.65,1.58,15,-0.75,1.89,1.85,2.08,2.03,1539.17,1490.58
P1,10/01/09,Guimaraes,Est Amadora,0,0,D,0,0,D,1.62,3.4,5.5,1.7,3.3,4.75,1.7,3.3,4.75,1.7,3.2,4.2,1.73,3.1,4.5,1.75,3.1,4.75,1.6,3.4,4.8,1.67,3.4,5.0,1.6,3.5,5.0,1.75,3.25,4.2,33,1.75,1.66,3.55,3.36,6.2,4.94,28,2.5,2.3,1.6,1.55,14,-0.75,1.9,1.86,2.04,2.0,1530.62,1443.99
P1,10/01/09,Sp Lisbon,Maritimo,2,0,H,1,0,H,1.44,3.75,7.5,1.4,3.9,7.5,1.45,3.75,7.0,1.45,3.6,6.0,1.44,3.4,7.0,1.4,3.8,8.0,1.4,3.75,7.0,1.44,3.75,8.0,1.5,3.6,6.5,1.5,3.6,6.0,33,1.5,1.45,3.9,3.71,8.0,7.11,27,2.3,2.15,1.67,1.63,14,-1.0,1.88,1.83,2.07,2.01,1659.22,1530.66
P1,11/01/09,Benfica,Sp Braga,1,0,H,1,0,H,1.67,3.4,5.0,1.55,3.45,6.0,1.65,3.4,5.0,1.55,3.4,5.0,1.57,3.25,5.5,1.6,3.3,5.75,1.62,3.3,5.0,1.67,3.2,5.5,1.6,3.5,5.0,1.62,3.4,5.0,33,1.72,1.63,3.55,3.4,6.0,5.16,26,2.38,2.24,1.62,1.58,12,-0.75,2.02,1.97,1.96,1.88,1654.64,1546.63
P1,11/01/09,Leixoes,Setubal,0,0,D,0,0,D,1.8,3.3,4.2,1.7,3.2,5.0,1.75,3.25,4.5,1.75,3.2,4.0,1.67,3.25,4.6,1.7,3.2,5.0,1.8,3.25,3.8,1.83,3.1,4.5,1.8,3.2,4.35,1.73,3.3,4.33,32,1.96,1.78,3.4,3.25,5.0,4.33,27,2.6,2.34,1.6,1.54,12,-0.5,1.96,1.91,2.0,1.94,1477.9,1436.33
P1,11/01/09,Naval,Academica,2,1,H,0,0,D,2.2,3.1,3.1,2.2,2.9,3.3,2.2,3.0,3.2,2.2,3.0,2.9,2.2,3.0,3.0,2.2,3.0,3.2,2.25,2.88,3.0,2.15,2.88,3.5,2.3,3.1,2.9,2.1,3.0,3.3,31,2.35,2.22,3.16,3.02,3.5,3.14,26,2.7,2.51,1.51,1.48,12,-0.25,2.11,2.05,1.84,1.81,1414.04,1439.65
P1,11/01/09,Pacos Ferreira,Nacional,2,3,A,0,3,A,2.5,3.2,2.62,2.5,3.0,2.7,2.4,3.1,2.75,2.3,3.0,2.7,2.3,3.1,2.75,2.55,3.0,2.65,2.5,2.9,2.62,2.5,3.0,2.75,2.5,3.0,2.7,2.5,3.0,2.62,32,2.51,2.45,3.2,3.05,2.9,2.71,27,2.38,2.25,1.65,1.57,12,0.0,1.88,1.8,2.1,2.01,1413.35,1479.15
P1,11/01/09,Porto,Trofense,0,0,D,0,0,D,1.17,6.5,12.0,1.13,6.6,15.0,1.18,5.75,12.0,1.17,6.0,12.0,1.12,6.5,12.0,1.15,6.0,15.0,1.14,5.5,15.0,1.18,6.0,13.0,1.14,6.0,13.0,1.2,5.5,11.0,32,1.2,1.16,7.0,6.11,24.4,13.22,26,1.77,1.72,2.14,2.02,12,-1.75,1.79,1.76,2.16,2.12,1746.98,1383.96
P1,11/01/09,Rio Ave,Belenenses,0,1,A,0,0,D,2.2,3.1,3.1,2.25,2.95,3.15,2.25,3.0,3.1,2.1,3.0,3.1,2.2,3.0,3.0,2.3,2.9,3.1,2.2,2.88,3.1,2.25,2.75,3.4,2.2,3.0,3.2,2.3,3.0,2.88,32,2.3,2.21,3.16,3.01,3.45,3.11,26,2.42,2.32,1.6,1.55,12,-0.25,1.94,1.9,2.04,1.96,1381.48,1483.12
P1,23/01/09,Belenenses,Benfica,0,0,D,0,0,D,5.5,3.6,1.65,5.2,3.5,1.6,5.0,3.4,1.7,4.2,3.2,1.7,4.5,3.3,1.67,5.2,3.5,1.6,4.5,3.3,1.67,4.5,3.4,1.73,5.0,3.4,1.65,4.5,3.2,1.73,39,6.19,5.04,3.72,3.41,1.73,1.66,33,2.26,2.15,1.7,1.65,20,0.75,2.04,1.97,1.91,1.87,1495.56,1660.44
P1,23/01/09,Maritimo,Leixoes,0,0,D,0,0,D,2.0,3.3,3.8,1.85,3.15,4.1,2.0,3.1,3.75,1.85,3.1,3.6,2.1,3.2,3.0,1.95,3.1,3.75,2.0,3.0,3.4,2.0,3.0,3.75,2.0,3.1,3.5,2.05,3.1,3.3,40,2.1,1.99,3.3,3.14,4.21,3.67,33,2.6,2.37,1.57,1.53,20,-0.5,2.05,2.01,1.88,1.84,1525.37,1473.07
P1,24/01/09,Est Amadora,Rio Ave,2,0,H,1,0,H,2.0,3.2,3.5,2.1,3.1,3.3,1.95,3.1,3.75,1.8,3.1,3.8,1.8,3.2,4.0,1.85,3.2,3.75,2.0,3.0,3.4,1.95,3.0,4.0,2.0,3.0,3.75,2.0,3.0,3.6,38,2.16,2.0,3.25,3.12,4.0,3.63,30,2.65,2.41,1.55,1.51,17,0.0,1.53,1.43,2.9,2.69,1450.13,1369.04
P1,24/01/09,Nacional,Sp Lisbon,1,1,D,1,1,D,4.0,3.3,1.83,4.3,3.35,1.75,4.0,3.2,1.85,3.8,3.1,1.8,3.75,3.2,1.83,4.2,3.25,1.8,4.0,3.0,1.83,4.0,2.88,2.0,4.0,3.2,1.85,3.6,3.2,1.91,38,4.44,3.95,3.35,3.19,2.0,1.89,29,2.3,2.19,1.67,1.61,17,0.0,3.0,2.78,1.85,1.42,1492.88,1664.51
P1,24/01/09,Setubal,Naval,0,1,A,0,1,A,2.1,3.1,3.3,2.2,2.9,3.3,2.15,3.1,3.2,2.1,3.0,3.1,2.1,3.1,3.1,2.15,3.0,3.3,2.15,3.0,3.1,2.0,3.0,3.75,2.2,3.0,3.2,2.0,3.0,3.6,37,2.25,2.14,3.25,3.06,3.75,3.31,28,2.65,2.44,1.56,1.5,17,0.0,1.61,1.52,2.63,2.43,1441.16,1423.9
