Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
I2,05/09/98,Cremonese,Torino,3,2,H,2,1,H,,,,,,,,,,,,1480.0,1550.36
I2,06/09/98,Atalanta,Genoa,1,0,H,0,0,D,,,,,,,,,,,,1511.33,1477.05
I2,06/09/98,Brescia,Cesena,3,0,H,0,0,D,,,,,,,,,,,,1507.58,1480.0
I2,06/09/98,Lecce,Reggina,1,0,H,1,0,H,,,,,,,,,,,,1471.05,1496.13
I2,06/09/98,Monza,Lucchese,0,0,D,0,0,D,,,,,,,,,,,,1461.65,1437.96
I2,06/09/98,Napoli,Cosenza,1,2,A,1,2,A,,,,,,,,,,,,1395.78,1480.0
I2,06/09/98,Ravenna,F. Andria,3,0,H,2,0,H,,,,,,,,,,,,1463.05,1476.31
I2,06/09/98,Ternana,Reggiana,0,0,D,0,0,D,,,,,,,,,,,,1480.0,1442.91
I2,06/09/98,Treviso,Chievo,1,0,H,0,0,D,,,,,,,,,,,,1494.43,1481.15
I2,06/09/98,Verona,Pescara,4,1,H,2,0,H,,,,,,,,,,,,1478.1,1458.52
I2,12/09/98,Pescara,Napoli,0,1,A,0,0,D,,,,,,,,,,,,1450.16,1382.71
I2,13/09/98,Cesena,Treviso,2,3,A,0,2,A,,,,,,,,,,,,1471.89,1502.99
I2,13/09/98,Chievo,Atalanta,2,0,H,2,0,H,,,,,,,,,,,,1472.59,1519.23
I2,13/09/98,Cosenza,Ternana,1,1,D,1,0,H,,,,,,,,,,,,1493.07,1475.31
I2,13/09/98,F. Andria,Brescia,1,1,D,0,1,A,,,,,,,,,,,,1466.87,1515.69
I2,13/09/98,Genoa,Lecce,0,1,A,0,1,A,,,,,,,,,,,,1469.15,1480.9
I2,13/09/98,Lucchese,Verona,1,2,A,0,1,A,,,,,,,,,,,,1442.23,1486.46
I2,13/09/98,Reggiana,Cremonese,1,1,D,0,0,D,,,,,,,,,,,,1447.6,1491.44
I2,13/09/98,Reggina,Monza,0,0,D,0,0,D,,,,,,,,,,,,1486.28,1457.38
I2,13/09/98,Torino,Ravenna,3,0,H,0,0,D,,,,,,,,,,,,1538.92,1472.49
I2,19/09/98,Verona,Reggiana,2,5,A,0,3,A,,,,,,,,,,,,1500.95,1445.6
I2,20/09/98,Cosenza,Chievo,2,1,H,1,0,H,,,,,,,,,,,,1488.99,1483.19
I2,20/09/98,Cremonese,F. Andria,2,1,H,1,0,H,,,,,,,,,,,,1493.44,1465.04
I2,20/09/98,Lecce,Treviso,0,1,A,0,0,D,,,,,,,,,,,,1496.51,1517.94
I2,20/09/98,Lucchese,Brescia,0,0,D,0,0,D,,,,,,,,,,,,1427.74,1517.52
I2,20/09/98,Monza,Genoa,0,2,A,0,0,D,,,,,,,,,,,,1461.82,1453.54
I2,20/09/98,Napoli,Reggina,1,1,D,1,0,H,,,,,,,,,,,,1400.81,1481.84
I2,20/09/98,Pescara,Atalanta,1,0,H,0,0,D,,,,,,,,,,,,1432.06,1508.63
I2,20/09/98,Ravenna,Cesena,2,1,H,1,1,D,,,,,,,,,,,,1465.56,1456.94
I2,20/09/98,Ternana,Torino,2,1,H,1,0,H,,,,,,,,,,,,1479.39,1545.85
I2,26/09/98,F. Andria,Lecce,0,0,D,0,0,D,,,,,,,,,,,,1456.96,1481.23
I2,27/09/98,Atalanta,Ternana,1,0,H,1,0,H,,,,,,,,,,,,1496.97,1490.69
I2,27/09/98,Brescia,Cremonese,1,0,H,1,0,H,,,,,,,,,,,,1517.89,1501.52
I2,27/09/98,Cesena,Monza,0,1,A,0,0,D,,,,,,,,,,,,1448.23,1445.55
I2,27/09/98,Chievo,Pescara,0,2,A,0,1,A,,,,,,,,,,,,1474.38,1443.72
I2,27/09/98,Genoa,Ravenna,1,3,A,0,2,A,,,,,,,,,,,,1469.81,1474.27
I2,27/09/98,Reggiana,Napoli,0,1,A,0,0,D,,,,,,,,,,,,1463.34,1400.13
I2,27/09/98,Reggina,Lucchese,2,1,H,1,0,H,,,,,,,,,,,,1482.52,1427.37
I2,27/09/98,Torino,Cosenza,1,0,H,0,0,D,,,,,,,,,,,,1534.55,1497.8
I2,27/09/98,Treviso,Verona,0,0,D,0,0,D,,,,,,,,,,,,1533.22,1483.21
I2,03/10/98,Napoli,Atalanta,0,0,D,0,0,D,,,,,,,,,,,,1418.11,1505.76
