Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
B1,21/08/98,Oostende,Standard,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1500.0,1508.95
B1,21/08/98,St Truiden,Mouscron,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1464.7,1524.68
B1,22/08/98,Aalst,Club Brugge,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1452.65,1751.14
B1,22/08/98,Anderlecht,Charleroi,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1616.52,1471.09
B1,22/08/98,Germinal,Westerlo,0.0,3.0,A,0.0,0.0,D,,,,,,,,,,,,1574.06,1503.33
B1,22/08/98,Lierse,Gent,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1582.22,1519.88
B1,22/08/98,Lokeren,Genk,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1526.89,1602.44
B1,22/08/98,Lommel,Beveren,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1502.69,1442.05
B1,23/08/98,Harelbeke,Kortrijk,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1544.77,1500.0
B1,29/08/98,Beveren,Anderlecht,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1434.95,1608.91
B1,29/08/98,Club Brugge,Germinal,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1757.19,1555.87
B1,29/08/98,Gent,Oostende,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1537.83,1509.3
B1,29/08/98,Mouscron,Lommel,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1538.61,1509.79
B1,29/08/98,Standard,Aalst,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1499.65,1446.6
B1,29/08/98,Westerlo,St Truiden,1.0,4.0,A,1.0,1.0,D,,,,,,,,,,,,1521.52,1450.77
