Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
SP2,29/08/98,Ath Madrid B,Hercules,2,3,A,2,0,H,,,,,,,,,,,,1469.04,1463.02
SP2,29/08/98,Las Palmas,Albacete,2,1,H,1,1,D,,,,,,,,,,,,1569.23,1438.51
SP2,29/08/98,Lleida,Leganes,1,4,A,0,3,A,,,,,,,,,,,,1502.18,1432.28
SP2,29/08/98,Numancia,Merida,2,1,H,1,0,H,,,,,,,,,,,,1452.96,1513.57
SP2,30/08/98,Compostela,Recreativo,0,0,D,0,0,D,,,,,,,,,,,,1546.27,1480.0
SP2,30/08/98,Logrones,Badajoz,1,0,H,0,0,D,,,,,,,,,,,,1438.88,1527.95
SP2,30/08/98,Malaga,Eibar,2,1,H,0,1,A,,,,,,,,,,,,1480.0,1487.39
SP2,30/08/98,Mallorca B,Barcelona B,4,1,H,2,1,H,,,,,,,,,,,,1480.0,1431.29
SP2,30/08/98,Sevilla,Ourense,3,0,H,1,0,H,,,,,,,,,,,,1503.58,1480.0
SP2,30/08/98,Sp Gijon,Toledo,0,0,D,0,0,D,,,,,,,,,,,,1366.05,1487.21
SP2,30/08/98,Vallecano,Osasuna,1,1,D,1,0,H,,,,,,,,,,,,1457.54,1412.3
SP2,05/09/98,Barcelona B,Ath Madrid B,1,1,D,0,1,A,,,,,,,,,,,,1423.84,1452.84
SP2,05/09/98,Hercules,Vallecano,1,1,D,0,1,A,,,,,,,,,,,,1479.22,1452.6
SP2,05/09/98,Osasuna,Logrones,1,1,D,0,1,A,,,,,,,,,,,,1417.24,1450.99
SP2,05/09/98,Ourense,Malaga,0,1,A,0,0,D,,,,,,,,,,,,1471.77,1489.24
SP2,06/09/98,Albacete,Mallorca B,0,2,A,0,2,A,,,,,,,,,,,,1433.27,1487.45
SP2,06/09/98,Badajoz,Lleida,1,2,A,0,1,A,,,,,,,,,,,,1515.84,1484.01
SP2,06/09/98,Eibar,Sp Gijon,2,1,H,1,1,D,,,,,,,,,,,,1478.15,1366.81
SP2,06/09/98,Leganes,Numancia,0,5,A,0,0,D,,,,,,,,,,,,1450.45,1464.05
SP2,06/09/98,Merida,Compostela,0,1,A,0,0,D,,,,,,,,,,,,1502.48,1540.71
SP2,06/09/98,Recreativo,Sevilla,0,1,A,0,0,D,,,,,,,,,,,,1485.56,1511.81
SP2,06/09/98,Toledo,Las Palmas,2,0,H,0,0,D,,,,,,,,,,,,1486.45,1574.47
SP2,12/09/98,Compostela,Leganes,4,1,H,0,1,A,,,,,,,,,,,,1555.41,1434.9
SP2,12/09/98,Las Palmas,Eibar,3,0,H,2,0,H,,,,,,,,,,,,1562.4,1483.86
SP2,12/09/98,Vallecano,Barcelona B,0,0,D,0,0,D,,,,,,,,,,,,1456.96,1421.32
SP2,13/09/98,Ath Madrid B,Albacete,0,0,D,0,0,D,,,,,,,,,,,,1455.36,1419.13
SP2,13/09/98,Lleida,Osasuna,1,0,H,0,0,D,,,,,,,,,,,,1501.04,1414.88
SP2,13/09/98,Logrones,Hercules,2,1,H,1,0,H,,,,,,,,,,,,1453.35,1474.86
SP2,13/09/98,Malaga,Sp Gijon,1,1,D,1,1,D,,,,,,,,,,,,1504.65,1361.1
SP2,13/09/98,Numancia,Badajoz,2,1,H,0,1,A,,,,,,,,,,,,1479.6,1498.81
SP2,13/09/98,Ourense,Recreativo,1,0,H,1,0,H,,,,,,,,,,,,1456.36,1470.45
SP2,13/09/98,Sevilla,Merida,0,0,D,0,0,D,,,,,,,,,,,,1526.92,1487.78
SP2,14/09/98,Mallorca B,Toledo,0,1,A,0,1,A,,,,,,,,,,,,1501.59,1498.52
SP2,19/09/98,Barcelona B,Logrones,1,2,A,1,1,D,,,,,,,,,,,,1425.97,1463.07
SP2,19/09/98,Eibar,Mallorca B,0,1,A,0,1,A,,,,,,,,,,,,1477.27,1485.49
SP2,19/09/98,Hercules,Lleida,0,3,A,0,1,A,,,,,,,,,,,,1465.14,1507.42
SP2,19/09/98,Recreativo,Malaga,2,2,D,1,1,D,,,,,,,,,,,,1460.98,1497.09
SP2,20/09/98,Albacete,Vallecano,2,2,D,1,1,D,,,,,,,,,,,,1423.79,1452.31
SP2,20/09/98,Badajoz,Compostela,2,2,D,0,2,A,,,,,,,,,,,,1489.17,1560.89
SP2,20/09/98,Leganes,Sevilla,0,1,A,0,1,A,,,,,,,,,,,,1429.42,1522.17
SP2,20/09/98,Merida,Ourense,1,1,D,1,1,D,,,,,,,,,,,,1492.53,1465.83
