Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
E3,08/08/98,Brentford,Mansfield,3,0,H,,,,,,,,,,,,,,,,,,,,,,1272.33,1224.58
E3,08/08/98,Carlisle,Brighton,1,0,H,,,,,,,,,,,,,,,,,,,,,,1194.83,1067.82
E3,08/08/98,Chester,Leyton Orient,0,2,A,,,,,,,,,,,,,,,,,,,,,,1150.69,1208.47
E3,08/08/98,Darlington,Barnet,0,2,A,,,,,,,,,,,,,,,,,,,,,,1134.48,1191.28
E3,08/08/98,Hartlepool,Cardiff,1,1,D,,,,,,,,,,,,,,,,,,,,,,1149.57,1117.09
E3,08/08/98,Peterboro,Halifax,0,2,A,,,,,,,,,,,,,,,,,,,,,,1174.38,1240.0
E3,08/08/98,Plymouth,Rochdale,2,1,H,,,,,,,,,,,,,,,,,,,,,,1235.43,1162.71
E3,08/08/98,Rotherham,Hull,3,1,H,,,,,,,,,,,,,,,,,,,,,,1208.3,1072.69
E3,08/08/98,Scarborough,Southend,1,2,A,,,,,,,,,,,,,,,,,,,,,,1218.3,1185.16
E3,08/08/98,Shrewsbury,Scunthorpe,2,1,H,,,,,,,,,,,,,,,,,,,,,,1187.58,1216.11
E3,08/08/98,Swansea,Exeter,2,0,H,,,,,,,,,,,,,,,,,,,,,,1132.85,1123.63
E3,08/08/98,Torquay,Cambridge,0,1,A,,,,,,,,,,,,,,,,,,,,,,1194.59,1179.14
E3,15/08/98,Barnet,Hartlepool,0,2,A,,,,,,,,,,,,,,,,,,,,,,1205.33,1145.02
E3,15/08/98,Brighton,Chester,2,2,D,,,,,,,,,,,,,,,,,,,,,,1062.49,1136.68
E3,15/08/98,Cambridge,Swansea,2,1,H,,,,,,,,,,,,,,,,,,,,,,1195.65,1141.55
E3,15/08/98,Cardiff,Peterboro,1,3,A,,,,,,,,,,,,,,,,,,,,,,1121.64,1160.65
E3,15/08/98,Exeter,Scarborough,1,0,H,,,,,,,,,,,,,,,,,,,,,,1114.93,1201.23
E3,15/08/98,Halifax,Brentford,1,0,H,,,,,,,,,,,,,,,,,,,,,,1253.73,1279.81
E3,15/08/98,Hull,Darlington,1,2,A,,,,,,,,,,,,,,,,,,,,,,1067.57,1120.43
E3,15/08/98,Leyton Orient,Rotherham,1,4,A,,,,,,,,,,,,,,,,,,,,,,1222.48,1213.42
E3,15/08/98,Mansfield,Plymouth,2,0,H,,,,,,,,,,,,,,,,,,,,,,1217.1,1242.18
E3,15/08/98,Rochdale,Torquay,0,2,A,,,,,,,,,,,,,,,,,,,,,,1155.96,1178.08
E3,15/08/98,Scunthorpe,Carlisle,3,1,H,,,,,,,,,,,,,,,,,,,,,,1206.15,1200.16
E3,15/08/98,Southend,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,,1202.23,1197.54
E3,21/08/98,Shrewsbury,Cardiff,0,3,A,,,,,,,,,,,,,,,,,,,,,,1188.7,1106.97
E3,22/08/98,Brentford,Brighton,2,0,H,,,,,,,,,,,,,,,,,,,,,,1269.93,1061.56
E3,22/08/98,Carlisle,Rochdale,0,1,A,,,,,,,,,,,,,,,,,,,,,,1191.36,1140.7
E3,22/08/98,Darlington,Halifax,2,2,D,,,,,,,,,,,,,,,,,,,,,,1134.62,1263.61
E3,22/08/98,Hartlepool,Scunthorpe,1,2,A,,,,,,,,,,,,,,,,,,,,,,1162.91,1214.95
E3,22/08/98,Peterboro,Southend,1,1,D,,,,,,,,,,,,,,,,,,,,,,1175.32,1211.07
E3,22/08/98,Plymouth,Barnet,2,0,H,,,,,,,,,,,,,,,,,,,,,,1232.33,1187.44
E3,22/08/98,Rotherham,Cambridge,2,0,H,,,,,,,,,,,,,,,,,,,,,,1229.72,1202.94
E3,22/08/98,Scarborough,Mansfield,2,3,A,,,,,,,,,,,,,,,,,,,,,,1189.22,1226.95
E3,22/08/98,Swansea,Leyton Orient,1,1,D,,,,,,,,,,,,,,,,,,,,,,1134.26,1206.18
E3,22/08/98,Torquay,Exeter,1,0,H,,,,,,,,,,,,,,,,,,,,,,1193.34,1126.94
E3,23/08/98,Chester,Hull,2,2,D,,,,,,,,,,,,,,,,,,,,,,1137.61,1053.38
E3,28/08/98,Halifax,Shrewsbury,2,0,H,,,,,,,,,,,,,,,,,,,,,,1262.57,1170.2
E3,29/08/98,Barnet,Brentford,0,3,A,,,,,,,,,,,,,,,,,,,,,,1179.87,1273.55
E3,29/08/98,Brighton,Torquay,2,0,H,,,,,,,,,,,,,,,,,,,,,,1057.94,1200.27
E3,29/08/98,Cambridge,Hartlepool,1,2,A,,,,,,,,,,,,,,,,,,,,,,1194.81,1148.7
E3,29/08/98,Cardiff,Rotherham,0,1,A,,,,,,,,,,,,,,,,,,,,,,1125.47,1237.85
E3,29/08/98,Exeter,Carlisle,2,0,H,,,,,,,,,,,,,,,,,,,,,,1120.01,1173.76
E3,29/08/98,Hull,Peterboro,1,0,H,,,,,,,,,,,,,,,,,,,,,,1059.45,1173.03
E3,29/08/98,Leyton Orient,Scarborough,0,3,A,,,,,,,,,,,,,,,,,,,,,,1207.19,1174.5
E3,29/08/98,Mansfield,Swansea,1,0,H,,,,,,,,,,,,,,,,,,,,,,1241.67,1133.25
E3,29/08/98,Rochdale,Darlington,0,0,D,,,,,,,,,,,,,,,,,,,,,,1158.3,1135.66
E3,29/08/98,Scunthorpe,Plymouth,0,2,A,,,,,,,,,,,,,,,,,,,,,,1229.16,1239.9
E3,29/08/98,Southend,Chester,0,1,A,,,,,,,,,,,,,,,,,,,,,,1213.36,1131.54
E3,31/08/98,Brentford,Rochdale,2,1,H,,,,,,,,,,,,,,,,,,,,,,1286.28,1154.06
E3,31/08/98,Darlington,Cardiff,3,0,H,,,,,,,,,,,,,,,,,,,,,,1139.9,1113.42
E3,31/08/98,Hartlepool,Hull,1,0,H,,,,,,,,,,,,,,,,,,,,,,1166.17,1072.44
E3,31/08/98,Peterboro,Exeter,4,1,H,,,,,,,,,,,,,,,,,,,,,,1160.04,1130.86
E3,31/08/98,Plymouth,Halifax,1,0,H,,,,,,,,,,,,,,,,,,,,,,1255.54,1268.78
E3,31/08/98,Rotherham,Mansfield,0,0,D,,,,,,,,,,,,,,,,,,,,,,1249.9,1247.46
E3,31/08/98,Scarborough,Brighton,1,2,A,,,,,,,,,,,,,,,,,,,,,,1191.55,1071.96
