Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
D1,14/08/98,Duisburg,Ein Frankfurt,2,1,H,1,1,D,,,,,,,,,,,,1644.27,1648.77
D1,14/08/98,Stuttgart,Dortmund,2,1,H,2,1,H,,,,,,,,,,,,1694.06,1672.27
D1,15/08/98,Bochum,Freiburg,1,2,A,0,0,D,,,,,,,,,,,,1644.7,1622.87
D1,15/08/98,Leverkusen,Hansa Rostock,3,1,H,1,1,D,,,,,,,,,,,,1731.05,1675.8
D1,15/08/98,M'gladbach,Schalke 04,3,0,H,2,0,H,,,,,,,,,,,,1622.37,1672.3
D1,15/08/98,Munich 1860,Kaiserslautern,1,2,A,1,1,D,,,,,,,,,,,,1637.7,1768.81
D1,15/08/98,Nurnberg,Hamburg,1,1,D,0,0,D,,,,,,,,,,,,1597.98,1657.88
D1,15/08/98,Wolfsburg,Bayern Munich,0,1,A,0,0,D,,,,,,,,,,,,1599.78,1797.61
D1,16/08/98,Hertha,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,,1611.98,1687.45
D1,21/08/98,Hansa Rostock,Wolfsburg,3,3,D,2,2,D,,,,,,,,,,,,1668.54,1590.71
D1,21/08/98,Werder Bremen,Nurnberg,2,3,A,2,2,D,,,,,,,,,,,,1675.83,1596.54
D1,22/08/98,Bayern Munich,Duisburg,3,1,H,1,1,D,,,,,,,,,,,,1806.68,1653.42
D1,22/08/98,Dortmund,Hertha,3,0,H,1,0,H,,,,,,,,,,,,1663.98,1623.6
D1,22/08/98,Ein Frankfurt,Munich 1860,2,3,A,1,1,D,,,,,,,,,,,,1639.62,1626.32
D1,22/08/98,Freiburg,Leverkusen,1,1,D,0,0,D,,,,,,,,,,,,1639.58,1738.31
D1,22/08/98,Kaiserslautern,M'gladbach,2,1,H,1,0,H,,,,,,,,,,,,1780.19,1633.08
D1,22/08/98,Schalke 04,Stuttgart,1,0,H,0,0,D,,,,,,,,,,,,1661.59,1702.35
D1,23/08/98,Hamburg,Bochum,1,0,H,1,0,H,,,,,,,,,,,,1659.32,1627.99
D1,08/09/98,Bochum,Werder Bremen,2,0,H,1,0,H,,,,,,,,,,,,1620.0,1657.4
