Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
SC2,04/08/98,Alloa,Forfar,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1343.58,1226.34
SC2,04/08/98,Arbroath,East Fife,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1297.45,1188.31
SC2,04/08/98,Clyde,Queen of Sth,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1215.8,1276.37
SC2,04/08/98,Livingston,Stirling,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1278.01,1245.87
SC2,04/08/98,Partick,Inverness C,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1255.23,1271.13
SC2,15/08/98,East Fife,Alloa,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1207.54,1324.15
SC2,15/08/98,Forfar,Partick,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1245.77,1239.76
SC2,15/08/98,Inverness C,Livingston,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1286.6,1273.47
SC2,15/08/98,Queen of Sth,Arbroath,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1265.28,1278.22
SC2,15/08/98,Stirling,Clyde,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1250.41,1226.89
SC2,22/08/98,Alloa,Inverness C,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1323.55,1295.17
SC2,22/08/98,Arbroath,Stirling,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1281.29,1233.64
SC2,22/08/98,Clyde,East Fife,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1243.66,1208.14
SC2,22/08/98,Livingston,Forfar,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1264.9,1229.57
SC2,22/08/98,Partick,Queen of Sth,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1255.96,1262.21
SC2,29/08/98,Alloa,Stirling,7.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1319.13,1251.15
SC2,29/08/98,Arbroath,Forfar,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1263.78,1234.21
SC2,29/08/98,Clyde,Partick,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1239.02,1252.67
SC2,29/08/98,East Fife,Inverness C,1.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,1212.78,1299.59
SC2,29/08/98,Queen of Sth,Livingston,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1265.5,1260.26
SC2,05/09/98,Forfar,Clyde,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1226.17,1223.48
SC2,05/09/98,Inverness C,Arbroath,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1312.56,1271.82
SC2,05/09/98,Livingston,East Fife,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1276.43,1199.81
SC2,05/09/98,Partick,Alloa,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1268.21,1326.02
SC2,05/09/98,Stirling,Queen of Sth,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1244.26,1249.33
SC2,12/09/98,Alloa,Clyde,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1315.03,1227.07
SC2,12/09/98,Forfar,East Fife,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1222.58,1193.17
SC2,12/09/98,Inverness C,Queen of Sth,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1320.26,1240.16
SC2,12/09/98,Livingston,Arbroath,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1283.07,1264.12
SC2,12/09/98,Partick,Stirling,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1279.2,1253.43
SC2,19/09/98,Arbroath,Alloa,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1255.74,1321.36
SC2,19/09/98,Clyde,Livingston,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1220.74,1291.45
SC2,19/09/98,East Fife,Partick,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1210.12,1287.36
SC2,19/09/98,Queen of Sth,Forfar,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1233.62,1205.63
SC2,19/09/98,Stirling,Inverness C,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1245.27,1326.8
SC2,26/09/98,Alloa,Livingston,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1335.09,1292.5
SC2,26/09/98,Clyde,Inverness C,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1219.69,1339.96
SC2,26/09/98,Forfar,Stirling,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1197.54,1232.11
SC2,26/09/98,Partick,Arbroath,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1300.68,1242.01
SC2,27/09/98,East Fife,Queen of Sth,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1196.8,1241.71
SC2,03/10/98,Arbroath,Clyde,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1234.85,1232.92
