Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
SC1,04/08/98,Airdrie,Clydebank,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1470.97,1330.06
SC1,04/08/98,Falkirk,Ayr,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1462.35,1355.46
SC1,04/08/98,Morton,Hibernian,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1391.61,1391.23
SC1,04/08/98,Raith Rvs,Hamilton,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1415.54,1292.83
SC1,05/08/98,Stranraer,St Mirren,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1392.28,1349.03
SC1,15/08/98,Ayr,Morton,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1349.63,1375.6
SC1,15/08/98,Clydebank,Falkirk,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1337.56,1468.18
SC1,15/08/98,Hamilton,Airdrie,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1312.4,1463.47
SC1,15/08/98,Hibernian,Stranraer,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1407.24,1374.9
SC1,15/08/98,St Mirren,Raith Rvs,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1366.41,1395.97
SC1,22/08/98,Airdrie,St Mirren,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1461.65,1376.41
SC1,22/08/98,Falkirk,Hibernian,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1479.58,1390.2
SC1,22/08/98,Morton,Hamilton,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1365.72,1314.22
SC1,22/08/98,Raith Rvs,Ayr,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1385.97,1359.51
SC1,22/08/98,Stranraer,Clydebank,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1391.94,1326.16
SC1,29/08/98,Airdrie,Raith Rvs,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1468.05,1381.61
SC1,29/08/98,Falkirk,Stranraer,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1473.37,1373.89
SC1,29/08/98,Hamilton,St Mirren,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1331.85,1370.01
SC1,29/08/98,Hibernian,Ayr,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1396.41,1363.87
SC1,29/08/98,Morton,Clydebank,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1348.09,1344.21
SC1,05/09/98,Ayr,Hamilton,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1355.92,1329.65
SC1,05/09/98,Clydebank,Hibernian,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1347.84,1404.36
SC1,05/09/98,Raith Rvs,Morton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1400.24,1344.46
SC1,05/09/98,St Mirren,Falkirk,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1372.21,1479.39
SC1,05/09/98,Stranraer,Airdrie,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1367.87,1449.42
SC1,12/09/98,Airdrie,Morton,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1462.58,1349.72
SC1,12/09/98,Clydebank,Ayr,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1346.28,1339.07
SC1,12/09/98,Raith Rvs,Falkirk,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1394.98,1491.63
SC1,12/09/98,St Mirren,Hibernian,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1359.97,1405.92
SC1,12/09/98,Stranraer,Hamilton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1354.71,1346.5
SC1,19/09/98,Ayr,Stranraer,7.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1355.31,1363.44
SC1,19/09/98,Falkirk,Airdrie,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1491.75,1443.26
SC1,19/09/98,Hamilton,Clydebank,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1337.77,1330.04
SC1,19/09/98,Hibernian,Raith Rvs,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1395.35,1394.86
SC1,19/09/98,Morton,St Mirren,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1369.04,1370.54
SC1,26/09/98,Ayr,Airdrie,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1364.58,1460.8
SC1,26/09/98,Clydebank,St Mirren,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1346.3,1386.49
SC1,26/09/98,Falkirk,Morton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1474.21,1353.09
SC1,26/09/98,Hibernian,Hamilton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1404.33,1321.51
SC1,26/09/98,Stranraer,Raith Rvs,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1354.17,1385.88
SC1,03/10/98,Airdrie,Hibernian,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1473.44,1398.3
SC1,03/10/98,Hamilton,Falkirk,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1327.54,1479.68
SC1,03/10/98,Morton,Stranraer,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1347.62,1351.74
SC1,03/10/98,Raith Rvs,Clydebank,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1388.31,1356.67
SC1,03/10/98,St Mirren,Ayr,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1376.12,1351.94
SC1,06/10/98,Airdrie,Hamilton,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1455.12,1341.9
SC1,10/10/98,Stranraer,Hibernian,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1342.6,1416.62
SC1,11/10/98,Falkirk,Clydebank,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1465.32,1373.69
SC1,11/10/98,Morton,Ayr,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1356.76,1368.73
SC1,11/10/98,Raith Rvs,St Mirren,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1371.29,1359.33
SC1,17/10/98,Ayr,Falkirk,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1384.33,1459.05
SC1,17/10/98,Clydebank,Airdrie,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1379.96,1460.79
SC1,17/10/98,Hamilton,Raith Rvs,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1336.23,1379.9
SC1,17/10/98,Hibernian,Morton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1430.05,1341.16
SC1,17/10/98,St Mirren,Stranraer,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1350.72,1329.17
SC1,24/10/98,Ayr,Hibernian,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1395.92,1436.35
SC1,24/10/98,St Mirren,Hamilton,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1359.02,1346.72
SC1,27/10/98,Clydebank,Morton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1366.77,1334.86
