Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
T1,03/08/97,Ankaragucu,Galatasaray,0,0,D,,,,,,,,,,,,,,,,,,,,,,1362.25,1658.71
T1,03/08/97,Besiktas,Sekerspor,2,1,H,,,,,,,,,,,,,,,,,,,,,,1609.31,1400.0
T1,03/08/97,Bursaspor,Altay,1,0,H,,,,,,,,,,,,,,,,,,,,,,1479.38,1368.02
T1,03/08/97,Dardanelspor,Istanbulspor,1,1,D,,,,,,,,,,,,,,,,,,,,,,1363.89,1474.93
T1,03/08/97,Fenerbahce,Gaziantepspor,1,0,H,,,,,,,,,,,,,,,,,,,,,,1629.94,1410.68
T1,03/08/97,Genclerbirligi,Antalyaspor,0,0,D,,,,,,,,,,,,,,,,,,,,,,1363.62,1403.6
T1,03/08/97,Karabukspor,Kayseri,3,0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1375.43
T1,03/08/97,Kocaelispor,Trabzonspor,1,3,A,,,,,,,,,,,,,,,,,,,,,,1446.92,1621.36
T1,03/08/97,Samsunspor,Vanspor,2,0,H,,,,,,,,,,,,,,,,,,,,,,1417.43,1375.26
T1,10/08/97,Altay,Kocaelispor,1,0,H,,,,,,,,,,,,,,,,,,,,,,1362.31,1437.06
T1,10/08/97,Galatasaray,Bursaspor,4,0,H,,,,,,,,,,,,,,,,,,,,,,1652.31,1485.09
T1,10/08/97,Gaziantepspor,Antalyaspor,1,3,A,,,,,,,,,,,,,,,,,,,,,,1407.25,1405.74
T1,10/08/97,Genclerbirligi,Besiktas,2,2,D,,,,,,,,,,,,,,,,,,,,,,1361.48,1612.92
T1,10/08/97,Istanbulspor,Karabukspor,2,1,H,,,,,,,,,,,,,,,,,,,,,,1474.53,1408.2
T1,10/08/97,Kayseri,Ankaragucu,1,1,D,,,,,,,,,,,,,,,,,,,,,,1367.23,1368.65
T1,10/08/97,Samsunspor,Fenerbahce,0,2,A,,,,,,,,,,,,,,,,,,,,,,1425.08,1633.37
T1,10/08/97,Sekerspor,Dardanelspor,1,4,A,,,,,,,,,,,,,,,,,,,,,,1396.39,1364.29
T1,10/08/97,Trabzonspor,Vanspor,2,0,H,,,,,,,,,,,,,,,,,,,,,,1631.22,1367.61
T1,24/08/97,Altay,Vanspor,3,2,H,,,,,,,,,,,,,,,,,,,,,,1373.9,1364.87
T1,24/08/97,Ankaragucu,Istanbulspor,0,5,A,,,,,,,,,,,,,,,,,,,,,,1372.1,1481.46
