Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
D2,25/07/97,Ein Frankfurt,Dusseldorf,3,2,H,1,1,D,,,,,,,,,,,,1502.35,1481.63
D2,26/07/97,CZ Jena,Wattenscheid,1,1,D,0,1,A,,,,,,,,,,,,1475.14,1434.82
D2,26/07/97,Meppen,Zwickau,2,1,H,2,0,H,,,,,,,,,,,,1476.58,1455.1
D2,27/07/97,Freiburg,Cottbus,2,0,H,0,0,D,,,,,,,,,,,,1494.78,1480.0
D2,27/07/97,Greuther Furth,St Pauli,0,0,D,0,0,D,,,,,,,,,,,,1480.0,1434.94
D2,27/07/97,Gutersloh,Nurnberg,4,2,H,1,0,H,,,,,,,,,,,,1472.41,1450.47
D2,27/07/97,Leipzig,Stuttgarter K,3,1,H,1,1,D,,,,,,,,,,,,1461.58,1528.88
D2,27/07/97,Uerdingen,F Koln,2,0,H,2,0,H,,,,,,,,,,,,1442.27,1447.33
D2,27/07/97,Unterhaching,Mainz,3,2,H,3,0,H,,,,,,,,,,,,1518.13,1532.04
D2,01/08/97,Dusseldorf,Uerdingen,1,1,D,0,0,D,,,,,,,,,,,,1473.31,1451.44
D2,01/08/97,F Koln,Meppen,2,2,D,1,1,D,,,,,,,,,,,,1438.16,1484.88
D2,01/08/97,St Pauli,Gutersloh,0,0,D,0,0,D,,,,,,,,,,,,1439.88,1480.69
D2,03/08/97,Cottbus,Leipzig,1,1,D,1,1,D,,,,,,,,,,,,1471.49,1472.91
D2,03/08/97,Mainz,Greuther Furth,4,1,H,4,0,H,,,,,,,,,,,,1522.58,1475.06
D2,03/08/97,Stuttgarter K,CZ Jena,2,1,H,1,1,D,,,,,,,,,,,,1517.55,1470.35
D2,03/08/97,Wattenscheid,Ein Frankfurt,0,1,A,0,1,A,,,,,,,,,,,,1439.61,1510.67
D2,03/08/97,Zwickau,Unterhaching,0,4,A,0,2,A,,,,,,,,,,,,1446.8,1527.59
D2,04/08/97,Nurnberg,Freiburg,4,1,H,1,1,D,,,,,,,,,,,,1442.19,1503.29
D2,08/08/97,Meppen,Dusseldorf,2,2,D,1,1,D,,,,,,,,,,,,1486.78,1469.1
D2,08/08/97,Uerdingen,Wattenscheid,2,1,H,2,1,H,,,,,,,,,,,,1455.65,1426.07
D2,08/08/97,Unterhaching,F Koln,0,1,A,0,0,D,,,,,,,,,,,,1540.78,1436.26
D2,10/08/97,CZ Jena,Cottbus,0,3,A,0,2,A,,,,,,,,,,,,1462.85,1468.04
D2,10/08/97,Ein Frankfurt,Stuttgarter K,1,0,H,1,0,H,,,,,,,,,,,,1524.21,1525.05
D2,10/08/97,Greuther Furth,Zwickau,1,0,H,1,0,H,,,,,,,,,,,,1467.57,1433.61
D2,10/08/97,Gutersloh,Freiburg,1,2,A,0,2,A,,,,,,,,,,,,1482.8,1492.18
D2,10/08/97,Leipzig,Nurnberg,2,1,H,1,1,D,,,,,,,,,,,,1476.36,1453.3
D2,11/08/97,St Pauli,Mainz,2,0,H,1,0,H,,,,,,,,,,,,1437.77,1530.07
D2,22/08/97,Cottbus,Ein Frankfurt,0,1,A,0,1,A,,,,,,,,,,,,1483.87,1533.24
D2,22/08/97,F Koln,Greuther Furth,1,1,D,1,1,D,,,,,,,,,,,,1455.37,1475.48
D2,22/08/97,Mainz,Gutersloh,1,1,D,0,1,A,,,,,,,,,,,,1517.85,1467.11
D2,23/08/97,Stuttgarter K,Uerdingen,2,2,D,1,1,D,,,,,,,,,,,,1516.02,1463.69
D2,24/08/97,Dusseldorf,Unterhaching,1,1,D,1,0,H,,,,,,,,,,,,1473.18,1521.67
D2,24/08/97,Freiburg,Leipzig,5,2,H,3,1,H,,,,,,,,,,,,1507.87,1484.61
D2,24/08/97,Nurnberg,CZ Jena,1,3,A,1,1,D,,,,,,,,,,,,1445.05,1447.02
D2,24/08/97,Wattenscheid,Meppen,1,1,D,0,0,D,,,,,,,,,,,,1418.03,1482.7
D2,24/08/97,Zwickau,St Pauli,4,0,H,3,0,H,,,,,,,,,,,,1425.7,1449.99
D2,29/08/97,Mainz,Zwickau,2,2,D,0,0,D,,,,,,,,,,,,1512.74,1435.52
D2,29/08/97,Uerdingen,Cottbus,2,1,H,2,1,H,,,,,,,,,,,,1468.84,1469.56
D2,29/08/97,Unterhaching,Wattenscheid,0,0,D,0,0,D,,,,,,,,,,,,1523.51,1416.76
D2,30/08/97,Gutersloh,Leipzig,1,0,H,1,0,H,,,,,,,,,,,,1472.22,1476.37
D2,31/08/97,CZ Jena,Freiburg,1,4,A,0,2,A,,,,,,,,,,,,1462.96,1516.11
D2,31/08/97,Ein Frankfurt,Nurnberg,4,1,H,3,0,H,,,,,,,,,,,,1547.55,1429.11
D2,31/08/97,Greuther Furth,Dusseldorf,2,2,D,0,0,D,,,,,,,,,,,,1478.3,1471.34
D2,31/08/97,Meppen,Stuttgarter K,1,1,D,0,1,A,,,,,,,,,,,,1483.97,1510.87
D2,31/08/97,St Pauli,F Koln,1,1,D,0,0,D,,,,,,,,,,,,1440.17,1452.55
D2,12/09/97,Freiburg,Ein Frankfurt,0,0,D,0,0,D,,,,,,,,,,,,1530.29,1553.09
D2,12/09/97,Nurnberg,Uerdingen,0,0,D,0,0,D,,,,,,,,,,,,1423.57,1477.86
D2,13/09/97,Zwickau,Gutersloh,2,2,D,0,1,A,,,,,,,,,,,,1441.4,1481.36
D2,14/09/97,Cottbus,Meppen,1,0,H,1,0,H,,,,,,,,,,,,1460.54,1481.38
D2,14/09/97,F Koln,Mainz,2,1,H,1,0,H,,,,,,,,,,,,1455.64,1506.86
D2,14/09/97,Leipzig,CZ Jena,0,0,D,0,0,D,,,,,,,,,,,,1467.23,1448.78
D2,14/09/97,Stuttgarter K,Unterhaching,2,3,A,2,2,D,,,,,,,,,,,,1513.46,1516.84
D2,14/09/97,Wattenscheid,Greuther Furth,2,1,H,0,0,D,,,,,,,,,,,,1423.43,1474.57
D2,15/09/97,Dusseldorf,St Pauli,1,3,A,0,1,A,,,,,,,,,,,,1475.07,1437.08
D2,19/09/97,Ein Frankfurt,Leipzig,3,2,H,2,0,H,,,,,,,,,,,,1555.82,1463.13
D2,19/09/97,St Pauli,Wattenscheid,1,1,D,0,1,A,,,,,,,,,,,,1454.3,1434.18
D2,20/09/97,Unterhaching,Cottbus,0,0,D,0,0,D,,,,,,,,,,,,1532.73,1470.24
D2,20/09/97,Zwickau,F Koln,0,1,A,0,0,D,,,,,,,,,,,,1439.26,1466.4
