Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
G1,31/08/97,Apollon,Ionikos,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1396.21,1405.8
G1,31/08/97,Olympiakos,Ethnikos Piraeus,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1652.84,1400.0
G1,31/08/97,Panahaiki,Heracles,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1358.43,1370.91
G1,31/08/97,Panionios,Panathinaikos,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1341.01,1567.39
G1,31/08/97,PAOK,AEK,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1559.48,1612.13
G1,31/08/97,Proodeytiki,Athinaikos,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1389.7
G1,31/08/97,Veroia,Kavala,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1382.78,1435.08
G1,31/08/97,Xanthi,OFI,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1405.39,1521.26
G1,01/09/97,Kalamata,Paniliakos,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1384.27,1379.89
G1,14/09/97,AEK,Proodeytiki,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1613.82,1408.66
G1,14/09/97,Athinaikos,Olympiakos,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1381.04,1655.74
G1,14/09/97,Ethnikos Piraeus,Kavala,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1397.1,1424.29
G1,14/09/97,Heracles,Veroia,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1386.49,1393.57
G1,14/09/97,Ionikos,Panahaiki,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1421.48,1342.85
G1,14/09/97,OFI,PAOK,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1508.19,1557.79
G1,14/09/97,Xanthi,Kalamata,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1418.46,1368.12
G1,15/09/97,Panathinaikos,Apollon,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1575.53,1380.53
G1,15/09/97,Paniliakos,Panionios,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1396.04,1332.87
G1,21/09/97,Apollon,Paniliakos,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1376.66,1378.07
G1,21/09/97,Ethnikos Piraeus,Heracles,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1407.02,1395.72
G1,21/09/97,Kalamata,Panionios,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1373.21,1350.84
G1,21/09/97,Kavala,Athinaikos,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1414.37,1374.34
G1,21/09/97,Panahaiki,Panathinaikos,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1336.26,1579.4
G1,21/09/97,PAOK,Xanthi,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1547.09,1413.37
G1,21/09/97,Proodeytiki,OFI,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1404.98,1518.89
G1,21/09/97,Veroia,Ionikos,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1384.34,1428.07
G1,22/09/97,Olympiakos,AEK,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1662.44,1617.5
G1,28/09/97,AEK,Kavala,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1634.93,1422.09
G1,28/09/97,Athinaikos,Heracles,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1366.62,1412.09
G1,28/09/97,Ionikos,Ethnikos Piraeus,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1442.58,1390.65
G1,28/09/97,OFI,Olympiakos,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1518.39,1645.01
G1,28/09/97,Panathinaikos,Veroia,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1587.02,1369.83
G1,28/09/97,Panionios,Apollon,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1355.07,1385.71
G1,28/09/97,PAOK,Kalamata,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1539.76,1368.98
G1,28/09/97,Xanthi,Proodeytiki,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1420.7,1405.48
G1,01/10/97,Paniliakos,Panahaiki,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1369.02,1328.64
G1,05/10/97,Athinaikos,Ionikos,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1364.67,1449.94
G1,05/10/97,Ethnikos Piraeus,Panathinaikos,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1383.29,1590.49
G1,05/10/97,Kalamata,Apollon,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1364.63,1400.67
G1,05/10/97,Kavala,OFI,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1418.55,1506.85
G1,05/10/97,Olympiakos,Xanthi,6.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1656.55,1429.2
G1,05/10/97,Panahaiki,Panionios,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1320.93,1340.11
G1,05/10/97,Proodeytiki,PAOK,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1396.98,1544.11
G1,05/10/97,Veroia,Paniliakos,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1366.36,1376.73
G1,07/10/97,Heracles,AEK,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1414.04,1638.47
G1,19/10/97,AEK,Ionikos,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1646.68,1462.97
G1,19/10/97,Apollon,Panahaiki,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1415.45,1330.57
G1,19/10/97,OFI,Heracles,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1507.27,1405.83
G1,19/10/97,Paniliakos,Ethnikos Piraeus,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1367.39,1374.53
G1,19/10/97,Panionios,Veroia,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1330.47,1375.7
G1,19/10/97,PAOK,Olympiakos,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1542.42,1659.85
G1,19/10/97,Proodeytiki,Kalamata,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1398.67,1349.85
G1,19/10/97,Xanthi,Kavala,5.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1425.9,1418.13
G1,20/10/97,Panathinaikos,Athinaikos,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1599.25,1351.64
G1,26/10/97,AEK,Panathinaikos,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1625.76,1602.23
G1,26/10/97,Athinaikos,Paniliakos,4.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,1348.66,1376.63
G1,26/10/97,Ethnikos Piraeus,Panionios,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1365.29,1341.02
G1,26/10/97,Heracles,Xanthi,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1399.86,1434.64
G1,26/10/97,Ionikos,OFI,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1483.89,1513.24
G1,26/10/97,Kalamata,Panahaiki,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1342.4,1324.16
G1,26/10/97,Kavala,PAOK,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1409.39,1555.55
G1,26/10/97,Olympiakos,Proodeytiki,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1646.72,1406.12
G1,26/10/97,Veroia,Apollon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1365.15,1421.86
G1,02/11/97,Apollon,Ethnikos Piraeus,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1423.41,1373.5
G1,02/11/97,OFI,Panathinaikos,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1503.25,1594.0
G1,02/11/97,Olympiakos,Kalamata,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1649.8,1325.8
G1,02/11/97,Panahaiki,Veroia,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1340.76,1363.6
G1,02/11/97,Paniliakos,AEK,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1366.68,1633.99
G1,02/11/97,Panionios,Athinaikos,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1332.81,1358.61
G1,02/11/97,PAOK,Heracles,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1566.4,1410.04
G1,02/11/97,Proodeytiki,Kavala,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1403.04,1398.54
G1,02/11/97,Xanthi,Ionikos,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1424.46,1493.88
G1,09/11/97,AEK,Panionios,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1640.9,1342.68
