Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
P1,23/08/97,Farense,Sp Lisbon,0,0,D,,,,,,,,,,,,,,,,,,,,,,1389.76,1584.57
P1,23/08/97,Guimaraes,Academica,1,0,H,,,,,,,,,,,,,,,,,,,,,,1493.65,1400.0
P1,24/08/97,Belenenses,Sp Braga,2,2,D,,,,,,,,,,,,,,,,,,,,,,1393.47,1461.34
P1,24/08/97,Benfica,Campomaiorense,4,0,H,,,,,,,,,,,,,,,,,,,,,,1506.95,1400.0
P1,24/08/97,Boavista,Setubal,2,1,H,,,,,,,,,,,,,,,,,,,,,,1481.62,1356.54
P1,24/08/97,Desp. Chaves,Rio Ave,0,2,A,,,,,,,,,,,,,,,,,,,,,,1399.76,1385.9
P1,24/08/97,Maritimo,Est Amadora,2,1,H,,,,,,,,,,,,,,,,,,,,,,1416.79,1398.74
P1,24/08/97,Salgueiros,Leca,0,0,D,,,,,,,,,,,,,,,,,,,,,,1431.32,1326.33
P1,25/08/97,Varzim,Porto,0,2,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1698.61
P1,29/08/97,Rio Ave,Guimaraes,1,2,A,,,,,,,,,,,,,,,,,,,,,,1402.36,1499.82
P1,30/08/97,Porto,Belenenses,2,0,H,,,,,,,,,,,,,,,,,,,,,,1704.65,1392.32
P1,31/08/97,Academica,Boavista,2,0,H,,,,,,,,,,,,,,,,,,,,,,1393.83,1486.99
P1,31/08/97,Campomaiorense,Salgueiros,0,0,D,,,,,,,,,,,,,,,,,,,,,,1394.17,1424.7
P1,31/08/97,Est Amadora,Varzim,0,0,D,,,,,,,,,,,,,,,,,,,,,,1390.33,1393.96
P1,31/08/97,Leca,Maritimo,1,1,D,,,,,,,,,,,,,,,,,,,,,,1332.95,1425.2
P1,31/08/97,Setubal,Benfica,1,0,H,,,,,,,,,,,,,,,,,,,,,,1351.17,1512.78
P1,31/08/97,Sp Braga,Farense,2,2,D,,,,,,,,,,,,,,,,,,,,,,1462.49,1393.09
P1,31/08/97,Sp Lisbon,Desp. Chaves,2,0,H,,,,,,,,,,,,,,,,,,,,,,1581.24,1383.3
P1,12/09/97,Desp. Chaves,Sp Braga,1,2,A,,,,,,,,,,,,,,,,,,,,,,1379.49,1456.84
