Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
F1,01/08/97,Bordeaux,Monaco,1,0,H,,,,,,,,,,,,,,,1691.44,1791.7
F1,01/08/97,Toulouse,Rennes,1,0,H,,,,,,,,,,,,,,,1628.77,1555.08
F1,02/08/97,Guingamp,Cannes,3,1,H,,,,,,,,,,,,,,,1596.45,1554.94
F1,02/08/97,Lens,Auxerre,3,0,H,,,,,,,,,,,,,,,1599.29,1692.85
F1,02/08/97,Lyon,Metz,0,1,A,,,,,,,,,,,,,,,1687.42,1685.75
F1,02/08/97,Marseille,Le Havre,3,1,H,,,,,,,,,,,,,,,1614.59,1578.74
F1,02/08/97,Montpellier,Strasbourg,1,1,D,,,,,,,,,,,,,,,1659.04,1648.36
F1,02/08/97,Nantes,Bastia,0,1,A,,,,,,,,,,,,,,,1740.28,1641.83
F1,02/08/97,Paris SG,Chateauroux,2,0,H,,,,,,,,,,,,,,,1706.02,1657.51
F1,08/08/97,Auxerre,Paris SG,2,3,A,2.0,0.0,H,,,,,,,,,,,,1680.58,1713.48
F1,08/08/97,Rennes,Lyon,0,3,A,,,,,,,,,,,,,,,1548.36,1671.36
F1,09/08/97,Bastia,Guingamp,1,0,H,0.0,0.0,D,,,,,,,,,,,,1660.78,1604.12
F1,09/08/97,Cannes,Toulouse,0,1,A,,,,,,,,,,,,,,,1547.27,1635.49
F1,09/08/97,Le Havre,Montpellier,4,0,H,,,,,,,,,,,,,,,1570.89,1655.19
F1,09/08/97,Marseille,Nantes,1,0,H,1.0,0.0,H,,,,,,,,,,,,1622.44,1721.33
F1,09/08/97,Metz,Bordeaux,4,1,H,1.0,0.0,H,,,,,,,,,,,,1701.81,1703.95
F1,09/08/97,Monaco,Chateauroux,2,2,D,1.0,0.0,H,,,,,,,,,,,,1779.19,1650.05
F1,09/08/97,Strasbourg,Lens,2,1,H,0.0,0.0,D,,,,,,,,,,,,1652.21,1611.56
F1,15/08/97,Chateauroux,Metz,1,2,A,,,,,,,,,,,,,,,1657.28,1710.88
F1,15/08/97,Lens,Le Havre,0,0,D,0.0,0.0,D,,,,,,,,,,,,1603.86,1582.83
F1,16/08/97,Bordeaux,Rennes,2,2,D,,,,,,,,,,,,,,,1694.88,1536.69
F1,16/08/97,Guingamp,Strasbourg,0,0,D,0.0,0.0,D,,,,,,,,,,,,1596.9,1659.91
F1,16/08/97,Lyon,Monaco,0,3,A,,,,,,,,,,,,,,,1683.03,1771.96
F1,16/08/97,Montpellier,Marseille,0,0,D,0.0,0.0,D,,,,,,,,,,,,1643.25,1634.9
F1,16/08/97,Nantes,Auxerre,0,2,A,,,,,,,,,,,,,,,1708.87,1665.7
F1,16/08/97,Paris SG,Cannes,3,1,H,,,,,,,,,,,,,,,1728.36,1534.35
F1,16/08/97,Toulouse,Bastia,1,1,D,,,,,,,,,,,,,,,1648.41,1668.0
F1,21/08/97,Cannes,Bordeaux,0,2,A,,,,,,,,,,,,,,,1530.46,1686.99
