Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
F2,02/08/97,Beauvais,Nimes,5.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,1542.37,1480.0
F2,02/08/97,Caen,Amiens,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1495.87,1452.92
F2,02/08/97,Laval,Gueugnon,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1508.98,1539.04
F2,02/08/97,Louhans-Cuis.,Le Mans,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1459.42,1509.86
F2,02/08/97,Nice,Red Star 93,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1394.31,1486.11
F2,02/08/97,Niort,Valence,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1503.64,1491.69
F2,02/08/97,Sochaux,Martigues,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1467.36,1512.38
F2,02/08/97,St Etienne,Lille,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1423.82,1431.18
F2,02/08/97,Toulon,Lorient,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1457.73,1475.38
F2,02/08/97,Troyes,Nancy,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1438.98,1503.06
F2,02/08/97,Wasquehal,Mulhouse,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1483.39
F2,09/08/97,Amiens,Laval,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1470.29,1506.5
F2,09/08/97,Gueugnon,Niort,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1541.52,1499.75
