Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
B1,08/08/97,Standard,Mouscron,1,1,D,0,0,D,,,,,,,,,,,,1501.26,1568.13
B1,09/08/97,Beveren,Aalst,0,0,D,0,0,D,,,,,,,,,,,,1445.45,1480.67
B1,09/08/97,Genk,Charleroi,4,0,H,2,0,H,,,,,,,,,,,,1529.16,1457.61
B1,09/08/97,Gent,Club Brugge,0,4,A,0,2,A,,,,,,,,,,,,1439.91,1683.23
B1,09/08/97,Germinal,Molenbeek,3,1,H,1,0,H,,,,,,,,,,,,1544.5,1456.88
B1,09/08/97,Lierse,Lokeren,3,0,H,2,0,H,,,,,,,,,,,,1670.18,1467.94
B1,09/08/97,Westerlo,St Truiden,4,1,H,2,0,H,,,,,,,,,,,,1500.0,1481.83
B1,10/08/97,Harelbeke,Lommel,1,1,D,0,0,D,,,,,,,,,,,,1492.69,1579.19
B1,16/08/97,Anderlecht,Molenbeek,0,2,A,0,1,A,,,,,,,,,,,,1603.53,1450.54
B1,16/08/97,Lokeren,Genk,1,5,A,0,2,A,,,,,,,,,,,,1464.21,1535.95
B1,16/08/97,Lommel,Beveren,3,1,H,2,1,H,,,,,,,,,,,,1579.68,1443.15
B1,16/08/97,Mouscron,Gent,1,1,D,1,0,H,,,,,,,,,,,,1569.32,1432.29
B1,16/08/97,St Truiden,Harelbeke,1,2,A,1,1,D,,,,,,,,,,,,1473.42,1492.2
B1,17/08/97,Aalst,Antwerp,2,0,H,0,0,D,,,,,,,,,,,,1482.97,1532.55
B1,17/08/97,Charleroi,Standard,2,1,H,0,1,A,,,,,,,,,,,,1450.82,1500.07
B1,17/08/97,Club Brugge,Westerlo,3,1,H,1,0,H,,,,,,,,,,,,1690.85,1508.41
B1,17/08/97,Germinal,Lierse,1,1,D,1,1,D,,,,,,,,,,,,1550.84,1673.91
B1,22/08/97,Lierse,Anderlecht,0,1,A,0,0,D,,,,,,,,,,,,1673.08,1583.26
B1,23/08/97,Antwerp,Lommel,2,5,A,0,2,A,,,,,,,,,,,,1521.85,1584.78
B1,23/08/97,Beveren,St Truiden,1,1,D,0,1,A,,,,,,,,,,,,1438.05,1458.05
