Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
E1,09/08/97,Birmingham,Stoke,2,0,H,1,0,H,,,,,,,,,,,,1520.36,1481.44
E1,09/08/97,Bradford,Stockport,2,1,H,1,0,H,,,,,,,,,,,,1437.52,1565.96
E1,09/08/97,Bury,Reading,1,1,D,0,1,A,,,,,,,,,,,,1542.36,1465.94
E1,09/08/97,Man City,Portsmouth,2,2,D,1,1,D,,,,,,,,,,,,1498.44,1508.86
E1,09/08/97,Middlesbrough,Charlton,2,1,H,0,1,A,,,,,,,,,,,,1530.44,1482.32
E1,09/08/97,Norwich,Wolves,0,2,A,0,1,A,,,,,,,,,,,,1456.73,1528.82
E1,09/08/97,Oxford,Huddersfield,2,0,H,0,0,D,,,,,,,,,,,,1463.23,1444.01
E1,09/08/97,Port Vale,Nott'm Forest,0,1,A,0,1,A,,,,,,,,,,,,1520.21,1520.69
E1,09/08/97,QPR,Ipswich,0,0,D,0,0,D,,,,,,,,,,,,1511.35,1568.5
E1,09/08/97,Swindon,Crewe,2,0,H,1,0,H,,,,,,,,,,,,1439.52,1480.31
E1,09/08/97,West Brom,Tranmere,2,1,H,2,0,H,,,,,,,,,,,,1463.69,1508.03
E1,10/08/97,Sheffield United,Sunderland,2,0,H,2,0,H,,,,,,,,,,,,1534.95,1516.01
E1,15/08/97,Bradford,Stoke,0,0,D,0,0,D,,,,,,,,,,,,1451.04,1473.69
E1,15/08/97,Nott'm Forest,Norwich,4,1,H,1,1,D,,,,,,,,,,,,1536.68,1443.23
E1,15/08/97,Sunderland,Man City,3,1,H,1,0,H,,,,,,,,,,,,1507.63,1495.29
E1,15/08/97,Tranmere,QPR,2,1,H,1,0,H,,,,,,,,,,,,1497.52,1509.82
E1,16/08/97,Charlton,Oxford,3,2,H,1,0,H,,,,,,,,,,,,1474.85,1471.6
E1,16/08/97,Crewe,West Brom,2,3,A,1,1,D,,,,,,,,,,,,1469.92,1474.2
E1,16/08/97,Portsmouth,Port Vale,3,1,H,2,1,H,,,,,,,,,,,,1512.01,1504.22
E1,16/08/97,Reading,Swindon,0,1,A,0,1,A,,,,,,,,,,,,1471.79,1449.91
E1,16/08/97,Stockport,Bury,0,0,D,0,0,D,,,,,,,,,,,,1552.44,1536.51
E1,16/08/97,Wolves,Sheffield United,0,0,D,0,0,D,,,,,,,,,,,,1542.32,1543.33
E1,22/08/97,Man City,Tranmere,1,1,D,0,0,D,,,,,,,,,,,,1486.7,1506.93
E1,23/08/97,Birmingham,Reading,3,0,H,1,0,H,,,,,,,,,,,,1528.11,1455.08
E1,23/08/97,Bradford,Ipswich,2,1,H,1,0,H,,,,,,,,,,,,1448.3,1570.03
E1,23/08/97,Bury,Charlton,0,0,D,0,0,D,,,,,,,,,,,,1540.53,1483.74
E1,23/08/97,Middlesbrough,Stoke,0,1,A,0,0,D,,,,,,,,,,,,1537.91,1476.43
E1,23/08/97,Norwich,Crewe,0,2,A,0,1,A,,,,,,,,,,,,1437.05,1454.06
E1,23/08/97,Oxford,Nott'm Forest,0,1,A,0,0,D,,,,,,,,,,,,1462.71,1542.86
E1,23/08/97,Port Vale,Sunderland,3,1,H,2,0,H,,,,,,,,,,,,1495.48,1516.22
E1,23/08/97,QPR,Stockport,2,1,H,1,1,D,,,,,,,,,,,,1500.41,1548.42
E1,23/08/97,Sheffield United,Portsmouth,2,1,H,2,0,H,,,,,,,,,,,,1546.8,1520.75
E1,23/08/97,Swindon,Huddersfield,1,1,D,1,1,D,,,,,,,,,,,,1466.62,1435.64
E1,24/08/97,West Brom,Wolves,1,0,H,1,0,H,,,,,,,,,,,,1490.06,1538.85
E1,29/08/97,Stockport,Birmingham,2,2,D,1,0,H,,,,,,,,,,,,1537.78,1534.85
E1,30/08/97,Charlton,Man City,2,1,H,0,1,A,,,,,,,,,,,,1489.03,1483.88
E1,30/08/97,Huddersfield,Sheffield United,0,0,D,0,0,D,,,,,,,,,,,,1440.14,1554.95
E1,30/08/97,Ipswich,West Brom,1,1,D,1,0,H,,,,,,,,,,,,1556.75,1500.73
E1,30/08/97,Nott'm Forest,QPR,4,0,H,1,0,H,,,,,,,,,,,,1556.07,1511.05
E1,30/08/97,Portsmouth,Oxford,2,1,H,1,1,D,,,,,,,,,,,,1512.6,1449.5
E1,30/08/97,Reading,Bradford,0,3,A,0,2,A,,,,,,,,,,,,1448.34,1461.58
E1,30/08/97,Stoke,Swindon,1,2,A,1,0,H,,,,,,,,,,,,1494.35,1462.12
E1,30/08/97,Sunderland,Norwich,0,1,A,0,0,D,,,,,,,,,,,,1506.52,1421.62
E1,30/08/97,Tranmere,Middlesbrough,0,2,A,0,1,A,,,,,,,,,,,,1509.75,1519.99
E1,30/08/97,Wolves,Bury,4,2,H,2,1,H,,,,,,,,,,,,1528.18,1535.24
E1,02/09/97,Crewe,Bury,1,2,A,1,1,D,,,,,,,,,,,,1469.49,1526.01
E1,02/09/97,Huddersfield,Bradford,1,2,A,0,1,A,,,,,,,,,,,,1440.67,1477.14
