Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
SC1,02/08/97,Airdrie,St Mirren,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1429.19,1413.54
SC1,02/08/97,Ayr,Morton,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1380.0,1378.47
SC1,02/08/97,Dundee,Falkirk,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1442.46,1379.92
SC1,02/08/97,Hamilton,Partick,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1361.88,1353.08
SC1,02/08/97,Stirling,Raith Rvs,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1401.75,1328.96
SC1,16/08/97,Falkirk,Ayr,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1372.88,1363.95
SC1,16/08/97,Morton,Hamilton,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1394.52,1358.09
SC1,16/08/97,Partick,Dundee,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1356.87,1449.5
SC1,16/08/97,Raith Rvs,Airdrie,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1334.71,1412.68
SC1,16/08/97,St Mirren,Stirling,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1430.05,1396.0
SC1,23/08/97,Airdrie,Falkirk,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1413.47,1381.58
SC1,23/08/97,Ayr,Partick,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1355.25,1344.1
SC1,23/08/97,Dundee,St Mirren,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1462.27,1425.45
SC1,23/08/97,Hamilton,Raith Rvs,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1375.26,1333.92
SC1,23/08/97,Stirling,Morton,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1400.6,1377.35
SC1,30/08/97,Airdrie,Partick,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1408.94,1347.97
SC1,30/08/97,Dundee,Raith Rvs,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1470.09,1326.24
SC1,30/08/97,Hamilton,Ayr,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1382.94,1351.38
SC1,30/08/97,St Mirren,Morton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1417.63,1394.11
SC1,30/08/97,Stirling,Falkirk,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1383.84,1386.11
SC1,13/09/97,Ayr,Dundee,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1368.4,1462.52
SC1,13/09/97,Falkirk,Hamilton,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1402.04,1365.92
SC1,13/09/97,Morton,Airdrie,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1385.88,1403.53
SC1,13/09/97,Partick,Stirling,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1353.38,1367.91
SC1,13/09/97,Raith Rvs,St Mirren,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1333.81,1425.86
SC1,20/09/97,Ayr,Raith Rvs,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1355.69,1346.02
SC1,20/09/97,Dundee,Hamilton,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1475.23,1383.08
SC1,20/09/97,Falkirk,St Mirren,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1384.88,1413.65
SC1,20/09/97,Partick,Morton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1337.87,1382.97
SC1,20/09/97,Stirling,Airdrie,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1383.42,1406.44
SC1,27/09/97,Airdrie,Ayr,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1409.17,1364.37
SC1,27/09/97,Hamilton,Stirling,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1401.87,1380.69
SC1,27/09/97,Morton,Dundee,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1372.43,1456.44
SC1,27/09/97,Raith Rvs,Falkirk,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1337.34,1394.85
SC1,27/09/97,St Mirren,Partick,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1403.68,1348.41
SC1,04/10/97,Ayr,Stirling,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1356.8,1372.38
SC1,04/10/97,Dundee,Airdrie,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1469.51,1416.74
SC1,04/10/97,Hamilton,St Mirren,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1410.18,1410.94
SC1,04/10/97,Morton,Raith Rvs,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1359.36,1348.32
SC1,04/10/97,Partick,Falkirk,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1341.15,1383.87
SC1,18/10/97,Airdrie,Hamilton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1409.41,1419.2
SC1,18/10/97,Falkirk,Morton,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1398.41,1343.0
SC1,18/10/97,Raith Rvs,Partick,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1364.68,1326.61
SC1,18/10/97,St Mirren,Ayr,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1401.92,1366.32
SC1,18/10/97,Stirling,Dundee,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1362.86,1476.84
SC1,25/10/97,Falkirk,Dundee,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1405.66,1488.84
SC1,25/10/97,Morton,Ayr,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1335.75,1370.97
SC1,25/10/97,Partick,Hamilton,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1318.83,1422.37
SC1,25/10/97,Raith Rvs,Stirling,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1372.46,1350.86
SC1,25/10/97,St Mirren,Airdrie,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1397.27,1406.24
SC1,01/11/97,Airdrie,Raith Rvs,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1421.94,1380.76
SC1,01/11/97,Dundee,Partick,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1489.44,1318.96
SC1,01/11/97,Hamilton,Morton,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1422.24,1333.45
SC1,01/11/97,Stirling,St Mirren,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1342.56,1381.57
SC1,08/11/97,Ayr,Hamilton,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1373.27,1428.55
SC1,08/11/97,Falkirk,Stirling,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1405.06,1340.39
SC1,08/11/97,Morton,St Mirren,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1327.14,1383.74
SC1,08/11/97,Partick,Airdrie,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1327.11,1429.62
SC1,08/11/97,Raith Rvs,Dundee,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1373.08,1481.29
SC1,11/11/97,Ayr,Falkirk,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1359.17,1412.04
SC1,15/11/97,Airdrie,Morton,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1442.03,1338.09
SC1,15/11/97,Dundee,Ayr,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1493.49,1344.98
SC1,15/11/97,Hamilton,Falkirk,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1442.65,1426.23
SC1,15/11/97,St Mirren,Raith Rvs,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1372.79,1360.88
SC1,15/11/97,Stirling,Partick,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1333.41,1314.7
SC1,22/11/97,Ayr,Airdrie,6.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1340.15,1435.43
SC1,22/11/97,Dundee,Morton,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1498.32,1344.69
SC1,22/11/97,Falkirk,Raith Rvs,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1430.27,1377.27
SC1,22/11/97,Partick,St Mirren,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1318.81,1356.4
SC1,22/11/97,Stirling,Hamilton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1329.3,1438.61
SC1,29/11/97,Airdrie,Stirling,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1423.1,1342.13
SC1,29/11/97,Hamilton,Dundee,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1425.78,1478.03
SC1,29/11/97,Morton,Partick,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1364.98,1316.59
SC1,29/11/97,Raith Rvs,Ayr,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1394.94,1352.48
SC1,29/11/97,St Mirren,Falkirk,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1358.62,1412.6
SC1,06/12/97,Airdrie,Dundee,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1429.62,1492.24
SC1,06/12/97,Falkirk,Partick,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1401.75,1309.13
