Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
SC3,05/08/97,Berwick,Alloa,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1140.0,1140.0
SC3,05/08/97,Cowdenbeath,Dumbarton,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1140.0,1150.64
SC3,05/08/97,East Stirling,Ross County,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1140.0,1140.0
SC3,05/08/97,Montrose,Albion Rvs,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1140.0,1140.0
SC3,16/08/97,Albion Rvs,Berwick,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1156.0,1124.0
SC3,16/08/97,Alloa,Cowdenbeath,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1156.0,1124.35
SC3,16/08/97,Arbroath,East Stirling,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1140.0,1124.0
SC3,16/08/97,Dumbarton,Montrose,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1166.29,1124.0
SC3,16/08/97,Queens Park,Ross County,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1140.0,1156.0
SC3,23/08/97,Berwick,Dumbarton,5.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,1116.03,1161.44
SC3,23/08/97,Cowdenbeath,Ross County,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1116.37,1146.46
SC3,23/08/97,East Stirling,Alloa,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1115.52,1163.98
SC3,23/08/97,Montrose,Arbroath,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1128.85,1148.48
SC3,23/08/97,Queens Park,Albion Rvs,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1149.54,1163.97
SC3,30/08/97,Berwick,Arbroath,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1126.58,1163.82
SC3,30/08/97,Dumbarton,Alloa,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1150.89,1153.32
SC3,30/08/97,East Stirling,Queens Park,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1126.18,1159.02
SC3,30/08/97,Montrose,Cowdenbeath,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1113.51,1101.39
SC3,30/08/97,Ross County,Albion Rvs,5.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,1161.44,1154.49
SC3,09/09/97,Queens Park,Arbroath,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1148.91,1178.55
SC3,13/09/97,Albion Rvs,Dumbarton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1145.72,1134.97
SC3,13/09/97,Alloa,Montrose,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1169.24,1122.11
SC3,13/09/97,Arbroath,Ross County,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1168.55,1170.21
SC3,13/09/97,Cowdenbeath,East Stirling,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1092.79,1136.29
SC3,13/09/97,Queens Park,Berwick,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1158.91,1111.85
SC3,20/09/97,Albion Rvs,Alloa,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1154.37,1176.74
SC3,20/09/97,Arbroath,Dumbarton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1165.1,1126.32
SC3,20/09/97,East Stirling,Montrose,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1125.81,1114.61
SC3,20/09/97,Queens Park,Cowdenbeath,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1153.91,1103.27
SC3,20/09/97,Ross County,Berwick,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1173.66,1116.85
SC3,27/09/97,Alloa,Arbroath,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1166.99,1172.86
SC3,27/09/97,Berwick,East Stirling,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1109.64,1134.44
SC3,27/09/97,Cowdenbeath,Albion Rvs,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1095.87,1164.12
SC3,27/09/97,Dumbarton,Queens Park,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1118.56,1161.31
SC3,27/09/97,Montrose,Ross County,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1105.98,1180.87
SC3,04/10/97,Arbroath,Albion Rvs,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1163.67,1177.76
SC3,04/10/97,Berwick,Cowdenbeath,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1094.48,1082.23
SC3,04/10/97,East Stirling,Dumbarton,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1149.6,1116.52
SC3,04/10/97,Queens Park,Montrose,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1163.35,1092.58
SC3,04/10/97,Ross County,Alloa,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1194.27,1176.18
SC3,11/10/97,Ross County,Queens Park,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1177.68,1157.66
SC3,18/10/97,Albion Rvs,East Stirling,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1168.29,1157.53
SC3,18/10/97,Alloa,Queens Park,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1192.77,1149.31
