Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
E2,09/08/97,Blackpool,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,,1444.29,1437.95
E2,09/08/97,Bristol Rvs,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,,1345.17,1349.77
E2,09/08/97,Chesterfield,Walsall,3,1,H,,,,,,,,,,,,,,,,,,,,,,1403.25,1412.77
E2,09/08/97,Fulham,Wrexham,1,0,H,,,,,,,,,,,,,,,,,,,,,,1350.79,1407.89
E2,09/08/97,Gillingham,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,,1415.99,1382.79
E2,09/08/97,Grimsby,Bristol City,1,1,D,,,,,,,,,,,,,,,,,,,,,,1347.64,1426.67
E2,09/08/97,Millwall,Brentford,3,0,H,,,,,,,,,,,,,,,,,,,,,,1318.91,1394.92
E2,09/08/97,Northampton,Bournemouth,0,2,A,,,,,,,,,,,,,,,,,,,,,,1323.55,1390.1
E2,09/08/97,Oldham,York,3,1,H,,,,,,,,,,,,,,,,,,,,,,1333.8,1325.54
E2,09/08/97,Southend,Carlisle,1,1,D,,,,,,,,,,,,,,,,,,,,,,1291.67,1349.79
E2,09/08/97,Watford,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,,1381.88,1381.96
E2,09/08/97,Wigan,Wycombe,5,2,H,,,,,,,,,,,,,,,,,,,,,,1355.0,1369.78
E2,16/08/97,Bournemouth,Wigan,1,0,H,,,,,,,,,,,,,,,,,,,,,,1403.8,1364.49
E2,16/08/97,Brentford,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,,1383.28,1412.57
E2,16/08/97,Bristol City,Blackpool,2,0,H,,,,,,,,,,,,,,,,,,,,,,1427.42,1453.08
E2,16/08/97,Burnley,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,,1372.96,1411.42
E2,16/08/97,Carlisle,Watford,0,2,A,,,,,,,,,,,,,,,,,,,,,,1351.29,1390.88
E2,16/08/97,Plymouth,Grimsby,2,2,D,,,,,,,,,,,,,,,,,,,,,,1353.12,1346.89
E2,16/08/97,Preston,Millwall,2,1,H,,,,,,,,,,,,,,,,,,,,,,1387.36,1330.55
E2,16/08/97,Walsall,Fulham,1,1,D,,,,,,,,,,,,,,,,,,,,,,1403.45,1361.75
E2,16/08/97,Wrexham,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,,1396.93,1342.53
