Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
I2,31/08/97,Ancona,Torino,1,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1506.58
I2,31/08/97,Cagliari,Treviso,2,0,H,,,,,,,,,,,,,,,,,,,,,,1534.84,1480.0
I2,31/08/97,Chievo,Reggina,1,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
I2,31/08/97,Lucchese,Ravenna,2,1,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
I2,31/08/97,Monza,Pescara,1,1,D,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
I2,31/08/97,Padova,C. Sangro,0,1,A,,,,,,,,,,,,,,,,,,,,,,1480.76,1480.0
I2,31/08/97,Perugia,F. Andria,4,1,H,,,,,,,,,,,,,,,,,,,,,,1509.14,1480.0
I2,31/08/97,Reggiana,Foggia,1,0,H,,,,,,,,,,,,,,,,,,,,,,1396.48,1480.0
I2,31/08/97,Salernitana,Verona,2,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1469.52
I2,31/08/97,Venezia,Genoa,2,0,H,,,,,,,,,,,,,,,,,,,,,,1480.0,1480.0
I2,07/09/97,C. Sangro,Ancona,1,1,D,,,,,,,,,,,,,,,,,,,,,,1496.03,1489.9
I2,07/09/97,F. Andria,Chievo,1,0,H,,,,,,,,,,,,,,,,,,,,,,1471.94,1489.0
I2,07/09/97,Foggia,Venezia,1,2,A,,,,,,,,,,,,,,,,,,,,,,1468.09,1489.0
I2,07/09/97,Genoa,Lucchese,1,1,D,,,,,,,,,,,,,,,,,,,,,,1471.0,1489.0
I2,07/09/97,Pescara,Cagliari,0,1,A,,,,,,,,,,,,,,,,,,,,,,1483.5,1542.11
I2,07/09/97,Ravenna,Perugia,0,0,D,,,,,,,,,,,,,,,,,,,,,,1471.0,1517.2
I2,07/09/97,Reggina,Reggiana,1,0,H,,,,,,,,,,,,,,,,,,,,,,1471.0,1408.39
I2,07/09/97,Torino,Padova,2,1,H,,,,,,,,,,,,,,,,,,,,,,1496.68,1464.73
I2,07/09/97,Treviso,Salernitana,1,1,D,,,,,,,,,,,,,,,,,,,,,,1472.73,1488.65
I2,07/09/97,Verona,Monza,3,2,H,,,,,,,,,,,,,,,,,,,,,,1460.87,1476.5
I2,14/09/97,Ancona,Genoa,4,3,H,,,,,,,,,,,,,,,,,,,,,,1493.6,1468.1
I2,14/09/97,Cagliari,C. Sangro,1,1,D,,,,,,,,,,,,,,,,,,,,,,1556.09,1492.33
I2,14/09/97,Chievo,Salernitana,1,1,D,,,,,,,,,,,,,,,,,,,,,,1479.43,1491.62
I2,14/09/97,F. Andria,Pescara,3,0,H,,,,,,,,,,,,,,,,,,,,,,1481.51,1469.52
I2,14/09/97,Monza,Venezia,1,0,H,,,,,,,,,,,,,,,,,,,,,,1466.98,1504.3
I2,14/09/97,Padova,Verona,0,0,D,,,,,,,,,,,,,,,,,,,,,,1456.76,1470.39
I2,14/09/97,Perugia,Lucchese,1,0,H,,,,,,,,,,,,,,,,,,,,,,1519.12,1491.9
I2,14/09/97,Reggiana,Ravenna,1,1,D,,,,,,,,,,,,,,,,,,,,,,1401.35,1469.08
I2,14/09/97,Reggina,Treviso,0,0,D,,,,,,,,,,,,,,,,,,,,,,1478.04,1469.76
I2,14/09/97,Torino,Foggia,1,1,D,,,,,,,,,,,,,,,,,,,,,,1504.65,1452.79
I2,21/09/97,C. Sangro,F. Andria,3,3,D,,,,,,,,,,,,,,,,,,,,,,1497.82,1490.11
I2,21/09/97,Foggia,Reggina,3,2,H,,,,,,,,,,,,,,,,,,,,,,1457.93,1474.27
