Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
SP1,03/09/94,Sevilla,Real Madrid,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1629.05,1643.78
SP1,04/09/94,Albacete,Celta,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1556.87,1570.37
SP1,04/09/94,Ath Bilbao,La Coruna,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1626.53,1726.76
SP1,04/09/94,Ath Madrid,Valencia,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1580.27,1621.99
SP1,04/09/94,Compostela,Sociedad,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1600.0,1569.59
SP1,04/09/94,Espanol,Oviedo,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1592.74
SP1,04/09/94,Logrones,Betis,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1581.61,1600.0
SP1,04/09/94,Santander,Valladolid,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1593.49,1547.74
SP1,04/09/94,Sp Gijon,Barcelona,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1554.83,1749.3
SP1,04/09/94,Zaragoza,Tenerife,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1678.31,1577.75
SP1,10/09/94,Barcelona,Santander,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1733.48,1588.53
SP1,10/09/94,Celta,Ath Bilbao,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1573.42,1614.04
SP1,10/09/94,La Coruna,Sp Gijon,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1739.25,1570.65
SP1,10/09/94,Real Madrid,Logrones,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1659.29,1578.73
SP1,10/09/94,Tenerife,Ath Madrid,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1584.26,1565.69
SP1,11/09/94,Betis,Albacete,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1602.88,1553.82
SP1,11/09/94,Oviedo,Compostela,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1583.98,1583.02
SP1,11/09/94,Sociedad,Zaragoza,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1586.57,1671.8
SP1,11/09/94,Valencia,Sevilla,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1636.57,1613.54
SP1,11/09/94,Valladolid,Espanol,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1552.7,1608.76
SP1,18/09/94,Albacete,Real Madrid,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1546.38,1665.82
