Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
P1,20/08/94,Farense,Sp Lisbon,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Belenenses,Est Amadora,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Benfica,Beira Mar,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Desp. Chaves,Salgueiros,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Gil Vicente,Tirsense,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Guimaraes,Boavista,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Leiria,Madeira,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Maritimo,Setubal,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,21/08/94,Porto,Sp Braga,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1400.0,1400.0
P1,27/08/94,Sp Lisbon,Belenenses,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1416.0,1396.5
P1,28/08/94,Beira Mar,Porto,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1391.0,1409.0
P1,28/08/94,Boavista,Farense,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1391.0,1384.0
P1,28/08/94,Est Amadora,Maritimo,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1403.5,1409.0
P1,28/08/94,Madeira,Benfica,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1416.0,1409.0
P1,28/08/94,Salgueiros,Guimaraes,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1416.0,1409.0
P1,28/08/94,Setubal,Leiria,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1391.0,1384.0
