Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
I1,04/09/94,Bari,Lazio,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1600.0,1687.45
I1,04/09/94,Brescia,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1600.0,1705.73
I1,04/09/94,Fiorentina,Cagliari,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1600.0,1585.28
I1,04/09/94,Milan,Genoa,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1709.31,1599.81
I1,04/09/94,Napoli,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1622.53,1603.4
I1,04/09/94,Parma,Cremonese,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1635.79,1584.16
I1,04/09/94,Roma,Foggia,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1620.02,1593.17
I1,04/09/94,Sampdoria,Padova,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1666.7,1600.0
I1,04/09/94,Torino,Inter,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1589.19,1551.1
I1,11/09/94,Cagliari,Milan,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1576.76,1715.07
I1,11/09/94,Cremonese,Napoli,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1576.79,1630.9
I1,11/09/94,Foggia,Brescia,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1597.54,1600.21
I1,11/09/94,Genoa,Fiorentina,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1594.05,1608.52
I1,11/09/94,Inter,Roma,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1568.32,1615.65
I1,11/09/94,Juventus,Bari,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1705.52,1587.05
I1,11/09/94,Lazio,Torino,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1700.4,1571.97
I1,11/09/94,Padova,Parma,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1593.08,1643.16
I1,11/09/94,Reggiana,Sampdoria,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1595.03,1673.62
I1,18/09/94,Bari,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1581.52,1581.76
I1,18/09/94,Brescia,Inter,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1591.12,1553.94
I1,18/09/94,Fiorentina,Cremonese,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1611.54,1587.65
I1,18/09/94,Milan,Lazio,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1713.7,1705.69
I1,18/09/94,Napoli,Juventus,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1620.04,1711.05
I1,18/09/94,Parma,Cagliari,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1657.44,1578.13
I1,18/09/94,Roma,Genoa,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1630.03,1591.03
I1,18/09/94,Sampdoria,Foggia,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1686.89,1606.63
I1,18/09/94,Torino,Padova,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1566.68,1578.8
I1,25/09/94,Cagliari,Brescia,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1571.56,1586.43
I1,25/09/94,Cremonese,Milan,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1579.43,1722.43
I1,25/09/94,Foggia,Torino,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1612.59,1576.08
I1,25/09/94,Genoa,Napoli,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1583.28,1607.22
I1,25/09/94,Inter,Fiorentina,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1558.63,1619.76
I1,25/09/94,Juventus,Sampdoria,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1723.87,1680.93
I1,25/09/94,Lazio,Parma,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1696.96,1664.01
I1,25/09/94,Padova,Bari,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1569.4,1590.53
I1,25/09/94,Reggiana,Roma,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1572.75,1637.78
I1,02/10/94,Bari,Cagliari,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1605.82,1581.06
I1,02/10/94,Cremonese,Foggia,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,1593.47,1595.42
I1,02/10/94,Fiorentina,Lazio,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1608.65,1692.4
I1,02/10/94,Genoa,Reggiana,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1580.59,1559.0
I1,02/10/94,Juventus,Inter,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1731.5,1569.74
I1,02/10/94,Milan,Brescia,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1708.39,1576.93
I1,02/10/94,Napoli,Padova,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,1609.91,1554.11
I1,02/10/94,Parma,Torino,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1668.57,1593.25
I1,02/10/94,Roma,Sampdoria,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1651.53,1673.3
I1,15/10/94,Brescia,Genoa,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1571.71,1588.89
I1,15/10/94,Cagliari,Cremonese,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1585.37,1577.53
I1,15/10/94,Foggia,Juventus,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1611.36,1723.54
I1,15/10/94,Inter,Bari,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1577.7,1601.51
I1,15/10/94,Lazio,Napoli,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1692.98,1604.65
I1,15/10/94,Padova,Milan,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1559.37,1713.61
I1,15/10/94,Reggiana,Fiorentina,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1550.7,1608.07
I1,15/10/94,Sampdoria,Parma,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1663.57,1675.25
I1,16/10/94,Torino,Roma,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1586.57,1661.26
I1,23/10/94,Cremonese,Juventus,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1568.79,1710.6
I1,23/10/94,Fiorentina,Padova,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1609.6,1573.81
I1,23/10/94,Foggia,Inter,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1624.3,1562.5
I1,23/10/94,Genoa,Lazio,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1604.31,1699.3
I1,23/10/94,Milan,Sampdoria,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1699.17,1672.96
I1,23/10/94,Napoli,Bari,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1598.33,1616.71
I1,23/10/94,Parma,Reggiana,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1665.86,1549.17
I1,23/10/94,Roma,Cagliari,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1662.17,1594.11
I1,23/10/94,Torino,Brescia,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1585.66,1556.29
I1,30/10/94,Bari,Genoa,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1607.09,1591.63
I1,30/10/94,Brescia,Fiorentina,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,1548.24,1617.45
I1,30/10/94,Cagliari,Torino,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1599.73,1593.71
I1,30/10/94,Inter,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1567.93,1543.59
I1,30/10/94,Juventus,Milan,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1721.6,1694.82
I1,30/10/94,Lazio,Cremonese,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1711.98,1557.79
I1,30/10/94,Padova,Foggia,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1565.96,1618.87
I1,30/10/94,Parma,Roma,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1671.44,1656.55
I1,30/10/94,Sampdoria,Napoli,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1677.31,1607.95
I1,06/11/94,Cremonese,Sampdoria,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1553.09,1671.66
