Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,EloHome,EloAway
D1,19/08/94,Leverkusen,Kaiserslautern,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,1630.03,1682.47
D1,19/08/94,Schalke 04,M'gladbach,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1572.87,1600.0
D1,19/08/94,Stuttgart,Hamburg,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1635.41,1574.8
D1,20/08/94,Bayern Munich,Bochum,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1680.45,1595.04
D1,20/08/94,Dortmund,Munich 1860,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1650.68,1623.89
D1,20/08/94,Dresden,Werder Bremen,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1609.3,1603.67
D1,20/08/94,Ein Frankfurt,FC Koln,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,1607.98,1595.12
D1,20/08/94,Karlsruhe,Freiburg,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1637.2,1557.7
D1,20/08/94,Uerdingen,Duisburg,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1626.57,1596.83
D1,23/08/94,Bochum,Dresden,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,1588.64,1605.61
D1,23/08/94,FC Koln,Dortmund,1.0,6.0,A,,,,,,,,,,,,,,,,,,,,,,1599.04,1658.81
D1,23/08/94,Freiburg,Bayern Munich,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,1551.14,1686.85
D1,23/08/94,Kaiserslautern,Ein Frankfurt,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,1696.67,1604.06
D1,23/08/94,Munich 1860,Stuttgart,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,1615.76,1642.51
D1,24/08/94,Duisburg,Schalke 04,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,1601.29,1570.29
