Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
SP1,18/11/01,Ath Bilbao,Villarreal,0,0,D,0,0,D,2.0,3.2,3.3,1.8,3.1,3.8,1.91,3.2,3.5,2.0,3.1,3.3,1.91,3.2,3.5,1.9,3.2,3.5,1664.8,1677.99
SP1,18/11/01,Betis,Vallecano,2,0,H,0,0,D,1.64,3.45,4.6,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.72,3.2,4.33,1672.45,1583.95
SP1,18/11/01,Espanol,Mallorca,2,1,H,1,1,D,2.15,3.15,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.1,2.8,2.2,3.2,2.8,2.2,3.1,2.87,1633.99,1732.7
SP1,18/11/01,Malaga,Osasuna,2,1,H,2,0,H,2.0,3.2,3.3,1.85,3.1,3.6,1.91,3.2,3.5,2.0,3.1,3.3,1.91,3.2,3.5,,,,1670.61,1640.11
SP1,18/11/01,Valencia,Tenerife,0,0,D,0,0,D,1.3,4.25,8.5,1.3,4.2,8.0,1.36,3.75,8.0,1.3,4.33,8.0,1.29,4.5,8.0,1.3,4.33,8.0,1768.45,1603.78
SP1,18/11/01,Valladolid,Zaragoza,2,0,H,1,0,H,2.2,3.1,2.95,2.1,2.9,3.2,2.2,3.2,2.8,2.15,3.2,2.9,2.25,3.1,2.8,2.1,3.1,3.1,1650.8,1665.32
SP1,24/11/01,Barcelona,Ath Bilbao,1,2,A,0,1,A,1.43,3.75,6.4,1.4,3.9,6.0,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.44,3.6,6.5,1770.11,1661.74
SP1,25/11/01,Celta,Espanol,4,1,H,2,1,H,1.7,3.3,4.45,1.6,3.4,4.6,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.2,4.33,1.72,3.25,4.2,1723.5,1646.44
SP1,25/11/01,Mallorca,La Coruna,4,1,H,2,1,H,2.65,3.1,2.4,2.5,3.0,2.5,2.8,2.87,2.37,2.62,3.1,2.4,2.7,3.1,2.3,2.62,3.1,2.37,1720.25,1790.97
SP1,25/11/01,Osasuna,Betis,1,2,A,0,0,D,2.25,3.1,2.9,2.2,2.9,3.0,2.25,3.0,2.87,2.25,3.1,2.88,2.2,3.1,2.88,,,,1632.1,1678.76
SP1,25/11/01,Sociedad,Valencia,2,0,H,1,0,H,2.85,3.0,2.35,3.0,2.9,2.2,3.0,2.87,2.25,3.0,2.9,2.25,2.88,2.8,2.38,2.9,2.8,2.37,1617.34,1760.42
SP1,25/11/01,Vallecano,Real Madrid,0,3,A,0,2,A,4.2,3.3,1.75,4.0,3.3,1.7,4.0,3.2,1.8,4.0,3.25,1.8,3.75,3.25,1.8,3.75,3.3,1.8,1577.64,1789.84
SP1,25/11/01,Sevilla,Valladolid,4,0,H,1,0,H,2.05,3.1,3.3,2.0,2.9,3.4,2.0,3.0,3.4,1.95,3.2,3.4,1.91,3.2,3.5,1.9,3.25,3.4,1666.44,1660.29
SP1,25/11/01,Tenerife,Malaga,1,0,H,0,0,D,1.95,3.1,3.6,2.0,3.0,3.3,2.0,3.0,3.4,1.91,3.1,3.6,2.0,3.2,3.2,2.0,3.2,3.2,1611.81,1678.62
SP1,25/11/01,Villarreal,Alaves,1,0,H,1,0,H,2.15,3.2,2.95,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.0,3.0,2.2,3.1,2.88,2.2,3.2,2.8,1681.05,1700.37
SP1,25/11/01,Zaragoza,Las Palmas,2,1,H,1,0,H,1.77,3.25,4.1,1.75,3.2,4.0,1.73,3.2,4.33,1.75,3.2,4.2,1.73,3.4,4.0,1.72,3.2,4.33,1655.83,1633.33
SP1,01/12/01,Alaves,Barcelona,2,0,H,1,0,H,2.62,3.0,2.4,2.5,3.0,2.5,2.6,3.2,2.37,2.6,3.1,2.4,2.6,3.1,2.38,2.5,3.1,2.5,1690.72,1750.9
SP1,01/12/01,Espanol,La Coruna,1,0,H,0,0,D,2.3,3.1,2.8,2.3,3.0,2.7,2.25,3.2,2.75,,,,2.25,3.1,2.8,2.4,3.1,2.6,1639.81,1779.52
SP1,01/12/01,Real Madrid,Osasuna,2,1,H,2,0,H,1.22,5.0,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0,,,,1798.44,1617.7
SP1,01/12/01,Valencia,Mallorca,1,1,D,0,1,A,1.55,3.5,5.5,1.6,3.4,4.6,1.67,3.25,4.5,1.62,3.25,5.0,1.62,3.25,5.0,1.57,3.3,5.5,1746.38,1731.7
SP1,02/12/01,Ath Bilbao,Zaragoza,2,1,H,1,0,H,1.82,3.15,4.05,1.75,3.2,4.0,1.83,3.2,3.75,1.8,3.2,4.0,1.73,3.2,4.33,1.8,3.25,3.8,1680.95,1664.1
SP1,02/12/01,Betis,Tenerife,1,0,H,0,0,D,1.6,3.35,5.25,1.6,3.4,4.6,1.67,3.25,4.5,1.6,3.3,5.0,1.57,3.5,5.0,1.57,3.3,5.5,1693.16,1623.12
SP1,02/12/01,Celta,Villarreal,3,1,H,1,0,H,1.75,3.25,4.2,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.2,4.33,1.8,3.25,3.75,1.66,3.25,4.5,1730.13,1690.7
SP1,02/12/01,Las Palmas,Sevilla,1,0,H,0,0,D,2.1,3.0,3.25,2.1,2.9,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.1,3.2,3.0,1625.06,1675.24
SP1,02/12/01,Malaga,Sociedad,1,0,H,1,0,H,1.95,3.15,3.5,2.0,3.0,3.3,2.0,3.2,3.2,1.95,3.2,3.3,2.0,3.1,3.3,1.83,3.4,3.5,1667.31,1631.38
SP1,02/12/01,Valladolid,Vallecano,3,1,H,2,1,H,1.7,3.25,4.65,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.66,3.3,4.5,1651.49,1569.04
SP1,08/12/01,Sevilla,Ath Bilbao,3,3,D,0,0,D,2.3,3.1,2.7,2.3,2.7,3.0,2.25,3.2,2.75,2.15,3.2,3.0,2.38,3.1,2.6,2.3,3.1,2.75,1664.52,1689.4
SP1,08/12/01,Tenerife,Real Madrid,0,2,A,0,1,A,4.65,3.5,1.62,3.8,3.1,1.8,4.5,3.25,1.67,4.75,3.4,1.62,3.75,3.25,1.8,4.5,3.5,1.61,1616.29,1802.58
SP1,09/12/01,Barcelona,Celta,2,2,D,1,0,H,1.6,3.4,5.1,1.7,3.2,4.2,1.67,3.25,4.5,1.62,3.3,5.0,1.62,3.25,5.0,1.66,3.1,5.0,1739.83,1737.87
SP1,09/12/01,La Coruna,Valencia,1,0,H,0,0,D,1.73,3.2,4.4,1.65,3.3,4.4,1.73,3.2,4.33,1.7,3.0,5.0,1.8,3.0,4.33,1.72,3.1,4.5,1765.6,1742.4
SP1,09/12/01,Mallorca,Malaga,1,1,D,1,1,D,1.72,3.3,4.3,1.75,3.2,4.0,1.67,3.25,4.5,1.67,3.3,4.6,1.62,3.5,4.5,1.66,3.3,4.5,1735.68,1675.15
SP1,09/12/01,Osasuna,Valladolid,1,0,H,0,0,D,2.2,3.05,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.2,2.75,2.1,3.2,3.0,,,,1613.56,1657.97
SP1,09/12/01,Sociedad,Betis,0,0,D,0,0,D,2.4,3.1,2.7,2.3,2.9,2.8,2.25,3.2,2.75,2.4,3.1,2.62,2.38,3.1,2.6,2.37,3.1,2.62,1623.54,1699.99
SP1,09/12/01,Vallecano,Las Palmas,0,0,D,0,0,D,2.1,3.05,3.2,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.1,3.1,2.0,3.2,3.2,2.1,3.1,3.1,1562.56,1635.78
SP1,09/12/01,Villarreal,Espanol,1,1,D,1,1,D,1.8,3.25,4.0,1.8,3.1,3.8,1.8,3.2,4.0,1.75,3.25,4.2,1.8,3.25,3.75,1.8,3.3,3.75,1682.96,1653.73
SP1,09/12/01,Zaragoza,Alaves,0,2,A,0,1,A,2.35,3.1,2.75,2.3,2.9,2.8,2.2,3.0,3.0,2.25,3.1,2.88,2.25,3.2,2.75,2.3,3.1,2.75,1655.65,1701.79
SP1,15/12/01,Espanol,Valencia,2,3,A,2,0,H,2.4,3.0,2.75,2.1,2.9,3.2,2.25,2.87,3.0,2.38,2.88,2.8,2.5,2.88,2.62,2.37,2.9,2.8,1658.18,1734.16
SP1,15/12/01,Las Palmas,Osasuna,1,1,D,0,1,A,1.8,3.2,4.05,1.75,3.2,4.0,1.73,3.2,4.33,1.7,3.25,4.33,1.8,3.25,3.75,,,,1636.74,1624.08
SP1,15/12/01,Real Madrid,Sociedad,3,1,H,1,1,D,1.2,5.0,12.0,1.2,5.0,10.0,1.2,5.0,11.0,1.22,5.0,10.0,1.2,5.0,11.0,1.25,4.5,10.0,1812.04,1622.69
SP1,16/12/01,Alaves,Sevilla,0,1,A,0,0,D,1.6,3.3,5.3,1.7,3.2,4.2,1.61,3.25,5.0,1.53,3.4,5.75,1.53,3.4,5.5,1.57,3.3,5.5,1716.21,1661.86
SP1,16/12/01,Ath Bilbao,Vallecano,1,1,D,0,0,D,1.45,3.6,6.7,1.45,3.8,5.4,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1.44,3.6,6.5,1692.06,1561.6
SP1,16/12/01,Betis,Mallorca,1,0,H,1,0,H,1.8,3.2,4.05,1.8,3.0,4.0,1.8,3.2,4.0,1.73,3.2,4.33,1.73,3.4,4.0,1.8,3.1,4.0,1700.84,1730.28
SP1,16/12/01,Celta,Zaragoza,2,0,H,1,0,H,1.55,3.4,5.65,1.55,3.4,5.0,1.57,3.25,5.5,1.5,3.4,6.0,1.5,3.4,6.0,1.5,3.4,6.0,1741.44,1641.23
SP1,16/12/01,Malaga,La Coruna,1,1,D,1,0,H,2.8,3.1,2.3,2.8,2.9,2.3,2.6,3.2,2.37,2.7,3.2,2.3,2.7,3.1,2.3,2.87,3.1,2.2,1680.55,1773.84
SP1,16/12/01,Valladolid,Tenerife,0,0,D,0,0,D,1.75,3.2,4.3,1.65,3.3,4.4,1.8,3.2,4.0,1.73,3.25,4.33,1.67,3.25,4.5,1.72,3.2,4.33,1647.45,1606.83
SP1,16/12/01,Villarreal,Barcelona,0,1,A,0,1,A,2.82,3.15,2.27,2.8,2.9,2.3,2.75,3.2,2.25,2.88,3.2,2.2,2.75,3.2,2.25,2.62,3.1,2.37,1678.51,1736.26
SP1,22/12/01,La Coruna,Betis,2,0,H,1,0,H,1.6,3.45,5.0,1.65,3.3,4.4,1.44,3.6,6.5,1.57,3.3,5.5,1.62,3.5,4.5,1.53,3.6,5.0,1774.08,1710.84
SP1,22/12/01,Espanol,Barcelona,2,0,H,0,0,D,3.0,3.15,2.15,3.2,2.9,2.1,3.2,3.0,2.1,2.88,3.1,2.25,2.8,3.2,2.2,2.87,3.1,2.2,1644.82,1750.27
SP1,22/12/01,Sociedad,Valladolid,6,0,H,1,0,H,1.91,3.15,3.65,1.85,3.1,3.6,1.8,3.2,4.0,1.85,3.2,3.75,1.91,3.2,3.5,1.9,3.25,3.4,1618.71,1642.65
SP1,22/12/01,Sevilla,Celta,0,1,A,0,0,D,2.55,2.95,2.6,2.4,2.8,2.8,2.5,2.87,2.62,2.38,3.0,2.75,2.38,2.88,2.8,2.37,3.0,2.7,1679.57,1747.44
SP1,22/12/01,Tenerife,Las Palmas,1,3,A,0,1,A,2.0,3.1,3.4,1.85,3.1,3.6,1.91,3.0,3.75,2.0,2.9,3.6,2.0,3.1,3.3,2.0,3.2,3.2,1611.63,1632.82
SP1,22/12/01,Valencia,Malaga,2,1,H,2,1,H,1.51,3.5,5.95,1.55,3.5,4.8,1.57,3.25,5.5,1.57,3.4,5.5,1.44,3.6,6.5,1.57,3.3,5.5,1747.52,1680.31
SP1,23/12/01,Mallorca,Real Madrid,1,1,D,0,0,D,3.7,3.3,1.85,3.5,3.1,1.9,3.75,3.2,1.83,4.0,3.25,1.8,3.4,3.25,1.91,3.4,3.25,1.9,1720.28,1816.02
SP1,23/12/01,Osasuna,Ath Bilbao,0,1,A,0,0,D,2.67,3.1,2.4,2.5,3.0,2.5,2.5,3.2,2.5,2.6,3.0,2.5,2.6,3.1,2.38,,,,1628.0,1684.8
SP1,23/12/01,Zaragoza,Villarreal,3,2,H,2,0,H,2.0,3.15,3.35,2.0,3.0,3.3,1.91,3.2,3.5,2.0,3.0,3.5,2.0,3.2,3.2,2.0,3.2,3.2,1635.23,1664.5
SP1,05/01/02,Celta,Vallecano,2,2,D,0,1,A,1.35,4.15,7.5,1.35,4.0,7.0,1.3,4.0,9.0,1.3,4.0,10.0,1.36,4.0,7.0,1.33,4.0,8.0,1761.09,1568.86
SP1,05/01/02,Las Palmas,Sociedad,0,0,D,0,0,D,1.97,3.15,3.45,1.9,3.0,3.6,1.91,3.2,3.5,1.9,3.2,3.6,1.91,3.2,3.5,1.9,3.2,3.5,1648.11,1628.52
SP1,05/01/02,Real Madrid,La Coruna,3,1,H,2,1,H,1.67,3.35,4.6,1.6,3.4,4.6,1.61,3.25,5.0,1.55,3.4,5.5,1.67,3.25,4.5,1.57,3.5,5.0,1816.17,1781.1
SP1,05/01/02,Villarreal,Sevilla,0,2,A,0,1,A,2.08,3.05,3.25,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.2,3.0,2.1,3.2,3.0,1654.51,1665.92
SP1,06/01/02,Alaves,Osasuna,0,2,A,0,0,D,1.53,3.55,5.5,1.55,3.5,4.8,1.57,3.25,5.5,1.53,3.4,6.0,1.53,3.4,5.5,,,,1698.5,1613.95
SP1,06/01/02,Ath Bilbao,Tenerife,1,2,A,0,0,D,1.5,3.55,5.9,1.5,3.5,5.4,1.5,3.25,6.5,1.5,3.5,6.0,1.53,3.4,5.5,1.5,3.6,5.5,1698.85,1596.34
SP1,06/01/02,Barcelona,Zaragoza,2,0,H,1,0,H,1.37,4.0,7.4,1.3,4.2,8.0,1.36,3.75,8.0,1.36,3.75,8.5,1.36,4.0,7.0,1.4,3.6,7.5,1737.57,1645.22
SP1,06/01/02,Betis,Valencia,1,3,A,1,2,A,2.3,2.95,2.92,2.1,2.9,3.2,2.25,3.0,2.87,2.25,2.9,3.0,2.3,2.9,2.88,2.2,2.8,3.2,1703.82,1754.43
SP1,06/01/02,Malaga,Espanol,2,0,H,1,0,H,2.0,3.1,3.4,2.1,2.9,3.2,2.0,3.2,3.2,2.0,3.1,3.4,2.1,3.2,3.0,2.0,3.1,3.3,1673.4,1657.52
SP1,06/01/02,Valladolid,Mallorca,2,1,H,1,0,H,2.25,3.05,2.9,2.2,2.9,3.0,2.2,3.2,2.8,2.2,3.0,3.0,2.2,3.1,2.88,2.25,3.0,2.87,1632.84,1720.13
SP1,12/01/02,Ath Bilbao,Sociedad,2,1,H,1,1,D,1.85,3.2,3.85,1.85,3.1,3.6,1.8,3.2,4.0,1.95,3.2,3.4,1.83,3.2,3.75,1.9,3.1,3.6,1679.79,1632.66
SP1,12/01/02,Villarreal,Vallecano,1,1,D,0,0,D,1.65,3.4,4.65,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.2,4.5,1.73,3.2,4.33,1.66,3.3,4.5,1638.89,1577.44
SP1,13/01/02,Alaves,Tenerife,1,0,H,1,0,H,1.6,3.4,5.1,1.65,3.3,4.4,1.73,3.2,4.33,1.62,3.25,5.0,1.62,3.5,4.5,1.57,3.5,5.0,1679.92,1615.4
SP1,13/01/02,Barcelona,Sevilla,3,1,H,1,1,D,1.4,3.8,7.2,1.45,3.8,5.4,1.44,3.6,6.5,1.4,3.75,7.0,1.36,4.0,7.0,1.44,3.6,6.5,1743.78,1681.54
SP1,13/01/02,Betis,Malaga,1,1,D,0,0,D,1.65,3.4,4.65,1.75,3.2,4.0,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.66,3.3,4.5,1689.55,1681.88
SP1,13/01/02,Celta,Osasuna,1,1,D,1,0,H,1.4,3.8,7.2,1.4,3.9,6.0,1.44,3.6,6.5,1.5,3.4,6.0,1.44,3.6,6.5,,,,1752.51,1632.53
SP1,13/01/02,Las Palmas,Mallorca,3,1,H,1,0,H,2.15,3.05,3.15,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.0,3.1,3.3,1643.97,1708.09
SP1,13/01/02,Real Madrid,Valencia,1,0,H,0,0,D,1.53,3.5,5.5,1.6,3.4,4.6,1.53,3.5,5.5,1.57,3.3,5.5,1.53,3.4,5.5,1.57,3.3,5.5,1824.04,1768.7
SP1,13/01/02,Valladolid,La Coruna,3,0,H,2,0,H,2.8,3.1,2.3,2.5,3.0,2.5,2.6,3.2,2.37,2.7,3.1,2.3,2.7,3.1,2.3,2.62,2.9,2.5,1644.88,1773.23
SP1,13/01/02,Zaragoza,Espanol,0,0,D,0,0,D,1.95,3.1,3.6,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.2,3.5,1.91,3.2,3.5,1.9,3.2,3.5,1639.01,1649.04
SP1,19/01/02,Malaga,Real Madrid,1,1,D,1,0,H,3.95,3.25,1.8,4.2,3.2,1.7,4.33,3.2,1.73,4.2,3.25,1.75,3.75,3.25,1.8,4.0,3.4,1.72,1685.63,1831.3
SP1,19/01/02,Sociedad,Alaves,1,2,A,1,0,H,2.2,3.2,2.88,2.0,3.0,3.3,2.1,3.2,3.0,2.05,3.2,3.2,2.1,3.2,3.0,2.1,3.1,3.1,1625.16,1686.91
SP1,20/01/02,La Coruna,Las Palmas,1,0,H,0,0,D,1.4,4.0,6.8,1.4,3.9,6.0,1.44,3.5,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1759.71,1655.18
SP1,20/01/02,Espanol,Betis,1,1,D,0,0,D,2.05,3.1,3.3,2.1,3.0,3.1,1.91,3.2,3.5,1.95,3.2,3.4,1.91,3.2,3.5,2.0,3.2,3.2,1652.21,1685.8
SP1,20/01/02,Mallorca,Ath Bilbao,3,0,H,1,0,H,2.35,3.15,2.75,2.3,2.9,2.8,2.5,2.87,2.62,2.3,3.1,2.7,2.6,3.1,2.38,2.1,3.2,3.0,1696.88,1687.29
SP1,20/01/02,Osasuna,Villarreal,2,2,D,2,1,H,1.94,3.2,3.5,1.9,3.1,3.5,1.8,3.2,4.0,1.91,3.2,3.5,1.91,3.2,3.5,,,,1639.53,1633.47
SP1,20/01/02,Vallecano,Barcelona,2,1,H,1,0,H,4.3,3.3,1.72,4.0,3.2,1.75,3.75,3.25,1.8,3.8,3.25,1.8,3.6,3.4,1.8,3.75,3.2,1.83,1582.86,1750.83
SP1,20/01/02,Sevilla,Zaragoza,4,2,H,1,1,D,1.8,3.25,3.8,1.75,3.2,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.72,3.25,4.2,1674.49,1635.84
SP1,20/01/02,Tenerife,Celta,1,1,D,1,0,H,2.7,3.0,2.45,2.8,2.9,2.3,2.62,2.87,2.5,2.62,3.0,2.5,2.7,3.0,2.38,2.7,3.0,2.4,1608.41,1745.51
SP1,20/01/02,Valencia,Valladolid,1,2,A,1,2,A,1.41,3.75,7.1,1.45,3.8,5.4,1.4,3.75,7.0,1.44,3.5,7.0,1.4,3.75,7.0,1.44,3.4,7.0,1761.44,1658.4
SP1,23/01/02,Vallecano,Alaves,2,0,H,0,0,D,2.7,3.1,2.37,2.4,3.0,2.6,2.5,3.2,2.5,2.5,3.1,2.5,,,,2.62,3.1,2.37,1597.77,1700.78
SP1,26/01/02,Celta,Sociedad,3,1,H,0,1,A,1.55,3.4,5.8,1.45,3.8,5.4,1.57,3.25,5.5,1.571,3.3,5.5,1.571,3.5,5.0,1.5,3.4,6.0,1744.18,1611.29
SP1,26/01/02,Las Palmas,Valencia,0,1,A,0,1,A,2.65,2.9,2.55,2.5,2.9,2.6,2.62,2.87,2.5,2.6,3.0,2.5,2.5,2.875,2.625,2.4,3.0,2.7,1649.29,1742.37
SP1,27/01/02,Alaves,Mallorca,0,4,A,0,2,A,1.73,3.35,4.2,1.7,3.3,4.0,1.8,3.2,4.0,1.7,3.3,4.333,1.667,3.4,4.333,1.8,3.25,3.8,1688.17,1705.56
SP1,27/01/02,Ath Bilbao,La Coruna,1,1,D,0,0,D,2.3,3.05,2.85,2.3,2.9,2.8,2.25,3.0,2.87,2.4,3.0,2.7,2.375,3.0,2.7,2.3,3.1,2.75,1678.61,1765.6
SP1,27/01/02,Barcelona,Osasuna,0,1,A,0,0,D,1.3,4.5,8.0,1.25,4.5,9.0,1.33,4.0,8.0,1.364,3.8,8.0,1.3,4.333,8.0,,,,1735.92,1635.83
SP1,27/01/02,Real Madrid,Betis,1,1,D,1,0,H,1.35,4.2,7.5,1.4,3.7,6.4,1.25,4.5,10.0,1.3,4.333,8.0,1.333,4.333,7.0,1.3,4.33,8.0,1829.67,1688.16
SP1,27/01/02,Sevilla,Espanol,3,0,H,0,0,D,1.85,3.2,3.8,1.8,3.1,3.8,1.91,3.2,3.5,1.8,3.2,4.0,1.727,3.2,4.333,1.8,3.1,4.0,1682.25,1649.85
SP1,27/01/02,Valladolid,Malaga,0,0,D,0,0,D,1.87,3.2,3.75,1.85,3.1,3.6,1.8,3.2,4.0,1.833,3.1,4.0,1.833,3.2,3.75,1.8,3.1,4.0,1677.47,1687.26
SP1,27/01/02,Villarreal,Tenerife,2,1,H,2,0,H,1.9,3.2,3.65,1.75,3.2,4.0,1.8,3.2,4.0,1.85,3.1,3.75,1.8,3.25,3.75,1.83,3.2,3.75,1637.17,1609.74
SP1,27/01/02,Zaragoza,Vallecano,3,2,H,0,1,A,1.75,3.3,4.2,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.25,3.75,1.72,3.25,4.2,1628.08,1610.38
SP1,02/02/02,La Coruna,Alaves,0,1,A,0,1,A,1.48,3.65,6.0,1.55,3.5,4.8,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.6,5.5,1.5,3.4,6.0,1766.07,1672.75
SP1,02/02/02,Mallorca,Celta,0,1,A,0,1,A,2.3,3.05,2.82,2.2,2.9,3.0,2.25,3.2,2.75,2.2,3.2,2.9,2.3,3.0,2.8,2.25,3.1,2.8,1720.98,1749.37
SP1,02/02/02,Sociedad,Villarreal,2,1,H,0,0,D,2.02,3.15,3.3,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,,,,1.9,3.2,3.5,1606.1,1645.28
SP1,02/02/02,Vallecano,Sevilla,2,1,H,2,1,H,2.3,3.05,2.82,2.3,2.9,2.8,2.2,3.2,2.8,2.3,3.1,2.8,2.375,3.1,2.6,2.25,3.1,2.8,1601.96,1690.2
SP1,02/02/02,Tenerife,Barcelona,0,6,A,0,2,A,3.1,3.15,2.1,3.5,3.1,1.9,3.5,3.2,1.91,3.4,3.25,1.95,2.9,3.25,2.1,3.4,3.25,1.9,1601.63,1716.92
SP1,03/02/02,Betis,Valladolid,2,0,H,1,0,H,1.78,3.25,4.02,1.7,3.2,4.2,1.67,3.25,4.5,1.75,3.2,4.2,1.8,3.25,3.75,1.8,3.1,4.0,1695.68,1674.3
SP1,03/02/02,Espanol,Real Madrid,2,1,H,1,1,D,3.52,3.25,1.9,3.8,3.1,1.8,3.5,3.2,1.91,3.5,3.25,1.909,3.4,3.25,1.909,3.4,3.25,1.9,1641.9,1822.15
SP1,03/02/02,Malaga,Las Palmas,1,1,D,0,1,A,1.82,3.25,3.85,1.8,3.1,3.8,1.83,3.0,4.0,1.8,3.25,4.0,1.833,3.2,3.75,1.8,3.1,4.0,1690.43,1636.54
SP1,03/02/02,Osasuna,Zaragoza,0,0,D,0,0,D,1.95,3.2,3.42,2.0,3.0,3.3,1.91,3.2,3.5,1.909,3.25,3.5,1.909,3.25,3.4,,,,1654.83,1636.5
SP1,03/02/02,Valencia,Ath Bilbao,2,1,H,1,0,H,1.82,3.25,3.85,1.75,3.2,4.0,1.73,3.2,4.33,1.727,3.25,4.333,1.8,3.25,3.75,1.72,3.2,4.33,1755.12,1678.14
SP1,05/02/02,Celta,La Coruna,0,2,A,0,1,A,2.05,3.15,3.2,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.0,3.2,2.0,3.2,3.2,2.1,3.0,3.2,1764.41,1747.25
SP1,06/02/02,Alaves,Valencia,1,2,A,1,2,A,2.5,3.0,2.6,2.5,3.0,2.5,2.5,2.87,2.62,2.5,3.0,2.6,,,,2.5,3.1,2.5,1691.57,1761.75
SP1,06/02/02,Ath Bilbao,Malaga,3,2,H,2,1,H,1.67,3.3,4.7,1.75,3.2,4.0,1.67,3.25,4.5,1.667,3.25,4.6,1.667,3.4,4.333,1.61,3.3,5.0,1671.51,1685.23
SP1,06/02/02,Barcelona,Sociedad,2,0,H,0,0,D,1.31,4.3,8.0,1.35,4.0,7.0,1.36,3.75,8.0,1.364,3.75,8.0,1.333,4.333,7.0,1.36,3.75,8.0,1728.87,1616.43
SP1,06/02/02,Las Palmas,Betis,0,0,D,0,0,D,2.2,3.0,3.05,2.1,3.0,3.1,2.2,3.0,3.0,2.25,3.0,2.875,2.2,3.0,3.0,2.1,3.1,3.1,1641.74,1703.98
SP1,06/02/02,Vallecano,Espanol,2,2,D,1,0,H,1.96,3.2,3.4,2.0,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.5,,,,1.9,3.2,3.5,1614.04,1657.24
SP1,06/02/02,Sevilla,Osasuna,0,0,D,0,0,D,1.75,3.25,4.2,1.65,3.3,4.4,1.73,3.2,4.33,1.667,3.2,4.75,1.727,3.2,4.333,,,,1678.12,1650.73
SP1,06/02/02,Valladolid,Real Madrid,2,1,H,0,0,D,3.8,3.35,1.8,3.8,3.1,1.8,4.0,3.2,1.8,3.5,3.3,1.85,3.5,3.5,1.833,3.6,3.3,1.83,1666.0,1806.81
SP1,06/02/02,Villarreal,Mallorca,2,1,H,1,0,H,2.25,3.1,2.85,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.2,2.75,2.25,3.0,2.875,2.3,3.2,2.62,1634.95,1705.94
SP1,06/02/02,Zaragoza,Tenerife,1,1,D,0,1,A,1.65,3.35,4.75,1.6,3.4,4.6,1.67,3.25,4.5,1.615,3.3,5.0,,,,1.66,3.3,4.5,1640.6,1589.68
SP1,09/02/02,Mallorca,Barcelona,0,0,D,0,0,D,2.85,3.2,2.2,2.7,3.0,2.3,3.2,3.2,2.0,2.8,3.25,2.2,2.9,3.25,2.1,2.75,3.2,2.25,1694.48,1734.56
SP1,09/02/02,Valencia,Celta,0,0,D,0,0,D,1.9,3.2,3.6,1.9,3.0,3.6,1.8,3.2,4.0,1.85,3.2,3.75,1.8,3.25,3.75,1.83,3.3,3.6,1775.32,1747.85
SP1,10/02/02,Betis,Ath Bilbao,1,1,D,1,1,D,2.1,3.1,3.15,1.9,3.1,3.5,2.1,3.2,3.0,2.05,3.1,3.3,2.1,3.2,3.0,2.25,3.2,2.75,1705.33,1680.97
SP1,10/02/02,La Coruna,Villarreal,0,0,D,0,0,D,1.35,3.9,8.5,1.35,4.0,7.0,1.36,3.75,8.0,1.364,4.0,7.5,1.333,4.0,8.0,1.36,3.75,8.0,1763.81,1646.41
SP1,10/02/02,Espanol,Valladolid,1,0,H,0,0,D,1.95,3.2,3.45,1.85,3.1,3.6,1.8,3.2,4.0,1.909,3.2,3.5,1.909,3.2,3.5,1.9,3.3,3.4,1659.27,1679.96
