Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
I1,19/12/01,Bologna,Udinese,0,1,A,0,0,D,1.9,3.05,3.85,1.9,3.0,3.6,1.8,3.2,4.0,1.83,3.0,4.2,1.83,3.0,4.0,1.9,2.87,4.0,1689.22,1646.34
I1,19/12/01,Fiorentina,Juventus,1,1,D,0,0,D,3.95,3.1,1.85,3.6,3.1,1.85,3.75,3.0,1.91,4.0,3.1,1.85,3.75,3.0,1.91,4.0,3.0,1.83,1638.28,1860.64
I1,19/12/01,Inter,Verona,3,0,H,1,0,H,1.3,4.35,9.3,1.35,4.0,7.0,1.33,3.75,9.0,1.4,3.75,7.5,1.3,4.33,8.0,1.3,4.0,9.5,1784.91,1685.85
I1,19/12/01,Lecce,Perugia,2,3,A,2,2,D,1.88,3.0,4.0,1.85,2.9,4.0,1.91,3.0,3.75,1.9,2.9,4.0,1.91,3.0,3.75,1.9,2.87,4.0,1629.72,1637.92
I1,19/12/01,Roma,Brescia,0,0,D,0,0,D,1.28,4.45,9.0,1.35,4.0,7.0,1.33,4.0,8.0,1.3,4.2,9.0,1.36,4.0,7.0,1.33,4.0,8.0,1869.08,1677.4
I1,19/12/01,Torino,Parma,1,0,H,1,0,H,2.2,2.9,3.15,2.3,2.8,2.9,2.1,3.0,3.2,2.2,2.88,3.2,2.2,2.88,3.1,2.25,2.87,3.0,1673.62,1688.8
I1,19/12/01,Venezia,Piacenza,2,3,A,1,0,H,2.22,2.95,3.05,2.3,2.7,3.0,2.25,2.87,3.0,2.38,2.88,2.88,2.3,2.88,2.9,2.3,2.9,2.9,1599.32,1643.61
I1,22/12/01,Chievo,Roma,0,3,A,0,1,A,2.6,2.9,2.6,2.6,2.8,2.6,2.62,2.87,2.5,2.6,2.88,2.62,2.62,2.88,2.5,2.5,2.8,2.7,1733.44,1860.51
I1,22/12/01,Lazio,Bologna,2,2,D,2,1,H,1.45,3.7,6.5,1.5,3.5,5.4,1.4,3.75,7.0,1.44,3.6,7.0,1.44,3.6,6.5,1.44,3.5,7.0,1839.59,1671.85
I1,23/12/01,Brescia,Juventus,0,4,A,0,2,A,3.4,2.9,2.1,3.3,2.8,2.1,3.6,2.87,2.0,3.2,2.88,2.2,3.4,2.8,2.1,3.1,2.87,2.2,1685.97,1856.41
I1,23/12/01,Milan,Verona,2,1,H,0,0,D,1.36,3.85,8.2,1.5,3.5,5.4,1.33,4.0,8.0,1.4,3.75,7.5,1.36,3.75,8.0,1.4,3.75,7.0,1765.88,1679.82
I1,23/12/01,Parma,Fiorentina,2,0,H,0,0,D,1.75,3.15,4.4,1.75,3.2,4.0,1.73,3.2,4.33,1.75,3.1,4.33,1.8,3.1,4.0,1.72,3.2,4.33,1679.29,1642.51
I1,23/12/01,Perugia,Atalanta,2,0,H,0,0,D,2.1,3.0,3.25,2.2,2.9,3.0,2.2,3.0,3.0,2.05,2.88,3.5,,,,2.1,2.9,3.25,1653.65,1680.47
I1,23/12/01,Piacenza,Inter,2,3,A,0,1,A,4.0,3.1,1.85,3.6,3.0,1.9,4.0,3.2,1.8,4.0,3.0,1.85,3.75,3.0,1.91,4.0,2.87,1.9,1658.1,1790.94
I1,23/12/01,Torino,Venezia,1,2,A,0,1,A,1.62,3.2,5.35,1.65,3.3,4.4,1.61,3.25,5.0,1.57,3.2,5.75,1.62,3.25,5.0,1.61,3.1,5.5,1683.13,1584.83
I1,23/12/01,Udinese,Lecce,0,1,A,0,1,A,1.67,3.2,4.9,1.7,3.2,4.2,1.73,3.2,4.33,1.62,3.25,5.25,1.73,3.2,4.33,1.66,3.1,5.0,1663.71,1613.99
I1,05/01/02,Lecce,Milan,0,1,A,0,0,D,3.4,2.95,2.08,3.2,2.9,2.1,3.4,2.8,2.1,3.6,2.88,2.05,3.4,3.0,2.0,3.4,2.8,2.1,1631.57,1772.26
I1,06/01/02,Atalanta,Chievo,1,2,A,1,0,H,2.2,2.95,3.1,2.1,3.0,3.1,2.25,3.0,2.87,2.3,2.9,2.9,2.38,2.88,2.8,2.25,2.87,3.0,1670.56,1721.91
I1,06/01/02,Bologna,Brescia,2,1,H,2,1,H,1.75,3.2,4.3,1.75,3.2,4.0,1.73,3.2,4.33,1.8,3.0,4.33,1.8,3.1,4.0,1.72,3.1,4.5,1679.94,1675.97
I1,06/01/02,Fiorentina,Perugia,1,3,A,1,1,D,1.95,3.05,3.65,1.9,3.0,3.6,1.91,3.2,3.5,2.0,3.0,3.5,1.91,3.1,3.6,2.0,2.87,3.6,1634.69,1663.56
I1,06/01/02,Inter,Lazio,0,0,D,0,0,D,1.9,3.05,3.8,2.0,2.9,3.4,1.91,3.2,3.5,1.91,3.0,3.8,1.83,3.0,4.0,1.9,2.87,4.0,1802.26,1831.5
I1,06/01/02,Juventus,Udinese,3,0,H,3,0,H,1.35,4.0,8.0,1.35,4.0,7.0,1.33,3.75,9.0,1.4,3.75,7.5,1.36,3.75,8.0,1.33,4.0,8.0,1866.41,1646.13
I1,06/01/02,Roma,Torino,1,0,H,1,0,H,1.3,4.4,8.35,1.35,4.0,7.0,1.33,3.75,9.0,1.3,4.33,8.5,1.29,4.33,8.5,1.25,4.5,10.0,1872.04,1664.18
I1,06/01/02,Venezia,Parma,3,4,A,2,3,A,2.65,3.1,2.35,2.8,2.8,2.4,2.75,2.87,2.4,2.8,2.88,2.4,2.62,2.88,2.5,2.8,2.9,2.37,1603.78,1687.11
I1,06/01/02,Verona,Piacenza,1,0,H,0,0,D,1.82,3.1,4.1,1.8,3.0,4.0,1.8,3.2,4.0,1.83,3.0,4.2,1.8,3.0,4.33,1.83,2.87,4.33,1673.44,1646.78
I1,13/01/02,Atalanta,Bologna,2,2,D,2,1,H,2.05,3.1,3.3,2.1,2.9,3.2,2.1,3.0,3.2,2.0,2.9,3.6,2.2,2.88,3.1,2.0,2.9,3.5,1656.32,1688.81
I1,13/01/02,Chievo,Fiorentina,2,2,D,1,1,D,1.44,3.75,6.4,1.5,3.7,5.0,1.44,3.6,6.5,1.44,3.5,7.0,1.5,3.4,6.0,1.44,3.75,6.0,1736.15,1619.67
I1,13/01/02,Milan,Brescia,0,0,D,0,0,D,1.35,4.1,7.6,1.45,3.5,6.0,1.36,3.75,4.5,1.33,4.0,8.0,1.3,4.33,8.0,1.33,4.0,8.0,1783.3,1667.1
I1,13/01/02,Parma,Lecce,1,1,D,0,0,D,1.6,3.3,5.3,1.5,3.5,5.4,1.61,3.25,5.0,1.62,3.25,5.0,1.62,3.25,5.0,1.61,3.3,5.0,1700.21,1620.53
I1,13/01/02,Perugia,Inter,0,2,A,0,0,D,3.6,3.0,2.0,3.3,3.0,2.0,3.75,3.0,1.91,3.5,2.88,2.05,3.75,3.0,1.91,3.6,2.87,2.0,1678.58,1799.75
I1,13/01/02,Piacenza,Lazio,1,0,H,0,0,D,3.3,3.0,2.1,3.2,2.9,2.1,3.5,3.2,1.91,3.4,3.0,2.0,3.4,3.0,2.0,3.1,2.87,2.2,1638.65,1834.01
I1,13/01/02,Roma,Verona,3,2,H,0,1,A,1.33,4.1,8.3,1.35,4.0,7.0,1.3,4.0,9.0,1.3,4.33,8.0,1.3,4.33,8.0,1.36,3.75,8.0,1875.67,1681.57
I1,13/01/02,Torino,Udinese,3,1,H,1,1,D,1.9,3.1,3.6,1.9,3.1,3.5,1.8,3.2,4.0,1.85,3.0,4.0,1.91,3.0,3.8,1.9,3.0,3.75,1660.55,1642.71
I1,13/01/02,Venezia,Juventus,1,2,A,0,1,A,5.65,3.4,1.55,4.6,3.2,1.65,6.0,3.4,1.5,6.0,3.2,1.55,5.0,3.25,1.62,7.0,3.2,1.5,1590.68,1869.83
I1,19/01/02,Brescia,Torino,1,2,A,0,0,D,2.0,2.85,3.7,1.9,3.0,3.6,2.0,3.0,3.4,2.0,3.0,3.5,1.91,2.88,4.0,1.9,2.87,4.0,1674.01,1668.97
I1,20/01/02,Bologna,Chievo,3,1,H,1,0,H,2.2,2.9,3.15,2.2,2.9,3.0,2.25,2.87,3.0,2.2,3.0,3.0,2.2,2.8,3.2,2.2,3.1,2.87,1691.21,1729.23
I1,20/01/02,Fiorentina,Milan,1,1,D,0,0,D,3.2,3.05,2.1,3.1,3.0,2.1,3.2,3.0,2.1,3.2,3.0,2.1,3.2,3.0,2.1,3.1,2.87,2.2,1626.59,1776.39
I1,20/01/02,Inter,Parma,2,0,H,1,0,H,1.4,3.85,7.25,1.55,3.5,4.8,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1811.49,1694.27
I1,20/01/02,Juventus,Atalanta,3,0,H,2,0,H,1.28,4.5,9.0,1.25,4.5,9.0,1.33,3.75,9.0,1.33,4.0,8.0,1.3,4.33,8.0,1.28,4.0,10.0,1876.4,1653.92
I1,20/01/02,Lazio,Perugia,5,0,H,2,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.4,3.75,7.0,1.44,3.5,7.0,1.4,3.75,7.0,1.44,3.4,7.0,1818.16,1666.84
I1,20/01/02,Lecce,Piacenza,0,0,D,0,0,D,1.95,2.9,3.85,2.0,2.9,3.4,2.1,2.87,3.4,2.1,2.88,3.4,2.0,2.88,3.6,2.1,2.8,3.4,1626.47,1654.5
I1,20/01/02,Udinese,Roma,1,1,D,0,0,D,3.75,3.3,1.84,3.6,3.0,1.9,4.0,3.2,1.8,3.75,3.2,1.83,4.0,3.0,1.83,4.0,3.0,1.83,1634.29,1879.55
I1,20/01/02,Verona,Venezia,1,0,H,1,0,H,1.55,3.35,5.85,1.5,3.5,5.4,1.57,3.25,5.5,1.6,3.25,5.25,1.5,3.4,6.0,1.5,3.4,6.0,1677.69,1584.11
I1,26/01/02,Parma,Bologna,2,1,H,2,0,H,1.95,3.2,3.5,2.0,2.9,3.4,2.1,3.0,3.2,2.0,2.875,3.6,2.1,3.0,3.2,1.9,3.0,3.75,1688.7,1701.5
I1,27/01/02,Atalanta,Fiorentina,2,0,H,1,0,H,1.9,3.05,3.85,1.85,3.1,3.6,1.83,3.0,4.0,1.909,3.0,3.8,1.909,3.0,3.75,2.0,3.0,3.4,1650.54,1628.37
I1,27/01/02,Chievo,Juventus,1,3,A,0,1,A,3.25,3.1,2.05,3.3,3.0,2.0,3.2,3.0,2.1,3.1,3.0,2.15,3.0,3.0,2.2,3.3,2.87,2.1,1718.94,1879.78
I1,27/01/02,Lecce,Brescia,1,3,A,1,1,D,2.1,3.0,3.3,2.0,2.9,3.4,2.2,3.0,3.0,2.1,3.0,3.25,2.1,2.875,3.3,2.1,2.87,3.3,1623.92,1657.84
I1,27/01/02,Milan,Udinese,2,3,A,2,1,H,1.4,3.85,7.0,1.4,3.7,6.4,1.36,3.75,8.0,1.4,3.75,7.5,1.4,3.75,7.0,1.36,3.75,8.0,1774.61,1639.23
I1,27/01/02,Perugia,Verona,3,1,H,0,1,A,2.05,3.0,3.4,2.0,2.9,3.4,2.0,3.0,3.4,2.05,3.0,3.4,2.1,3.0,3.2,2.1,3.0,3.2,1662.08,1683.87
I1,27/01/02,Roma,Piacenza,2,0,H,1,0,H,1.3,4.4,8.3,1.3,4.2,8.0,1.33,3.75,9.0,1.3,4.333,8.5,1.286,4.333,8.5,1.25,4.5,10.0,1874.61,1657.05
I1,27/01/02,Torino,Lazio,1,0,H,0,0,D,2.9,3.0,2.3,2.8,2.9,2.3,2.8,2.87,2.37,2.8,3.0,2.375,2.8,3.0,2.3,2.8,2.87,2.4,1685.14,1822.92
I1,27/01/02,Venezia,Inter,1,1,D,0,1,A,5.75,3.65,1.5,4.6,3.4,1.6,6.0,3.4,1.5,6.5,3.4,1.5,5.5,3.4,1.533,5.5,3.4,1.53,1577.93,1817.06
I1,30/01/02,Chievo,Lazio,3,1,H,0,1,A,2.25,3.1,2.85,2.4,2.9,2.7,2.25,3.0,2.87,2.375,3.0,2.75,2.375,2.875,2.8,2.37,2.9,2.8,1708.61,1809.07
I1,02/02/02,Inter,Torino,0,0,D,0,0,D,1.33,4.2,7.85,1.4,3.7,6.4,1.4,3.75,7.0,1.4,3.75,7.5,1.333,4.0,8.0,1.3,4.0,9.5,1812.31,1698.99
I1,03/02/02,Bologna,Venezia,1,1,D,0,1,A,1.5,3.5,6.3,1.5,3.5,5.4,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.4,6.0,1.53,3.5,5.5,1692.07,1582.68
I1,03/02/02,Brescia,Parma,1,4,A,0,3,A,2.35,2.9,2.9,2.4,2.8,2.8,2.4,3.0,2.62,2.375,3.0,2.75,2.3,2.8,3.0,2.37,3.0,2.7,1672.69,1698.13
I1,03/02/02,Fiorentina,Roma,2,2,D,2,0,H,4.2,3.2,1.75,3.5,3.1,1.9,3.75,3.0,1.91,3.75,3.1,1.909,4.0,3.0,1.833,4.0,3.0,1.83,1620.09,1878.07
I1,03/02/02,Juventus,Lecce,3,0,H,1,0,H,1.21,5.0,11.0,1.2,5.0,10.0,1.25,4.5,10.0,1.25,4.6,10.0,1.2,5.0,11.0,1.2,5.0,11.0,1890.11,1609.07
I1,03/02/02,Lazio,Milan,1,1,D,1,0,H,2.15,3.0,3.15,2.2,2.8,3.1,2.1,3.0,3.2,2.2,3.0,3.1,2.2,2.875,3.1,2.25,2.87,3.0,1796.55,1754.74
I1,03/02/02,Piacenza,Chievo,2,2,D,1,1,D,2.4,3.0,2.75,2.3,2.9,2.8,2.2,3.2,2.8,2.4,3.0,2.7,2.5,2.875,2.625,2.5,2.9,2.62,1653.59,1721.13
I1,03/02/02,Udinese,Perugia,0,0,D,0,0,D,1.85,3.0,4.15,1.85,3.1,3.6,1.73,3.2,4.33,1.75,3.2,4.333,1.8,3.1,4.0,1.9,3.0,3.75,1659.1,1671.81
I1,03/02/02,Verona,Atalanta,3,1,H,2,0,H,1.9,3.05,3.8,1.85,3.1,3.6,1.83,3.0,4.0,1.85,3.1,4.0,1.909,3.0,3.75,1.9,2.87,4.0,1674.14,1658.82
I1,09/02/02,Chievo,Udinese,1,2,A,0,2,A,1.75,3.2,4.32,1.8,3.1,3.8,1.73,3.2,4.33,1.667,3.2,4.75,1.727,3.2,4.333,1.72,3.1,4.5,1722.29,1656.02
I1,10/02/02,Atalanta,Brescia,0,0,D,0,0,D,1.85,3.0,4.15,1.9,3.0,3.6,1.8,3.2,4.0,1.85,2.9,4.2,1.833,3.0,4.0,1.9,2.87,4.0,1650.32,1657.55
I1,10/02/02,Bologna,Inter,2,1,H,0,0,D,3.4,3.0,2.05,3.0,2.9,2.2,3.2,2.8,2.2,3.2,3.0,2.15,3.1,2.875,2.2,3.2,2.8,2.2,1685.33,1805.47
I1,10/02/02,Lecce,Verona,1,1,D,1,0,H,2.25,2.9,3.05,2.2,2.9,3.0,2.2,3.0,3.0,2.2,2.875,3.2,2.3,2.875,2.9,2.2,2.8,3.2,1606.56,1682.64
I1,10/02/02,Milan,Perugia,1,1,D,1,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.4,3.75,7.0,1.444,3.6,7.0,1.4,3.75,7.0,1.44,3.6,6.5,1759.58,1674.89
I1,10/02/02,Parma,Lazio,1,0,H,0,0,D,2.3,2.95,2.92,2.2,2.9,3.0,2.2,3.0,3.0,2.25,2.9,3.1,2.2,3.0,3.0,2.25,2.87,3.0,1713.27,1791.71
I1,10/02/02,Roma,Juventus,0,0,D,0,0,D,2.25,2.9,3.05,2.2,2.9,3.0,2.25,2.87,3.0,2.25,2.875,3.1,2.25,2.875,3.0,2.37,2.8,2.9,1872.75,1892.62
I1,10/02/02,Torino,Piacenza,1,1,D,0,0,D,1.85,2.95,4.2,1.75,3.2,4.0,1.73,3.2,4.33,1.8,3.0,4.5,1.8,3.0,4.333,1.8,3.0,4.2,1705.83,1652.43
I1,10/02/02,Venezia,Fiorentina,2,0,H,1,0,H,2.33,3.1,2.75,2.5,2.8,2.7,2.5,2.87,2.62,2.25,3.0,2.875,2.375,3.1,2.6,2.37,3.1,2.62,1589.42,1625.41
I1,16/02/02,Juventus,Fiorentina,2,1,H,2,1,H,1.2,5.0,11.9,1.25,4.5,9.0,1.25,4.5,10.0,1.25,4.5,10.0,1.2,5.0,11.0,1.2,5.0,11.0,1895.45,1615.19
I1,16/02/02,Milan,Atalanta,0,0,D,0,0,D,1.47,3.5,6.6,1.5,3.5,5.4,1.44,3.4,7.0,1.533,3.3,6.0,1.444,3.4,7.0,1.5,3.4,6.0,1753.5,1647.06
I1,17/02/02,Brescia,Roma,0,0,D,0,0,D,3.95,3.1,1.85,3.6,3.0,1.9,4.0,3.0,1.83,4.0,3.0,1.85,4.0,3.0,1.833,4.0,3.0,1.83,1660.81,1869.92
I1,17/02/02,Lazio,Chievo,1,1,D,0,0,D,1.7,3.25,4.52,1.6,3.4,4.6,1.73,3.2,4.33,1.727,3.2,4.333,1.667,3.1,5.0,1.66,3.1,5.0,1779.98,1704.23
I1,17/02/02,Parma,Torino,0,1,A,0,0,D,1.7,3.1,4.85,1.65,3.3,4.4,1.67,3.2,5.0,1.667,3.2,4.75,1.667,3.1,5.0,1.66,3.1,5.0,1725.0,1700.64
I1,17/02/02,Perugia,Lecce,2,1,H,1,1,D,1.93,3.15,3.55,1.85,3.1,3.6,1.83,2.87,4.33,1.909,3.1,3.6,1.909,3.1,3.6,1.9,3.1,3.6,1680.97,1605.7
I1,17/02/02,Piacenza,Venezia,5,0,H,3,0,H,1.76,3.15,4.4,1.7,3.2,4.2,1.73,3.2,4.33,1.75,3.1,4.333,1.727,3.2,4.333,1.72,3.1,4.5,1657.62,1599.64
I1,17/02/02,Udinese,Bologna,0,1,A,0,1,A,2.2,2.9,3.15,2.1,2.9,3.2,2.1,3.0,3.2,2.3,2.9,2.9,2.25,2.875,3.0,2.25,3.0,2.87,1674.08,1698.55
I1,17/02/02,Verona,Inter,0,3,A,0,1,A,3.15,3.0,2.15,3.0,2.9,2.2,3.0,2.87,2.25,3.0,2.9,2.25,3.0,2.875,2.25,3.1,2.8,2.25,1683.5,1792.25
I1,23/02/02,Roma,Perugia,1,0,H,0,0,D,1.38,4.0,7.15,1.35,4.0,7.0,1.33,3.75,9.0,1.364,3.75,8.5,1.3,4.0,9.5,1.3,4.0,9.5,1866.12,1687.65
I1,24/02/02,Atalanta,Lazio,0,1,A,0,0,D,2.6,2.85,2.65,2.3,2.9,2.8,2.4,2.87,2.8,2.5,3.0,2.6,2.4,2.875,2.75,2.5,2.9,2.62,1653.72,1774.15
I1,24/02/02,Bologna,Verona,2,1,H,0,0,D,1.65,3.25,5.0,1.65,3.3,4.4,1.61,3.25,5.0,1.6,3.2,5.5,1.667,3.1,5.0,1.61,3.1,5.5,1713.73,1671.31
I1,24/02/02,Chievo,Brescia,1,1,D,1,0,H,1.63,3.3,5.0,1.7,3.2,4.2,1.73,2.87,5.0,1.615,3.2,5.5,1.615,3.25,5.0,1.66,3.1,5.0,1710.06,1664.61
I1,24/02/02,Fiorentina,Lecce,1,2,A,1,1,D,1.7,3.3,4.4,1.65,3.3,4.4,1.73,3.2,4.33,1.65,3.2,5.0,,,,1.66,3.1,5.0,1612.67,1599.02
I1,24/02/02,Inter,Udinese,3,2,H,1,0,H,1.4,3.8,7.2,1.4,3.7,6.4,1.36,3.75,8.0,1.444,3.6,7.0,1.364,3.75,8.0,1.4,3.75,7.0,1804.44,1658.9
I1,24/02/02,Piacenza,Parma,2,3,A,0,2,A,2.45,3.0,2.7,2.5,3.0,2.5,2.5,2.87,2.62,2.4,2.9,2.8,2.4,2.875,2.75,2.5,2.75,2.8,1664.8,1708.21
I1,24/02/02,Torino,Juventus,2,2,D,0,1,A,4.25,3.1,1.8,3.8,3.1,1.8,4.0,3.0,1.83,4.6,3.0,1.75,4.5,3.1,1.727,4.5,2.9,1.8,1717.43,1897.97
I1,24/02/02,Venezia,Milan,1,4,A,1,1,D,5.0,3.4,1.6,4.6,3.4,1.6,3.2,3.0,2.1,5.0,3.3,1.6,4.5,3.5,1.615,5.0,3.25,1.61,1592.46,1746.84
I1,03/03/02,Brescia,Piacenza,2,2,D,0,0,D,1.95,3.0,3.7,2.0,2.9,3.4,1.91,2.87,4.0,1.909,2.9,4.0,1.909,3.0,3.75,1.9,2.87,4.0,1669.56,1650.28
I1,03/03/02,Juventus,Bologna,2,1,H,1,1,D,1.42,3.6,7.35,1.4,3.7,6.4,1.4,3.75,7.0,1.5,3.4,6.5,1.444,3.4,7.0,1.44,3.5,7.0,1895.12,1721.37
I1,03/03/02,Lazio,Venezia,4,2,H,3,0,H,1.18,5.2,12.9,1.2,5.0,10.0,1.17,5.0,15.0,1.182,5.0,12.0,1.167,5.5,12.0,1.12,6.0,15.0,1785.92,1581.9
I1,03/03/02,Lecce,Roma,1,1,D,0,1,A,4.55,3.0,1.77,3.5,3.1,1.9,4.5,2.87,1.8,4.2,3.0,1.85,4.0,3.1,1.8,4.2,2.75,1.9,1615.47,1870.31
I1,03/03/02,Milan,Inter,0,1,A,0,0,D,2.78,2.75,2.52,2.6,2.8,2.6,2.8,2.87,2.4,2.75,2.875,2.5,2.6,2.8,2.6,2.75,2.75,2.5,1757.4,1809.33
I1,03/03/02,Perugia,Torino,2,0,H,1,0,H,2.0,2.75,4.0,2.0,3.0,3.3,2.1,2.8,3.4,2.0,2.875,3.5,2.1,2.875,3.3,2.0,3.0,3.4,1683.46,1720.28
I1,03/03/02,Udinese,Atalanta,1,2,A,1,0,H,1.92,2.95,3.9,2.0,3.0,3.3,1.8,3.0,4.33,1.85,3.1,4.0,1.8,3.1,4.0,2.0,2.9,3.6,1654.01,1641.95
I1,03/03/02,Verona,Fiorentina,1,2,A,0,1,A,1.6,3.45,4.95,1.55,3.5,4.8,1.61,3.25,5.0,1.615,3.4,5.0,1.571,3.5,5.0,1.57,3.5,5.0,1663.67,1596.22
I1,09/03/02,Inter,Juventus,2,2,D,1,1,D,2.3,2.9,2.95,2.2,2.9,3.0,2.25,2.87,3.0,2.25,2.875,3.1,2.2,2.8,3.2,2.25,2.8,3.1,1823.55,1899.4
I1,10/03/02,Atalanta,Lecce,2,1,H,2,0,H,1.85,3.1,3.95,1.85,3.1,3.6,1.83,3.0,4.0,1.909,3.0,3.75,1.727,3.1,4.5,1.9,3.0,3.75,1658.35,1620.7
I1,10/03/02,Bologna,Milan,2,0,H,2,0,H,2.35,2.9,2.9,2.4,2.9,2.7,2.25,2.87,3.0,2.3,2.875,3.0,2.375,2.875,2.8,2.3,2.8,3.0,1717.09,1743.18
I1,10/03/02,Fiorentina,Udinese,0,0,D,0,0,D,1.95,3.15,3.45,2.0,3.0,3.3,1.91,3.25,3.4,1.95,3.2,3.4,2.0,3.2,3.2,2.0,3.2,3.2,1614.32,1637.61
I1,10/03/02,Lazio,Roma,1,5,A,0,3,A,2.85,2.95,2.33,2.8,2.8,2.4,2.75,2.8,2.5,2.875,2.875,2.375,2.75,2.875,2.4,2.75,2.75,2.5,1789.62,1865.08
I1,10/03/02,Piacenza,Perugia,2,0,H,1,0,H,2.0,3.0,3.55,1.9,3.0,3.6,1.91,3.0,3.75,2.0,3.0,3.5,2.1,3.0,3.2,2.1,3.0,3.2,1654.41,1693.71
I1,10/03/02,Torino,Chievo,2,2,D,1,1,D,2.3,2.9,3.0,2.0,3.0,3.3,2.0,3.0,3.4,2.1,3.0,3.25,2.25,2.875,3.0,2.1,3.0,3.2,1710.03,1705.11
I1,10/03/02,Venezia,Brescia,1,2,A,1,0,H,3.5,3.3,1.9,,,,,,,3.6,3.25,1.833,3.5,3.2,1.909,3.4,3.0,2.0,1578.2,1665.43
I1,10/03/02,Verona,Parma,1,0,H,0,0,D,2.65,2.6,2.75,2.6,2.6,2.8,2.62,2.62,2.8,2.7,2.4,3.0,2.5,2.7,2.875,2.5,2.5,3.1,1645.57,1722.73
I1,13/03/02,Parma,Chievo,0,0,D,0,0,D,1.95,3.05,3.65,1.8,3.1,3.8,1.8,3.2,4.0,1.909,3.1,3.75,1.8,3.1,4.0,2.0,3.0,3.4,1711.05,1708.77
I1,16/03/02,Roma,Atalanta,3,1,H,2,0,H,1.31,4.3,8.6,1.35,4.0,7.0,1.33,3.75,9.0,1.3,4.2,9.0,1.286,4.333,8.5,1.28,4.0,10.0,1878.46,1666.14
I1,17/03/02,Brescia,Lazio,1,1,D,0,0,D,2.65,2.9,2.55,2.5,3.0,2.5,2.62,2.87,2.5,2.625,3.0,2.5,2.625,2.875,2.5,2.6,2.8,2.6,1678.39,1776.24
I1,17/03/02,Chievo,Venezia,1,1,D,0,1,A,1.31,4.3,8.6,1.35,4.0,7.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,10.0,1712.35,1565.24
I1,17/03/02,Fiorentina,Bologna,1,1,D,1,0,H,2.7,3.25,2.3,2.5,3.0,2.5,2.8,3.2,2.2,2.75,3.0,2.375,2.8,3.2,2.2,2.75,3.1,2.3,1611.6,1726.97
I1,17/03/02,Juventus,Verona,1,0,H,1,0,H,1.31,4.3,8.6,1.25,4.5,9.0,1.28,4.33,9.0,1.3,4.2,9.0,1.286,4.333,8.5,1.25,4.5,10.0,1900.27,1657.25
I1,17/03/02,Lecce,Inter,1,2,A,0,1,A,4.75,3.15,1.7,4.0,3.2,1.75,5.0,2.87,1.73,4.5,3.1,1.75,4.5,3.1,1.727,4.5,2.9,1.8,1612.91,1822.68
I1,17/03/02,Milan,Torino,2,1,H,0,0,D,1.53,3.3,6.25,1.65,3.2,4.6,1.57,3.25,5.5,1.55,3.3,6.0,1.615,3.1,5.5,1.57,3.1,6.0,1733.3,1706.37
I1,17/03/02,Perugia,Parma,2,1,H,2,0,H,2.35,2.9,2.9,2.4,2.7,2.9,2.25,2.87,3.0,2.3,2.9,3.0,2.25,2.875,3.0,2.2,2.87,3.1,1683.37,1707.47
I1,17/03/02,Udinese,Piacenza,1,1,D,0,1,A,1.9,3.0,3.9,1.8,3.1,3.8,1.83,3.2,3.75,1.909,3.0,3.8,1.909,3.0,3.75,2.0,2.9,3.6,1640.33,1664.75
I1,23/03/02,Parma,Juventus,1,0,H,0,0,D,3.15,3.0,2.15,3.1,3.0,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.1,2.875,2.2,3.3,2.9,2.1,1697.66,1903.32
I1,24/03/02,Bologna,Lecce,4,3,H,1,2,A,1.45,3.65,6.55,1.45,3.8,5.4,1.44,3.6,6.5,1.5,3.5,6.0,1.4,3.75,7.0,1.44,3.4,7.0,1726.42,1604.23
I1,24/03/02,Brescia,Perugia,3,0,H,3,0,H,2.0,3.1,3.45,2.0,2.9,3.4,2.0,2.87,3.6,1.95,3.1,3.6,2.0,2.875,3.6,2.1,2.8,3.4,1678.31,1693.18
I1,24/03/02,Chievo,Verona,2,1,H,1,1,D,2.25,2.9,3.1,2.5,3.0,2.5,2.37,2.8,2.87,2.1,3.0,3.2,2.375,2.875,2.8,2.4,2.8,2.87,1704.71,1654.2
I1,24/03/02,Inter,Roma,3,1,H,2,0,H,2.25,2.85,3.15,2.0,2.9,3.4,2.25,2.87,3.0,2.3,2.8,3.1,2.25,2.8,3.1,2.25,2.8,3.1,1831.36,1882.01
I1,24/03/02,Lazio,Udinese,2,0,H,1,0,H,1.55,3.45,5.5,1.65,3.3,4.4,1.61,3.25,5.0,1.533,3.3,6.0,1.571,3.25,5.5,1.57,3.3,5.5,1776.32,1637.65
I1,24/03/02,Piacenza,Milan,0,1,A,0,1,A,2.85,2.9,2.4,3.0,2.9,2.2,2.8,2.87,2.37,3.0,2.875,2.3,2.8,2.875,2.375,2.87,2.8,2.37,1667.43,1741.43
