Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
F1,25/11/00,Strasbourg,Lyon,0,3,A,0,2,A,2.7,2.9,2.45,2.4,2.9,2.4,,,,2.63,2.9,2.5,2.5,3.0,2.55,1618.0,1727.73
F1,25/11/00,Troyes,Guingamp,0,1,A,0,1,A,2.05,3.0,3.4,2.0,2.7,3.2,,,,2.05,2.9,3.4,2.0,3.1,3.3,1655.05,1684.66
F1,26/11/00,Sedan,Bordeaux,0,0,D,0,0,D,2.35,3.05,2.75,2.3,2.8,2.6,,,,2.3,3.0,2.8,2.37,3.1,2.62,1705.94,1783.63
F1,26/11/00,St Etienne,Nantes,0,2,A,0,0,D,2.1,3.1,3.2,2.0,2.8,3.1,,,,2.0,3.0,3.4,1.83,3.2,3.75,1670.79,1683.08
F1,28/11/00,Guingamp,Lens,0,1,A,0,0,D,1.9,3.2,3.55,2.0,2.7,3.2,,,,2.0,3.1,3.3,1.95,3.2,3.35,1699.66,1691.5
F1,28/11/00,Paris SG,Rennes,0,1,A,0,1,A,1.4,3.55,6.6,1.4,3.6,5.5,,,,1.44,3.6,6.5,1.44,3.6,6.5,1709.25,1620.74
F1,29/11/00,Auxerre,Metz,1,0,H,0,0,D,1.9,3.05,3.8,1.9,2.8,3.3,,,,1.8,3.1,4.0,1.72,3.25,4.2,1641.7,1643.96
F1,29/11/00,Bordeaux,Bastia,0,0,D,0,0,D,1.55,3.4,5.7,1.4,3.6,5.5,,,,1.5,3.4,6.0,1.5,3.6,5.5,1784.43,1662.27
F1,29/11/00,Lille,Strasbourg,1,1,D,1,1,D,1.6,3.4,5.0,1.5,3.4,4.7,,,,1.6,3.4,4.8,1.55,3.5,5.2,1726.67,1605.85
F1,29/11/00,Lyon,Sedan,2,2,D,0,0,D,1.95,3.0,3.7,1.9,2.8,3.3,,,,1.9,3.0,3.75,1.8,3.25,3.8,1739.88,1705.14
F1,29/11/00,Marseille,St Etienne,2,1,H,0,0,D,1.85,3.2,3.7,1.8,2.9,3.6,,,,1.85,3.1,3.75,1.9,3.2,3.5,1639.84,1655.2
F1,29/11/00,Nantes,Monaco,3,1,H,1,0,H,2.2,3.1,2.9,2.2,2.9,2.7,,,,2.1,3.1,3.1,1.85,3.25,3.6,1698.67,1716.84
F1,29/11/00,Toulouse,Troyes,2,1,H,1,1,D,2.2,3.1,2.95,2.1,2.9,2.9,,,,2.15,3.1,3.0,2.1,3.2,3.0,1574.2,1640.05
F1,02/12/00,Bastia,Auxerre,3,1,H,1,0,H,2.0,3.05,3.45,1.9,2.9,3.2,,,,2.0,3.0,3.4,1.85,3.2,3.65,1669.33,1650.77
F1,02/12/00,Metz,Lyon,0,0,D,0,0,D,2.4,3.05,2.7,2.3,2.7,2.7,,,,2.4,3.0,2.7,2.35,3.0,2.75,1634.89,1735.26
F1,02/12/00,Monaco,Strasbourg,1,0,H,0,0,D,1.45,3.55,6.55,1.4,3.6,5.5,,,,1.44,3.6,6.5,1.45,3.6,6.5,1707.23,1612.87
F1,02/12/00,Nantes,Guingamp,2,1,H,1,1,D,1.85,3.15,3.8,1.8,2.9,3.6,,,,1.8,3.2,4.0,1.75,3.3,4.0,1708.28,1683.39
F1,02/12/00,Rennes,Lille,2,0,H,1,0,H,2.25,3.0,2.9,2.2,2.7,2.9,,,,2.25,3.0,2.88,2.2,3.0,3.0,1639.43,1719.65
F1,02/12/00,Sedan,Paris SG,5,1,H,1,1,D,2.3,3.0,2.85,2.1,2.8,3.0,,,,2.2,3.0,3.0,2.1,3.2,3.0,1709.76,1690.56
F1,02/12/00,St Etienne,Toulouse,1,0,H,0,0,D,1.61,3.3,5.0,1.6,3.2,4.2,,,,1.6,3.3,5.0,1.6,3.3,5.0,1645.69,1585.48
F1,02/12/00,Troyes,Bordeaux,1,0,H,0,0,D,2.8,3.0,2.35,2.9,2.9,2.1,,,,2.75,3.0,2.38,2.62,3.1,2.37,1628.77,1777.37
F1,03/12/00,Lens,Marseille,1,0,H,0,0,D,1.8,3.1,4.1,1.8,2.9,3.6,,,,1.75,3.2,4.2,1.72,3.2,4.33,1707.77,1649.35
F1,09/12/00,Auxerre,Troyes,2,2,D,1,0,H,1.85,3.1,3.95,1.75,3.1,3.6,,,,1.75,3.25,4.0,1.8,3.25,3.8,1642.38,1643.01
F1,09/12/00,Guingamp,Monaco,2,2,D,2,0,H,2.4,3.05,2.7,2.3,2.8,2.6,,,,2.3,3.1,2.75,2.5,3.1,2.5,1675.2,1713.39
F1,09/12/00,Lille,Sedan,2,0,H,1,0,H,2.1,3.0,3.3,2.2,2.7,2.9,,,,2.1,3.1,3.1,2.2,3.0,3.0,1707.86,1718.13
F1,09/12/00,Lyon,Bastia,1,0,H,1,0,H,1.85,3.2,3.75,1.9,2.8,3.3,,,,1.8,3.1,4.0,1.72,3.1,4.5,1735.25,1677.72
F1,09/12/00,Paris SG,Metz,1,0,H,0,0,D,1.55,3.4,5.4,1.45,3.5,5.0,,,,1.53,3.4,5.5,1.53,3.6,5.0,1682.19,1634.9
F1,09/12/00,Strasbourg,Rennes,1,1,D,0,1,A,2.3,3.15,2.75,2.3,2.9,2.5,,,,2.3,3.0,2.8,2.3,3.1,2.75,1606.71,1651.22
F1,09/12/00,Toulouse,Lens,1,0,H,0,0,D,2.5,3.0,2.6,2.4,2.9,2.4,,,,2.6,3.0,2.5,2.5,3.1,2.5,1578.37,1714.94
F1,10/12/00,Bordeaux,St Etienne,2,1,H,1,1,D,1.57,3.3,5.7,1.5,3.2,5.0,,,,1.5,3.4,6.0,1.57,3.25,5.5,1763.13,1652.8
F1,10/12/00,Marseille,Nantes,2,0,H,2,0,H,2.35,3.1,2.7,2.2,2.8,2.8,,,,2.3,3.0,2.8,2.25,3.1,2.8,1642.18,1716.47
F1,13/12/00,Bastia,Nantes,3,1,H,2,0,H,2.2,2.9,3.1,2.1,2.9,2.9,,,,2.2,3.0,3.0,2.0,3.0,3.4,1670.53,1704.89
F1,13/12/00,Lille,Paris SG,2,0,H,1,0,H,2.3,3.0,2.85,2.2,2.8,2.8,,,,2.2,3.1,2.88,2.25,3.0,2.87,1717.2,1689.69
F1,13/12/00,Lyon,Toulouse,4,1,H,1,0,H,1.5,3.4,6.25,1.5,3.2,5.0,,,,1.5,3.4,6.0,1.5,3.4,6.0,1742.44,1592.18
F1,16/12/00,Guingamp,Marseille,1,0,H,1,0,H,2.05,2.8,3.6,1.9,2.8,3.3,,,,2.0,3.0,3.4,2.1,3.0,3.2,1673.0,1653.76
F1,16/12/00,Lens,Bordeaux,2,2,D,0,2,A,2.3,3.15,2.7,2.2,2.7,2.9,,,,2.2,3.0,3.0,2.25,3.0,2.87,1701.13,1768.87
F1,16/12/00,Metz,Lille,1,1,D,1,0,H,2.35,3.1,2.65,2.1,2.8,3.0,,,,2.3,3.0,2.8,2.25,3.0,2.87,1627.4,1725.31
F1,16/12/00,Monaco,Rennes,1,2,A,1,0,H,1.65,3.2,4.9,1.6,3.2,4.2,,,,1.67,3.25,4.5,1.72,3.2,4.33,1715.59,1653.2
F1,16/12/00,Sedan,Strasbourg,1,0,H,1,0,H,1.45,3.6,6.5,1.5,3.2,5.0,,,,1.44,3.6,6.5,1.5,3.6,5.5,1708.79,1604.73
F1,16/12/00,St Etienne,Auxerre,2,0,H,1,0,H,1.9,3.0,3.6,1.9,2.8,3.3,,,,1.91,3.1,3.6,1.8,3.25,3.8,1647.06,1638.9
F1,16/12/00,Troyes,Lyon,1,0,H,1,0,H,2.4,3.0,2.7,2.3,2.7,2.7,,,,2.38,2.9,2.8,2.4,3.1,2.6,1646.49,1747.23
F1,17/12/00,Bastia,Paris SG,1,1,D,0,1,A,2.3,3.1,2.8,2.2,2.8,2.8,,,,2.1,3.2,3.0,2.1,3.2,3.0,1680.7,1681.58
F1,17/12/00,Nantes,Toulouse,3,2,H,0,1,A,1.45,3.6,6.5,1.45,3.5,5.0,,,,1.4,3.75,7.0,1.44,3.4,7.0,1694.72,1587.39
F1,20/12/00,Marseille,Monaco,2,1,H,1,1,D,2.15,3.1,2.8,2.2,2.8,2.8,2.25,3.2,2.75,2.2,3.1,2.9,2.0,3.1,3.3,1645.39,1697.64
F1,21/12/00,Auxerre,Lens,3,2,H,2,1,H,2.0,3.0,3.2,2.1,2.8,3.0,2.25,3.2,2.75,2.0,3.2,3.2,2.1,3.2,3.0,1630.17,1699.97
F1,21/12/00,Bordeaux,Nantes,0,2,A,0,1,A,1.75,2.9,5.0,1.75,2.9,3.8,2.0,3.2,3.2,1.8,3.1,4.0,1.72,3.2,4.33,1770.03,1700.54
F1,21/12/00,Lille,Bastia,1,0,H,0,0,D,1.85,3.2,3.5,1.9,2.8,3.3,2.0,3.2,3.2,1.75,3.3,4.0,1.8,3.3,3.75,1725.39,1677.23
F1,21/12/00,Lyon,St Etienne,2,1,H,1,0,H,1.6,3.3,5.5,1.6,3.2,4.2,1.61,3.25,5.0,1.62,3.25,5.0,1.72,3.1,4.5,1734.7,1655.79
F1,21/12/00,Paris SG,Troyes,0,0,D,0,0,D,1.47,3.5,7.0,1.45,3.5,5.0,1.57,3.25,5.5,1.53,3.4,5.5,1.53,3.4,5.5,1685.05,1659.02
F1,21/12/00,Rennes,Sedan,2,0,H,1,0,H,2.1,3.2,2.8,2.0,2.8,3.1,2.37,3.25,2.5,2.2,3.1,2.88,2.1,3.2,3.0,1671.15,1714.69
F1,21/12/00,Toulouse,Guingamp,1,1,D,0,0,D,2.2,3.3,2.6,2.2,2.8,2.8,2.4,3.25,2.5,2.25,3.0,2.88,2.2,3.0,3.0,1581.57,1681.37
F1,12/01/01,Lens,Lyon,0,0,D,0,0,D,2.1,3.0,3.2,2.2,2.7,2.9,2.2,3.0,3.0,2.2,2.88,3.1,2.2,3.0,3.0,1688.55,1741.28
F1,13/01/01,Bastia,Strasbourg,3,1,H,1,1,D,1.47,3.6,6.0,1.45,3.5,5.0,1.5,3.4,6.0,1.5,3.4,6.0,1.4,3.7,7.0,1669.76,1598.83
F1,13/01/01,Guingamp,Bordeaux,1,1,D,1,0,H,2.45,3.05,2.6,2.4,2.7,2.6,2.5,3.25,2.4,2.4,3.0,2.7,2.4,3.1,2.6,1681.38,1751.87
F1,13/01/01,Marseille,Toulouse,1,1,D,0,0,D,1.5,3.2,6.0,1.55,3.2,4.8,1.5,3.4,6.0,1.5,3.4,6.0,1.5,3.4,6.0,1656.18,1581.56
F1,13/01/01,Metz,Rennes,2,2,D,1,1,D,2.35,3.0,2.75,2.2,2.7,2.9,2.37,3.2,2.6,2.4,3.0,2.7,2.35,2.9,2.8,1627.32,1681.64
F1,13/01/01,Monaco,Sedan,1,0,H,1,0,H,1.85,3.2,3.7,1.7,3.1,3.8,2.0,3.2,3.2,1.83,3.2,3.75,1.83,3.2,3.75,1686.85,1704.2
F1,13/01/01,Nantes,Auxerre,1,1,D,0,1,A,1.6,3.3,4.8,1.65,3.1,4.0,1.5,3.4,6.0,1.62,3.25,5.0,1.57,3.25,5.5,1718.7,1641.59
F1,13/01/01,St Etienne,Paris SG,1,0,H,0,0,D,2.15,3.0,3.1,2.2,2.8,2.8,2.4,3.25,2.5,2.25,3.1,2.8,2.2,3.1,2.87,1649.21,1680.7
F1,13/01/01,Troyes,Lille,2,1,H,0,1,A,2.1,3.0,3.2,2.1,2.8,3.0,2.1,3.2,3.0,2.15,3.0,3.1,1.9,3.1,3.6,1663.37,1732.86
F1,26/01/01,Bordeaux,Marseille,3,0,H,2,0,H,1.62,3.4,4.85,1.6,3.0,4.5,,,,1.62,3.25,5.0,1.61,3.25,5.0,1752.93,1650.38
F1,27/01/01,Auxerre,Guingamp,1,1,D,0,0,D,1.92,3.05,3.65,1.85,2.9,3.4,2.0,3.2,3.2,1.91,3.1,3.6,1.9,3.0,3.75,1647.46,1680.32
F1,27/01/01,Lille,St Etienne,4,1,H,3,1,H,1.62,3.25,5.1,1.7,3.0,4.0,1.61,3.25,5.0,1.67,3.2,4.75,1.65,3.1,5.0,1721.45,1659.28
F1,27/01/01,Lyon,Nantes,3,1,H,1,0,H,1.97,3.1,3.45,2.0,2.7,3.2,2.0,3.2,3.2,1.91,3.1,3.6,1.9,3.1,3.6,1742.97,1712.83
F1,27/01/01,Paris SG,Lens,1,0,H,1,0,H,1.6,3.3,5.2,1.6,3.0,4.5,1.73,3.2,4.33,1.67,3.25,4.6,1.72,3.2,4.33,1670.63,1686.86
F1,27/01/01,Rennes,Bastia,1,2,A,0,0,D,1.85,3.1,3.85,1.8,2.9,3.6,1.8,3.25,3.75,1.9,3.1,3.6,1.75,3.2,4.2,1683.27,1676.56
F1,27/01/01,Sedan,Metz,0,0,D,0,0,D,1.57,3.35,5.4,1.6,3.0,4.5,1.61,3.25,5.0,1.57,3.25,5.5,1.6,3.2,5.25,1694.62,1625.69
F1,27/01/01,Strasbourg,Troyes,3,3,D,1,1,D,2.35,2.95,2.8,2.3,2.8,2.6,2.4,3.25,2.5,2.38,3.1,2.63,2.4,3.1,2.6,1592.03,1674.78
F1,27/01/01,Toulouse,Monaco,2,1,H,1,1,D,2.67,2.9,2.45,2.45,2.8,2.45,2.5,3.25,2.4,2.5,3.1,2.5,2.4,3.1,2.6,1587.36,1696.43
F1,03/02/01,Bastia,Sedan,0,1,A,0,1,A,1.67,3.2,4.6,1.7,3.0,4.0,1.73,3.4,4.0,1.7,3.2,4.5,1.65,3.35,4.5,1692.78,1688.98
F1,03/02/01,Guingamp,Lyon,2,3,A,1,2,A,2.4,2.9,2.8,2.4,2.6,2.7,2.5,3.0,2.6,2.4,2.88,2.75,2.37,3.0,2.7,1682.71,1751.0
F1,03/02/01,Marseille,Auxerre,0,1,A,0,1,A,1.8,3.2,3.8,1.9,2.8,3.3,1.8,3.25,3.75,1.83,3.2,3.75,1.75,3.25,4.0,1644.44,1645.07
F1,03/02/01,Monaco,Metz,6,1,H,3,1,H,1.6,3.3,5.25,1.75,3.0,3.8,1.73,3.2,4.33,1.62,3.3,5.0,1.61,3.1,5.5,1683.6,1631.33
F1,03/02/01,Nantes,Paris SG,1,0,H,0,0,D,1.97,3.0,3.6,2.0,2.7,3.2,1.8,3.25,3.75,1.9,3.1,3.6,1.83,3.2,3.75,1704.8,1680.17
F1,03/02/01,St Etienne,Strasbourg,3,3,D,2,1,H,1.62,3.3,5.0,1.6,3.2,4.2,1.57,3.5,5.0,1.62,3.3,5.0,1.6,3.4,4.8,1652.22,1591.41
F1,03/02/01,Toulouse,Bordeaux,1,1,D,1,0,H,2.9,2.9,2.32,2.9,2.7,2.2,3.0,3.2,2.1,2.7,3.0,2.38,2.62,3.1,2.37,1600.19,1758.87
F1,04/02/01,Lens,Lille,0,1,A,0,0,D,2.1,2.9,3.35,2.0,2.6,3.4,2.37,3.2,2.6,2.05,2.9,3.4,2.1,3.1,3.1,1677.32,1728.51
F1,06/02/01,Lyon,Marseille,1,1,D,0,0,D,1.57,3.4,5.3,1.55,3.2,4.8,1.57,3.5,5.0,1.55,3.3,5.25,1.55,3.35,5.5,1764.64,1628.46
F1,06/02/01,Rennes,St Etienne,3,0,H,3,0,H,1.75,3.3,4.0,1.8,2.9,3.6,1.73,3.2,4.33,1.75,3.2,4.2,1.75,3.2,4.2,1667.05,1646.81
F1,07/02/01,Auxerre,Toulouse,2,0,H,0,0,D,1.6,3.35,5.2,1.55,3.2,4.8,1.67,3.25,4.5,1.62,3.25,5.0,1.65,3.3,4.6,1661.05,1602.28
F1,07/02/01,Bordeaux,Monaco,2,1,H,1,1,D,1.8,3.2,3.9,1.75,3.1,3.6,1.8,3.25,3.75,1.75,3.3,4.0,1.75,3.0,4.5,1756.78,1690.95
F1,07/02/01,Lille,Nantes,1,1,D,0,1,A,2.1,3.0,3.2,2.1,2.7,3.1,2.2,3.25,2.75,2.1,3.2,3.0,2.15,2.9,3.2,1742.75,1713.0
F1,07/02/01,Metz,Bastia,3,2,H,2,1,H,2.15,3.1,2.9,2.1,2.7,3.1,2.4,3.25,2.5,2.3,3.0,2.8,2.35,2.8,2.9,1623.98,1676.65
F1,07/02/01,Paris SG,Guingamp,1,3,A,1,2,A,1.6,3.25,5.25,1.6,3.0,4.5,1.67,3.25,4.5,1.6,3.3,5.0,1.6,3.25,5.25,1671.97,1669.07
F1,07/02/01,Sedan,Troyes,2,1,H,0,1,A,1.75,3.2,4.2,1.75,3.0,3.8,1.83,3.2,3.75,1.75,3.25,4.0,1.75,3.2,4.2,1705.11,1675.4
F1,07/02/01,Strasbourg,Lens,1,0,H,0,0,D,2.25,2.95,2.85,2.3,2.8,2.6,2.4,3.25,2.5,2.3,2.9,2.9,2.35,3.0,2.75,1596.82,1663.08
F1,17/02/01,Guingamp,Lille,0,1,A,0,1,A,2.22,2.95,3.0,2.2,2.7,2.9,,,,2.2,3.0,3.0,2.0,3.1,3.3,1685.17,1738.29
F1,17/02/01,Lens,Rennes,1,2,A,0,0,D,2.05,3.0,3.4,2.1,2.7,3.1,,,,2.1,3.1,3.1,2.05,3.1,3.2,1651.79,1675.39
F1,17/02/01,Marseille,Paris SG,1,0,H,0,0,D,2.12,3.0,3.15,2.1,2.8,3.0,,,,2.05,3.0,3.25,2.1,3.0,3.2,1635.85,1655.87
F1,17/02/01,Monaco,Bastia,2,1,H,2,0,H,1.77,3.1,4.2,1.65,3.2,3.9,,,,1.73,3.2,4.33,1.8,3.1,4.0,1684.0,1665.84
F1,17/02/01,St Etienne,Sedan,0,2,A,0,0,D,2.17,3.0,3.05,2.0,2.7,3.2,,,,2.2,3.0,3.0,2.15,3.0,3.1,1638.47,1713.15
F1,17/02/01,Toulouse,Lyon,1,1,D,0,1,A,2.85,3.0,2.27,2.5,2.7,2.5,,,,2.7,3.0,2.4,2.8,2.87,2.37,1595.13,1757.25
F1,17/02/01,Troyes,Metz,3,2,H,2,1,H,1.7,3.25,4.4,1.7,3.1,3.8,,,,1.7,3.25,4.33,1.7,3.3,4.3,1667.36,1634.79
F1,18/02/01,Bordeaux,Auxerre,1,0,H,1,0,H,1.67,3.25,4.6,1.75,3.1,3.6,,,,1.7,3.25,4.33,1.72,3.2,4.33,1763.73,1668.2
F1,18/02/01,Nantes,Strasbourg,1,0,H,0,0,D,1.42,3.65,6.75,1.4,3.6,5.5,,,,1.4,3.75,7.0,1.44,3.4,7.0,1717.46,1608.11
F1,23/02/01,Troyes,Rennes,3,1,H,1,0,H,2.0,3.05,3.4,2.0,2.7,3.2,,,,2.05,3.0,3.3,,,,1675.31,1690.6
F1,03/03/01,Auxerre,Monaco,1,0,H,1,0,H,2.2,3.0,3.0,2.0,2.7,3.2,,,,2.2,3.0,3.0,2.1,3.2,3.0,1662.08,1692.41
F1,03/03/01,Bastia,Troyes,2,2,D,2,2,D,1.86,3.1,3.84,1.75,2.9,3.8,,,,1.83,3.0,4.0,1.72,3.2,4.3,1657.43,1684.82
F1,03/03/01,Lille,Marseille,1,0,H,1,0,H,1.73,3.2,4.35,1.6,3.2,4.2,,,,1.7,3.25,4.33,1.72,3.4,4.0,1752.47,1645.52
F1,03/03/01,Lyon,Bordeaux,2,1,H,0,1,A,2.1,2.9,3.35,2.1,2.7,3.1,,,,2.0,3.0,3.4,1.9,3.0,3.75,1755.04,1769.85
F1,03/03/01,Metz,St Etienne,3,0,H,1,0,H,1.88,3.2,3.65,1.9,2.8,3.3,,,,1.83,3.2,3.75,1.8,3.2,3.9,1626.84,1625.06
F1,03/03/01,Paris SG,Toulouse,3,0,H,0,0,D,1.52,3.45,5.85,1.5,3.4,4.7,,,,1.57,3.4,5.2,1.55,3.5,5.2,1646.2,1597.34
F1,03/03/01,Sedan,Lens,2,2,D,0,1,A,1.7,3.2,4.55,1.65,3.1,4.0,,,,1.62,3.4,4.75,1.6,3.3,4.75,1726.56,1636.58
F1,03/03/01,Strasbourg,Guingamp,0,1,A,0,0,D,2.45,2.95,2.67,2.3,2.7,2.7,,,,2.5,2.88,2.63,2.4,3.0,2.65,1602.35,1670.99
F1,04/03/01,Rennes,Nantes,0,2,A,0,0,D,2.37,3.0,2.75,2.3,2.8,2.6,,,,2.38,2.88,2.8,2.3,3.0,2.8,1681.09,1723.22
F1,17/03/01,Auxerre,Lyon,0,3,A,0,1,A,2.35,2.95,2.85,2.2,2.8,2.8,2.37,3.0,2.75,2.25,2.88,3.0,2.37,3.1,2.62,1672.11,1764.54
F1,17/03/01,Guingamp,Rennes,1,6,A,0,3,A,2.05,3.05,3.35,2.1,2.8,3.0,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.0,3.2,1684.62,1666.53
F1,17/03/01,Lens,Metz,1,1,D,1,1,D,1.8,3.1,4.2,1.8,2.9,3.6,1.83,3.2,3.75,1.83,3.2,3.75,1.8,3.2,3.7,1642.81,1635.78
F1,17/03/01,Marseille,Strasbourg,0,0,D,0,0,D,1.55,3.45,5.5,1.6,3.2,4.2,1.5,3.4,6.0,1.53,3.4,5.5,1.55,3.6,5.0,1639.69,1588.72
F1,17/03/01,Monaco,Troyes,4,3,H,2,1,H,1.75,3.25,4.2,1.7,3.1,3.8,1.73,3.2,4.33,1.73,3.2,4.33,1.72,3.2,4.33,1682.38,1687.39
F1,17/03/01,Nantes,Sedan,4,1,H,1,0,H,1.8,3.1,4.2,1.8,2.9,3.6,1.73,3.2,4.33,1.73,3.2,4.33,1.72,3.2,4.33,1737.78,1720.33
F1,17/03/01,St Etienne,Bastia,2,1,H,1,0,H,2.25,2.95,3.0,1.9,2.9,3.2,2.2,3.25,2.75,2.2,3.1,2.88,2.0,3.15,3.25,1616.12,1654.86
F1,17/03/01,Toulouse,Lille,0,2,A,0,1,A,2.75,2.9,2.45,2.5,2.7,2.5,2.75,3.2,2.25,2.63,3.1,2.38,2.6,3.1,2.4,1589.89,1758.3
F1,18/03/01,Bordeaux,Paris SG,2,0,H,1,0,H,1.8,3.15,4.1,1.8,2.9,3.6,1.73,3.4,4.0,1.75,3.2,4.2,1.72,3.4,4.0,1760.35,1653.65
F1,06/04/01,Lille,Bordeaux,2,2,D,0,1,A,2.12,2.95,3.3,2.2,2.8,2.8,,,,2.1,3.1,3.1,2.1,3.1,3.1,1768.37,1766.18
F1,07/04/01,Bastia,Lens,1,3,A,0,2,A,1.8,3.05,4.3,1.75,3.1,3.6,,,,1.8,3.1,4.0,1.8,3.1,4.0,1644.54,1639.08
F1,07/04/01,Lyon,Monaco,2,1,H,0,0,D,1.72,3.25,4.4,1.75,3.1,3.6,,,,1.73,3.2,4.2,1.61,3.3,5.0,1777.31,1691.55
F1,07/04/01,Metz,Nantes,1,2,A,1,1,D,2.78,2.8,2.5,2.5,2.7,2.5,,,,2.75,3.1,2.3,2.8,3.0,2.3,1639.51,1746.21
F1,07/04/01,Paris SG,Auxerre,3,0,H,1,0,H,1.72,3.2,4.5,1.75,3.1,3.6,,,,1.7,3.2,4.5,1.72,3.2,4.33,1647.82,1659.34
F1,07/04/01,Rennes,Marseille,2,0,H,0,0,D,1.87,3.05,3.95,1.75,3.1,3.6,,,,1.73,3.3,4.0,1.72,3.2,4.33,1683.12,1634.58
F1,07/04/01,Sedan,Guingamp,2,2,D,1,1,D,1.75,3.15,4.4,1.75,3.1,3.6,,,,1.7,3.25,4.33,1.66,3.3,4.5,1711.9,1668.03
F1,07/04/01,Strasbourg,Toulouse,1,0,H,1,0,H,1.95,3.0,3.7,2.0,2.9,3.0,,,,1.9,3.2,3.5,1.9,3.4,3.25,1593.83,1579.82
F1,07/04/01,Troyes,St Etienne,0,0,D,0,0,D,1.65,3.3,4.85,1.75,3.1,3.6,,,,1.67,3.25,4.5,1.72,3.2,4.33,1678.22,1626.44
F1,11/04/01,Strasbourg,Metz,0,1,A,0,0,D,2.15,3.0,3.15,2.2,2.8,2.8,,,,2.1,3.1,3.1,2.0,3.2,3.2,1602.37,1627.25
F1,14/04/01,Auxerre,Lille,1,1,D,1,1,D,2.5,2.9,2.7,2.2,2.9,2.7,2.5,3.2,2.5,2.5,3.1,2.5,2.5,3.1,2.5,1649.96,1764.8
F1,14/04/01,Bordeaux,Strasbourg,2,1,H,0,0,D,1.4,3.8,7.2,1.4,3.6,5.5,1.3,4.33,8.0,1.36,4.0,7.0,1.4,4.0,6.0,1769.75,1587.21
F1,14/04/01,Guingamp,Metz,1,3,A,1,0,H,1.88,3.15,3.7,2.0,2.8,3.1,1.91,3.2,3.5,1.91,3.2,3.5,1.9,3.25,3.4,1672.93,1642.41
F1,14/04/01,Marseille,Sedan,2,1,H,2,1,H,2.0,3.05,3.45,2.0,2.8,3.1,2.0,3.2,3.2,2.1,3.0,3.2,2.0,3.1,3.3,1627.12,1707.0
F1,14/04/01,Monaco,St Etienne,5,3,H,0,2,A,1.66,3.25,4.9,1.75,2.9,3.8,1.61,3.25,5.0,1.6,3.3,5.0,1.66,3.4,4.33,1685.16,1631.58
F1,14/04/01,Nantes,Bastia,1,0,H,1,0,H,1.43,3.7,6.75,1.4,3.6,5.5,1.33,4.0,8.0,1.44,3.6,6.5,1.4,3.75,7.0,1758.47,1628.36
F1,14/04/01,Toulouse,Rennes,2,0,H,1,0,H,2.55,2.85,2.7,2.4,2.9,2.4,2.5,3.2,2.5,2.4,3.2,2.5,2.5,3.1,2.5,1571.28,1690.58
F1,15/04/01,Lyon,Paris SG,2,0,H,1,0,H,1.7,3.25,4.55,1.7,3.1,3.8,1.61,3.25,5.0,1.62,3.3,5.0,1.57,3.5,5.0,1783.7,1657.2
F1,28/04/01,Bastia,Guingamp,2,0,H,1,0,H,2.0,3.0,3.45,1.9,2.9,3.2,1.91,3.2,3.5,2.0,3.0,3.4,2.0,3.1,3.3,1623.11,1655.94
F1,28/04/01,Lille,Lyon,1,2,A,1,1,D,2.3,2.95,2.85,2.3,2.7,2.7,2.37,3.2,2.6,2.38,3.0,2.7,2.37,3.3,2.5,1764.27,1789.04
F1,28/04/01,Metz,Marseille,1,0,H,0,0,D,2.3,2.5,3.6,1.9,2.6,3.5,2.25,2.75,3.2,2.1,2.75,3.4,2.2,2.5,3.7,1659.4,1638.9
F1,28/04/01,Paris SG,Monaco,1,1,D,0,0,D,1.8,3.15,4.0,1.8,3.0,3.5,1.8,3.25,3.75,1.83,3.2,3.75,1.8,3.3,3.75,1651.86,1692.47
F1,28/04/01,Rennes,Bordeaux,1,2,A,0,2,A,2.62,2.9,2.52,2.4,2.9,2.4,2.75,3.25,2.2,2.5,3.1,2.5,2.37,3.1,2.62,1677.39,1773.86
F1,28/04/01,Sedan,Toulouse,2,3,A,2,1,H,1.4,4.1,6.7,1.35,3.8,6.2,1.4,3.75,7.0,1.44,3.75,6.0,1.44,3.75,6.0,1695.22,1584.47
F1,28/04/01,St Etienne,Lens,1,1,D,0,1,A,2.1,2.95,3.25,2.0,2.9,3.0,2.2,3.25,2.75,1.91,3.1,3.6,1.8,3.3,3.75,1624.27,1655.26
F1,28/04/01,Strasbourg,Auxerre,1,0,H,1,0,H,2.65,3.0,2.4,2.9,2.9,2.1,2.5,3.2,2.5,2.6,3.2,2.3,2.7,3.1,2.3,1583.1,1650.49
F1,29/04/01,Troyes,Nantes,0,1,A,0,0,D,2.8,2.95,2.35,2.4,2.9,2.4,3.0,3.2,2.1,2.88,3.0,2.25,2.6,3.1,2.4,1673.08,1763.72
F1,04/05/01,Lens,Troyes,1,1,D,1,0,H,2.05,3.1,3.3,2.1,2.8,3.0,2.0,3.2,3.2,2.1,3.2,3.0,2.15,3.2,2.9,1657.71,1660.24
F1,12/05/01,Auxerre,Rennes,0,1,A,0,1,A,2.2,3.0,3.05,2.0,2.9,3.0,2.37,3.25,2.5,2.3,3.1,2.75,2.4,3.1,2.6,1639.16,1664.76
