Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
N1,17/12/00,Graafschap,Utrecht,0,3,A,0,2,A,2.45,3.0,2.65,2.2,3.0,2.6,2.4,3.2,2.5,2.5,3.2,2.35,1422.12,1527.45
N1,17/12/00,Groningen,Feyenoord,1,0,H,0,0,D,4.8,3.8,1.55,4.5,3.3,1.55,5.0,3.5,1.53,4.8,3.5,1.55,1483.45,1756.68
N1,17/12/00,Nijmegen,Roda JC,0,2,A,0,1,A,1.9,3.2,3.6,2.2,2.9,2.7,1.9,3.2,3.4,1.9,3.3,3.2,1522.1,1593.82
N1,17/12/00,Roosendaal,Heerenveen,0,3,A,0,1,A,2.7,3.3,2.2,2.8,3.0,2.1,2.5,3.2,2.38,2.6,3.25,2.25,1421.29,1589.17
N1,17/12/00,Waalwijk,Sparta,2,0,H,0,0,D,1.55,3.5,5.2,1.55,3.3,4.5,1.57,3.4,5.0,1.5,3.6,5.0,1520.45,1420.66
N1,20/12/00,Feyenoord,Vitesse,2,0,H,0,0,D,1.6,3.2,5.5,1.6,3.3,4.0,1.53,3.4,5.25,1.65,3.35,4.25,1738.42,1701.86
N1,20/12/00,Utrecht,Waalwijk,2,1,H,1,0,H,1.85,3.15,3.3,1.85,3.0,3.3,1.8,3.25,3.75,1.85,3.25,3.45,1539.76,1526.46
N1,20/12/00,Willem II,Nijmegen,2,0,H,1,0,H,1.91,3.0,4.0,2.1,2.9,2.9,2.1,3.1,3.0,1.9,3.15,3.4,1578.39,1508.58
N1,21/12/00,Groningen,Heerenveen,2,1,H,1,1,D,2.25,3.4,2.6,2.3,2.9,2.5,2.15,3.2,2.8,1.95,3.3,3.1,1501.71,1599.26
N1,21/12/00,PSV Eindhoven,For Sittard,1,1,D,1,0,H,1.1,8.0,15.0,1.15,5.5,11.0,1.13,6.0,12.0,1.1,6.8,12.0,1810.49,1427.99
N1,21/12/00,Roosendaal,Twente,2,2,D,0,0,D,3.1,3.5,1.9,3.3,3.0,1.85,3.25,3.1,2.0,3.1,3.3,1.95,1411.2,1572.1
N1,27/01/01,PSV Eindhoven,Roosendaal,6,0,H,3,0,H,1.17,5.5,11.0,1.15,5.5,11.0,1.17,5.25,11.0,1.15,5.5,12.0,1799.45,1413.37
N1,28/01/01,Feyenoord,NAC Breda,2,0,H,0,0,D,1.2,5.2,10.0,1.25,4.3,8.0,1.22,5.0,8.5,1.25,4.5,9.0,1746.25,1494.95
N1,31/01/01,For Sittard,Roda JC,1,0,H,1,0,H,3.4,3.35,1.85,3.2,3.1,1.85,3.6,3.25,1.83,3.3,3.4,1.85,1439.03,1607.34
N1,31/01/01,Heerenveen,Feyenoord,1,0,H,0,0,D,3.35,3.4,1.85,3.1,3.0,1.9,3.75,3.2,1.8,3.3,3.4,1.85,1586.85,1749.17
N1,31/01/01,Nijmegen,Roosendaal,2,3,A,0,1,A,1.4,3.8,6.3,1.4,3.6,5.5,1.4,3.6,7.0,1.4,3.6,7.0,1501.75,1411.93
N1,31/01/01,PSV Eindhoven,Groningen,3,0,H,2,0,H,1.2,5.0,9.4,1.2,4.7,9.0,1.2,5.0,10.0,1.2,5.0,9.5,1800.89,1514.12
N1,31/01/01,Vitesse,NAC Breda,2,4,A,1,3,A,1.37,3.9,6.75,1.3,4.0,7.0,1.36,3.9,7.0,1.4,3.6,7.0,1694.03,1492.03
N1,31/01/01,Willem II,Sparta,4,1,H,1,1,D,1.4,3.85,6.1,1.4,3.6,5.5,1.44,3.75,5.75,1.5,3.7,5.0,1585.22,1414.65
N1,01/02/01,Graafschap,Ajax,1,3,A,1,2,A,4.1,3.4,1.67,3.8,3.2,1.65,3.8,3.4,1.73,3.7,3.4,1.75,1409.81,1659.53
N1,03/02/01,Roosendaal,Waalwijk,0,3,A,0,1,A,2.75,3.1,2.25,2.9,3.0,2.0,2.75,3.2,2.2,2.6,3.3,2.25,1430.65,1517.9
N1,03/02/01,Twente,Willem II,3,1,H,2,0,H,2.1,3.2,2.9,2.1,3.0,2.8,2.2,3.25,2.7,2.2,3.4,2.6,1569.93,1589.57
N1,04/02/01,AZ Alkmaar,Feyenoord,0,3,A,0,1,A,3.65,3.2,1.8,3.9,3.2,1.65,3.6,3.25,1.83,3.4,3.5,1.8,1551.64,1734.45
N1,04/02/01,For Sittard,Graafschap,0,0,D,0,0,D,2.15,3.0,2.95,2.1,3.0,2.8,2.2,3.2,2.75,,,,1453.96,1402.39
N1,04/02/01,Sparta,PSV Eindhoven,0,1,A,0,1,A,5.7,3.6,1.45,5.5,3.6,1.4,5.5,3.8,1.44,5.5,3.75,1.45,1410.3,1803.33
N1,04/02/01,Vitesse,Nijmegen,2,2,D,1,1,D,1.51,3.4,5.4,1.35,3.8,6.2,1.5,3.6,5.25,1.5,3.75,5.0,1672.77,1483.03
N1,09/02/01,Graafschap,Sparta,2,1,H,1,0,H,1.9,3.2,3.4,1.85,3.0,3.3,1.9,3.4,3.25,1.85,3.5,3.2,1407.52,1406.4
N1,10/02/01,PSV Eindhoven,AZ Alkmaar,3,0,H,2,0,H,1.2,4.9,10.0,1.2,4.7,9.0,1.22,5.0,9.0,1.2,5.2,9.0,1807.23,1542.06
N1,11/02/01,Ajax,Willem II,1,1,D,0,1,A,1.35,4.1,6.5,1.4,3.6,5.5,1.4,4.0,6.0,1.4,4.0,5.8,1666.95,1579.91
N1,11/02/01,Feyenoord,Groningen,1,0,H,0,0,D,1.17,5.3,10.5,1.15,5.5,11.0,1.2,5.0,10.0,1.2,5.3,8.5,1744.03,1511.68
N1,11/02/01,Waalwijk,Vitesse,3,0,H,1,0,H,2.4,3.0,2.6,2.35,3.0,2.35,2.4,3.3,2.4,2.35,3.3,2.45,1530.86,1664.24
N1,11/02/01,Roda JC,Roosendaal,2,1,H,2,0,H,1.3,4.4,7.2,1.25,4.3,8.0,1.36,4.0,6.75,1.35,4.2,6.3,1592.41,1417.69
N1,11/02/01,Utrecht,Nijmegen,1,1,D,0,0,D,1.95,3.2,3.25,1.9,2.9,3.2,1.8,3.4,3.6,1.7,3.25,4.0,1548.32,1491.56
N1,16/02/01,For Sittard,Ajax,0,3,A,0,2,A,4.35,3.4,1.64,4.5,3.3,1.55,4.33,3.5,1.62,3.9,3.6,1.65,1448.83,1660.8
N1,17/02/01,Heerenveen,Roda JC,0,0,D,0,0,D,2.17,3.0,2.95,2.2,2.9,2.7,2.25,3.5,2.5,2.25,3.4,2.5,1601.57,1596.67
N1,17/02/01,Roosendaal,AZ Alkmaar,2,3,A,2,1,H,2.62,3.1,2.35,2.7,2.9,2.2,2.5,3.25,2.38,2.5,3.3,2.3,1413.43,1539.34
N1,18/02/01,Groningen,Twente,2,0,H,0,0,D,2.15,2.95,3.05,2.3,2.9,2.5,2.1,3.25,2.88,2.1,3.4,2.75,1508.46,1579.59
N1,18/02/01,NAC Breda,PSV Eindhoven,1,2,A,0,0,D,4.15,3.3,1.7,4.0,3.3,1.6,4.33,3.5,1.62,,,,1513.29,1809.95
N1,18/02/01,Sparta,Waalwijk,2,2,D,0,0,D,2.7,3.0,2.32,2.4,3.0,2.3,2.6,3.4,2.2,2.55,3.4,2.2,1397.44,1544.56
N1,18/02/01,Utrecht,Graafschap,3,1,H,1,1,D,1.53,3.4,5.4,1.5,3.4,4.7,1.53,3.6,5.0,1.5,3.7,5.0,1543.03,1416.48
N1,21/02/01,NAC Breda,Twente,0,0,D,0,0,D,2.0,3.2,3.1,2.1,3.0,2.8,1.95,3.4,3.1,1.95,3.45,3.0,1507.2,1568.13
N1,23/02/01,Nijmegen,Sparta,0,3,A,0,2,A,1.48,3.6,5.7,1.55,3.3,4.5,1.57,3.5,4.75,1.6,3.5,4.4,1496.85,1399.12
N1,23/02/01,Willem II,Heerenveen,1,6,A,1,3,A,1.72,3.4,3.9,1.65,3.2,3.9,1.7,3.4,4.0,1.65,3.5,4.0,1586.06,1597.91
N1,24/02/01,AZ Alkmaar,Roda JC,2,4,A,0,3,A,2.45,3.0,2.55,2.3,3.0,2.4,2.3,3.5,2.4,2.3,3.4,2.45,1550.91,1600.33
N1,24/02/01,Waalwijk,For Sittard,1,0,H,1,0,H,1.42,3.6,6.7,1.4,3.6,5.5,1.4,3.75,6.5,1.4,4.0,5.8,1542.88,1440.22
N1,24/02/01,Twente,Vitesse,2,1,H,1,0,H,2.48,2.9,2.57,2.35,3.0,2.35,2.3,3.4,2.5,2.3,3.4,2.45,1569.53,1650.54
N1,25/02/01,Ajax,Utrecht,2,0,H,2,0,H,1.35,4.0,7.2,1.35,3.8,6.2,1.4,3.75,6.75,1.4,4.0,5.8,1669.41,1548.37
N1,25/02/01,Feyenoord,PSV Eindhoven,1,2,A,0,1,A,2.2,3.0,2.75,2.2,2.9,2.7,2.2,3.25,2.75,2.2,3.25,2.75,1747.25,1816.04
N1,25/02/01,Groningen,NAC Breda,0,0,D,0,0,D,2.12,3.2,2.85,1.9,3.0,3.1,1.91,3.4,3.2,1.9,3.4,3.15,1519.92,1505.8
N1,02/03/01,Heerenveen,Groningen,0,0,D,0,0,D,1.75,3.3,4.1,1.6,3.2,4.2,1.67,3.4,4.2,1.6,3.5,4.4,1613.52,1515.96
N1,02/03/01,Waalwijk,NAC Breda,0,0,D,0,0,D,1.7,3.4,4.2,1.7,3.1,3.8,1.62,3.5,4.33,1.6,3.55,4.3,1548.82,1509.76
N1,03/03/01,PSV Eindhoven,Roda JC,0,0,D,0,0,D,1.35,4.1,7.2,1.25,4.3,8.0,1.36,3.8,7.0,1.3,4.25,7.5,1829.66,1614.64
N1,03/03/01,Willem II,Graafschap,6,0,H,3,0,H,1.47,3.7,5.8,1.45,3.5,5.0,1.4,3.75,6.5,1.4,4.0,5.8,1570.45,1411.14
N1,04/03/01,Nijmegen,AZ Alkmaar,1,1,D,0,1,A,1.95,3.2,3.4,1.8,3.0,3.5,1.9,3.4,3.2,1.85,3.4,3.3,1477.92,1536.6
N1,04/03/01,Roosendaal,Ajax,1,3,A,1,1,D,5.75,3.8,1.45,6.2,3.8,1.35,5.5,3.8,1.44,5.0,4.0,1.45,1401.86,1674.88
N1,04/03/01,Sparta,Twente,5,1,H,2,1,H,2.55,3.0,2.5,2.7,2.9,2.2,2.38,3.25,2.5,2.2,3.3,2.65,1418.05,1581.35
N1,04/03/01,Utrecht,For Sittard,1,0,H,1,0,H,1.42,3.9,6.2,1.45,3.5,5.0,1.4,3.75,6.5,1.4,4.0,5.8,1542.9,1434.28
N1,04/03/01,Vitesse,Feyenoord,0,0,D,0,0,D,2.65,3.1,2.35,2.35,3.0,2.35,2.6,3.25,2.25,2.62,3.4,2.2,1638.72,1733.63
N1,09/03/01,Graafschap,Heerenveen,0,1,A,0,0,D,2.55,3.1,2.45,2.5,2.9,2.3,2.5,3.2,2.38,2.4,3.4,2.35,1406.55,1607.09
N1,09/03/01,Roda JC,NAC Breda,1,0,H,0,0,D,1.6,3.5,4.75,1.5,3.4,4.7,1.62,3.4,4.5,1.6,3.5,4.4,1623.63,1514.51
N1,10/03/01,AZ Alkmaar,Waalwijk,1,3,A,0,0,D,2.32,3.1,2.7,2.0,2.9,3.0,2.38,3.2,2.5,2.3,3.3,2.5,1538.08,1544.07
N1,10/03/01,For Sittard,Roosendaal,2,1,H,0,0,D,1.85,3.2,3.7,1.65,3.2,3.8,1.91,3.4,3.2,1.9,3.4,3.15,1428.5,1395.12
N1,10/03/01,Twente,Nijmegen,1,1,D,1,0,H,1.85,3.0,4.0,1.65,3.2,3.8,1.75,3.5,3.6,1.7,3.5,3.8,1566.6,1476.44
N1,11/03/01,Groningen,Ajax,3,3,D,2,3,A,3.85,3.2,1.8,3.6,3.1,1.75,3.75,3.5,1.73,3.55,3.5,1.75,1522.39,1681.62
N1,11/03/01,Utrecht,Vitesse,0,0,D,0,0,D,2.28,3.1,2.8,2.35,3.0,2.35,2.1,3.4,2.75,2.05,3.4,2.8,1548.68,1638.54
N1,11/03/01,Willem II,Feyenoord,3,1,H,2,0,H,3.15,3.05,2.1,3.0,2.9,2.0,3.4,3.4,1.83,2.87,3.3,2.1,1575.04,1733.81
N1,16/03/01,Roosendaal,Vitesse,0,3,A,0,1,A,3.6,3.3,1.85,3.5,3.0,1.8,3.4,3.3,1.85,3.45,3.4,1.8,1387.2,1638.9
N1,17/03/01,AZ Alkmaar,For Sittard,0,2,A,0,1,A,1.58,3.55,4.8,1.65,3.2,3.9,1.57,3.5,4.75,1.55,3.65,4.5,1522.28,1436.42
N1,17/03/01,NAC Breda,Heerenveen,2,2,D,1,1,D,2.15,3.15,2.95,2.3,2.9,2.5,2.2,3.1,2.8,2.1,3.25,2.8,1508.74,1616.07
N1,17/03/01,Roda JC,Graafschap,3,1,H,2,0,H,1.32,4.2,7.0,1.35,3.8,6.2,1.33,4.0,7.5,1.3,4.5,6.8,1629.4,1397.57
N1,18/03/01,Ajax,Sparta,9,0,H,5,0,H,1.27,4.65,8.3,1.2,4.7,9.0,1.29,4.5,7.5,1.35,4.2,6.3,1679.51,1432.8
N1,18/03/01,Feyenoord,Twente,5,1,H,2,1,H,1.3,4.5,7.5,1.25,4.3,8.0,1.3,4.33,7.25,1.3,4.3,7.25,1719.22,1560.37
N1,18/03/01,Nijmegen,Groningen,1,0,H,1,0,H,1.92,3.15,3.5,1.9,2.9,3.2,1.91,3.4,3.2,2.05,3.15,3.0,1482.67,1524.5
N1,18/03/01,PSV Eindhoven,Utrecht,5,1,H,3,0,H,1.28,4.6,8.0,1.2,4.7,9.0,1.25,4.75,8.0,1.3,4.5,6.8,1820.67,1548.32
N1,18/03/01,Waalwijk,Willem II,3,2,H,1,1,D,1.95,3.15,3.4,2.0,2.9,3.0,1.85,3.4,3.3,1.9,3.35,3.2,1559.87,1589.63
N1,31/03/01,AZ Alkmaar,Graafschap,0,1,A,0,0,D,1.65,3.45,4.4,1.65,3.2,3.9,1.67,3.4,4.2,1.65,3.55,4.0,1503.67,1394.35
N1,31/03/01,Heerenveen,Roosendaal,2,0,H,1,0,H,1.4,4.0,6.5,1.25,4.3,8.0,1.33,4.0,7.5,1.35,3.9,7.0,1615.81,1379.84
N1,31/03/01,NAC Breda,For Sittard,1,0,H,0,0,D,1.7,3.3,4.3,1.65,3.2,3.9,1.67,3.4,4.2,1.75,3.4,3.7,1509.0,1455.03
N1,31/03/01,PSV Eindhoven,Twente,2,1,H,0,0,D,1.25,4.75,8.8,1.2,4.7,9.0,1.25,4.75,8.0,1.2,5.3,8.5,1823.29,1555.77
N1,31/03/01,Willem II,Roda JC,1,1,D,0,0,D,2.2,3.1,2.9,2.1,2.9,2.9,2.1,3.3,2.8,2.15,3.3,2.7,1579.62,1632.62
N1,01/04/01,Groningen,Vitesse,0,1,A,0,0,D,2.5,3.2,2.4,2.9,2.9,2.1,2.4,3.3,2.4,2.4,3.25,2.4,1514.07,1646.26
N1,01/04/01,Nijmegen,Ajax,1,0,H,0,0,D,3.55,3.3,1.85,3.3,3.0,1.85,3.75,3.4,1.75,3.6,3.3,1.8,1493.1,1682.5
N1,01/04/01,Waalwijk,Feyenoord,2,0,H,1,0,H,3.05,3.2,2.1,2.7,2.9,2.2,3.0,3.1,2.1,2.65,3.25,2.2,1569.88,1723.82
N1,01/04/01,Sparta,Utrecht,0,1,A,0,1,A,2.4,3.25,2.5,2.3,3.0,2.4,2.1,3.4,2.75,2.1,3.3,2.8,1429.81,1545.7
N1,06/04/01,Utrecht,AZ Alkmaar,1,0,H,1,0,H,1.67,3.4,4.5,1.6,3.2,4.2,1.6,3.5,4.5,1.65,3.5,4.0,1557.63,1484.43
N1,07/04/01,Graafschap,Roosendaal,2,2,D,0,2,A,1.7,3.35,4.4,1.55,3.3,4.5,1.62,3.5,4.33,1.65,3.5,4.1,1413.59,1376.68
N1,07/04/01,Heerenveen,Nijmegen,5,0,H,2,0,H,1.9,3.2,3.6,1.9,2.9,3.2,1.9,3.2,3.4,1.75,3.15,4.0,1618.97,1508.75
N1,07/04/01,Twente,Waalwijk,1,1,D,1,0,H,2.37,3.1,2.7,2.3,2.9,2.5,2.38,3.2,2.5,2.35,3.15,2.55,1553.08,1584.31
N1,07/04/01,Vitesse,Willem II,1,2,A,1,2,A,1.65,3.35,4.65,1.7,3.1,3.8,1.7,3.4,4.0,1.7,3.35,4.0,1657.61,1577.94
N1,08/04/01,Ajax,PSV Eindhoven,0,1,A,0,0,D,2.5,3.15,2.45,2.2,2.9,2.7,2.38,3.2,2.5,2.37,3.3,2.5,1666.85,1825.98
N1,08/04/01,Groningen,Roda JC,1,3,A,1,2,A,2.55,3.25,2.4,3.0,2.9,2.0,2.75,3.2,2.2,2.65,3.3,2.2,1502.72,1634.3
N1,08/04/01,NAC Breda,Feyenoord,1,0,H,1,0,H,3.4,3.1,2.0,3.0,2.9,2.0,3.3,3.25,1.91,3.25,3.3,1.9,1516.3,1709.39
N1,08/04/01,Sparta,For Sittard,0,2,A,0,0,D,1.83,3.25,3.65,1.9,3.0,3.1,1.83,3.4,3.4,1.8,3.4,3.45,1417.88,1447.73
N1,13/04/01,For Sittard,Nijmegen,2,0,H,1,0,H,2.35,3.05,2.7,2.2,2.9,2.7,2.3,3.1,2.7,2.3,3.1,2.65,1462.72,1503.01
N1,14/04/01,AZ Alkmaar,Groningen,2,0,H,0,0,D,2.0,3.1,3.33,2.0,2.9,3.0,1.91,3.25,3.4,1.95,3.3,3.1,1477.69,1491.35
N1,14/04/01,Roosendaal,Sparta,1,3,A,1,2,A,2.35,3.15,2.65,2.3,3.0,2.4,2.38,3.25,2.5,2.35,3.35,2.4,1381.37,1402.89
N1,14/04/01,Waalwijk,Heerenveen,1,1,D,0,0,D,1.82,3.3,3.7,1.9,3.0,3.1,1.8,3.4,3.6,1.8,3.4,3.5,1586.75,1624.71
N1,15/04/01,Feyenoord,Graafschap,1,2,A,0,1,A,1.2,5.25,10.0,1.25,4.3,8.0,1.2,5.5,8.0,1.2,5.5,8.0,1693.62,1408.9
N1,15/04/01,Vitesse,PSV Eindhoven,0,0,D,0,0,D,3.25,3.2,2.0,2.8,3.0,2.1,3.25,3.4,1.91,3.1,3.5,1.9,1639.17,1836.37
N1,16/04/01,Roda JC,Ajax,1,1,D,0,0,D,2.45,3.1,2.53,2.2,3.0,2.6,2.5,3.25,2.4,2.4,3.25,2.4,1645.67,1656.46
N1,16/04/01,Twente,Utrecht,0,0,D,0,0,D,1.97,3.1,3.45,2.0,2.9,3.0,2.2,3.2,2.8,2.2,3.3,2.6,1550.64,1564.37
N1,16/04/01,Willem II,NAC Breda,1,3,A,0,0,D,1.7,3.4,4.15,1.6,3.2,4.2,1.67,3.4,4.33,1.7,3.4,3.9,1596.38,1532.07
N1,20/04/01,PSV Eindhoven,Waalwijk,3,1,H,1,0,H,1.36,4.0,7.25,1.4,3.6,5.5,1.33,4.0,7.5,1.35,4.0,6.8,1832.96,1584.54
N1,20/04/01,Utrecht,Willem II,1,0,H,1,0,H,2.0,3.15,3.3,2.0,2.9,3.0,1.85,3.2,3.5,1.85,3.35,3.35,1567.41,1578.37
N1,21/04/01,Graafschap,Twente,4,0,H,2,0,H,2.3,3.05,2.8,2.0,3.0,2.9,2.1,3.3,2.8,2.1,3.35,2.75,1431.44,1547.6
N1,21/04/01,Feyenoord,Nijmegen,3,0,H,2,0,H,1.32,4.25,7.5,1.4,3.6,5.5,1.36,3.8,7.0,1.35,4.0,6.8,1671.08,1492.64
N1,21/04/01,Groningen,Roosendaal,2,0,H,2,0,H,1.5,3.6,5.6,1.4,3.6,5.5,1.5,3.6,5.2,1.5,3.7,5.0,1481.89,1366.09
N1,21/04/01,Heerenveen,For Sittard,6,1,H,4,0,H,1.55,3.5,5.2,1.55,3.3,4.5,1.62,3.5,4.33,1.55,3.75,4.4,1626.92,1473.09
N1,21/04/01,NAC Breda,AZ Alkmaar,0,0,D,0,0,D,1.75,3.3,4.05,1.7,3.1,3.8,1.73,3.5,3.75,1.9,3.35,3.2,1550.08,1487.15
N1,21/04/01,Roda JC,Sparta,1,0,H,0,0,D,1.37,4.0,7.0,1.3,4.0,7.0,1.36,3.8,7.0,1.4,4.0,5.8,1642.53,1418.17
N1,27/04/01,Ajax,NAC Breda,1,0,H,0,0,D,1.31,4.3,7.65,1.25,4.3,8.0,1.33,4.0,7.5,1.35,3.8,7.5,1659.6,1544.61
N1,28/04/01,For Sittard,Groningen,1,1,D,0,0,D,1.95,3.2,3.35,1.9,3.0,3.1,1.8,3.4,3.5,1.85,3.45,3.3,1468.38,1487.49
N1,28/04/01,Sparta,Heerenveen,1,3,A,1,2,A,2.5,3.2,2.4,2.8,3.0,2.1,2.4,3.2,2.5,2.35,3.3,2.45,1414.82,1631.63
N1,28/04/01,Twente,AZ Alkmaar,1,0,H,0,0,D,1.82,3.3,3.7,1.9,3.0,3.1,1.83,3.4,3.5,1.9,3.4,3.15,1534.52,1492.62
N1,28/04/01,Vitesse,Graafschap,2,1,H,1,0,H,1.42,3.75,6.5,1.35,3.8,6.2,1.5,3.6,5.5,1.55,3.6,4.75,1642.58,1444.52
N1,28/04/01,Willem II,PSV Eindhoven,1,1,D,1,1,D,3.55,3.25,1.85,3.3,3.0,1.85,3.5,3.4,1.83,3.7,3.4,1.75,1569.01,1835.93
N1,29/04/01,Nijmegen,Waalwijk,5,1,H,2,0,H,2.42,3.0,2.65,2.4,2.9,2.4,2.5,3.2,2.4,2.4,3.3,2.4,1488.45,1581.57
N1,29/04/01,Roosendaal,Utrecht,1,2,A,0,1,A,3.7,3.3,1.8,3.6,3.2,1.7,4.0,3.5,1.67,4.0,3.55,1.65,1360.49,1576.77
N1,29/04/01,Roda JC,Feyenoord,1,0,H,0,0,D,2.45,3.2,2.55,2.2,3.0,2.6,2.4,3.2,2.5,2.4,3.25,2.5,1645.88,1675.27
N1,02/05/01,Heerenveen,Utrecht,1,2,A,1,1,D,1.82,3.3,3.7,1.75,3.1,3.6,1.83,3.4,3.5,1.9,3.4,3.15,1640.08,1585.24
N1,03/05/01,Waalwijk,Ajax,2,2,D,2,1,H,2.65,3.25,2.3,2.35,3.0,2.35,2.8,3.2,2.2,2.5,3.3,2.3,1569.32,1665.22
N1,05/05/01,AZ Alkmaar,Willem II,2,3,A,1,2,A,2.11,3.2,2.9,2.0,3.0,2.9,2.05,3.25,3.0,2.05,3.4,2.8,1484.96,1574.59
N1,05/05/01,Twente,Roosendaal,4,1,H,3,1,H,1.35,4.1,7.25,1.35,3.8,6.2,1.33,4.2,7.5,1.3,4.25,7.5,1542.18,1352.02
N1,05/05/01,Vitesse,Roda JC,1,1,D,0,0,D,2.1,3.1,3.1,2.2,3.0,2.6,2.1,3.2,3.0,2.05,3.3,2.9,1646.39,1655.87
N1,06/05/01,Graafschap,Nijmegen,2,1,H,0,1,A,1.85,3.25,3.6,1.85,3.0,3.3,1.8,3.4,3.6,1.85,3.35,3.35,1440.71,1500.7
N1,06/05/01,Feyenoord,For Sittard,2,3,A,0,2,A,1.25,4.6,9.0,1.3,4.0,7.0,1.3,4.5,7.5,1.35,4.0,7.0,1665.28,1465.52
N1,06/05/01,Groningen,Sparta,1,1,D,0,1,A,1.75,3.25,4.1,1.75,3.1,3.6,1.75,3.4,3.8,1.75,3.35,3.7,1490.35,1406.37
N1,06/05/01,NAC Breda,Utrecht,0,0,D,0,0,D,2.3,3.15,2.65,2.2,3.0,2.6,2.38,3.25,2.5,2.45,3.3,2.35,1538.99,1602.97
N1,06/05/01,PSV Eindhoven,Heerenveen,3,0,H,1,0,H,1.38,4.0,6.75,1.4,3.6,5.5,1.44,3.6,6.5,1.4,3.9,6.0,1830.35,1622.35
N1,11/05/01,For Sittard,Twente,0,2,A,0,1,A,1.8,3.45,3.65,1.75,3.2,3.4,1.67,3.5,4.0,1.75,3.45,3.62,1486.74,1546.14
N1,11/05/01,Roosendaal,PSV Eindhoven,1,2,A,1,1,D,6.5,3.9,1.4,6.2,3.8,1.35,5.5,3.75,1.44,6.0,3.9,1.4,1348.06,1833.98
N1,12/05/01,Graafschap,Waalwijk,0,1,A,0,0,D,2.37,3.2,2.6,2.2,3.0,2.6,2.2,3.3,2.6,2.2,3.35,2.6,1451.78,1569.17
N1,12/05/01,Heerenveen,Vitesse,0,0,D,0,0,D,2.35,3.2,2.65,2.3,2.9,2.5,2.4,3.3,2.4,2.35,3.2,2.5,1618.72,1643.21
N1,12/05/01,Willem II,Groningen,3,0,H,1,0,H,1.7,3.5,3.9,1.6,3.3,4.0,1.7,3.5,3.75,1.7,3.4,3.9,1587.46,1484.29
N1,13/05/01,Ajax,Feyenoord,3,4,A,2,1,H,1.87,3.15,3.6,1.75,3.1,3.6,1.85,3.3,3.5,1.8,3.25,3.8,1665.37,1644.06
N1,13/05/01,Nijmegen,NAC Breda,0,2,A,0,1,A,2.1,3.1,3.05,2.0,2.9,3.0,1.91,3.25,3.25,1.95,3.2,3.2,1489.63,1537.7
N1,13/05/01,Sparta,AZ Alkmaar,0,3,A,0,0,D,2.2,3.2,2.8,2.0,3.0,2.9,2.0,3.3,3.0,2.15,3.6,2.55,1412.43,1472.09
N1,13/05/01,Utrecht,Roda JC,3,0,H,1,0,H,2.27,3.1,2.77,2.3,2.9,2.5,2.2,3.2,2.75,2.2,3.2,2.7,1604.26,1659.05
N1,17/05/01,Ajax,Vitesse,1,2,A,0,1,A,1.55,3.55,4.85,1.6,3.2,4.2,1.57,3.5,4.8,1.65,3.4,4.2,1648.67,1645.88
N1,20/05/01,AZ Alkmaar,Heerenveen,2,2,D,0,1,A,2.3,3.1,2.68,2.2,3.0,2.6,2.3,3.3,2.5,2.3,3.3,2.5,1486.03,1616.05
N1,20/05/01,Feyenoord,Utrecht,2,2,D,1,1,D,1.55,3.6,5.0,1.6,3.4,3.8,1.7,3.6,3.8,1.8,3.35,3.5,1660.76,1615.14
N1,20/05/01,Groningen,Waalwijk,1,2,A,1,2,A,2.45,3.1,2.55,2.3,3.0,2.4,2.5,3.3,2.3,2.6,3.25,2.25,1478.37,1581.04
N1,20/05/01,NAC Breda,Sparta,2,0,H,1,0,H,1.63,3.5,4.45,1.55,3.3,4.5,1.62,3.6,4.2,1.65,3.5,4.1,1552.05,1398.49
N1,20/05/01,PSV Eindhoven,Graafschap,3,2,H,2,2,D,1.32,4.4,7.6,1.3,4.0,7.0,1.4,4.2,5.5,1.4,4.0,5.75,1836.43,1439.91
N1,20/05/01,Roda JC,Nijmegen,4,1,H,0,0,D,1.25,4.6,7.7,1.25,4.3,8.0,1.29,4.33,8.0,1.25,4.75,8.0,1648.17,1475.28
N1,20/05/01,Twente,Ajax,1,3,A,1,1,D,3.55,3.4,1.8,3.3,3.2,1.8,,,,3.3,3.4,1.85,1560.09,1632.58
N1,20/05/01,Vitesse,For Sittard,3,0,H,1,0,H,1.52,3.85,4.9,1.35,3.8,6.2,,,,1.5,3.8,4.8,1661.97,1472.79
N1,20/05/01,Willem II,Roosendaal,3,0,H,2,0,H,1.3,4.45,7.3,1.2,4.7,9.0,1.25,4.75,8.0,1.25,4.8,7.5,1593.38,1345.61
N1,27/05/01,Ajax,AZ Alkmaar,5,1,H,2,1,H,1.17,5.4,11.1,1.15,5.5,11.0,1.17,6.0,9.0,1.15,6.0,9.5,1646.07,1487.11
N1,27/05/01,Heerenveen,Twente,1,1,D,0,0,D,1.7,3.4,3.9,1.65,3.2,3.8,1.7,3.4,4.0,1.65,3.5,4.0,1614.97,1546.6
N1,27/05/01,Nijmegen,PSV Eindhoven,2,4,A,1,2,A,3.65,3.25,1.83,3.4,3.1,1.8,,,,3.35,3.5,1.8,1470.98,1837.79
