Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
SP1,10/12/00,Barcelona,Espanol,4,2,H,2,0,H,1.47,3.45,6.55,1.55,3.3,4.5,1.44,3.75,6.0,1.44,3.6,6.5,1.44,3.5,7.0,1736.83,1674.22
SP1,10/12/00,La Coruna,Vallecano,1,1,D,1,0,H,1.45,3.55,6.6,1.5,3.4,4.7,1.36,3.75,8.0,1.44,3.5,7.0,1.44,3.5,7.0,1783.84,1676.84
SP1,10/12/00,Malaga,Valladolid,3,1,H,1,0,H,1.95,3.15,3.45,1.9,2.8,3.3,1.73,3.2,4.33,1.8,3.1,4.0,1.9,3.2,3.5,1646.14,1676.15
SP1,10/12/00,Mallorca,Osasuna,1,1,D,0,1,A,1.45,3.6,6.6,1.45,3.5,5.0,1.36,3.75,8.0,1.4,3.75,7.0,,,,1708.98,1571.97
SP1,10/12/00,Real Madrid,Celta,3,0,H,2,0,H,1.4,3.8,7.0,1.4,3.6,5.5,1.36,4.0,7.0,1.4,3.75,7.0,1.36,3.75,8.0,1771.36,1671.89
SP1,10/12/00,Santander,Alaves,2,1,H,0,0,D,2.4,3.0,2.7,2.3,2.7,2.7,2.5,2.87,2.62,2.4,3.0,2.63,2.4,3.1,2.6,1602.18,1706.11
SP1,16/12/00,Alaves,La Coruna,3,1,H,2,1,H,2.5,2.9,2.7,2.4,2.9,2.4,2.6,3.2,2.37,2.5,3.1,2.5,2.62,3.1,2.37,1693.47,1777.16
SP1,16/12/00,Espanol,Real Madrid,1,2,A,1,2,A,3.1,2.9,2.2,3.0,2.9,2.0,3.0,3.2,2.1,3.25,3.2,2.0,3.0,3.2,2.1,1667.18,1777.38
SP1,16/12/00,Sociedad,Villarreal,0,2,A,0,1,A,2.15,2.9,3.2,1.85,3.0,3.3,2.1,3.2,3.0,2.1,3.1,3.1,2.1,3.2,2.95,1632.24,1640.09
SP1,16/12/00,Vallecano,Barcelona,2,2,D,1,1,D,2.8,3.1,2.3,2.35,3.0,2.35,2.75,3.2,2.25,2.8,3.1,2.25,2.62,3.1,2.37,1683.52,1743.87
SP1,16/12/00,Zaragoza,Las Palmas,3,1,H,0,0,D,1.75,3.2,4.0,1.6,3.2,4.2,1.8,3.25,3.75,1.62,3.3,5.0,1.66,3.3,4.5,1711.21,1649.47
SP1,17/12/00,Celta,Mallorca,2,2,D,1,1,D,1.9,3.0,3.8,1.8,3.0,3.5,2.0,3.0,3.4,1.91,3.2,3.5,1.9,3.25,3.4,1665.87,1701.57
SP1,17/12/00,Osasuna,Numancia,2,0,H,0,0,D,2.1,2.9,3.4,2.0,2.7,3.2,2.0,3.2,3.2,2.05,3.0,3.3,,,,1579.38,1599.27
SP1,17/12/00,Oviedo,Santander,1,0,H,1,0,H,1.65,3.25,4.8,1.7,3.1,3.8,1.61,3.25,5.0,1.62,3.25,5.0,1.66,3.3,4.5,1643.02,1614.82
SP1,17/12/00,Valencia,Malaga,2,0,H,1,0,H,1.35,4.2,7.5,1.4,3.6,5.5,1.33,4.0,8.0,1.36,3.75,8.0,1.35,3.75,8.0,1791.58,1656.16
SP1,17/12/00,Valladolid,Ath Bilbao,0,0,D,0,0,D,2.0,2.9,3.6,2.0,2.8,3.1,2.0,3.0,3.4,2.0,3.0,3.3,2.0,3.2,3.2,1666.13,1670.2
SP1,19/12/00,Real Madrid,Vallecano,3,1,H,2,0,H,1.4,3.8,6.5,1.5,3.4,4.7,1.36,3.75,8.0,1.4,3.75,7.0,1.4,3.75,7.0,1789.51,1682.1
SP1,20/12/00,Ath Bilbao,Valencia,1,1,D,1,0,H,2.6,3.0,2.4,2.2,2.9,2.7,2.6,3.2,2.37,2.75,3.1,2.25,2.6,3.1,2.4,1673.57,1796.71
SP1,20/12/00,Barcelona,Alaves,3,2,H,1,0,H,1.35,4.0,8.0,1.35,3.8,6.2,1.4,3.75,7.0,1.44,3.6,6.5,1.4,3.75,7.0,1745.29,1705.38
SP1,20/12/00,La Coruna,Oviedo,3,0,H,1,0,H,1.3,4.0,9.5,1.25,4.3,8.0,1.25,4.5,10.0,1.3,4.0,8.5,1.25,4.33,11.0,1765.25,1651.11
SP1,20/12/00,Las Palmas,Osasuna,3,2,H,0,0,D,1.75,3.2,4.1,1.8,3.0,3.5,1.67,3.25,4.5,1.73,3.2,4.33,,,,1642.4,1589.05
SP1,20/12/00,Malaga,Sociedad,3,0,H,2,0,H,1.65,3.0,6.0,1.7,3.1,3.8,1.61,3.5,4.5,1.53,3.25,5.0,1.66,3.4,4.33,1651.03,1616.5
SP1,20/12/00,Mallorca,Espanol,3,2,H,1,2,A,1.75,3.2,4.1,1.8,3.0,3.5,1.73,3.4,4.0,1.67,3.3,4.5,1.72,3.2,4.33,1703.86,1655.05
SP1,20/12/00,Numancia,Celta,4,2,H,2,1,H,2.3,3.0,2.75,2.3,2.9,2.5,2.37,3.2,2.6,2.3,3.1,2.75,2.25,3.2,2.75,1589.6,1663.58
SP1,20/12/00,Santander,Valladolid,2,2,D,2,1,H,1.9,3.1,3.6,1.9,2.9,3.2,1.91,3.2,3.5,2.0,3.1,3.3,1.9,3.2,3.5,1606.73,1662.76
SP1,20/12/00,Villarreal,Zaragoza,1,1,D,1,0,H,2.2,3.2,2.85,2.1,2.9,2.9,2.2,3.2,2.8,2.1,3.2,3.0,2.1,3.0,3.2,1655.83,1718.28
SP1,06/01/01,Malaga,Ath Bilbao,2,1,H,2,0,H,1.95,3.0,3.5,1.9,3.0,3.1,1.73,3.2,4.33,1.8,3.1,4.0,1.83,3.2,3.75,1658.92,1674.4
SP1,07/01/01,Alaves,Real Madrid,1,3,A,1,1,D,3.1,3.0,2.1,2.9,2.9,2.1,2.75,3.25,2.2,3.0,3.0,2.2,2.8,3.2,2.2,1697.66,1795.32
SP1,07/01/01,Celta,Las Palmas,0,1,A,0,1,A,1.6,3.3,6.0,1.55,3.3,4.5,1.67,3.25,4.5,1.62,3.3,5.0,1.66,3.25,4.5,1652.01,1649.72
SP1,07/01/01,Espanol,Numancia,2,0,H,2,0,H,1.7,3.1,4.6,1.6,3.2,4.2,1.73,3.2,4.33,1.62,3.25,4.75,1.66,3.3,4.5,1647.6,1601.17
SP1,07/01/01,Osasuna,Villarreal,1,0,H,1,0,H,2.4,3.0,2.65,2.2,2.8,2.8,2.6,3.2,2.37,2.5,3.0,2.6,,,,1581.73,1654.48
SP1,07/01/01,Oviedo,Barcelona,2,3,A,0,2,A,3.0,3.0,2.15,2.9,2.9,2.1,2.75,3.2,2.25,3.0,3.0,2.2,2.87,3.1,2.2,1645.47,1753.01
SP1,07/01/01,Sociedad,Zaragoza,1,1,D,1,0,H,2.4,3.0,2.6,2.2,2.8,2.8,2.37,3.2,2.6,2.4,3.0,2.7,2.4,3.0,2.7,1608.61,1719.63
SP1,07/01/01,Vallecano,Mallorca,2,2,D,2,1,H,2.0,3.0,3.4,1.9,2.8,3.3,2.0,3.0,3.4,2.0,3.0,3.4,2.1,3.0,3.2,1676.29,1711.31
SP1,07/01/01,Valencia,Santander,1,0,H,1,0,H,1.25,4.5,9.0,1.3,4.0,7.0,1.25,4.5,10.0,1.25,4.75,9.0,1.25,4.5,10.0,1795.88,1605.16
SP1,07/01/01,Valladolid,La Coruna,3,1,H,0,0,D,2.8,3.0,2.25,2.3,2.8,2.6,3.0,2.87,2.25,2.9,2.9,2.3,2.9,2.8,2.37,1664.33,1770.89
SP1,13/01/01,Barcelona,Valladolid,3,1,H,0,0,D,1.25,4.6,9.5,1.25,4.3,8.0,1.25,5.0,8.0,1.25,4.5,9.0,1.28,4.5,8.0,1765.24,1677.07
SP1,13/01/01,La Coruna,Valencia,2,0,H,0,0,D,2.05,3.0,3.3,1.9,2.9,3.2,2.1,3.0,3.2,1.9,3.0,3.5,2.0,3.0,3.4,1758.15,1799.83
SP1,14/01/01,Las Palmas,Espanol,1,0,H,1,0,H,1.9,3.1,3.7,2.1,2.9,2.9,1.91,3.25,3.4,2.0,3.0,3.4,2.0,3.2,3.2,1665.8,1655.12
SP1,14/01/01,Mallorca,Alaves,4,3,H,1,0,H,1.75,3.2,4.2,1.7,3.1,3.8,1.67,3.25,4.5,1.7,3.1,4.5,1.72,3.2,4.33,1713.62,1685.08
SP1,14/01/01,Numancia,Vallecano,0,2,A,0,1,A,2.3,3.0,2.85,2.2,2.8,2.8,2.37,3.2,2.6,2.38,3.0,2.7,2.25,3.1,2.8,1593.65,1673.98
SP1,14/01/01,Real Madrid,Oviedo,4,0,H,1,0,H,1.2,4.7,12.0,1.15,5.5,11.0,1.2,5.0,11.0,1.22,4.8,10.0,1.2,5.0,11.0,1807.9,1633.24
SP1,14/01/01,Sociedad,Ath Bilbao,0,2,A,0,1,A,2.3,3.0,2.8,2.1,2.8,2.9,2.25,3.2,2.75,2.3,2.88,2.9,2.37,2.87,2.8,1609.01,1664.88
SP1,14/01/01,Santander,Malaga,0,1,A,0,1,A,2.1,3.0,3.2,2.1,2.9,2.9,2.2,3.2,2.8,2.15,3.0,3.1,2.25,3.1,2.8,1601.21,1668.44
SP1,14/01/01,Villarreal,Celta,2,0,H,1,0,H,2.05,3.1,3.2,2.0,2.9,3.0,1.91,3.2,3.5,2.0,3.1,3.3,1.83,3.2,3.75,1642.96,1635.93
SP1,14/01/01,Zaragoza,Osasuna,4,2,H,3,2,H,1.55,3.2,6.5,1.5,3.4,4.7,1.61,3.5,4.5,1.62,3.25,5.0,,,,1719.23,1593.25
SP1,20/01/01,Valencia,Barcelona,0,1,A,0,1,A,2.25,3.0,2.9,2.1,2.9,2.9,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.2,2.62,1789.41,1771.56
SP1,21/01/01,Alaves,Numancia,0,2,A,0,1,A,1.57,3.3,5.4,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.4,6.0,1.53,3.4,5.5,1677.0,1580.44
SP1,21/01/01,Ath Bilbao,Santander,3,1,H,1,0,H,1.55,3.4,5.4,1.6,3.2,4.2,1.57,3.25,5.5,1.53,3.4,5.6,1.53,3.6,5.0,1678.96,1587.53
SP1,21/01/01,Celta,Zaragoza,1,1,D,1,1,D,2.05,3.0,3.35,2.1,2.9,2.9,2.1,3.2,3.0,2.1,3.0,3.2,2.1,3.0,3.2,1627.16,1724.58
SP1,21/01/01,Espanol,Villarreal,2,1,H,1,0,H,2.0,3.1,3.4,1.8,3.0,3.5,1.8,3.25,3.75,1.91,3.1,3.6,2.0,3.2,3.2,1646.47,1651.73
SP1,21/01/01,Malaga,La Coruna,1,3,A,1,1,D,2.6,3.1,2.42,2.3,2.9,2.5,2.62,2.87,2.5,2.5,3.1,2.5,2.4,3.1,2.6,1682.12,1768.57
SP1,21/01/01,Osasuna,Sociedad,1,1,D,0,0,D,1.85,3.1,3.85,1.85,2.9,3.4,1.83,3.2,3.75,1.85,3.1,3.75,,,,1587.9,1594.93
SP1,21/01/01,Oviedo,Mallorca,1,1,D,0,1,A,2.23,3.0,2.95,2.2,2.8,2.8,2.37,2.87,2.8,2.3,3.0,2.8,2.4,2.8,2.85,1628.97,1721.7
SP1,21/01/01,Vallecano,Las Palmas,1,1,D,1,1,D,1.8,3.25,3.85,1.65,3.1,4.0,1.8,3.2,4.0,1.73,3.2,4.33,1.72,3.2,4.33,1687.19,1674.45
SP1,21/01/01,Valladolid,Real Madrid,2,2,D,1,1,D,3.65,3.1,1.85,3.6,3.1,1.75,4.33,3.2,1.73,3.75,3.2,1.83,3.8,3.25,1.8,1670.75,1812.17
SP1,24/01/01,Real Madrid,Zaragoza,3,0,H,0,0,D,1.25,4.5,8.6,1.3,4.0,7.0,1.3,4.33,8.0,1.3,4.33,8.5,1.25,4.5,10.0,1810.69,1724.67
SP1,27/01/01,Ath Bilbao,La Coruna,2,2,D,1,2,A,2.6,2.9,2.55,2.3,2.9,2.5,2.62,2.87,2.5,2.6,3.1,2.4,2.5,3.1,2.5,1685.19,1781.56
SP1,27/01/01,Espanol,Zaragoza,5,0,H,3,0,H,2.1,2.9,3.35,2.1,2.9,2.9,2.0,3.0,3.4,2.0,3.0,3.4,2.1,3.0,3.2,1655.64,1718.29
SP1,27/01/01,Malaga,Barcelona,0,0,D,0,0,D,3.25,3.1,2.05,2.9,2.9,2.1,3.4,3.25,1.91,3.2,3.1,2.0,3.2,3.2,2.0,1669.13,1788.14
SP1,28/01/01,Alaves,Las Palmas,1,0,H,0,0,D,1.85,3.0,4.1,1.85,2.9,3.4,1.91,3.25,3.4,1.85,3.1,3.8,1.9,3.2,3.5,1658.1,1678.37
SP1,28/01/01,Celta,Osasuna,1,0,H,0,0,D,1.65,3.2,4.9,1.6,3.2,4.2,1.73,3.2,4.33,1.67,3.2,4.75,,,,1627.07,1584.63
SP1,28/01/01,Oviedo,Numancia,3,0,H,1,0,H,1.7,3.2,4.5,1.75,3.1,3.6,1.61,3.25,5.0,1.67,3.25,4.6,1.66,3.3,4.5,1628.71,1599.34
SP1,28/01/01,Vallecano,Villarreal,0,1,A,0,0,D,1.8,3.2,4.0,1.7,3.1,3.8,1.8,3.25,3.75,1.75,3.2,4.2,1.72,3.4,4.0,1683.27,1642.56
SP1,28/01/01,Santander,Sociedad,1,4,A,1,2,A,1.95,3.1,3.5,1.9,2.8,3.3,2.1,3.2,3.0,2.0,3.0,3.4,1.83,3.2,3.75,1581.3,1598.2
SP1,28/01/01,Valencia,Real Madrid,0,1,A,0,0,D,2.5,2.9,2.6,2.3,2.9,2.5,2.75,3.2,2.25,2.5,3.1,2.5,2.62,3.1,2.4,1772.83,1817.07
SP1,28/01/01,Valladolid,Mallorca,2,0,H,2,0,H,2.35,2.8,2.95,2.1,2.8,3.0,2.37,2.87,2.8,2.38,2.88,2.8,2.37,2.9,2.8,1672.23,1721.96
SP1,03/02/01,Barcelona,Ath Bilbao,7,0,H,6,0,H,1.3,4.5,8.0,1.3,4.0,7.0,1.36,4.0,7.0,1.3,4.33,8.0,1.28,4.5,8.0,1787.46,1685.06
SP1,04/02/01,La Coruna,Santander,2,1,H,2,1,H,1.27,4.6,9.0,1.25,4.3,8.0,1.17,5.0,15.0,1.22,5.0,9.0,1.25,4.5,10.0,1781.69,1565.87
SP1,04/02/01,Las Palmas,Oviedo,1,0,H,0,0,D,1.72,3.2,4.45,1.7,3.1,3.8,1.57,3.5,5.0,1.67,3.25,4.6,1.66,3.3,4.5,1668.69,1636.76
SP1,04/02/01,Mallorca,Valencia,2,2,D,1,0,H,2.3,3.1,2.8,2.2,2.8,2.8,2.2,3.0,3.0,2.3,3.0,2.8,2.25,3.0,2.87,1711.26,1758.34
SP1,04/02/01,Numancia,Valladolid,0,0,D,0,0,D,2.15,3.0,3.1,2.2,2.8,2.8,2.37,3.2,2.6,2.2,3.0,3.0,2.2,3.0,3.0,1591.29,1682.93
SP1,04/02/01,Osasuna,Espanol,1,3,A,0,3,A,2.35,3.0,2.77,2.3,2.8,2.6,2.5,3.2,2.5,2.38,2.9,2.75,,,,1576.99,1666.8
SP1,04/02/01,Real Madrid,Malaga,4,3,H,3,2,H,1.24,4.8,9.3,1.25,4.3,8.0,1.2,5.0,11.0,1.25,4.6,9.0,1.25,4.5,10.0,1831.56,1669.81
SP1,04/02/01,Sociedad,Celta,2,2,D,1,0,H,,,,2.2,2.8,2.8,2.2,3.2,2.8,2.1,3.1,3.0,2.2,3.0,3.0,1613.63,1634.71
SP1,04/02/01,Villarreal,Alaves,2,0,H,1,0,H,1.95,3.2,3.4,1.7,3.1,3.8,1.73,3.4,4.0,1.75,3.2,4.2,1.83,3.3,3.6,1659.86,1667.78
SP1,04/02/01,Zaragoza,Vallecano,6,1,H,2,0,H,2.0,3.0,3.45,1.85,2.9,3.4,1.91,3.2,3.5,1.91,3.2,3.5,2.0,3.0,3.4,1707.13,1665.97
SP1,10/02/01,Ath Bilbao,Real Madrid,1,0,H,1,0,H,3.55,3.3,1.85,3.0,2.9,2.0,,,,3.4,3.25,1.91,3.75,3.2,1.83,1679.12,1836.1
SP1,10/02/01,La Coruna,Sociedad,4,1,H,3,0,H,1.3,4.5,8.0,1.3,4.0,7.0,,,,1.33,4.0,8.0,1.33,4.0,8.0,1785.18,1610.84
SP1,10/02/01,Espanol,Celta,0,1,A,0,0,D,1.7,3.25,4.25,1.7,3.1,3.8,,,,1.67,3.2,4.75,1.61,3.25,5.0,1679.67,1637.5
SP1,10/02/01,Vallecano,Osasuna,2,1,H,1,0,H,1.6,3.3,5.2,1.6,3.2,4.2,,,,1.57,3.4,5.2,,,,1658.29,1564.12
SP1,10/02/01,Valencia,Numancia,3,0,H,2,0,H,1.28,4.45,8.7,1.3,4.0,7.0,,,,1.33,4.0,8.0,1.33,4.0,8.0,1760.23,1590.99
SP1,11/02/01,Alaves,Zaragoza,1,0,H,1,0,H,2.0,3.0,3.5,2.1,2.8,3.0,,,,2.1,3.1,3.1,1.9,3.1,3.6,1658.52,1714.81
SP1,11/02/01,Malaga,Mallorca,0,1,A,0,1,A,2.1,3.0,3.2,2.1,2.8,3.0,,,,2.1,3.0,3.2,2.0,3.0,3.4,1665.27,1709.37
SP1,11/02/01,Oviedo,Villarreal,1,3,A,1,0,H,2.1,3.1,3.15,2.1,2.8,3.0,,,,2.1,3.1,3.1,2.2,3.2,2.8,1628.79,1669.12
SP1,11/02/01,Santander,Barcelona,4,0,H,1,0,H,4.5,3.4,1.65,3.8,3.1,1.7,,,,4.5,3.5,1.62,4.8,3.4,1.6,1562.38,1793.4
SP1,11/02/01,Valladolid,Las Palmas,1,0,H,0,0,D,1.9,3.1,3.7,1.8,2.9,3.6,,,,1.91,3.1,3.6,1.9,3.2,3.5,1683.23,1676.66
SP1,17/02/01,Barcelona,La Coruna,2,3,A,2,1,H,1.68,3.3,4.5,1.7,3.1,3.8,,,,1.75,3.25,4.2,1.72,3.2,4.33,1776.4,1789.45
SP1,17/02/01,Las Palmas,Valencia,0,2,A,0,1,A,2.6,3.0,2.5,2.4,2.9,2.4,,,,2.6,3.0,2.5,2.6,2.8,2.6,1667.88,1764.61
SP1,17/02/01,Real Madrid,Santander,1,0,H,0,0,D,1.2,5.3,10.0,1.25,4.3,8.0,,,,1.22,5.0,9.5,1.2,5.0,11.0,1821.57,1579.38
SP1,18/02/01,Celta,Vallecano,1,1,D,1,1,D,1.92,3.1,3.6,1.75,3.1,3.6,,,,1.83,3.2,3.75,1.8,3.3,3.75,1654.85,1664.45
SP1,18/02/01,Mallorca,Ath Bilbao,1,0,H,1,0,H,1.73,3.25,4.3,1.65,3.1,4.0,,,,1.67,3.25,4.5,1.66,3.3,4.5,1723.86,1693.65
SP1,18/02/01,Numancia,Malaga,3,2,H,1,0,H,2.28,3.0,2.9,2.2,2.8,2.8,,,,2.25,3.0,2.88,2.2,3.1,2.87,1586.61,1650.78
SP1,18/02/01,Osasuna,Alaves,0,1,A,0,0,D,2.37,3.0,2.75,2.2,2.8,2.8,,,,2.3,3.0,2.8,,,,1557.96,1669.46
SP1,18/02/01,Sociedad,Espanol,2,1,H,1,1,D,2.33,3.0,2.8,2.2,2.8,2.8,,,,2.3,3.1,2.75,2.3,3.1,2.75,1606.57,1662.32
SP1,18/02/01,Villarreal,Valladolid,2,1,H,1,0,H,1.77,3.15,4.2,1.75,3.1,3.6,,,,1.67,3.2,4.75,1.66,3.1,5.0,1683.75,1692.01
SP1,18/02/01,Zaragoza,Oviedo,5,2,H,4,1,H,1.6,3.3,5.2,1.5,3.4,4.7,,,,1.53,3.4,5.5,1.53,3.4,5.5,1703.87,1614.16
SP1,24/02/01,La Coruna,Real Madrid,2,2,D,0,2,A,,,,2.1,2.9,2.9,,,,2.38,3.1,2.63,2.37,3.1,2.62,1805.01,1824.63
SP1,25/02/01,Alaves,Celta,2,2,D,1,0,H,1.87,3.1,3.8,1.75,3.1,3.6,,,,1.8,3.25,3.8,1.72,3.2,4.33,1681.55,1651.67
SP1,25/02/01,Ath Bilbao,Numancia,3,1,H,1,0,H,1.52,3.5,5.5,1.5,3.4,4.7,,,,1.53,3.4,5.5,1.53,3.4,5.5,1685.63,1597.83
SP1,25/02/01,Barcelona,Sociedad,3,0,H,1,0,H,1.25,4.75,9.0,1.25,4.3,8.0,,,,1.29,4.5,8.0,1.25,4.5,9.5,1760.84,1617.49
SP1,25/02/01,Malaga,Las Palmas,2,1,H,0,1,A,1.95,3.1,3.5,1.85,2.9,3.4,,,,1.83,3.2,3.6,1.83,3.2,3.75,1639.56,1655.26
SP1,25/02/01,Oviedo,Osasuna,2,3,A,2,0,H,1.65,3.3,4.7,1.6,3.2,4.2,,,,1.62,3.3,5.0,,,,1607.88,1545.87
SP1,25/02/01,Vallecano,Espanol,1,1,D,0,1,A,1.9,3.1,3.65,1.85,2.9,3.4,,,,1.8,3.25,3.8,1.8,3.3,3.75,1667.63,1651.4
SP1,25/02/01,Santander,Mallorca,2,1,H,2,1,H,2.6,2.95,2.5,2.2,2.8,2.8,,,,2.5,3.1,2.5,2.5,3.1,2.5,1576.32,1731.88
SP1,25/02/01,Valencia,Villarreal,3,1,H,1,1,D,1.5,3.55,5.75,1.6,3.2,4.2,,,,1.53,3.4,5.5,1.61,3.5,4.5,1777.23,1693.02
SP1,25/02/01,Valladolid,Zaragoza,2,0,H,1,0,H,1.95,3.1,3.45,2.0,2.7,3.2,,,,1.9,3.2,3.5,2.0,3.0,3.4,1682.74,1710.15
SP1,03/03/01,Mallorca,La Coruna,2,1,H,1,0,H,2.4,2.9,2.6,2.2,2.8,2.8,,,,2.5,3.1,2.5,2.37,3.1,2.62,1717.4,1802.17
SP1,03/03/01,Real Madrid,Barcelona,2,2,D,2,1,H,1.83,3.2,3.9,1.75,3.1,3.6,,,,1.83,3.2,3.75,1.8,3.1,4.0,1827.47,1765.78
SP1,03/03/01,Sociedad,Vallecano,2,0,H,1,0,H,2.3,3.05,2.78,2.2,2.8,2.8,,,,2.2,3.2,2.8,2.3,3.1,2.75,1612.55,1663.6
SP1,03/03/01,Zaragoza,Valencia,1,1,D,1,0,H,2.52,2.95,2.6,2.3,2.8,2.6,,,,2.5,3.1,2.5,2.4,3.0,2.7,1700.22,1783.66
SP1,04/03/01,Celta,Oviedo,1,0,H,0,0,D,1.55,3.4,5.5,1.5,3.4,4.7,,,,1.5,3.4,6.0,1.5,3.3,6.5,1656.14,1589.94
SP1,04/03/01,Espanol,Alaves,0,0,D,0,0,D,2.0,3.1,3.35,1.85,2.9,3.4,,,,1.91,3.2,3.5,1.9,3.2,3.5,1655.43,1677.08
SP1,04/03/01,Las Palmas,Ath Bilbao,0,0,D,0,0,D,2.0,3.1,3.35,2.1,2.8,3.0,,,,1.95,3.2,3.3,2.0,3.2,3.2,1645.73,1691.96
SP1,04/03/01,Numancia,Santander,1,0,H,1,0,H,1.92,3.1,3.6,2.0,2.8,3.1,,,,1.91,3.1,3.6,1.8,3.3,3.75,1591.5,1590.8
SP1,04/03/01,Osasuna,Valladolid,2,1,H,0,0,D,2.3,3.0,2.85,2.2,2.7,2.9,,,,2.38,3.1,2.63,,,,1563.81,1692.67
SP1,04/03/01,Villarreal,Malaga,1,2,A,0,1,A,1.65,3.3,4.7,1.75,3.1,3.6,,,,1.62,3.25,5.0,1.61,3.25,5.0,1686.59,1649.09
SP1,10/03/01,Ath Bilbao,Villarreal,1,1,D,0,1,A,2.0,3.1,3.35,1.75,3.1,3.6,1.73,3.2,4.33,1.85,3.25,3.6,1.83,3.2,3.75,1693.88,1669.39
SP1,10/03/01,La Coruna,Numancia,4,1,H,0,0,D,1.25,4.7,9.1,1.25,4.3,8.0,1.25,4.5,10.0,1.29,4.33,8.5,1.25,4.33,11.0,1790.22,1600.48
SP1,10/03/01,Valencia,Osasuna,1,0,H,0,0,D,1.25,4.65,9.25,1.25,4.3,8.0,1.25,4.5,10.0,1.29,4.5,8.0,,,,1784.26,1577.35
SP1,11/03/01,Alaves,Vallecano,4,2,H,1,1,D,1.85,3.2,3.8,1.8,3.0,3.5,1.8,3.25,3.75,1.8,3.25,3.75,1.72,3.4,4.0,1679.85,1652.85
SP1,11/03/01,Barcelona,Mallorca,1,1,D,0,0,D,1.38,3.95,7.0,1.4,3.6,5.5,1.44,3.6,6.5,1.44,3.6,6.5,1.5,3.4,6.0,1771.21,1729.35
SP1,11/03/01,Malaga,Zaragoza,2,0,H,1,0,H,1.95,3.1,3.5,1.85,2.9,3.4,1.8,3.25,3.75,1.75,3.25,4.0,1.8,3.3,3.75,1666.29,1699.62
SP1,11/03/01,Oviedo,Espanol,2,2,D,1,0,H,2.1,3.05,3.15,2.2,2.8,2.8,2.25,3.0,2.87,2.25,3.1,2.8,2.25,3.2,2.75,1583.0,1652.66
SP1,11/03/01,Real Madrid,Sociedad,4,0,H,2,0,H,1.22,5.0,10.0,1.2,4.7,9.0,1.2,5.0,11.0,1.22,5.0,9.5,1.22,5.0,9.5,1822.04,1623.3
SP1,11/03/01,Santander,Las Palmas,2,1,H,0,0,D,1.85,3.0,4.0,1.9,2.8,3.3,1.91,3.25,3.4,1.91,3.2,3.5,2.0,3.2,3.2,1581.82,1643.81
SP1,11/03/01,Valladolid,Celta,1,2,A,1,0,H,1.9,3.07,3.7,1.85,2.8,3.5,1.91,3.2,3.5,2.0,3.0,3.5,1.9,3.1,3.6,1679.13,1663.08
SP1,17/03/01,Las Palmas,La Coruna,2,0,H,2,0,H,3.0,3.1,2.17,3.1,3.0,1.9,3.2,3.2,2.0,3.1,3.1,2.1,3.5,3.2,1.9,1632.67,1794.19
SP1,18/03/01,Celta,Valencia,3,2,H,0,1,A,2.52,2.9,2.65,2.3,2.9,2.5,2.5,2.87,2.62,2.5,3.0,2.6,2.3,3.0,2.8,1679.61,1787.91
SP1,18/03/01,Espanol,Valladolid,1,0,H,0,0,D,1.78,3.2,4.15,1.8,2.9,3.6,1.73,3.2,4.33,1.73,3.2,4.33,1.72,3.2,4.33,1653.75,1662.6
SP1,18/03/01,Mallorca,Real Madrid,1,0,H,0,0,D,2.63,3.0,2.47,2.4,2.9,2.4,2.6,3.2,2.37,2.6,3.1,2.4,2.62,2.9,2.5,1734.19,1825.84
SP1,18/03/01,Numancia,Barcelona,1,1,D,0,1,A,3.8,3.15,1.87,3.3,3.0,1.85,3.5,3.2,1.91,3.6,3.2,1.85,3.75,3.2,1.83,1596.51,1766.37
SP1,18/03/01,Osasuna,Malaga,3,3,D,1,2,A,2.35,3.0,2.8,2.3,2.8,2.6,2.25,3.2,2.75,2.38,3.1,2.63,,,,1573.7,1676.42
SP1,18/03/01,Sociedad,Alaves,1,1,D,1,0,H,2.3,3.1,2.8,2.2,2.8,2.8,2.1,3.2,3.0,2.2,3.2,2.8,2.2,3.2,2.8,1619.5,1687.97
SP1,18/03/01,Vallecano,Oviedo,0,2,A,0,1,A,1.58,3.45,5.2,1.6,3.2,4.2,1.5,3.4,6.0,1.53,3.4,5.5,1.5,3.4,6.0,1644.73,1581.91
SP1,18/03/01,Villarreal,Santander,4,2,H,2,0,H,1.57,3.45,5.25,1.65,3.1,4.0,1.5,3.4,6.0,1.55,3.4,5.5,1.5,3.4,6.0,1673.69,1592.96
SP1,18/03/01,Zaragoza,Ath Bilbao,2,2,D,2,1,H,1.8,3.2,3.8,1.9,2.8,3.3,1.8,3.2,4.0,1.85,3.25,3.6,1.8,3.3,3.75,1689.49,1689.58
SP1,31/03/01,La Coruna,Villarreal,4,2,H,2,0,H,1.5,3.5,6.0,1.45,3.5,5.0,1.44,3.6,6.5,1.53,3.4,5.5,1.44,3.5,7.0,1779.5,1680.22
