Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,EloHome,EloAway
G1,01/10/00,Olympiakos,Ionikos,3,3,D,0,1,A,,,,,,,1821.3,1459.72
G1,01/10/00,Panahaiki,Athinaikos,3,1,H,2,0,H,,,,,,,1406.36,1385.66
G1,01/10/00,Panathinaikos,Aris,2,2,D,0,1,A,,,,,,,1756.96,1506.51
G1,01/10/00,Paniliakos,OFI,0,0,D,0,0,D,,,,,,,1363.63,1511.62
G1,02/10/00,PAOK,Panionios,1,1,D,1,0,H,,,,,,,1560.14,1382.32
G1,29/10/00,Athinaikos,Kalamata,3,2,H,0,1,A,,,,,,,1377.34,1430.73
G1,29/10/00,Ionikos,AEK,0,2,A,0,0,D,,,,,,,1470.58,1643.49
G1,29/10/00,Iraklis,Yiannina,2,1,H,0,1,A,,,,,,,1460.24,1385.78
G1,29/10/00,OFI,Panathinaikos,0,0,D,0,0,D,,,,,,,1509.9,1747.39
G1,29/10/00,Paniliakos,Olympiakos,0,4,A,0,1,A,,,,,,,1365.35,1810.44
G1,29/10/00,Panionios,Xanthi,0,0,D,0,0,D,,,,,,,1390.62,1438.76
G1,30/10/00,Eth Asteras,Panahaiki,3,1,H,1,1,D,,,,,,,1419.73,1414.68
G1,01/11/00,Aris,PAOK,4,0,H,2,0,H,,,,,,,1516.08,1551.84
G1,04/11/00,Olympiakos,AEK,4,1,H,1,1,D,,,,,,,1813.46,1653.4
G1,05/11/00,Kalamata,Eth Asteras,2,2,D,0,2,A,,,,,,,1419.9,1428.56
G1,05/11/00,Panathinaikos,Paniliakos,2,0,H,0,0,D,,,,,,,1742.69,1362.33
G1,05/11/00,Panionios,Iraklis,1,1,D,0,1,A,,,,,,,1388.77,1466.94
G1,05/11/00,PAOK,OFI,4,1,H,2,0,H,,,,,,,1541.63,1514.6
G1,05/11/00,Xanthi,Aris,1,0,H,1,0,H,,,,,,,1440.61,1526.29
G1,05/11/00,Yiannina,Athinaikos,3,1,H,0,0,D,,,,,,,1379.08,1388.17
G1,06/11/00,Panahaiki,Ionikos,2,3,A,0,1,A,,,,,,,1405.85,1460.67
G1,11/11/00,Athinaikos,Panionios,2,0,H,0,0,D,,,,,,,1378.87,1387.99
G1,12/11/00,AEK,Panahaiki,2,1,H,2,0,H,,,,,,,1648.83,1391.73
G1,12/11/00,Aris,Iraklis,0,2,A,0,1,A,,,,,,,1514.3,1467.72
G1,12/11/00,Eth Asteras,Yiannina,2,1,H,1,1,D,,,,,,,1431.77,1388.38
G1,12/11/00,Ionikos,Kalamata,4,1,H,2,0,H,,,,,,,1474.79,1416.69
G1,12/11/00,Panathinaikos,Olympiakos,0,0,D,0,0,D,,,,,,,1744.17,1818.03
G1,12/11/00,Paniliakos,PAOK,1,1,D,1,0,H,,,,,,,1360.85,1549.75
G1,13/11/00,OFI,Xanthi,0,1,A,0,0,D,,,,,,,1506.48,1452.6
G1,18/11/00,PAOK,Panathinaikos,2,2,D,2,0,H,,,,,,,1546.62,1743.23
G1,19/11/00,Aris,Athinaikos,2,0,H,0,0,D,,,,,,,1496.82,1388.17
G1,19/11/00,Iraklis,OFI,3,0,H,0,0,D,,,,,,,1485.2,1488.78
G1,19/11/00,Kalamata,AEK,3,1,H,1,0,H,,,,,,,1409.52,1651.67
G1,19/11/00,Olympiakos,Panahaiki,3,0,H,2,0,H,,,,,,,1818.97,1388.89
G1,19/11/00,Xanthi,Paniliakos,2,0,H,1,0,H,,,,,,,1470.3,1363.98
G1,20/11/00,Panionios,Eth Asteras,4,3,H,3,0,H,,,,,,,1378.69,1439.39
G1,20/11/00,Yiannina,Ionikos,1,1,D,1,0,H,,,,,,,1380.76,1481.96
G1,25/11/00,Panathinaikos,Xanthi,3,0,H,1,0,H,,,,,,,1739.84,1476.14
G1,26/11/00,Eth Asteras,Aris,1,0,H,1,0,H,,,,,,,1428.3,1502.6
G1,26/11/00,Ionikos,Panionios,2,0,H,2,0,H,,,,,,,1481.92,1389.78
G1,26/11/00,OFI,Athinaikos,5,3,H,2,1,H,,,,,,,1479.66,1382.39
G1,26/11/00,Panahaiki,Kalamata,3,2,H,3,0,H,,,,,,,1387.76,1426.87
G1,26/11/00,Paniliakos,Iraklis,1,2,A,1,1,D,,,,,,,1358.14,1494.32
G1,27/11/00,AEK,Yiannina,4,2,H,2,1,H,,,,,,,1634.32,1380.8
G1,27/11/00,PAOK,Olympiakos,2,4,A,0,1,A,,,,,,,1550.01,1820.1
G1,02/12/00,Panionios,AEK,2,0,H,2,0,H,,,,,,,1383.56,1637.21
G1,03/12/00,Aris,Ionikos,0,0,D,0,0,D,,,,,,,1491.02,1488.14
G1,03/12/00,Eth Asteras,OFI,1,0,H,1,0,H,,,,,,,1439.88,1485.74
G1,03/12/00,Iraklis,Panathinaikos,0,1,A,0,0,D,,,,,,,1505.52,1742.58
G1,03/12/00,Olympiakos,Kalamata,5,2,H,2,0,H,,,,,,,1826.93,1416.54
G1,03/12/00,Xanthi,PAOK,0,2,A,0,0,D,,,,,,,1473.4,1543.18
G1,03/12/00,Yiannina,Panahaiki,1,1,D,1,0,H,,,,,,,1377.91,1398.09
G1,04/12/00,Athinaikos,Paniliakos,1,1,D,1,0,H,,,,,,,1376.31,1346.94
G1,09/12/00,Ionikos,OFI,1,0,H,0,0,D,,,,,,,1491.74,1475.17
G1,10/12/00,AEK,Aris,3,1,H,2,1,H,,,,,,,1619.52,1487.42
G1,10/12/00,Kalamata,Yiannina,3,4,A,0,2,A,,,,,,,1415.28,1375.09
G1,10/12/00,Panahaiki,Panionios,1,1,D,0,0,D,,,,,,,1400.91,1401.25
G1,10/12/00,Panathinaikos,Athinaikos,1,0,H,1,0,H,,,,,,,1750.39,1371.86
G1,10/12/00,Paniliakos,Eth Asteras,1,0,H,0,0,D,,,,,,,1351.39,1450.45
G1,10/12/00,PAOK,Iraklis,4,2,H,2,1,H,,,,,,,1556.76,1497.71
G1,11/12/00,Xanthi,Olympiakos,0,3,A,0,1,A,,,,,,,1459.82,1828.19
G1,16/12/00,Iraklis,Xanthi,1,0,H,0,0,D,,,,,,,1490.56,1455.42
G1,17/12/00,Aris,Panahaiki,0,0,D,0,0,D,,,,,,,1482.22,1397.42
G1,17/12/00,Athinaikos,PAOK,3,4,A,1,3,A,,,,,,,1370.36,1563.91
G1,17/12/00,Eth Asteras,Panathinaikos,0,3,A,0,1,A,,,,,,,1437.98,1751.89
G1,17/12/00,Ionikos,Paniliakos,3,1,H,2,1,H,,,,,,,1500.2,1363.86
G1,17/12/00,Olympiakos,Yiannina,3,1,H,1,0,H,,,,,,,1832.59,1392.38
G1,17/12/00,Panionios,Kalamata,1,1,D,1,0,H,,,,,,,1404.74,1397.99
G1,18/12/00,OFI,AEK,3,3,D,3,1,H,,,,,,,1466.71,1624.72
G1,03/01/01,AEK,Paniliakos,2,1,H,1,0,H,,,,,,,1622.65,1358.76
G1,03/01/01,Iraklis,Olympiakos,2,1,H,0,0,D,,,,,,,1498.43,1833.66
G1,03/01/01,Kalamata,Aris,1,1,D,1,0,H,,,,,,,1401.71,1476.13
G1,03/01/01,Panahaiki,OFI,2,1,H,1,0,H,,,,,,,1403.51,1468.78
G1,03/01/01,Panathinaikos,Ionikos,4,1,H,2,1,H,,,,,,,1757.54,1505.3
G1,03/01/01,Xanthi,Athinaikos,1,0,H,0,0,D,,,,,,,1447.55,1361.15
G1,04/01/01,PAOK,Eth Asteras,2,1,H,1,0,H,,,,,,,1573.12,1432.33
G1,07/01/01,AEK,Panathinaikos,1,1,D,0,1,A,,,,,,,1625.39,1760.45
G1,07/01/01,Aris,Yiannina,1,0,H,0,0,D,,,,,,,1477.05,1391.31
G1,07/01/01,Athinaikos,Iraklis,2,0,H,1,0,H,,,,,,,1354.78,1518.3
G1,07/01/01,OFI,Kalamata,1,1,D,1,1,D,,,,,,,1457.53,1400.79
G1,07/01/01,Olympiakos,Panionios,2,0,H,2,0,H,,,,,,,1813.79,1401.02
G1,07/01/01,Paniliakos,Panahaiki,2,2,D,1,0,H,,,,,,,1356.02,1414.76
G1,08/01/01,Eth Asteras,Xanthi,1,0,H,1,0,H,,,,,,,1427.33,1453.92
G1,08/01/01,Ionikos,PAOK,2,2,D,0,2,A,,,,,,,1502.39,1578.12
G1,11/01/01,Yiannina,Panionios,2,2,D,1,1,D,,,,,,,1384.92,1399.78
G1,13/01/01,Xanthi,Ionikos,0,1,A,0,0,D,,,,,,,1444.02,1501.52
G1,14/01/01,Iraklis,Eth Asteras,4,0,H,2,0,H,,,,,,,1503.54,1437.23
G1,14/01/01,Kalamata,Paniliakos,1,1,D,0,1,A,,,,,,,1406.08,1354.54
G1,14/01/01,Panahaiki,Panathinaikos,1,2,A,1,0,H,,,,,,,1416.24,1759.19
G1,14/01/01,Panionios,Aris,2,0,H,0,0,D,,,,,,,1402.78,1483.44
G1,14/01/01,PAOK,AEK,2,1,H,0,1,A,,,,,,,1578.99,1626.65
G1,14/01/01,Yiannina,OFI,1,2,A,0,0,D,,,,,,,1381.92,1452.24
G1,15/01/01,Athinaikos,Olympiakos,1,5,A,1,2,A,,,,,,,1369.54,1815.03
G1,20/01/01,Eth Asteras,Athinaikos,2,2,D,2,0,H,,,,,,,1430.29,1366.53
G1,21/01/01,AEK,Xanthi,2,0,H,1,0,H,,,,,,,1616.02,1430.0
G1,21/01/01,Ionikos,Iraklis,2,2,D,1,2,A,,,,,,,1515.54,1510.48
G1,21/01/01,Olympiakos,Aris,4,1,H,2,0,H,,,,,,,1818.04,1471.64
G1,21/01/01,Panahaiki,PAOK,1,2,A,0,1,A,,,,,,,1411.29,1589.62
G1,21/01/01,Panathinaikos,Kalamata,1,0,H,1,0,H,,,,,,,1764.14,1400.95
G1,21/01/01,Paniliakos,Yiannina,1,0,H,1,0,H,,,,,,,1359.67,1368.35
G1,22/01/01,OFI,Panionios,1,1,D,0,0,D,,,,,,,1465.81,1414.58
G1,27/01/01,Aris,OFI,2,0,H,0,0,D,,,,,,,1469.86,1460.69
G1,28/01/01,Athinaikos,Ionikos,2,2,D,2,2,D,,,,,,,1372.02,1511.87
G1,28/01/01,Eth Asteras,Olympiakos,0,1,A,0,0,D,,,,,,,1424.8,1819.82
G1,28/01/01,Iraklis,AEK,1,2,A,0,0,D,,,,,,,1514.15,1620.06
G1,28/01/01,Panionios,Paniliakos,0,1,A,0,1,A,,,,,,,1419.7,1368.96
G1,28/01/01,PAOK,Kalamata,7,1,H,3,0,H,,,,,,,1599.35,1399.33
G1,28/01/01,Xanthi,Panahaiki,1,0,H,0,0,D,,,,,,,1425.96,1401.56
G1,28/01/01,Yiannina,Panathinaikos,0,4,A,0,3,A,,,,,,,1359.06,1765.76
G1,03/02/01,Olympiakos,OFI,5,0,H,3,0,H,1.08,6.5,13.2,,,,1823.69,1451.99
G1,04/02/01,Ionikos,Eth Asteras,2,1,H,0,0,D,1.43,3.4,6.3,,,,1510.44,1420.93
G1,04/02/01,Kalamata,Xanthi,0,1,A,0,0,D,2.45,2.8,2.6,,,,1395.56,1434.17
G1,04/02/01,Panahaiki,Iraklis,1,2,A,0,1,A,,,,,,,1393.35,1501.86
G1,04/02/01,Panathinaikos,Panionios,0,1,A,0,0,D,1.1,5.8,12.2,,,,1769.41,1402.09
G1,04/02/01,Paniliakos,Aris,1,2,A,1,1,D,,,,,,,1386.57,1478.56
G1,04/02/01,PAOK,Yiannina,2,3,A,1,1,D,1.11,5.9,12.0,,,,1603.12,1355.41
G1,05/02/01,AEK,Athinaikos,2,1,H,2,1,H,1.1,5.7,12.5,,,,1632.35,1373.45
G1,10/02/01,Aris,Panathinaikos,1,0,H,1,0,H,3.8,3.1,1.7,3.1,3.0,1.9,1491.35,1746.0
G1,11/02/01,Athinaikos,Panahaiki,3,1,H,1,1,D,1.65,3.2,3.85,1.65,3.2,3.8,1370.64,1381.16
G1,11/02/01,Eth Asteras,AEK,0,3,A,0,1,A,2.9,3.0,1.9,2.7,2.9,2.2,1414.64,1635.16
G1,11/02/01,Ionikos,Olympiakos,0,1,A,0,0,D,4.75,3.5,1.5,4.0,3.3,1.6,1516.73,1825.24
G1,11/02/01,Iraklis,Kalamata,1,0,H,0,0,D,1.2,4.3,9.0,1.25,4.3,8.0,1514.05,1380.87
G1,11/02/01,OFI,Paniliakos,2,2,D,0,2,A,1.75,3.2,3.45,1.8,3.0,3.5,1450.44,1373.78
G1,11/02/01,Xanthi,Yiannina,0,0,D,0,0,D,1.35,3.8,5.8,1.45,3.5,5.0,1448.86,1377.43
G1,12/02/01,Panionios,PAOK,1,1,D,0,1,A,3.35,3.0,1.85,3.2,3.1,1.85,1425.5,1581.1
G1,17/02/01,Panathinaikos,OFI,2,0,H,0,0,D,1.12,5.5,11.0,1.2,4.7,9.0,1728.28,1444.58
G1,17/02/01,PAOK,Aris,2,0,H,1,0,H,1.6,3.2,4.5,1.9,3.0,3.1,1579.12,1509.07
G1,18/02/01,AEK,Ionikos,2,0,H,0,0,D,1.3,3.8,7.5,1.3,4.0,7.0,1643.49,1510.94
G1,18/02/01,Olympiakos,Paniliakos,2,0,H,1,0,H,1.07,6.5,14.0,1.1,7.0,14.0,1831.03,1379.64
G1,18/02/01,Panahaiki,Eth Asteras,1,0,H,0,0,D,,,,,,,1371.81,1406.31
G1,18/02/01,Xanthi,Panionios,3,1,H,2,0,H,1.5,3.3,5.1,1.6,3.2,4.2,1443.15,1427.48
G1,18/02/01,Yiannina,Iraklis,3,2,H,1,1,D,3.0,3.2,1.95,3.0,2.9,2.0,1383.14,1519.23
G1,19/02/01,Kalamata,Athinaikos,2,2,D,1,0,H,1.6,3.3,4.2,1.7,2.9,4.0,1375.69,1379.99
G1,24/02/01,Paniliakos,Panathinaikos,0,3,A,0,1,A,5.6,3.5,1.45,4.2,3.2,1.6,1378.64,1730.75
G1,25/02/01,Aris,Xanthi,1,0,H,1,0,H,1.7,3.3,3.8,1.65,3.1,4.0,1502.24,1451.64
G1,25/02/01,Athinaikos,Yiannina,0,1,A,0,1,A,1.65,3.3,4.0,1.55,3.3,4.5,1383.35,1396.93
G1,25/02/01,Eth Asteras,Kalamata,1,3,A,1,0,H,1.4,3.5,6.45,1.35,3.8,6.2,1396.14,1372.33
G1,25/02/01,Ionikos,Panahaiki,3,1,H,2,0,H,1.35,3.8,6.6,1.4,3.6,5.5,1505.75,1381.98
G1,25/02/01,Iraklis,Panionios,4,3,H,2,3,A,1.4,3.5,6.5,1.4,3.6,5.5,1505.44,1418.99
G1,25/02/01,OFI,PAOK,0,0,D,0,0,D,3.5,3.2,1.8,3.5,2.8,1.85,1442.11,1585.95
G1,26/02/01,AEK,Olympiakos,1,2,A,1,2,A,2.6,3.0,2.25,2.7,2.9,2.2,1648.68,1832.03
G1,03/03/01,Iraklis,Aris,1,2,A,0,1,A,1.8,3.2,3.5,2.0,3.0,2.9,1511.81,1509.64
G1,04/03/01,Kalamata,Ionikos,2,1,H,1,1,D,2.85,3.0,2.1,3.1,2.7,2.1,1389.1,1511.15
G1,04/03/01,Olympiakos,Panathinaikos,1,0,H,0,0,D,1.75,3.0,4.0,1.8,3.0,3.5,1841.59,1735.5
G1,04/03/01,Panionios,Athinaikos,1,0,H,0,0,D,1.55,3.4,4.5,1.6,3.2,4.2,1412.62,1367.8
G1,04/03/01,PAOK,Paniliakos,3,2,H,1,0,H,1.22,4.4,8.5,1.25,4.3,8.0,1584.38,1373.89
G1,04/03/01,Xanthi,OFI,3,2,H,1,0,H,1.47,3.5,5.3,1.4,3.6,5.5,1444.24,1443.68
G1,04/03/01,Yiannina,Eth Asteras,0,0,D,0,0,D,1.7,3.2,3.95,1.65,3.1,4.0,1412.48,1379.37
G1,05/03/01,Panahaiki,AEK,1,0,H,1,0,H,,,,,,,1376.58,1639.12
G1,10/03/01,Panathinaikos,PAOK,5,2,H,2,1,H,1.53,3.5,5.5,1.5,3.4,4.7,1729.65,1587.97
G1,11/03/01,Athinaikos,Aris,2,0,H,1,0,H,2.9,3.0,2.25,2.4,2.9,2.4,1360.23,1525.71
G1,11/03/01,Eth Asteras,Panionios,1,0,H,0,0,D,1.9,3.1,3.65,1.9,3.0,3.1,1383.94,1420.19
G1,11/03/01,Ionikos,Yiannina,1,1,D,0,0,D,1.47,3.6,6.15,1.6,3.2,4.2,1497.86,1407.91
G1,11/03/01,OFI,Iraklis,1,0,H,0,0,D,3.2,3.0,2.1,2.5,2.9,2.3,1434.7,1495.74
G1,11/03/01,Panahaiki,Olympiakos,1,5,A,0,1,A,,,,,,,1394.54,1847.44
G1,11/03/01,Paniliakos,Xanthi,1,0,H,1,0,H,2.3,3.0,2.8,2.3,3.0,2.4,1370.3,1453.22
G1,12/03/01,AEK,Kalamata,3,0,H,1,0,H,1.18,5.3,11.0,1.2,4.7,9.0,1621.16,1402.39
G1,17/03/01,Olympiakos,PAOK,1,0,H,1,0,H,,,,,,,1850.34,1582.99
G1,17/03/01,Xanthi,Panathinaikos,0,2,A,0,2,A,,,,,,,1441.33,1734.63
G1,18/03/01,Aris,Eth Asteras,2,0,H,1,0,H,,,,,,,1510.88,1394.17
G1,18/03/01,Athinaikos,OFI,2,3,A,1,2,A,,,,,,,1375.06,1445.8
G1,18/03/01,Iraklis,Paniliakos,1,0,H,0,0,D,,,,,,,1484.64,1382.19
G1,18/03/01,Kalamata,Panahaiki,3,3,D,1,1,D,,,,,,,1398.95,1391.64
G1,18/03/01,Panionios,Ionikos,4,0,H,0,0,D,,,,,,,1409.96,1491.63
G1,19/03/01,Yiannina,AEK,2,2,D,0,1,A,,,,,,,1414.14,1624.6
G1,31/03/01,Kalamata,Olympiakos,0,1,A,0,1,A,,,,,,,1395.21,1853.03
G1,01/04/01,AEK,Panionios,5,1,H,3,1,H,,,,,,,1620.75,1421.8
G1,01/04/01,OFI,Eth Asteras,2,2,D,0,2,A,,,,,,,1459.35,1388.59
G1,01/04/01,Panahaiki,Yiannina,2,1,H,0,0,D,,,,,,,1395.38,1417.99
G1,01/04/01,Panathinaikos,Iraklis,2,1,H,1,0,H,,,,,,,1740.81,1490.58
G1,01/04/01,Paniliakos,Athinaikos,3,0,H,2,0,H,,,,,,,1376.25,1361.51
G1,01/04/01,PAOK,Xanthi,3,0,H,1,0,H,,,,,,,1580.3,1435.15
G1,02/04/01,Ionikos,Aris,2,1,H,2,0,H,1.75,3.2,3.7,1.8,3.2,3.3,1479.79,1516.46
G1,07/04/01,Aris,AEK,0,3,A,0,1,A,2.1,3.1,2.8,2.1,2.9,2.9,1506.21,1624.54
G1,08/04/01,Athinaikos,Panathinaikos,0,4,A,0,3,A,6.5,3.8,1.35,4.5,3.5,1.5,1352.99,1743.75
G1,08/04/01,Eth Asteras,Paniliakos,1,1,D,0,0,D,1.65,3.3,4.1,1.6,3.2,4.2,1394.28,1384.77
G1,08/04/01,Iraklis,PAOK,1,1,D,1,0,H,2.15,3.1,2.7,2.2,2.9,2.7,1487.64,1585.2
G1,08/04/01,OFI,Ionikos,3,1,H,0,0,D,1.85,3.15,3.35,1.9,3.1,3.0,1453.66,1490.04
G1,08/04/01,Olympiakos,Xanthi,4,0,H,2,0,H,1.15,5.4,10.0,1.15,5.5,11.0,1855.86,1430.25
G1,08/04/01,Panionios,Panahaiki,2,0,H,1,0,H,1.65,3.3,4.1,1.7,3.1,3.8,1418.01,1405.14
G1,08/04/01,Yiannina,Kalamata,2,0,H,1,0,H,1.75,3.2,3.7,1.75,3.1,3.6,1408.23,1392.38
G1,21/04/01,Paniliakos,Ionikos,1,0,H,0,0,D,2.17,2.9,3.0,2.1,3.0,2.8,1388.58,1479.8
G1,22/04/01,AEK,OFI,1,2,A,1,1,D,1.25,4.5,9.0,1.2,5.0,8.0,1636.38,1463.9
G1,22/04/01,Panahaiki,Aris,4,1,H,2,1,H,,,,,,,1396.56,1494.37
G1,22/04/01,Panathinaikos,Eth Asteras,2,0,H,0,0,D,1.15,5.75,11.0,1.15,5.5,11.0,1747.7,1390.47
G1,22/04/01,PAOK,Athinaikos,3,1,H,1,1,D,1.17,5.2,10.0,1.2,5.0,8.0,1585.29,1349.04
G1,22/04/01,Xanthi,Iraklis,1,0,H,0,0,D,2.2,3.05,2.9,2.0,3.0,2.9,1429.09,1487.55
G1,22/04/01,Yiannina,Olympiakos,1,5,A,0,2,A,6.3,3.6,1.4,,,,1416.71,1857.02
G1,23/04/01,Kalamata,Panionios,2,1,H,2,0,H,2.15,3.05,3.1,2.0,3.0,2.9,1383.9,1426.59
G1,29/04/01,Aris,Kalamata,3,2,H,2,2,D,,,,,,,1481.95,1394.36
G1,29/04/01,Athinaikos,Xanthi,2,2,D,1,1,D,2.35,2.85,2.75,,,,1345.89,1440.1
G1,29/04/01,Eth Asteras,PAOK,3,3,D,1,2,A,2.55,3.2,2.25,,,,1388.79,1588.44
G1,29/04/01,Ionikos,Panathinaikos,3,3,D,2,0,H,3.5,3.05,1.9,,,,1467.62,1749.38
G1,29/04/01,OFI,Panahaiki,0,1,A,0,1,A,1.6,3.4,4.5,1.5,3.3,4.5,1484.59,1408.98
G1,29/04/01,Paniliakos,AEK,0,3,A,0,1,A,,,,,,,1400.76,1615.69
G1,29/04/01,Panionios,Yiannina,4,0,H,3,0,H,1.7,3.3,4.0,1.55,3.5,4.2,1416.13,1413.62
G1,30/04/01,Olympiakos,Iraklis,3,1,H,0,1,A,,,,,,,1860.11,1476.54
G1,06/05/01,Iraklis,Athinaikos,4,2,H,1,0,H,1.22,4.75,10.0,1.2,4.7,9.0,1475.08,1345.68
G1,06/05/01,Kalamata,OFI,1,4,A,1,3,A,2.25,3.0,2.8,2.3,3.1,2.3,1388.02,1466.26
G1,06/05/01,Panahaiki,Paniliakos,3,0,H,1,0,H,,,,,,,1427.31,1392.25
G1,06/05/01,Panionios,Olympiakos,2,1,H,0,0,D,5.25,3.5,1.53,4.5,3.5,1.5,1425.05,1861.57
G1,06/05/01,PAOK,Ionikos,1,2,A,0,2,A,1.33,4.0,7.0,1.4,3.6,5.5,1584.95,1473.62
G1,06/05/01,Xanthi,Eth Asteras,3,1,H,1,0,H,1.57,3.5,4.75,,,,1440.31,1392.28
G1,06/05/01,Yiannina,Aris,2,1,H,1,1,D,1.6,3.2,4.5,,,,1404.7,1488.29
G1,07/05/01,Panathinaikos,AEK,0,1,A,0,0,D,,,,,,,1743.38,1624.2
G1,19/05/01,AEK,PAOK,3,2,H,2,2,D,1.67,3.25,4.35,,,,1643.68,1565.66
G1,20/05/01,Aris,Panionios,3,2,H,2,0,H,1.6,3.3,4.8,,,,1476.38,1446.9
G1,20/05/01,Eth Asteras,Iraklis,2,0,H,2,0,H,1.85,3.15,3.55,,,,1384.81,1480.35
G1,20/05/01,OFI,Yiannina,1,1,D,1,1,D,1.7,3.25,4.14,,,,1479.54,1416.61
G1,20/05/01,Olympiakos,Athinaikos,1,0,H,1,0,H,1.15,5.75,11.0,,,,1839.72,1340.41
G1,20/05/01,Panathinaikos,Panahaiki,4,0,H,2,0,H,1.2,5.15,9.0,,,,1723.9,1435.18
G1,20/05/01,Paniliakos,Kalamata,3,1,H,1,1,D,1.58,3.5,4.75,,,,1384.38,1374.74
G1,21/05/01,Ionikos,Xanthi,3,1,H,1,1,D,,,,,,,1492.91,1447.78
G1,26/05/01,Iraklis,Ionikos,3,2,H,1,0,H,,,,,,,1468.01,1500.47
G1,26/05/01,Xanthi,AEK,0,1,A,0,0,D,,,,,,,1440.22,1650.28
G1,27/05/01,Aris,Olympiakos,2,2,D,2,1,H,,,,,,,1484.43,1840.49
G1,27/05/01,Athinaikos,Eth Asteras,1,3,A,0,1,A,,,,,,,1339.64,1397.15
G1,27/05/01,Kalamata,Panathinaikos,2,4,A,1,2,A,,,,,,,1366.06,1726.31
G1,27/05/01,Panionios,OFI,0,2,A,0,1,A,,,,,,,1438.85,1474.07
G1,27/05/01,PAOK,Panahaiki,5,1,H,1,0,H,,,,,,,1559.06,1432.77
G1,27/05/01,Yiannina,Paniliakos,3,0,H,2,0,H,,,,,,,1422.08,1393.06
