Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,EloHome,EloAway
SP2,18/02/01,Sp Gijon,Eibar,0,0,D,0,0,D,1.95,2.9,3.6,1.85,2.8,3.5,1505.7,1500.27
SP2,21/02/01,Ferrol,Albacete,3,2,H,1,1,D,,,,,,,1444.48,1509.85
SP2,24/02/01,Eibar,Getafe,0,0,D,0,0,D,1.67,3.15,4.55,1.6,3.0,4.5,1503.95,1377.37
SP2,24/02/01,Lleida,Elche,1,1,D,1,0,H,2.25,2.95,2.85,2.3,2.8,2.8,1394.13,1452.49
SP2,24/02/01,Tenerife,Recreativo,1,1,D,0,1,A,1.72,3.0,4.55,1.7,2.9,4.0,1518.89,1508.78
SP2,25/02/01,Ath Madrid,Betis,2,1,H,1,1,D,2.2,2.92,2.95,2.3,2.8,2.6,1523.52,1587.08
SP2,25/02/01,Badajoz,Ferrol,1,0,H,0,0,D,1.77,3.0,4.25,1.8,2.8,3.7,1497.86,1455.74
SP2,25/02/01,Cordoba,Compostela,0,0,D,0,0,D,1.67,3.15,4.55,1.65,2.9,4.2,1461.97,1401.15
SP2,25/02/01,Extremadura,Levante,2,1,H,2,0,H,2.35,2.8,2.85,2.4,2.8,2.5,1445.18,1509.83
SP2,25/02/01,Murcia,Sp Gijon,5,0,H,0,0,D,2.25,2.95,2.85,2.3,2.8,2.6,1476.6,1502.02
SP2,25/02/01,Salamanca,Albacete,1,2,A,0,1,A,1.7,3.1,4.5,1.65,2.9,4.2,1544.3,1498.59
SP2,25/02/01,Sevilla,Leganes,4,2,H,3,2,H,1.4,3.6,7.0,1.35,3.8,6.2,1548.48,1456.25
SP2,25/02/01,U.Las Palmas,Jaen,0,0,D,0,0,D,2.22,2.95,2.9,2.3,2.8,2.6,1397.04,1441.39
SP2,03/03/01,Betis,Cordoba,1,1,D,1,0,H,1.45,3.45,6.5,1.4,3.3,6.0,1575.89,1456.56
SP2,03/03/01,Compostela,U.Las Palmas,0,0,D,0,0,D,1.75,3.1,4.15,1.8,2.7,4.0,1406.56,1395.05
SP2,03/03/01,Levante,Eibar,0,0,D,0,0,D,1.9,2.95,3.7,1.9,2.8,3.3,1498.6,1496.79
SP2,04/03/01,Albacete,Sevilla,2,1,H,1,1,D,2.45,2.85,2.66,2.5,2.8,2.4,1516.05,1554.69
SP2,04/03/01,Elche,Badajoz,0,0,D,0,0,D,2.3,2.8,2.8,2.4,2.8,2.5,1453.98,1505.51
SP2,04/03/01,Getafe,Murcia,4,0,H,2,0,H,2.35,2.85,2.8,2.4,2.8,2.5,1384.53,1486.46
SP2,04/03/01,Jaen,Tenerife,0,0,D,0,0,D,2.75,2.85,2.3,2.6,2.8,2.3,1443.38,1515.06
SP2,04/03/01,Leganes,Lleida,0,0,D,0,0,D,1.75,3.0,4.35,1.75,2.8,4.0,1450.04,1392.64
SP2,04/03/01,Ferrol,Ath Madrid,0,2,A,0,0,D,2.62,2.85,2.4,2.5,2.9,2.3,1448.09,1534.71
SP2,04/03/01,Recreativo,Extremadura,3,1,H,1,0,H,1.75,3.0,4.1,1.7,2.8,4.3,1512.61,1456.41
SP2,04/03/01,Sp Gijon,Salamanca,2,0,H,0,0,D,2.2,2.85,2.92,2.3,2.8,2.6,1492.16,1526.84
SP2,10/03/01,Ath Madrid,Badajoz,2,0,H,1,0,H,1.67,3.0,4.9,1.65,2.9,4.4,1547.69,1507.24
SP2,10/03/01,Sevilla,Sp Gijon,1,1,D,0,1,A,1.55,3.25,5.5,1.55,3.1,4.8,1544.37,1502.34
SP2,11/03/01,Cordoba,Ferrol,0,1,A,0,1,A,1.77,3.0,4.25,1.7,3.1,3.8,1463.55,1435.11
SP2,11/03/01,Eibar,Recreativo,2,1,H,1,1,D,2.45,2.7,2.8,2.3,2.6,2.8,1500.35,1519.84
SP2,11/03/01,Extremadura,Jaen,2,0,H,0,0,D,1.83,2.95,4.0,1.75,2.9,3.8,1449.18,1442.36
SP2,11/03/01,Leganes,Elche,2,0,H,1,0,H,2.3,2.75,2.97,2.3,2.6,2.8,1444.74,1452.25
SP2,11/03/01,Lleida,Albacete,1,2,A,1,1,D,2.8,2.85,2.35,2.7,2.7,2.3,1397.94,1526.37
SP2,11/03/01,Murcia,Levante,2,0,H,2,0,H,2.2,2.75,3.15,2.3,2.6,2.8,1473.89,1495.04
SP2,11/03/01,Salamanca,Getafe,4,2,H,2,1,H,1.47,3.4,6.2,1.5,3.3,4.8,1516.66,1397.1
SP2,11/03/01,Tenerife,Compostela,4,0,H,3,0,H,1.42,3.5,6.85,1.45,3.3,5.5,1516.08,1402.68
SP2,11/03/01,U.Las Palmas,Betis,1,1,D,0,0,D,3.7,2.95,1.9,3.2,2.7,2.0,1398.93,1568.9
SP2,17/03/01,Badajoz,Cordoba,0,0,D,0,0,D,1.75,3.25,4.0,1.8,2.7,3.9,1499.53,1446.63
SP2,17/03/01,Elche,Ath Madrid,2,1,H,1,0,H,3.1,2.85,2.2,2.8,2.8,2.2,1443.0,1555.4
SP2,18/03/01,Albacete,Leganes,0,0,D,0,0,D,1.55,3.25,5.5,1.6,2.9,4.7,1537.85,1453.99
SP2,18/03/01,Betis,Tenerife,0,2,A,0,1,A,2.0,3.0,3.35,1.85,2.8,3.5,1566.42,1521.74
SP2,18/03/01,Compostela,Extremadura,3,2,H,1,1,D,2.35,2.8,2.9,2.3,2.8,2.6,1397.02,1457.95
SP2,18/03/01,Getafe,Sevilla,0,1,A,0,1,A,3.35,3.0,2.0,3.1,2.8,2.0,1391.59,1539.53
SP2,18/03/01,Jaen,Eibar,1,0,H,1,0,H,2.3,2.8,3.0,2.3,2.8,2.6,1433.59,1510.0
SP2,18/03/01,Levante,Salamanca,2,0,H,0,0,D,2.35,2.8,2.9,2.3,2.8,2.6,1485.33,1522.17
SP2,18/03/01,Ferrol,U.Las Palmas,1,2,A,0,1,A,1.8,3.0,4.2,1.7,2.8,4.2,1452.03,1401.41
SP2,18/03/01,Recreativo,Murcia,4,1,H,1,1,D,1.75,3.1,4.25,1.8,2.8,3.8,1510.19,1483.6
SP2,18/03/01,Sp Gijon,Lleida,1,2,A,0,1,A,1.45,3.5,6.5,1.45,3.0,6.0,1507.18,1386.46
SP2,24/03/01,Cordoba,Ath Madrid,1,1,D,0,1,A,2.75,2.8,2.45,2.4,2.9,2.4,1451.8,1542.45
SP2,25/03/01,Albacete,Elche,2,0,H,0,0,D,1.6,3.0,5.85,1.6,3.0,4.5,1531.79,1455.95
SP2,25/03/01,Eibar,Compostela,0,0,D,0,0,D,1.65,3.0,5.25,1.65,3.0,4.2,1498.35,1408.12
SP2,25/03/01,Extremadura,Betis,1,0,H,1,0,H,2.7,2.6,2.65,2.45,2.8,2.45,1446.85,1549.0
SP2,25/03/01,Leganes,Sp Gijon,0,1,A,0,1,A,2.4,2.65,3.0,2.3,2.8,2.6,1460.05,1487.66
SP2,25/03/01,Lleida,Getafe,1,2,A,1,0,H,2.2,2.75,3.2,2.1,2.8,3.0,1405.98,1380.8
SP2,25/03/01,Murcia,Jaen,2,2,D,0,2,A,1.75,2.95,4.6,1.7,2.9,4.2,1475.46,1445.24
SP2,25/03/01,Salamanca,Recreativo,0,1,A,0,0,D,2.0,2.75,3.75,2.0,2.8,3.1,1511.92,1518.33
SP2,25/03/01,Sevilla,Levante,3,2,H,2,1,H,1.5,3.2,6.5,1.55,3.0,5.0,1550.32,1495.58
SP2,25/03/01,Tenerife,Ferrol,1,1,D,1,0,H,1.4,3.5,7.5,1.4,3.6,5.5,1539.16,1434.43
SP2,25/03/01,U.Las Palmas,Badajoz,1,1,D,1,0,H,2.65,2.6,2.72,2.45,2.8,2.45,1419.01,1494.36
SP2,31/03/01,Ath Madrid,U.Las Palmas,2,0,H,0,0,D,1.35,3.9,7.5,1.35,3.5,7.0,1542.79,1418.12
SP2,31/03/01,Elche,Cordoba,1,2,A,1,0,H,2.15,2.75,3.3,2.1,2.8,3.0,1449.29,1451.46
SP2,31/03/01,Getafe,Leganes,0,1,A,0,1,A,2.2,2.75,3.2,2.3,2.8,2.6,1397.62,1444.98
SP2,31/03/01,Ferrol,Extremadura,1,1,D,0,1,A,2.24,2.7,3.2,2.3,2.8,2.6,1441.05,1459.43
SP2,01/04/01,Badajoz,Tenerife,1,2,A,0,0,D,2.5,2.65,2.8,2.4,2.7,2.6,1495.25,1532.54
SP2,01/04/01,Betis,Eibar,1,0,H,1,0,H,1.55,3.3,5.5,1.55,3.0,5.0,1536.42,1492.12
SP2,01/04/01,Compostela,Murcia,2,0,H,1,0,H,2.25,2.75,3.15,2.2,2.8,2.8,1414.35,1470.98
SP2,01/04/01,Jaen,Salamanca,2,1,H,1,0,H,2.55,2.75,2.65,2.5,2.7,2.5,1449.72,1496.13
SP2,01/04/01,Levante,Lleida,3,2,H,2,1,H,1.5,3.5,5.5,1.55,3.0,5.0,1488.31,1389.16
SP2,01/04/01,Recreativo,Sevilla,1,1,D,0,0,D,2.45,2.65,2.9,2.4,2.7,2.6,1534.12,1557.59
SP2,01/04/01,Sp Gijon,Albacete,4,2,H,1,1,D,2.2,2.75,3.2,2.1,2.8,3.0,1502.73,1538.45
SP2,07/04/01,Lleida,Recreativo,0,0,D,0,0,D,3.25,2.9,2.1,3.0,2.8,2.1,1383.13,1531.41
SP2,07/04/01,Sevilla,Jaen,0,1,A,0,0,D,1.37,3.7,7.75,1.4,3.3,6.0,1560.3,1460.31
SP2,07/04/01,U.Las Palmas,Cordoba,0,2,A,0,1,A,2.57,2.62,2.8,2.45,2.8,2.45,1412.74,1467.39
SP2,08/04/01,Albacete,Getafe,2,1,H,0,1,A,1.47,3.4,6.5,1.5,3.2,5.0,1528.24,1383.24
SP2,08/04/01,Eibar,Ferrol,1,1,D,1,1,D,1.75,3.0,4.45,1.8,2.9,3.6,1484.53,1438.17
SP2,08/04/01,Extremadura,Badajoz,1,0,H,1,0,H,2.1,2.75,3.45,2.0,2.8,3.1,1462.31,1480.52
SP2,08/04/01,Leganes,Levante,1,0,H,0,0,D,2.55,2.5,2.95,2.3,2.7,2.7,1459.36,1494.34
SP2,08/04/01,Murcia,Betis,1,3,A,0,1,A,2.67,2.55,2.75,2.5,2.8,2.4,1460.03,1544.01
SP2,08/04/01,Salamanca,Compostela,1,2,A,1,0,H,1.55,3.3,5.55,1.6,3.0,4.5,1485.54,1425.3
SP2,08/04/01,Sp Gijon,Elche,2,1,H,1,0,H,1.65,3.1,5.0,1.6,3.0,4.5,1512.94,1433.36
SP2,08/04/01,Tenerife,Ath Madrid,1,2,A,0,1,A,2.0,2.9,3.55,2.1,2.8,3.0,1547.27,1548.17
SP2,14/04/01,Compostela,Sevilla,0,2,A,0,1,A,,,,,,,1443.19,1541.31
SP2,14/04/01,Cordoba,Tenerife,1,0,H,0,0,D,,,,,,,1481.51,1531.3
SP2,15/04/01,Ath Madrid,Extremadura,2,0,H,0,0,D,,,,,,,1564.14,1471.92
SP2,15/04/01,Badajoz,Eibar,1,0,H,0,0,D,,,,,,,1470.91,1479.56
SP2,15/04/01,Betis,Salamanca,2,1,H,1,1,D,,,,,,,1557.09,1467.65
SP2,15/04/01,Elche,U.Las Palmas,0,1,A,0,0,D,,,,,,,1426.8,1398.62
SP2,15/04/01,Getafe,Sp Gijon,3,1,H,2,0,H,,,,,,,1378.34,1519.5
SP2,15/04/01,Jaen,Lleida,2,1,H,1,0,H,,,,,,,1479.3,1384.86
SP2,15/04/01,Levante,Albacete,0,0,D,0,0,D,,,,,,,1484.15,1533.14
SP2,15/04/01,Ferrol,Murcia,1,1,D,0,1,A,,,,,,,1443.14,1446.95
SP2,15/04/01,Recreativo,Leganes,1,1,D,0,1,A,,,,,,,1529.68,1469.55
SP2,21/04/01,Leganes,Jaen,0,0,D,0,0,D,2.1,2.8,3.35,2.1,2.8,3.0,1474.94,1485.45
SP2,21/04/01,Tenerife,U.Las Palmas,2,0,H,0,0,D,1.37,3.75,7.25,1.4,3.6,5.5,1520.59,1415.53
SP2,22/04/01,Albacete,Recreativo,0,2,A,0,1,A,2.0,2.75,3.7,2.0,2.8,3.1,1534.96,1524.29
SP2,22/04/01,Eibar,Ath Madrid,2,1,H,2,0,H,3.15,2.7,2.25,3.0,2.8,2.1,1470.27,1570.35
SP2,22/04/01,Extremadura,Cordoba,1,0,H,0,0,D,2.2,2.65,3.3,2.2,2.8,2.8,1465.71,1492.22
SP2,22/04/01,Getafe,Elche,1,1,D,1,1,D,2.15,2.7,3.4,2.0,2.8,3.1,1392.31,1409.89
SP2,22/04/01,Lleida,Compostela,1,2,A,1,1,D,2.55,2.75,2.65,2.45,2.8,2.45,1378.71,1430.62
SP2,22/04/01,Murcia,Badajoz,0,0,D,0,0,D,2.2,2.65,3.3,2.2,2.8,2.8,1450.32,1480.2
SP2,22/04/01,Salamanca,Ferrol,1,1,D,1,1,D,1.75,3.0,4.4,1.8,3.0,3.5,1461.36,1439.77
SP2,22/04/01,Sevilla,Betis,1,1,D,1,0,H,2.2,2.8,3.1,2.4,2.8,2.5,1553.88,1563.38
SP2,22/04/01,Sp Gijon,Levante,1,2,A,1,0,H,1.85,2.8,4.25,1.8,3.0,3.5,1505.53,1482.33
SP2,28/04/01,Ath Madrid,Murcia,0,3,A,0,1,A,,,,,,,1557.85,1447.83
SP2,28/04/01,Badajoz,Salamanca,0,1,A,0,0,D,,,,,,,1482.69,1457.16
SP2,28/04/01,Betis,Lleida,4,1,H,2,1,H,,,,,,,1566.56,1364.49
SP2,28/04/01,Compostela,Leganes,1,1,D,0,1,A,,,,,,,1444.84,1471.79
SP2,29/04/01,Cordoba,Eibar,2,0,H,0,0,D,1.85,2.85,4.2,1.9,2.8,3.3,1482.33,1482.77
SP2,29/04/01,Elche,Tenerife,0,2,A,0,0,D,3.33,2.75,2.15,2.8,2.8,2.2,1412.8,1526.46
SP2,29/04/01,Jaen,Albacete,3,0,H,1,0,H,2.2,2.75,3.2,2.2,2.8,2.8,1488.6,1518.61
SP2,29/04/01,Levante,Getafe,3,3,D,1,2,A,1.7,3.0,4.8,1.65,2.9,4.2,1499.09,1389.4
SP2,29/04/01,Ferrol,Sevilla,1,1,D,1,0,H,3.45,2.7,2.12,3.1,2.8,2.0,1443.97,1550.7
SP2,29/04/01,Recreativo,Sp Gijon,1,1,D,0,1,A,,,,,,,1540.64,1488.77
SP2,29/04/01,U.Las Palmas,Extremadura,1,0,H,0,0,D,2.67,2.7,2.6,2.45,2.8,2.45,1409.66,1475.6
SP2,05/05/01,Eibar,U.Las Palmas,3,0,H,1,0,H,,,,,,,1473.76,1420.94
SP2,05/05/01,Getafe,Recreativo,0,1,A,0,0,D,,,,,,,1396.14,1535.5
SP2,05/05/01,Levante,Elche,3,3,D,1,1,D,,,,,,,1492.35,1400.79
SP2,05/05/01,Lleida,Ferrol,0,1,A,0,1,A,,,,,,,1360.75,1444.21
SP2,06/05/01,Albacete,Compostela,2,0,H,1,0,H,1.6,3.2,5.0,1.55,3.1,4.7,1508.59,1442.25
SP2,06/05/01,Extremadura,Tenerife,1,0,H,1,0,H,2.75,2.85,2.4,2.45,2.8,2.45,1464.32,1538.47
SP2,06/05/01,Leganes,Betis,1,1,D,1,0,H,3.0,2.9,2.2,3.1,2.7,2.1,1474.38,1570.3
SP2,06/05/01,Murcia,Cordoba,0,0,D,0,0,D,2.15,2.85,3.15,2.3,2.7,2.7,1467.08,1491.34
SP2,06/05/01,Salamanca,Ath Madrid,1,3,A,0,2,A,2.5,2.85,2.6,2.5,2.7,2.5,1473.99,1538.6
SP2,06/05/01,Sevilla,Badajoz,5,2,H,2,0,H,1.4,3.5,7.25,1.45,3.0,6.0,1550.46,1465.86
SP2,06/05/01,Sp Gijon,Jaen,1,0,H,0,0,D,1.75,3.1,4.15,1.75,2.9,3.8,1493.91,1498.62
SP2,12/05/01,Ath Madrid,Sevilla,2,0,H,0,0,D,2.1,2.8,3.3,2.2,2.8,2.8,1552.37,1556.88
SP2,13/05/01,Badajoz,Lleida,1,0,H,1,0,H,1.5,3.15,6.4,1.4,3.6,5.5,1459.44,1347.66
SP2,13/05/01,Betis,Albacete,1,2,A,0,1,A,1.58,3.1,5.5,1.6,3.2,4.2,1570.45,1515.52
SP2,13/05/01,Compostela,Sp Gijon,1,2,A,0,1,A,2.28,2.7,3.1,2.4,2.8,2.5,1435.32,1503.07
SP2,13/05/01,Cordoba,Salamanca,1,1,D,1,0,H,2.05,2.8,3.5,2.0,2.8,3.1,1494.02,1460.22
SP2,13/05/01,Elche,Extremadura,3,1,H,1,0,H,2.15,2.8,3.2,2.3,2.8,2.6,1407.06,1475.89
SP2,13/05/01,Jaen,Getafe,3,1,H,1,0,H,1.85,2.9,4.0,1.7,2.9,4.0,1489.46,1385.05
SP2,13/05/01,Ferrol,Leganes,1,0,H,0,0,D,2.25,2.6,3.3,2.1,2.8,3.0,1457.3,1474.23
SP2,13/05/01,Recreativo,Levante,1,1,D,1,1,D,1.7,2.8,5.2,1.75,2.7,4.2,1546.59,1486.08
SP2,13/05/01,Tenerife,Eibar,0,0,D,0,0,D,1.4,3.5,7.05,1.45,3.5,5.0,1526.9,1481.09
SP2,13/05/01,U.Las Palmas,Murcia,2,1,H,1,0,H,2.45,2.8,2.7,2.4,2.7,2.6,1413.61,1464.4
SP2,19/05/01,Getafe,Compostela,2,1,H,0,0,D,,,,,,,1379.16,1421.66
SP2,19/05/01,Murcia,Tenerife,0,1,A,0,0,D,,,,,,,1453.66,1521.94
SP2,19/05/01,Sp Gijon,Betis,1,2,A,1,1,D,,,,,,,1516.73,1552.72
SP2,20/05/01,Albacete,Ferrol,1,0,H,0,0,D,1.57,3.4,4.8,1.55,3.2,4.7,1533.25,1466.87
SP2,20/05/01,Eibar,Extremadura,0,0,D,0,0,D,2.0,2.55,4.0,1.9,2.8,3.3,1486.05,1464.51
SP2,20/05/01,Leganes,Badajoz,0,0,D,0,0,D,2.05,2.5,4.0,2.1,2.7,3.1,1464.66,1465.14
SP2,20/05/01,Levante,Jaen,2,2,D,1,2,A,1.95,2.8,3.7,1.9,2.8,3.3,1491.48,1495.35
SP2,20/05/01,Lleida,Ath Madrid,1,1,D,1,0,H,,,,4.7,3.4,1.5,1341.96,1561.52
SP2,20/05/01,Recreativo,Elche,0,0,D,0,0,D,1.52,3.3,5.5,1.45,3.0,6.0,1541.19,1418.44
SP2,20/05/01,Salamanca,U.Las Palmas,4,0,H,0,0,D,1.55,3.4,5.0,1.55,3.2,4.7,1464.81,1424.35
SP2,20/05/01,Sevilla,Cordoba,2,0,H,1,0,H,1.4,3.65,6.5,1.4,3.3,6.0,1547.73,1489.43
SP2,26/05/01,Elche,Eibar,2,0,H,1,0,H,1.9,2.8,3.85,,,,1425.51,1481.85
SP2,26/05/01,Jaen,Recreativo,3,1,H,1,1,D,2.75,2.7,2.45,2.5,2.8,2.4,1498.72,1534.12
SP2,26/05/01,Ferrol,Sp Gijon,2,3,A,0,1,A,2.2,3.0,2.85,2.2,2.8,2.8,1459.94,1501.95
SP2,26/05/01,U.Las Palmas,Sevilla,1,3,A,1,2,A,3.3,2.85,2.05,,,,1416.65,1554.9
SP2,27/05/01,Ath Madrid,Leganes,1,0,H,0,0,D,1.35,3.65,6.5,1.35,3.8,6.2,1557.38,1461.17
SP2,27/05/01,Badajoz,Albacete,0,0,D,0,0,D,2.63,2.75,2.5,,,,1468.63,1540.18
SP2,27/05/01,Betis,Getafe,1,0,H,0,0,D,1.35,3.8,7.25,1.35,3.8,6.2,1567.5,1389.61
SP2,27/05/01,Compostela,Levante,1,1,D,0,0,D,1.9,2.9,3.45,,,,1411.21,1488.11
SP2,27/05/01,Cordoba,Lleida,3,0,H,2,0,H,1.45,3.45,6.35,,,,1482.26,1346.1
SP2,27/05/01,Extremadura,Murcia,2,0,H,1,0,H,1.95,2.7,3.85,1.9,2.4,4.0,1468.71,1440.02
SP2,27/05/01,Tenerife,Salamanca,1,1,D,1,0,H,1.45,3.45,5.6,1.45,3.5,5.0,1535.58,1472.51
SP2,02/06/01,Levante,Betis,3,2,H,2,0,H,3.05,2.9,2.15,,,,1488.94,1571.7
SP2,03/06/01,Albacete,Ath Madrid,0,1,A,0,0,D,2.35,3.05,2.57,2.3,2.9,2.5,1541.2,1563.49
SP2,03/06/01,Getafe,Ferrol,1,2,A,0,0,D,2.17,2.85,3.02,,,,1385.41,1445.37
SP2,03/06/01,Jaen,Elche,3,1,H,0,1,A,2.17,3.2,2.62,,,,1508.92,1436.45
SP2,03/06/01,Leganes,Cordoba,4,0,H,2,0,H,1.82,2.95,3.95,,,,1455.06,1487.37
SP2,03/06/01,Lleida,U.Las Palmas,4,2,H,2,1,H,2.3,2.77,2.9,,,,1340.99,1405.52
SP2,03/06/01,Murcia,Eibar,1,0,H,0,0,D,1.85,2.95,3.8,1.8,2.9,3.6,1431.95,1470.91
SP2,03/06/01,Recreativo,Compostela,2,0,H,0,0,D,1.67,3.15,4.45,,,,1523.92,1410.38
SP2,03/06/01,Salamanca,Extremadura,1,2,A,0,0,D,1.82,2.95,3.95,1.8,2.9,3.6,1477.98,1476.78
SP2,03/06/01,Sevilla,Tenerife,1,0,H,0,0,D,2.05,2.85,3.3,2.0,2.8,3.1,1566.03,1530.11
SP2,03/06/01,Sp Gijon,Badajoz,1,0,H,0,0,D,1.75,2.85,4.55,,,,1516.52,1467.61
SP2,09/06/01,Extremadura,Sevilla,1,1,D,1,0,H,2.55,2.85,2.5,,,,1492.82,1573.87
SP2,10/06/01,Ath Madrid,Sp Gijon,1,0,H,0,0,D,1.33,3.8,7.0,1.3,4.0,7.0,1578.74,1523.97
SP2,10/06/01,Badajoz,Getafe,2,2,D,1,1,D,1.8,3.0,3.9,,,,1460.16,1371.48
SP2,10/06/01,Betis,Recreativo,1,0,H,0,0,D,1.6,3.2,4.6,1.45,3.5,5.0,1559.82,1529.58
SP2,10/06/01,Compostela,Jaen,0,0,D,0,0,D,1.7,3.25,3.95,,,,1404.72,1515.68
SP2,10/06/01,Cordoba,Albacete,1,4,A,0,3,A,2.45,2.8,2.6,,,,1477.27,1525.95
SP2,10/06/01,Eibar,Salamanca,1,3,A,0,0,D,2.15,2.9,3.0,2.0,2.9,3.0,1460.58,1461.94
SP2,10/06/01,Murcia,Elche,0,1,A,0,1,A,2.45,2.85,2.45,,,,1442.28,1429.69
SP2,10/06/01,Ferrol,Levante,1,1,D,1,1,D,2.15,2.5,3.55,,,,1459.3,1500.82
SP2,10/06/01,Tenerife,Lleida,3,2,H,2,0,H,1.15,5.3,11.0,1.15,5.5,11.0,1522.27,1352.22
SP2,10/06/01,U.Las Palmas,Leganes,2,1,H,1,1,D,2.75,2.6,2.55,,,,1394.29,1465.16
SP2,16/06/01,Lleida,Extremadura,2,2,D,0,1,A,2.85,2.75,2.35,,,,1347.86,1492.14
SP2,16/06/01,Recreativo,Ferrol,1,2,A,1,2,A,1.6,3.1,5.15,,,,1521.56,1457.22
SP2,16/06/01,Salamanca,Murcia,1,2,A,0,1,A,1.7,3.05,4.5,,,,1477.9,1425.87
SP2,16/06/01,Sevilla,Eibar,2,1,H,1,1,D,1.4,3.6,6.65,,,,1574.55,1444.62
SP2,17/06/01,Albacete,U.Las Palmas,2,3,A,2,2,D,1.37,3.7,7.2,,,,1540.28,1405.74
SP2,17/06/01,Elche,Compostela,2,2,D,1,2,A,1.82,3.1,3.7,,,,1446.1,1405.11
SP2,17/06/01,Getafe,Ath Madrid,0,1,A,0,1,A,,,,,,,1377.67,1586.01
SP2,17/06/01,Jaen,Betis,0,2,A,0,1,A,,,,,,,1515.29,1567.84
SP2,17/06/01,Leganes,Tenerife,0,1,A,0,0,D,,,,,,,1453.71,1526.63
SP2,17/06/01,Levante,Badajoz,2,1,H,1,0,H,2.0,2.65,3.8,,,,1502.9,1453.97
SP2,17/06/01,Sp Gijon,Cordoba,2,2,D,0,0,D,1.72,3.05,4.3,,,,1516.7,1462.94
