Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
B1,16/12/00,Lokeren,Standard,2,1,H,0,1,A,2.7,3.3,2.2,2.6,3.0,2.2,2.6,3.4,2.2,2.65,3.35,2.15,1567.86,1614.16
B1,16/12/00,Mouscron,Louvieroise,0,0,D,0,0,D,1.3,4.5,7.5,1.25,4.3,8.0,1.29,4.33,8.0,1.25,4.7,8.0,1634.99,1424.98
B1,17/12/00,Genk,Club Brugge,0,1,A,0,1,A,4.2,3.8,1.6,3.9,3.2,1.65,4.2,3.6,1.62,4.0,3.4,1.72,1552.96,1779.6
B1,20/12/00,Anderlecht,St Truiden,3,2,H,0,2,A,1.12,6.5,12.0,1.15,5.5,11.0,1.17,5.25,11.0,1.1,6.8,12.0,1795.32,1453.1
B1,20/12/00,Antwerp,Westerlo,1,3,A,1,1,D,2.3,3.3,2.6,2.35,3.0,2.35,2.25,3.2,2.63,2.2,3.4,2.55,1506.59,1591.18
B1,20/12/00,Charleroi,Beveren,5,0,H,3,0,H,1.65,3.6,4.0,1.6,3.3,4.0,1.62,3.5,4.33,1.65,3.55,4.0,1502.56,1494.49
B1,20/12/00,Germinal,Mouscron,4,1,H,2,0,H,2.25,3.5,2.5,2.3,3.1,2.3,2.3,3.2,2.6,,,,1554.72,1626.08
B1,20/12/00,Genk,Mechelen,3,1,H,1,0,H,1.55,3.6,4.7,1.5,3.4,4.7,1.57,3.5,4.75,1.65,3.6,3.9,1544.82,1431.78
B1,20/12/00,Lierse,Aalst,2,0,H,2,0,H,1.45,3.5,7.0,1.45,3.5,5.0,1.44,3.75,5.75,1.45,3.75,5.5,1552.27,1417.9
B1,20/12/00,Lokeren,Louvieroise,3,1,H,0,0,D,1.35,4.0,8.0,1.4,3.6,5.5,1.4,3.75,6.5,1.4,3.9,6.0,1578.44,1433.89
B1,20/12/00,Standard,Harelbeke,3,0,H,1,0,H,1.15,6.0,12.0,1.2,4.7,9.0,1.2,5.0,10.0,1.15,6.0,10.0,1603.58,1381.21
B1,19/01/01,Club Brugge,Mouscron,2,2,D,1,1,D,1.25,4.5,8.5,1.25,4.3,8.0,1.25,4.6,8.5,1.3,4.5,7.0,1787.74,1614.61
B1,20/01/01,Beveren,Antwerp,2,1,H,2,1,H,2.05,2.9,3.2,2.0,2.9,3.0,2.0,3.4,2.9,2.0,3.5,2.9,1485.76,1493.54
B1,20/01/01,Germinal,Lokeren,2,0,H,0,0,D,1.9,3.1,3.5,1.85,3.0,3.3,1.83,3.4,3.4,1.8,3.5,3.4,1566.19,1583.35
B1,20/01/01,Mechelen,Gent,3,3,D,0,3,A,3.2,2.8,2.1,2.8,3.0,2.1,3.2,3.1,2.0,2.75,3.4,2.1,1426.11,1634.43
B1,20/01/01,Louvieroise,Standard,0,4,A,0,2,A,4.2,3.3,1.65,3.6,3.2,1.7,3.8,3.4,1.73,3.8,3.5,1.7,1428.98,1606.96
B1,20/01/01,Lierse,St Truiden,2,1,H,0,0,D,1.47,3.4,6.0,1.35,3.8,6.2,1.44,3.75,5.75,1.45,3.75,5.5,1557.42,1451.28
B1,21/01/01,Aalst,Genk,4,2,H,1,2,A,2.3,3.2,2.6,2.35,3.0,2.35,2.38,3.2,2.5,2.35,3.3,2.45,1412.75,1550.49
B1,21/01/01,Harelbeke,Charleroi,1,0,H,0,0,D,3.4,2.8,2.1,3.1,3.0,1.9,2.88,3.5,2.0,2.6,3.5,2.15,1377.83,1511.29
B1,27/01/01,Gent,Aalst,1,0,H,1,0,H,1.35,4.0,7.0,1.35,3.8,6.2,1.36,4.0,6.75,1.35,4.0,7.0,1630.65,1426.6
B1,27/01/01,Antwerp,Charleroi,1,1,D,1,0,H,2.18,3.35,2.65,2.2,3.0,2.6,2.2,3.4,2.6,2.25,3.4,2.5,1484.28,1497.59
B1,27/01/01,Beveren,Anderlecht,1,3,A,0,2,A,4.8,3.6,1.55,4.2,3.2,1.6,4.5,3.6,1.57,4.6,3.65,1.55,1495.02,1797.14
B1,27/01/01,Genk,St Truiden,3,0,H,0,0,D,1.55,3.6,4.75,1.55,3.3,4.5,1.57,3.5,4.75,1.55,3.6,4.7,1536.64,1445.43
B1,27/01/01,Lierse,Westerlo,1,2,A,1,0,H,2.0,3.1,3.25,2.0,2.9,3.0,1.91,3.4,3.2,1.9,3.5,3.1,1563.27,1604.23
B1,27/01/01,Lokeren,Club Brugge,2,2,D,2,1,H,4.2,3.5,1.65,3.9,3.2,1.65,4.0,3.2,1.75,3.6,3.1,1.83,1573.78,1779.54
B1,28/01/01,Louvieroise,Harelbeke,0,2,A,0,1,A,2.05,3.3,2.95,2.0,3.0,2.9,2.1,3.3,2.8,2.1,3.4,2.75,1419.24,1391.53
B1,28/01/01,Mouscron,Mechelen,4,2,H,0,1,A,1.35,4.0,7.0,1.3,4.0,7.0,1.4,3.8,6.25,1.4,4.0,6.0,1622.81,1429.89
B1,28/01/01,Standard,Germinal,1,1,D,1,0,H,1.45,3.6,6.0,1.45,3.5,5.0,1.5,3.5,5.5,1.45,3.8,5.5,1616.7,1575.76
B1,02/02/01,Charleroi,Anderlecht,0,4,A,0,1,A,3.55,3.25,1.85,3.5,3.0,1.8,3.5,3.4,1.8,3.4,3.5,1.8,1500.65,1803.09
B1,03/02/01,Beveren,Lierse,2,1,H,0,1,A,2.2,3.2,2.75,2.35,3.0,2.35,2.2,3.25,2.7,2.2,3.4,2.6,1489.07,1548.67
B1,03/02/01,Germinal,Louvieroise,3,1,H,1,0,H,1.3,4.3,7.5,1.25,4.3,8.0,1.33,4.0,7.5,1.35,4.4,6.0,1580.57,1402.34
B1,03/02/01,Mechelen,Lokeren,0,3,A,0,3,A,2.6,3.2,2.3,2.6,3.0,2.2,2.4,3.4,2.38,2.35,3.5,2.35,1425.98,1577.47
B1,03/02/01,St Truiden,Gent,0,1,A,0,1,A,2.9,3.2,2.1,2.9,2.9,2.1,2.9,3.3,2.05,2.85,3.5,2.0,1439.19,1634.35
B1,03/02/01,Westerlo,Genk,5,0,H,2,0,H,1.7,3.2,4.3,1.6,3.3,4.0,1.67,3.4,4.2,1.6,3.65,4.2,1618.83,1542.88
B1,04/02/01,Aalst,Mouscron,1,0,H,1,0,H,2.7,3.35,2.15,2.8,3.0,2.1,2.75,3.4,2.1,2.85,3.5,2.0,1422.9,1626.72
B1,04/02/01,Club Brugge,Standard,1,1,D,0,0,D,1.5,3.5,5.5,1.55,3.3,4.5,1.57,3.5,4.75,1.61,3.6,4.33,1775.85,1611.89
B1,04/02/01,Harelbeke,Antwerp,2,0,H,1,0,H,2.25,3.15,2.75,2.2,3.0,2.6,2.1,3.4,2.75,2.1,3.4,2.75,1408.43,1481.22
B1,09/02/01,Anderlecht,Antwerp,2,0,H,1,0,H,1.15,6.0,11.0,1.15,5.5,11.0,1.17,5.5,10.0,1.15,6.0,10.0,1809.03,1469.7
B1,09/02/01,Louvieroise,Club Brugge,1,1,D,0,0,D,6.65,4.2,1.35,6.2,3.8,1.35,6.0,4.0,1.4,6.0,3.9,1.4,1398.15,1767.84
B1,10/02/01,Gent,Westerlo,3,1,H,2,1,H,1.85,3.25,3.55,1.9,3.0,3.1,1.83,3.4,3.4,1.85,3.5,3.2,1643.51,1625.49
B1,10/02/01,Germinal,Harelbeke,2,1,H,0,0,D,1.42,3.85,6.0,1.45,3.5,5.0,1.5,3.75,5.0,1.5,3.9,4.7,1584.76,1419.95
B1,10/02/01,Genk,Beveren,1,0,H,0,0,D,1.8,3.3,3.7,1.75,3.1,3.6,1.83,3.3,3.5,1.85,3.5,3.2,1536.22,1500.12
B1,10/02/01,Lierse,Charleroi,2,0,H,1,0,H,1.85,3.2,3.65,1.7,3.1,3.8,1.85,3.4,3.3,1.85,3.5,3.2,1537.62,1494.71
B1,10/02/01,Lokeren,Aalst,2,0,H,0,0,D,1.47,3.6,5.5,1.45,3.5,5.0,1.53,3.75,4.75,1.5,3.9,4.6,1588.13,1439.03
B1,10/02/01,Mouscron,St Truiden,1,0,H,1,0,H,1.3,4.25,8.0,1.3,4.0,7.0,1.36,4.0,6.5,1.35,4.25,6.2,1610.59,1430.03
B1,11/02/01,Standard,Mechelen,2,0,H,1,0,H,1.2,5.0,9.2,1.2,4.7,9.0,1.22,5.0,9.0,1.2,5.5,8.0,1619.9,1415.32
B1,16/02/01,Westerlo,Mouscron,1,0,H,0,0,D,1.85,3.3,3.45,1.85,3.0,3.3,1.85,3.5,3.2,1.85,3.4,3.3,1617.08,1614.74
B1,17/02/01,Antwerp,Lierse,0,0,D,0,0,D,2.25,3.15,2.7,2.2,3.0,2.6,2.3,3.3,2.5,2.3,3.4,2.45,1467.85,1545.25
B1,17/02/01,Beveren,Gent,1,1,D,1,1,D,2.35,3.1,2.5,2.4,2.9,2.4,2.4,3.4,2.38,2.4,3.4,2.35,1492.28,1651.92
B1,17/02/01,Charleroi,Genk,2,1,H,0,1,A,1.62,3.4,4.25,1.7,3.2,3.6,1.75,3.5,3.6,1.75,3.5,3.55,1487.08,1544.06
B1,17/02/01,Mechelen,Louvieroise,0,0,D,0,0,D,1.77,3.35,3.75,1.75,3.1,3.6,1.75,3.4,3.75,1.75,3.5,3.55,1411.63,1406.28
B1,17/02/01,St Truiden,Lokeren,2,0,H,1,0,H,2.6,3.0,2.35,2.35,3.0,2.35,2.63,3.3,2.2,2.65,3.4,2.15,1425.88,1592.94
B1,18/02/01,Aalst,Standard,1,1,D,0,0,D,3.3,3.2,1.9,3.1,3.0,1.9,3.25,3.3,1.91,3.4,3.5,1.8,1434.22,1623.59
B1,18/02/01,Club Brugge,Germinal,2,2,D,1,2,A,1.3,4.25,7.0,1.35,3.8,6.2,1.36,3.75,7.5,1.45,3.8,5.5,1759.71,1589.23
B1,18/02/01,Harelbeke,Anderlecht,1,4,A,1,2,A,5.5,3.5,1.47,5.5,3.6,1.4,5.0,3.6,1.53,5.0,3.7,1.5,1415.48,1810.88
B1,24/02/01,Gent,Club Brugge,0,2,A,0,0,D,2.7,3.1,2.35,2.35,3.0,2.35,2.4,3.3,2.4,2.7,3.3,2.2,1649.8,1751.56
B1,24/02/01,Westerlo,Anderlecht,2,2,D,1,0,H,3.65,3.35,1.8,2.9,3.0,2.0,3.6,3.3,1.8,3.5,3.4,1.8,1626.0,1814.74
B1,03/03/01,Gent,Charleroi,1,1,D,1,1,D,1.6,3.4,4.75,1.55,3.3,4.5,1.5,3.5,5.5,1.6,3.5,4.4,1637.36,1498.04
B1,03/03/01,Germinal,Mechelen,4,1,H,2,0,H,1.37,4.15,7.0,1.35,3.8,6.2,1.36,3.75,7.5,1.35,4.1,6.5,1597.38,1407.95
B1,03/03/01,Genk,Antwerp,1,1,D,0,1,A,1.7,3.35,4.15,1.75,3.1,3.6,1.7,3.4,4.0,1.65,3.5,4.1,1533.1,1467.04
B1,03/03/01,Louvieroise,Aalst,3,0,H,0,0,D,2.35,3.2,2.6,2.35,3.0,2.35,2.3,3.3,2.5,2.3,3.35,2.45,1409.96,1437.37
B1,03/03/01,Lierse,Anderlecht,0,0,D,0,0,D,3.75,3.2,1.82,3.8,3.1,1.7,3.75,3.4,1.75,3.8,3.5,1.72,1546.06,1811.61
B1,03/03/01,Mouscron,Beveren,0,0,D,0,0,D,1.6,3.4,4.75,1.5,3.4,4.7,1.62,3.4,4.5,1.6,3.55,4.3,1605.82,1494.4
B1,03/03/01,Standard,St Truiden,1,1,D,0,1,A,1.25,4.7,8.2,1.25,4.3,8.0,1.25,4.75,8.0,1.25,5.0,8.0,1620.44,1440.76
B1,04/03/01,Club Brugge,Harelbeke,0,0,D,0,0,D,1.2,5.1,9.5,1.15,5.5,11.0,1.2,5.0,9.5,1.3,4.25,7.5,1764.0,1411.62
B1,04/03/01,Lokeren,Westerlo,2,0,H,0,0,D,2.3,3.0,2.75,2.2,2.9,2.7,2.3,3.2,2.6,2.2,3.4,2.55,1578.06,1629.13
B1,09/03/01,Westerlo,Standard,2,2,D,1,2,A,2.2,3.1,2.8,2.35,3.0,2.35,2.2,3.25,2.7,2.25,3.4,2.5,1618.38,1612.1
B1,10/03/01,Anderlecht,Genk,1,0,H,1,0,H,1.2,5.0,10.0,1.2,4.7,9.0,1.2,5.0,9.5,1.2,5.0,9.5,1806.07,1527.54
B1,10/03/01,Beveren,Lokeren,0,2,A,0,2,A,2.05,3.1,3.07,2.3,2.9,2.5,2.1,3.4,2.75,2.1,3.5,2.65,1501.19,1588.81
B1,10/03/01,Charleroi,Mouscron,1,3,A,0,2,A,1.9,3.2,3.4,2.1,3.0,2.8,1.91,3.4,3.2,1.9,3.4,3.15,1505.51,1599.03
B1,10/03/01,Mechelen,Club Brugge,1,1,D,1,1,D,5.7,3.7,1.45,4.7,3.4,1.5,5.5,3.5,1.5,4.75,3.8,1.5,1403.98,1753.22
B1,11/03/01,Aalst,Germinal,2,0,H,1,0,H,2.6,3.0,2.4,2.35,3.0,2.35,2.5,3.3,2.3,2.55,3.3,2.25,1427.44,1601.35
B1,11/03/01,Antwerp,Gent,1,0,H,0,0,D,2.55,3.1,2.4,2.35,3.0,2.35,2.4,3.4,2.38,2.5,3.4,2.25,1472.6,1629.89
B1,11/03/01,Harelbeke,Lierse,1,0,H,0,0,D,2.5,3.05,2.45,2.35,3.0,2.35,2.4,3.3,2.4,2.25,3.4,2.5,1422.4,1551.6
B1,11/03/01,St Truiden,Louvieroise,1,1,D,1,0,H,1.7,3.3,4.1,1.65,3.2,3.8,1.73,3.4,3.8,1.75,3.5,3.55,1449.1,1419.89
B1,17/03/01,Gent,Anderlecht,2,1,H,0,0,D,3.1,3.15,2.05,2.6,3.0,2.2,3.1,3.2,2.0,3.0,3.4,2.0,1615.35,1808.61
B1,17/03/01,Germinal,St Truiden,1,0,H,1,0,H,1.42,3.8,6.15,1.4,3.6,5.5,1.44,3.6,6.0,1.4,4.0,5.8,1586.23,1444.65
B1,17/03/01,Genk,Lierse,2,0,H,0,0,D,2.1,3.05,3.1,2.1,3.0,2.8,2.0,3.3,3.0,1.95,3.4,3.0,1525.0,1538.05
B1,17/03/01,Louvieroise,Westerlo,3,1,H,2,0,H,3.15,3.2,2.0,2.6,3.0,2.2,2.88,3.2,2.1,2.8,3.3,2.1,1424.34,1614.67
B1,17/03/01,Lokeren,Charleroi,1,0,H,0,0,D,1.8,3.25,3.75,1.6,3.3,4.0,1.7,3.4,4.0,1.7,3.45,3.85,1601.76,1492.78
B1,17/03/01,Mouscron,Antwerp,3,2,H,1,1,D,1.5,3.6,5.5,1.45,3.5,5.0,1.5,3.6,5.2,1.55,3.7,4.5,1611.76,1487.14
B1,17/03/01,Standard,Beveren,4,2,H,2,2,D,1.4,3.9,6.3,1.3,4.0,7.0,1.4,3.6,7.0,1.4,3.7,6.5,1615.81,1488.24
B1,18/03/01,Club Brugge,Aalst,1,1,D,0,1,A,1.22,5.0,9.0,1.2,4.7,9.0,1.3,4.2,8.0,1.3,4.1,8.0,1745.53,1442.56
B1,18/03/01,Mechelen,Harelbeke,2,0,H,1,0,H,2.25,3.0,2.85,2.1,2.9,2.9,2.38,3.2,2.5,2.4,3.3,2.4,1411.67,1435.95
B1,30/03/01,Anderlecht,Mouscron,3,3,D,3,2,H,1.32,4.3,7.5,1.25,4.3,8.0,1.29,4.33,8.0,1.35,4.0,6.75,1792.83,1617.14
B1,31/03/01,Antwerp,Lokeren,2,1,H,0,0,D,2.4,3.1,2.6,2.3,2.9,2.5,2.4,3.2,2.5,2.3,3.3,2.5,1481.76,1607.53
B1,31/03/01,Lierse,Gent,2,0,H,0,0,D,2.3,3.0,2.85,2.2,2.9,2.7,2.3,3.2,2.6,2.3,3.3,2.5,1528.61,1631.13
B1,31/03/01,St Truiden,Club Brugge,1,2,A,1,1,D,4.35,3.3,1.7,4.7,3.4,1.5,4.33,3.3,1.67,4.4,3.1,1.7,1439.67,1735.27
B1,31/03/01,Westerlo,Germinal,1,2,A,0,1,A,2.0,3.15,3.3,1.9,2.9,3.2,1.91,3.3,3.25,1.9,3.4,3.15,1598.99,1591.21
B1,01/04/01,Aalst,Mechelen,1,3,A,0,3,A,1.7,3.35,4.3,1.75,3.1,3.6,1.7,3.4,4.0,1.65,3.5,4.1,1452.82,1421.49
B1,01/04/01,Beveren,Louvieroise,0,1,A,0,1,A,1.7,3.35,4.3,1.7,3.1,3.8,1.7,3.5,3.8,1.7,3.4,3.9,1482.93,1440.02
B1,01/04/01,Charleroi,Standard,2,3,A,1,0,H,2.55,3.0,2.5,2.35,3.0,2.35,2.5,3.2,2.4,2.5,3.2,2.35,1487.01,1621.12
B1,01/04/01,Harelbeke,Genk,1,2,A,0,1,A,2.2,3.1,2.9,2.2,2.9,2.7,2.2,3.2,2.75,2.15,3.3,2.7,1426.13,1534.44
B1,06/04/01,Louvieroise,Charleroi,1,1,D,0,1,A,2.0,3.2,3.2,1.9,3.0,3.1,2.2,3.25,2.7,2.2,3.3,2.65,1457.39,1475.73
B1,07/04/01,Gent,Genk,2,1,H,0,0,D,1.55,3.5,5.2,1.45,3.5,5.0,1.5,3.6,5.25,1.6,3.5,4.4,1618.54,1546.64
B1,07/04/01,Aalst,Harelbeke,0,0,D,0,0,D,1.85,3.1,3.85,1.75,3.1,3.6,1.85,3.25,3.5,1.85,3.4,3.3,1435.81,1413.93
B1,07/04/01,Club Brugge,Westerlo,2,2,D,1,0,H,1.42,3.8,6.5,1.4,3.6,5.5,1.44,3.6,6.0,1.45,3.55,6.0,1741.39,1582.73
B1,07/04/01,Germinal,Beveren,2,0,H,1,0,H,1.5,3.6,5.6,1.45,3.5,5.0,1.5,3.5,5.5,1.5,3.7,5.0,1607.47,1465.56
B1,07/04/01,Mechelen,St Truiden,1,2,A,1,1,D,1.85,3.1,3.85,1.75,3.1,3.6,1.83,3.3,3.5,1.75,3.45,3.65,1438.5,1433.55
B1,07/04/01,Lokeren,Anderlecht,0,0,D,0,0,D,3.25,3.05,2.05,2.7,2.9,2.2,3.25,3.2,1.95,3.35,3.35,1.85,1594.1,1784.58
B1,07/04/01,Mouscron,Lierse,1,2,A,0,0,D,1.72,3.3,4.2,1.55,3.3,4.5,1.67,3.3,4.33,1.7,3.45,3.85,1625.39,1541.2
B1,07/04/01,Standard,Antwerp,0,1,A,0,1,A,1.35,4.1,7.2,1.3,4.0,7.0,1.36,3.75,7.5,1.4,3.75,6.5,1632.4,1495.19
B1,13/04/01,Anderlecht,Standard,0,0,D,0,0,D,1.45,3.75,6.0,1.45,3.5,5.0,1.5,3.6,5.5,1.55,3.55,4.75,1781.4,1612.48
B1,14/04/01,Antwerp,Louvieroise,1,1,D,1,0,H,1.67,3.4,4.35,1.75,3.1,3.6,1.8,3.5,3.5,1.75,3.5,3.6,1515.11,1454.5
B1,14/04/01,Beveren,Club Brugge,0,2,A,0,1,A,4.0,3.25,1.77,4.2,3.2,1.6,4.5,3.3,1.67,4.4,3.3,1.65,1460.58,1733.49
B1,14/04/01,Charleroi,Germinal,2,1,H,0,1,A,2.2,3.0,2.98,2.2,2.9,2.7,2.25,3.2,2.7,2.3,3.25,2.5,1478.62,1612.45
B1,14/04/01,Genk,Mouscron,4,0,H,2,0,H,2.25,3.0,2.9,2.2,2.9,2.7,2.2,3.3,2.7,2.15,3.4,2.65,1539.86,1606.82
B1,14/04/01,Harelbeke,Gent,2,1,H,0,0,D,2.7,3.15,2.32,2.7,2.9,2.2,2.5,3.2,2.4,2.2,3.4,2.55,1418.14,1625.32
B1,14/04/01,Lierse,Lokeren,1,4,A,1,2,A,1.92,3.15,3.55,2.1,2.9,2.9,1.85,3.4,3.4,1.85,3.4,3.3,1559.77,1597.28
B1,14/04/01,St Truiden,Aalst,1,0,H,1,0,H,1.97,3.15,3.35,2.0,2.9,3.0,2.0,3.25,3.1,2.0,3.4,2.9,1449.72,1431.6
B1,14/04/01,Westerlo,Mechelen,0,0,D,0,0,D,1.48,3.75,5.4,1.45,3.5,5.0,1.62,3.5,4.5,1.55,3.7,4.5,1590.63,1422.33
B1,20/04/01,Louvieroise,Anderlecht,0,1,A,0,0,D,4.75,3.5,1.6,3.9,3.2,1.65,5.0,3.4,1.57,,,,1459.9,1773.28
B1,21/04/01,Mechelen,Beveren,2,2,D,1,0,H,1.95,3.25,3.3,1.75,3.1,3.6,1.85,3.4,3.4,1.95,3.3,3.1,1430.43,1453.83
B1,21/04/01,Lokeren,Genk,2,2,D,0,1,A,1.68,3.3,4.45,1.5,3.4,4.7,1.7,3.4,4.0,1.65,3.5,4.1,1612.0,1551.17
B1,21/04/01,Mouscron,Gent,2,2,D,1,0,H,2.05,3.2,3.15,2.1,2.9,2.9,1.95,3.3,3.1,2.2,3.3,2.65,1595.51,1609.08
B1,21/04/01,St Truiden,Harelbeke,1,1,D,0,0,D,1.97,3.15,3.35,1.9,2.9,3.2,1.95,3.2,3.25,1.9,3.4,3.15,1458.13,1434.38
B1,21/04/01,Standard,Lierse,3,2,H,1,0,H,1.55,3.5,5.25,1.5,3.4,4.7,1.44,3.75,5.75,1.5,3.7,5.0,1620.6,1545.05
B1,22/04/01,Aalst,Westerlo,1,2,A,1,1,D,2.45,3.0,2.62,2.3,3.0,2.4,2.25,3.3,2.6,2.3,3.3,2.5,1423.19,1582.53
B1,22/04/01,Club Brugge,Charleroi,1,0,H,0,0,D,1.3,4.4,7.7,1.3,4.0,7.0,1.3,4.33,8.0,1.35,3.9,7.0,1740.24,1492.33
B1,22/04/01,Germinal,Antwerp,3,1,H,2,0,H,1.7,3.45,4.2,1.65,3.2,3.9,1.8,3.4,3.5,1.65,3.4,4.2,1598.74,1509.71
B1,28/04/01,Gent,Lokeren,3,2,H,1,2,A,1.7,3.4,4.1,1.8,3.0,3.5,1.7,3.4,4.0,1.75,3.45,3.7,1612.13,1606.59
B1,28/04/01,Anderlecht,Germinal,7,0,H,3,0,H,1.37,4.05,7.0,1.4,3.6,5.5,1.36,3.8,7.0,1.44,3.75,6.0,1778.94,1605.04
B1,28/04/01,Beveren,Aalst,1,0,H,0,0,D,2.0,3.2,3.25,2.2,3.0,2.6,2.0,3.5,2.88,1.9,3.4,3.2,1456.54,1412.8
B1,28/04/01,Charleroi,Mechelen,4,1,H,1,0,H,1.65,3.5,4.25,1.65,3.3,3.7,1.7,3.4,4.0,1.7,3.35,4.0,1489.36,1427.72
B1,28/04/01,Genk,Standard,2,2,D,1,2,A,2.55,3.1,2.5,2.35,3.0,2.35,2.6,3.2,2.3,2.45,3.3,2.35,1556.58,1627.27
B1,28/04/01,Lierse,Louvieroise,1,2,A,0,1,A,1.65,3.5,4.2,1.6,3.3,4.0,1.73,3.4,3.8,1.7,3.4,3.9,1538.38,1454.24
B1,28/04/01,Westerlo,St Truiden,4,6,A,3,1,H,1.65,3.35,4.65,1.55,3.4,4.2,1.67,3.5,4.0,1.7,3.35,4.0,1592.92,1453.86
B1,29/04/01,Antwerp,Club Brugge,0,1,A,0,0,D,4.25,3.35,1.7,4.0,3.3,1.6,4.2,3.4,1.67,4.1,3.5,1.65,1503.41,1743.21
B1,29/04/01,Harelbeke,Mouscron,0,1,A,0,0,D,2.2,3.25,2.85,2.1,3.1,2.7,2.1,3.4,2.75,1.8,3.45,3.4,1438.65,1592.46
B1,04/05/01,Mechelen,Antwerp,0,3,A,0,1,A,2.02,3.2,3.15,1.75,3.3,3.4,2.0,3.4,2.9,2.0,3.5,2.85,1420.65,1495.68
B1,05/05/01,Club Brugge,Anderlecht,0,1,A,0,1,A,2.27,3.0,2.9,2.2,3.0,2.6,2.2,3.2,2.8,2.2,3.25,2.75,1750.94,1783.22
B1,05/05/01,Germinal,Lierse,6,0,H,1,0,H,1.57,3.5,4.7,1.55,3.3,4.5,1.57,3.5,4.6,1.6,3.5,4.4,1600.76,1519.81
B1,05/05/01,Louvieroise,Genk,2,1,H,1,0,H,1.8,3.35,3.65,1.75,3.1,3.6,1.75,3.5,3.6,1.8,3.5,3.35,1472.81,1555.53
B1,05/05/01,Lokeren,Mouscron,2,1,H,2,0,H,1.91,3.1,3.45,2.0,3.0,2.9,1.91,3.3,3.2,1.85,3.5,3.2,1597.77,1603.04
B1,05/05/01,St Truiden,Beveren,1,0,H,1,0,H,1.7,3.45,4.0,1.7,3.1,3.8,1.7,3.4,4.0,1.7,3.5,3.8,1473.82,1464.14
B1,05/05/01,Standard,Gent,1,0,H,0,0,D,1.72,3.35,4.1,1.85,3.0,3.3,1.75,3.5,3.6,1.7,3.5,3.8,1628.32,1620.95
B1,06/05/01,Aalst,Charleroi,4,0,H,4,0,H,1.97,3.2,3.25,1.85,3.1,3.2,1.91,3.4,3.2,1.9,3.45,3.1,1405.2,1496.43
B1,06/05/01,Westerlo,Harelbeke,1,0,H,0,0,D,1.75,3.45,3.8,1.85,3.1,3.2,1.83,3.5,3.25,1.85,3.5,3.2,1572.96,1428.07
B1,12/05/01,Gent,Louvieroise,2,2,D,0,2,A,1.6,3.75,4.25,1.55,3.4,4.2,1.7,3.25,4.0,1.7,3.5,3.8,1612.19,1484.69
B1,12/05/01,Anderlecht,Mechelen,1,0,H,1,0,H,1.1,6.75,13.0,1.1,7.0,14.0,1.1,6.5,12.0,1.1,7.0,12.0,1798.13,1407.25
B1,12/05/01,Antwerp,Aalst,0,0,D,0,0,D,2.05,3.35,2.97,1.9,3.2,2.9,2.1,3.25,2.75,2.05,3.4,2.8,1509.08,1417.38
B1,12/05/01,Beveren,Westerlo,1,4,A,0,1,A,2.5,3.15,2.45,2.6,3.0,2.2,2.4,3.2,2.4,2.45,3.3,2.35,1455.46,1577.87
B1,12/05/01,Charleroi,St Truiden,1,7,A,0,2,A,1.85,3.25,3.5,1.75,3.3,3.3,1.9,3.1,3.4,2.05,2.9,3.25,1484.25,1482.5
B1,12/05/01,Genk,Germinal,2,0,H,2,0,H,2.45,3.05,2.55,2.2,3.0,2.6,2.4,3.25,2.4,2.4,3.3,2.4,1543.65,1607.28
B1,12/05/01,Lierse,Club Brugge,0,2,A,0,1,A,3.4,3.25,1.9,3.1,3.0,1.9,3.4,3.25,1.85,3.5,3.35,1.8,1513.29,1736.03
B1,12/05/01,Lokeren,Harelbeke,3,0,H,2,0,H,1.73,3.7,3.5,1.6,3.4,3.6,1.8,3.6,3.2,1.8,3.55,3.3,1606.94,1423.16
B1,12/05/01,Mouscron,Standard,1,1,D,1,1,D,2.5,3.15,2.45,2.2,3.0,2.6,2.6,3.1,2.3,2.55,3.3,2.25,1593.87,1637.08
B1,19/05/01,Louvieroise,Mouscron,1,3,A,1,2,A,2.35,3.05,2.7,,,,,,,2.1,3.3,2.8,1491.88,1591.84
B1,20/05/01,Aalst,Anderlecht,1,5,A,1,3,A,3.85,3.3,1.8,3.7,3.3,1.65,,,,3.35,3.5,1.8,1423.65,1799.53
B1,20/05/01,Club Brugge,Genk,6,0,H,1,0,H,1.35,4.2,7.0,1.35,3.8,6.2,,,,1.35,4.1,6.5,1744.29,1554.85
B1,20/05/01,Germinal,Gent,1,3,A,1,1,D,1.88,3.25,3.5,1.8,3.1,3.4,1.85,3.5,3.2,1.8,3.4,3.45,1596.08,1605.0
B1,20/05/01,Harelbeke,Beveren,3,2,H,1,0,H,2.2,3.1,2.9,,,,,,,2.05,3.4,2.8,1419.08,1443.77
B1,20/05/01,Mechelen,Lierse,1,1,D,1,1,D,2.52,3.1,2.47,,,,,,,2.4,3.4,2.35,1405.85,1505.03
B1,20/05/01,St Truiden,Antwerp,1,1,D,0,1,A,1.97,3.15,3.35,,,,,,,1.7,3.6,3.7,1498.56,1502.81
B1,20/05/01,Standard,Lokeren,1,3,A,1,1,D,1.65,3.45,4.35,1.75,3.3,3.3,1.7,3.6,3.6,1.6,3.5,4.4,1639.11,1611.02
