Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,EloHome,EloAway
F2,27/01/01,Ajaccio,Nice,2,1,H,1.0,0.0,H,1.92,2.85,3.85,1.75,2.8,4.0,1445.42,1463.11
F2,27/01/01,Beauvais,Creteil,1,1,D,0.0,0.0,D,2.15,2.9,3.1,2.0,2.7,3.2,1447.44,1445.08
F2,27/01/01,Caen,Wasquehal,1,2,A,0.0,2.0,A,1.76,2.9,4.5,1.75,2.8,4.0,1476.71,1419.16
F2,27/01/01,Cannes,Sochaux,2,2,D,1.0,0.0,H,3.05,2.7,2.3,2.7,2.7,2.3,1425.47,1620.24
F2,27/01/01,Le Mans,Gueugnon,2,1,H,1.0,1.0,D,2.05,2.9,3.3,2.0,2.7,3.2,1490.86,1520.94
F2,27/01/01,Martigues,Lorient,1,1,D,0.0,0.0,D,2.87,2.8,2.35,2.7,2.8,2.2,1431.74,1554.08
F2,27/01/01,Nimes,Laval,1,0,H,0.0,0.0,D,2.35,2.8,2.85,2.2,2.7,2.8,1442.44,1504.65
F2,27/01/01,Niort,Nancy,3,2,H,2.0,2.0,D,2.3,2.85,2.75,2.0,2.7,3.2,1514.51,1581.1
F2,28/01/01,Angers,Montpellier,0,0,D,0.0,0.0,D,3.78,2.85,1.92,4.0,2.7,1.8,1382.39,1586.71
F2,03/02/01,Creteil,Nimes,1,2,A,1.0,1.0,D,2.05,2.7,3.7,1.9,2.7,3.5,1448.66,1453.59
F2,03/02/01,Gueugnon,Ajaccio,0,0,D,0.0,0.0,D,1.7,2.95,4.85,1.7,2.7,4.5,1510.92,1455.01
F2,03/02/01,Laval,Le Mans,2,1,H,0.0,1.0,A,1.72,3.0,4.6,1.75,2.7,4.2,1493.5,1500.88
F2,03/02/01,Le Havre,Caen,2,1,H,1.0,0.0,H,1.7,2.9,4.6,1.65,2.7,4.7,1484.52,1458.9
F2,03/02/01,Montpellier,Chateauroux,0,0,D,0.0,0.0,D,1.5,3.2,6.0,1.45,3.0,6.0,1583.07,1505.51
F2,03/02/01,Nancy,Cannes,2,0,H,1.0,0.0,H,1.5,3.25,6.25,1.45,3.0,6.0,1569.8,1428.8
F2,03/02/01,Nice,Beauvais,0,1,A,0.0,1.0,A,1.8,2.85,4.3,1.8,2.7,3.8,1453.52,1443.86
F2,03/02/01,Sochaux,Angers,2,0,H,0.0,0.0,D,1.25,4.5,8.75,1.2,4.2,10.0,1616.91,1386.03
F2,03/02/01,Wasquehal,Martigues,2,0,H,1.0,0.0,H,1.95,2.75,3.85,1.8,2.7,3.8,1436.97,1432.54
F2,04/02/01,Lorient,Niort,0,0,D,0.0,0.0,D,1.82,2.95,4.1,1.8,2.7,3.8,1553.28,1525.81
F2,07/02/01,Ajaccio,Wasquehal,2,0,H,1.0,0.0,H,1.7,3.0,4.5,1.75,2.7,4.2,1460.27,1445.82
F2,07/02/01,Angers,Lorient,2,1,H,1.0,1.0,D,3.1,2.95,2.1,3.2,2.6,2.1,1382.79,1548.89
F2,07/02/01,Caen,Creteil,1,0,H,0.0,0.0,D,1.85,3.0,3.75,2.2,2.6,3.0,1450.73,1432.82
F2,07/02/01,Cannes,Le Havre,1,1,D,1.0,0.0,H,2.1,3.0,3.05,2.2,2.6,3.0,1423.8,1492.69
F2,07/02/01,Le Mans,Beauvais,0,4,A,0.0,2.0,A,1.7,3.0,4.5,1.85,2.7,3.6,1491.64,1460.18
F2,07/02/01,Martigues,Nancy,2,1,H,0.0,1.0,A,3.0,2.85,2.2,3.2,2.6,2.1,1423.69,1574.8
F2,07/02/01,Nimes,Nice,2,0,H,1.0,0.0,H,1.72,3.0,4.4,1.6,2.8,4.8,1469.43,1437.2
F2,07/02/01,Niort,Laval,2,2,D,2.0,1.0,H,1.77,3.0,4.25,1.8,2.6,4.0,1530.2,1502.74
F2,08/02/01,Sochaux,Montpellier,1,0,H,1.0,0.0,H,1.97,2.95,3.35,1.9,2.6,3.6,1620.15,1577.19
F2,16/02/01,Le Havre,Sochaux,2,3,A,0.0,2.0,A,2.5,2.6,2.75,2.3,2.6,2.8,1493.81,1627.78
F2,16/02/01,Nice,Caen,2,0,H,0.0,0.0,D,1.9,2.8,3.85,2.0,2.7,3.2,1429.24,1459.14
F2,17/02/01,Beauvais,Nimes,1,0,H,0.0,0.0,D,2.15,2.65,3.3,2.2,2.6,3.0,1477.2,1477.39
F2,17/02/01,Creteil,Niort,1,1,D,1.0,1.0,D,2.45,2.6,2.8,2.2,2.8,2.8,1424.41,1525.81
F2,17/02/01,Gueugnon,Martigues,0,1,A,0.0,1.0,A,1.57,3.1,5.4,1.6,2.8,4.8,1505.66,1438.02
F2,17/02/01,Laval,Ajaccio,0,0,D,0.0,0.0,D,1.55,3.15,5.5,1.55,2.8,5.5,1507.13,1468.8
F2,17/02/01,Lorient,Le Mans,3,1,H,0.0,1.0,A,1.58,3.0,5.5,1.6,2.8,4.8,1534.04,1474.62
F2,17/02/01,Montpellier,Cannes,2,0,H,0.0,0.0,D,1.35,3.65,7.5,1.4,3.2,6.5,1569.56,1422.68
F2,17/02/01,Nancy,Chateauroux,0,0,D,0.0,0.0,D,1.65,3.0,4.8,1.7,2.8,4.2,1560.47,1511.39
F2,17/02/01,Wasquehal,Angers,3,1,H,1.0,1.0,D,1.55,3.15,5.4,1.55,2.8,5.5,1437.29,1397.64
F2,02/03/01,Sochaux,Lorient,0,1,A,0.0,1.0,A,1.65,3.1,5.0,1.65,2.8,4.5,1639.06,1541.18
F2,03/03/01,Ajaccio,Creteil,0,0,D,0.0,0.0,D,1.8,2.9,4.4,1.75,2.8,4.0,1473.53,1424.46
F2,03/03/01,Angers,Nancy,1,2,A,1.0,1.0,D,2.9,2.8,2.35,2.7,2.7,2.3,1389.91,1555.41
F2,03/03/01,Caen,Nimes,2,2,D,1.0,2.0,A,2.25,2.7,3.2,2.2,2.7,2.9,1449.13,1468.39
F2,03/03/01,Cannes,Gueugnon,0,1,A,0.0,1.0,A,2.25,2.7,3.2,2.2,2.8,2.8,1417.82,1487.56
F2,03/03/01,Chateauroux,Beauvais,3,0,H,2.0,0.0,H,1.95,2.8,3.8,2.0,2.7,3.2,1516.45,1486.2
F2,03/03/01,Le Mans,Wasquehal,0,0,D,0.0,0.0,D,1.95,2.85,3.8,1.75,2.8,4.0,1467.48,1445.02
F2,03/03/01,Martigues,Laval,1,3,A,1.0,1.0,D,2.55,2.7,2.7,2.2,2.7,2.9,1456.12,1502.4
F2,03/03/01,Montpellier,Le Havre,1,0,H,0.0,0.0,D,1.6,3.1,5.5,1.6,2.9,4.7,1574.42,1482.53
F2,03/03/01,Niort,Nice,2,2,D,1.0,0.0,H,1.5,3.3,6.4,1.45,3.0,6.0,1525.76,1439.25
F2,09/03/01,Beauvais,Nancy,1,1,D,1.0,0.0,H,,,,,,,1478.18,1565.58
F2,16/03/01,Lorient,Montpellier,2,1,H,2.0,1.0,H,2.28,2.75,3.05,2.3,2.7,2.7,1560.12,1580.64
F2,16/03/01,Nancy,Ajaccio,2,0,H,1.0,0.0,H,1.53,3.2,6.2,1.6,3.0,4.5,1566.03,1468.47
F2,16/03/01,Wasquehal,Sochaux,1,1,D,0.0,0.0,D,2.95,2.65,2.4,2.6,2.7,2.4,1449.25,1620.12
F2,17/03/01,Beauvais,Caen,0,1,A,0.0,0.0,D,2.05,2.7,3.68,2.0,2.7,3.2,1477.73,1446.28
F2,17/03/01,Creteil,Martigues,0,0,D,0.0,0.0,D,2.03,2.7,3.72,2.0,2.7,3.2,1429.52,1441.7
F2,17/03/01,Gueugnon,Angers,2,0,H,1.0,0.0,H,1.5,3.25,6.5,1.5,3.0,5.5,1501.15,1379.74
F2,17/03/01,Laval,Cannes,2,1,H,0.0,1.0,A,1.48,3.3,6.6,1.5,3.0,5.5,1516.82,1404.23
F2,17/03/01,Le Havre,Le Mans,3,0,H,0.0,0.0,D,1.85,2.8,4.3,1.7,2.7,4.5,1476.31,1463.25
F2,17/03/01,Nice,Chateauroux,1,4,A,0.0,3.0,A,2.37,2.7,2.95,2.1,2.7,3.1,1445.38,1524.47
F2,17/03/01,Nimes,Niort,2,1,H,0.0,0.0,D,2.32,2.7,3.05,2.1,2.7,3.1,1471.24,1519.63
F2,21/03/01,Sochaux,Nancy,1,1,D,0.0,0.0,D,1.7,3.1,4.5,1.7,2.9,4.0,1617.61,1572.1
F2,23/03/01,Ajaccio,Caen,1,0,H,0.0,0.0,D,1.85,2.85,4.1,1.8,2.7,3.9,1462.4,1463.3
F2,23/03/01,Angers,Laval,1,0,H,1.0,0.0,H,3.35,2.8,2.1,2.9,2.9,2.1,1374.28,1522.5
F2,23/03/01,Cannes,Wasquehal,0,0,D,0.0,0.0,D,2.05,2.8,3.45,1.9,2.7,3.5,1398.55,1451.76
F2,23/03/01,Chateauroux,Nimes,1,1,D,0.0,1.0,A,1.85,2.8,4.25,1.8,2.7,3.9,1537.72,1481.9
F2,23/03/01,Le Mans,Creteil,2,1,H,2.0,1.0,H,1.95,2.65,4.1,1.9,2.7,3.5,1454.68,1426.43
F2,23/03/01,Martigues,Nice,0,1,A,0.0,0.0,D,1.95,2.75,3.85,1.75,2.8,4.0,1444.79,1432.13
F2,23/03/01,Montpellier,Gueugnon,5,0,H,1.0,0.0,H,1.55,3.1,6.0,1.5,3.2,5.0,1570.95,1506.61
F2,23/03/01,Niort,Beauvais,1,1,D,1.0,0.0,H,1.7,2.9,5.0,1.65,2.9,4.4,1508.97,1460.71
F2,27/03/01,Creteil,Angers,1,1,D,1.0,0.0,H,1.6,3.0,5.45,1.65,2.9,4.3,1418.35,1388.5
F2,27/03/01,Gueugnon,Sochaux,1,1,D,1.0,1.0,D,2.8,2.65,2.45,2.5,2.7,2.5,1499.62,1612.66
F2,27/03/01,Laval,Chateauroux,0,2,A,0.0,2.0,A,1.85,2.85,4.05,1.7,2.8,4.3,1508.28,1532.46
F2,27/03/01,Lorient,Cannes,4,0,H,3.0,0.0,H,1.37,3.6,7.5,1.4,3.2,6.2,1569.81,1396.88
F2,27/03/01,Nancy,Montpellier,0,3,A,0.0,2.0,A,2.1,2.8,3.25,2.2,2.7,2.9,1577.05,1577.94
F2,27/03/01,Nice,Le Mans,1,1,D,0.0,0.0,D,1.95,2.7,3.9,2.0,2.6,3.4,1448.55,1462.76
F2,27/03/01,Nimes,Ajaccio,1,0,H,0.0,0.0,D,1.75,2.85,4.65,1.8,2.6,4.0,1487.16,1471.43
F2,27/03/01,Wasquehal,Le Havre,0,1,A,0.0,0.0,D,2.1,2.7,3.45,2.3,2.6,2.8,1453.43,1484.88
F2,28/03/01,Caen,Niort,1,2,A,1.0,1.0,D,2.3,2.8,2.85,2.4,2.6,2.7,1454.27,1503.94
F2,03/04/01,Chateauroux,Le Havre,3,1,H,3.0,1.0,H,1.9,2.85,3.85,1.9,2.7,3.5,1547.65,1499.81
F2,07/04/01,Ajaccio,Beauvais,2,0,H,1.0,0.0,H,2.0,2.7,3.9,1.75,2.8,4.0,1462.95,1465.74
F2,07/04/01,Angers,Nice,0,0,D,0.0,0.0,D,2.3,2.7,3.1,2.2,2.7,2.9,1392.97,1445.52
F2,07/04/01,Cannes,Creteil,4,2,H,1.0,2.0,A,2.15,2.65,3.5,2.2,2.7,2.9,1392.58,1413.88
F2,07/04/01,Chateauroux,Caen,0,1,A,0.0,1.0,A,1.65,3.0,5.25,,,,1555.13,1439.97
F2,07/04/01,Le Havre,Nancy,1,0,H,0.0,0.0,D,2.35,2.65,3.1,2.2,2.8,2.8,1492.33,1561.08
F2,07/04/01,Le Mans,Niort,2,1,H,1.0,0.0,H,2.45,2.6,3.0,2.3,2.6,2.8,1465.79,1518.24
F2,07/04/01,Lorient,Gueugnon,1,4,A,0.0,1.0,A,1.52,3.15,6.5,1.6,3.0,4.5,1574.11,1500.09
F2,07/04/01,Martigues,Nimes,1,0,H,0.0,0.0,D,2.45,2.6,2.97,,,,1428.37,1495.64
F2,07/04/01,Montpellier,Wasquehal,2,1,H,0.0,0.0,D,1.37,3.7,7.75,1.35,3.5,7.0,1593.91,1438.5
F2,08/04/01,Sochaux,Laval,2,0,H,1.0,0.0,H,1.55,3.15,6.0,1.5,3.4,4.7,1612.19,1493.09
F2,13/04/01,Nancy,Lorient,0,1,A,0.0,1.0,A,2.32,2.7,3.1,2.3,2.7,2.7,1549.7,1555.82
F2,14/04/01,Beauvais,Martigues,3,1,H,1.0,1.0,D,2.1,2.65,3.65,2.1,2.6,3.2,1456.65,1439.7
F2,14/04/01,Creteil,Sochaux,1,0,H,0.0,0.0,D,2.97,2.6,2.47,,,,1404.16,1617.71
F2,14/04/01,Gueugnon,Le Havre,1,2,A,1.0,1.0,D,2.2,2.7,3.35,2.1,2.7,3.1,1518.38,1503.71
F2,14/04/01,Laval,Montpellier,0,0,D,0.0,0.0,D,2.5,2.7,2.85,2.3,2.7,2.7,1487.57,1598.58
F2,14/04/01,Nice,Cannes,2,0,H,0.0,0.0,D,1.73,2.9,5.0,1.8,2.8,3.7,1447.22,1402.3
F2,14/04/01,Nimes,Le Mans,3,1,H,1.0,0.0,H,1.8,2.8,4.7,1.8,2.7,3.9,1484.31,1476.59
F2,14/04/01,Niort,Ajaccio,4,3,H,2.0,2.0,D,1.65,3.0,5.35,1.65,3.0,4.0,1507.44,1472.04
F2,14/04/01,Wasquehal,Chateauroux,3,1,H,3.0,1.0,H,2.5,2.7,2.8,,,,1433.83,1535.75
F2,20/04/01,Beauvais,Angers,1,1,D,1.0,1.0,D,1.6,3.0,5.9,,,,1465.09,1391.27
F2,20/04/01,Caen,Martigues,1,2,A,0.0,1.0,A,2.0,2.7,3.85,2.1,2.7,3.2,1459.35,1431.26
F2,20/04/01,Chateauroux,Gueugnon,1,1,D,1.0,0.0,H,2.05,2.8,3.55,2.0,2.8,3.1,1523.18,1501.9
F2,20/04/01,Le Havre,Lorient,1,1,D,1.0,1.0,D,2.6,2.6,2.75,,,,1520.19,1571.62
F2,27/04/01,Montpellier,Creteil,1,1,D,0.0,1.0,A,1.45,3.5,6.5,1.5,3.0,5.3,1598.18,1420.61
F2,28/04/01,Angers,Nimes,3,0,H,0.0,0.0,D,2.65,2.72,2.6,2.4,2.7,2.6,1397.05,1493.05
F2,28/04/01,Cannes,Beauvais,0,1,A,0.0,0.0,D,2.35,2.75,2.95,2.3,2.7,2.7,1394.73,1459.31
F2,28/04/01,Chateauroux,Ajaccio,2,2,D,0.0,2.0,A,1.75,3.0,4.45,,,,1518.99,1464.18
F2,28/04/01,Gueugnon,Nancy,1,1,D,1.0,1.0,D,2.3,2.75,3.02,2.0,2.7,3.2,1506.09,1533.9
F2,28/04/01,Le Havre,Laval,3,1,H,2.0,1.0,H,2.0,2.85,3.6,1.85,2.9,3.4,1518.45,1487.97
F2,28/04/01,Le Mans,Caen,1,1,D,0.0,0.0,D,2.0,2.85,3.6,2.2,2.7,2.9,1467.85,1442.44
F2,28/04/01,Lorient,Wasquehal,2,0,H,1.0,0.0,H,1.55,3.3,5.55,,,,1573.36,1446.4
F2,28/04/01,Martigues,Niort,1,1,D,0.0,0.0,D,2.15,2.85,3.2,,,,1448.17,1515.3
F2,28/04/01,Sochaux,Nice,5,1,H,2.0,0.0,H,1.45,3.55,6.35,,,,1601.26,1454.79
F2,11/05/01,Ajaccio,Martigues,1,0,H,0.0,0.0,D,1.92,2.8,4.0,1.75,2.9,3.8,1469.41,1446.99
F2,11/05/01,Beauvais,Sochaux,1,2,A,0.0,1.0,A,2.8,2.6,2.58,2.6,2.6,2.5,1473.08,1606.13
F2,11/05/01,Caen,Angers,4,0,H,1.0,0.0,H,1.4,3.75,6.75,1.4,3.2,6.5,1446.77,1409.41
F2,11/05/01,Creteil,Le Havre,2,0,H,0.0,0.0,D,1.72,3.2,4.25,,,,1428.9,1526.46
F2,11/05/01,Laval,Lorient,1,2,A,1.0,1.0,D,2.57,2.7,2.7,,,,1479.96,1578.69
F2,11/05/01,Nancy,Le Mans,0,0,D,0.0,0.0,D,1.95,2.95,3.6,1.9,2.9,3.2,1536.46,1463.52
F2,11/05/01,Nice,Montpellier,2,1,H,2.0,1.0,H,2.35,2.7,3.0,2.6,2.7,2.4,1449.92,1589.89
F2,11/05/01,Nimes,Cannes,4,3,H,2.0,1.0,H,1.45,3.6,6.2,1.35,3.8,6.2,1480.69,1380.96
F2,11/05/01,Niort,Chateauroux,2,0,H,1.0,0.0,H,2.0,2.85,3.6,2.2,2.7,2.9,1516.48,1513.76
F2,11/05/01,Wasquehal,Gueugnon,2,1,H,0.0,1.0,A,1.65,3.25,4.65,,,,1441.07,1503.53
F2,18/05/01,Angers,Niort,2,0,H,1.0,0.0,H,2.7,3.0,2.35,,,,1401.61,1525.39
F2,18/05/01,Cannes,Caen,2,0,H,0.0,0.0,D,2.35,2.7,3.0,,,,1374.95,1454.57
F2,18/05/01,Gueugnon,Laval,2,0,H,1.0,0.0,H,2.0,2.85,3.6,,,,1492.38,1467.41
F2,18/05/01,Le Havre,Nice,1,0,H,1.0,0.0,H,1.7,3.05,4.7,1.7,3.1,3.8,1514.05,1463.85
F2,18/05/01,Le Mans,Ajaccio,1,1,D,0.0,0.0,D,1.95,2.85,3.8,1.85,3.0,3.3,1469.27,1477.68
F2,18/05/01,Lorient,Creteil,3,1,H,2.0,0.0,H,1.42,3.6,7.0,1.25,4.3,8.0,1591.24,1441.31
F2,18/05/01,Martigues,Chateauroux,0,1,A,0.0,1.0,A,2.3,2.9,2.85,,,,1438.72,1504.85
F2,18/05/01,Montpellier,Beauvais,0,1,A,0.0,0.0,D,1.5,3.3,6.4,1.45,3.5,5.0,1575.96,1461.77
F2,18/05/01,Nancy,Wasquehal,0,2,A,0.0,0.0,D,1.75,2.85,4.8,,,,1530.71,1452.22
F2,18/05/01,Sochaux,Nimes,4,1,H,4.0,0.0,H,1.43,3.5,7.0,1.3,4.0,7.0,1617.44,1486.7
