Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,EloHome,EloAway
P1,13/01/01,Campomaiorense,Alverca,0,4,A,0,2,A,2.1,2.8,3.25,2.0,2.9,3.0,2.1,3.1,3.0,2.1,3.1,2.95,1369.66,1398.63
P1,13/01/01,Est Amadora,Beira Mar,1,1,D,1,1,D,2.3,2.9,2.7,2.3,2.9,2.5,2.4,3.0,2.6,2.35,3.0,2.65,1363.69,1412.38
P1,13/01/01,Pacos Ferreira,Gil Vicente,2,0,H,1,0,H,1.45,3.5,5.9,1.5,3.4,4.7,1.44,3.5,6.5,1.6,3.4,4.5,1434.65,1407.97
P1,13/01/01,Benfica,Aves,5,1,H,3,0,H,1.17,5.3,11.0,1.25,4.3,8.0,1.2,5.0,9.5,1.15,6.0,10.0,1589.49,1347.03
P1,13/01/01,Farense,Guimaraes,1,1,D,0,0,D,1.9,3.0,3.5,1.9,2.9,3.2,1.85,3.2,3.5,1.95,3.15,3.25,1414.47,1411.05
P1,13/01/01,Leiria,Sp Braga,0,0,D,0,0,D,2.25,2.9,2.8,2.0,2.9,3.0,2.3,3.0,2.7,2.15,3.1,2.85,1462.83,1509.67
P1,19/01/01,Est Amadora,Leiria,1,2,A,0,1,A,2.35,2.85,2.8,2.3,2.8,2.6,2.3,3.0,2.75,2.25,3.0,2.75,1361.86,1460.93
P1,20/01/01,Boavista,Beira Mar,1,0,H,0,0,D,1.28,4.4,8.2,1.2,4.7,9.0,1.22,5.0,8.5,1.25,4.5,8.0,1603.88,1414.21
P1,20/01/01,Guimaraes,Sp Braga,0,0,D,0,0,D,2.3,3.0,2.7,2.2,2.8,2.8,2.4,3.0,2.63,2.3,3.0,2.65,1414.66,1511.57
P1,21/01/01,Belenenses,Aves,5,0,H,4,0,H,1.37,3.9,6.8,1.35,3.8,6.2,1.33,4.0,7.5,1.35,3.75,7.5,1459.1,1343.97
P1,21/01/01,Campomaiorense,Gil Vicente,1,0,H,1,0,H,1.82,2.9,4.25,2.1,2.9,2.9,1.91,3.0,3.6,1.85,3.1,3.6,1354.64,1399.84
P1,21/01/01,Pacos Ferreira,Salgueiros,1,1,D,1,1,D,1.9,3.15,3.45,1.65,3.1,4.0,1.75,3.2,4.0,1.75,3.25,3.8,1442.78,1392.29
P1,21/01/01,Benfica,Porto,2,1,H,1,1,D,2.36,3.05,2.65,2.1,2.9,2.9,2.3,3.1,2.7,2.3,3.2,2.65,1592.55,1662.56
P1,21/01/01,Farense,Sp Lisbon,2,1,H,1,0,H,4.4,3.4,1.6,3.9,3.2,1.65,4.0,3.1,1.8,4.33,3.2,1.72,1410.86,1657.42
P1,22/01/01,Maritimo,Alverca,2,1,H,1,0,H,1.7,3.1,4.5,1.55,3.3,4.5,1.62,3.3,4.6,1.6,3.3,4.6,1467.0,1413.65
P1,26/01/01,Sp Braga,Est Amadora,1,1,D,1,1,D,1.27,4.1,8.5,1.25,4.3,8.0,1.29,4.33,8.0,1.25,4.5,8.5,1511.68,1349.33
P1,27/01/01,Porto,Belenenses,0,0,D,0,0,D,1.3,4.2,7.75,1.3,4.0,7.0,1.36,4.0,7.0,,,,1651.14,1464.72
P1,27/01/01,Sp Lisbon,Guimaraes,3,1,H,1,0,H,1.3,4.2,8.0,1.25,4.3,8.0,1.3,4.33,7.5,1.3,4.35,7.0,1639.94,1414.55
P1,28/01/01,Alverca,Farense,0,1,A,0,1,A,1.85,3.1,3.8,1.8,2.9,3.6,1.91,3.1,3.5,1.9,3.1,3.4,1406.33,1428.34
P1,28/01/01,Aves,Pacos Ferreira,1,1,D,0,0,D,2.7,3.0,2.4,2.7,2.9,2.2,2.75,3.0,2.3,2.6,3.0,2.35,1338.35,1437.68
P1,28/01/01,Beira Mar,Benfica,1,3,A,0,1,A,3.3,2.9,2.1,3.2,2.9,1.9,3.5,3.1,1.91,3.25,3.0,2.0,1410.24,1603.97
P1,28/01/01,Gil Vicente,Maritimo,2,0,H,1,0,H,2.6,3.0,2.4,2.3,2.9,2.5,2.38,3.0,2.63,2.3,3.0,2.65,1389.3,1474.32
P1,28/01/01,Salgueiros,Campomaiorense,0,0,D,0,0,D,1.6,3.4,4.8,1.55,3.3,4.5,1.6,3.25,5.0,1.55,3.4,5.0,1397.39,1365.18
P1,28/01/01,Leiria,Boavista,0,0,D,0,0,D,3.2,2.8,2.15,2.9,2.9,2.1,3.25,3.1,2.0,3.4,2.9,2.0,1473.46,1607.85
P1,02/02/01,Boavista,Est Amadora,1,0,H,1,0,H,1.15,5.7,11.3,1.15,5.5,11.0,1.17,5.0,13.0,1.15,5.5,11.0,1606.62,1357.31
P1,03/02/01,Guimaraes,Alverca,2,2,D,0,0,D,1.87,3.0,3.7,1.75,3.1,3.6,1.83,3.1,3.75,1.8,3.1,3.75,1411.22,1391.07
P1,04/02/01,Belenenses,Beira Mar,0,1,A,0,0,D,1.45,3.6,6.0,1.4,3.6,5.5,1.4,3.6,7.0,1.5,3.5,5.25,1473.19,1401.03
P1,04/02/01,Campomaiorense,Aves,0,0,D,0,0,D,1.7,3.1,4.4,1.7,3.1,3.8,1.7,3.25,4.2,1.7,3.25,4.0,1369.72,1338.33
P1,04/02/01,Maritimo,Salgueiros,0,1,A,0,0,D,1.7,3.2,4.3,1.7,3.1,3.8,1.67,3.25,4.33,1.7,3.25,4.0,1462.36,1392.85
P1,04/02/01,Benfica,Leiria,3,2,H,2,1,H,1.25,4.5,8.5,1.25,4.3,8.0,1.25,4.5,9.0,1.25,4.5,8.0,1613.18,1474.69
P1,04/02/01,Farense,Gil Vicente,1,1,D,1,0,H,1.5,3.4,5.9,1.55,3.3,4.5,1.5,3.5,5.5,1.5,3.6,5.0,1443.6,1401.26
P1,04/02/01,Sp Lisbon,Sp Braga,1,2,A,1,0,H,1.45,3.5,6.3,1.4,3.6,5.5,1.4,3.6,7.0,1.44,3.75,6.0,1643.27,1503.7
P1,05/02/01,Pacos Ferreira,Porto,1,0,H,0,0,D,3.25,3.0,2.0,3.3,3.0,1.85,3.2,3.1,2.0,3.0,3.0,2.1,1437.7,1642.67
P1,16/02/01,Est Amadora,Benfica,1,2,A,1,1,D,4.85,3.3,1.6,4.2,3.2,1.6,5.0,3.4,1.57,4.55,3.4,1.6,1354.36,1618.23
P1,17/02/01,Alverca,Sp Lisbon,3,1,H,1,0,H,3.45,3.15,1.9,3.5,3.0,1.8,3.3,3.2,1.91,3.45,3.1,1.9,1395.23,1623.3
P1,17/02/01,Sp Braga,Boavista,1,0,H,0,0,D,2.5,2.85,2.6,2.3,2.9,2.5,2.5,3.0,2.5,2.55,2.9,2.5,1523.67,1609.57
P1,18/02/01,Aves,Maritimo,1,1,D,1,1,D,2.45,2.8,2.7,2.3,2.9,2.5,2.4,3.1,2.5,2.35,3.05,2.6,1342.84,1444.2
P1,18/02/01,Beira Mar,Pacos Ferreira,1,0,H,0,0,D,2.35,2.85,2.8,2.2,2.9,2.7,2.25,3.0,2.8,2.15,3.0,2.95,1419.26,1453.87
P1,18/02/01,Porto,Campomaiorense,3,1,H,1,0,H,1.17,5.2,10.5,1.2,4.7,9.0,1.22,4.75,9.0,1.2,5.0,9.5,1626.5,1365.21
P1,18/02/01,Gil Vicente,Guimaraes,4,1,H,1,0,H,2.2,2.95,2.95,2.0,2.9,3.0,2.1,3.0,3.1,2.1,3.05,3.0,1406.11,1407.06
P1,18/02/01,Salgueiros,Farense,0,0,D,0,0,D,1.85,3.1,3.7,1.85,2.9,3.4,1.91,3.1,3.5,1.85,3.1,3.6,1411.01,1438.75
P1,18/02/01,Leiria,Belenenses,1,1,D,1,0,H,2.25,2.85,2.95,2.2,2.9,2.7,2.2,3.0,2.88,2.25,3.0,2.8,1469.64,1454.96
P1,23/02/01,Belenenses,Est Amadora,0,3,A,0,2,A,1.37,3.8,7.25,1.25,4.3,8.0,1.3,4.2,8.0,1.3,4.1,8.0,1458.94,1347.35
P1,24/02/01,Sp Lisbon,Gil Vicente,3,1,H,0,0,D,1.2,5.0,10.2,1.25,4.3,8.0,1.22,5.0,8.5,1.25,4.35,9.0,1606.39,1415.14
P1,25/02/01,Alverca,Sp Braga,4,1,H,3,0,H,2.62,2.9,2.45,2.4,2.9,2.4,2.5,3.0,2.5,2.5,3.1,2.4,1412.14,1535.66
P1,25/02/01,Campomaiorense,Beira Mar,0,2,A,0,2,A,2.27,3.0,2.8,2.1,2.9,2.9,2.2,3.1,2.8,2.15,3.1,2.85,1362.43,1429.43
P1,25/02/01,Pacos Ferreira,Leiria,0,0,D,0,0,D,1.78,3.15,4.0,1.75,3.1,3.6,1.7,3.25,4.2,1.7,3.25,4.1,1443.7,1465.66
P1,25/02/01,Benfica,Boavista,0,0,D,0,0,D,1.82,3.1,3.8,1.8,2.9,3.6,1.83,3.1,3.8,1.8,3.1,4.0,1625.24,1597.58
P1,25/02/01,Farense,Aves,1,0,H,0,0,D,1.5,3.5,5.6,1.45,3.5,5.0,1.44,3.6,6.0,1.45,3.6,5.8,1441.31,1342.89
P1,26/02/01,Guimaraes,Salgueiros,1,2,A,0,1,A,2.15,3.0,3.0,2.0,2.9,3.0,2.1,3.1,3.0,2.2,3.1,2.75,1398.03,1408.45
P1,02/03/01,Boavista,Belenenses,2,0,H,1,0,H,1.43,3.55,6.6,1.3,4.0,7.0,1.44,3.5,6.5,1.45,3.55,6.0,1601.98,1439.65
P1,03/03/01,Salgueiros,Sp Lisbon,2,5,A,2,3,A,2.82,3.0,2.25,3.1,3.0,1.9,2.8,3.0,2.25,3.05,3.0,2.1,1424.1,1610.33
P1,04/03/01,Aves,Guimaraes,0,3,A,0,0,D,2.32,2.9,2.8,2.2,2.9,2.7,2.25,3.0,2.8,2.2,3.1,2.75,1336.84,1382.38
P1,04/03/01,Beira Mar,Maritimo,2,0,H,1,0,H,1.92,3.0,3.6,2.0,2.9,3.0,1.7,3.25,4.2,1.7,3.15,4.3,1443.11,1444.15
P1,04/03/01,Est Amadora,Pacos Ferreira,1,1,D,1,0,H,2.43,3.0,2.6,2.4,2.9,2.4,2.4,3.0,2.6,2.35,3.05,2.6,1366.64,1440.94
P1,04/03/01,Porto,Farense,2,0,H,0,0,D,1.27,4.2,9.0,1.25,4.3,8.0,1.3,4.2,8.0,1.25,4.5,8.5,1629.28,1447.36
P1,04/03/01,Gil Vicente,Alverca,1,2,A,1,0,H,2.1,2.9,3.2,2.1,2.9,2.9,2.2,3.0,2.88,2.05,3.15,3.0,1411.2,1425.48
P1,04/03/01,Sp Braga,Benfica,3,1,H,2,1,H,2.47,2.9,2.63,2.4,2.9,2.4,2.5,3.0,2.5,2.62,2.9,2.5,1522.32,1620.84
P1,04/03/01,Leiria,Campomaiorense,4,1,H,3,1,H,1.68,3.2,4.55,1.7,3.1,3.8,1.6,3.25,5.0,1.55,3.4,5.0,1468.42,1348.75
P1,09/03/01,Pacos Ferreira,Boavista,0,2,A,0,1,A,2.95,3.0,2.2,2.9,2.7,2.2,2.75,3.1,2.25,2.8,2.9,2.3,1441.86,1606.5
P1,10/03/01,Belenenses,Benfica,1,0,H,0,0,D,2.95,3.0,2.2,2.7,2.9,2.2,2.88,3.25,2.1,3.0,3.2,2.1,1435.13,1608.39
P1,11/03/01,Alverca,Salgueiros,0,3,A,0,2,A,1.95,3.05,3.5,,,,1.85,3.2,3.5,1.85,3.2,3.5,1441.0,1414.64
P1,11/03/01,Campomaiorense,Est Amadora,4,1,H,3,0,H,1.85,3.1,3.75,1.7,3.1,3.8,1.85,3.2,3.5,1.85,3.2,3.5,1343.25,1365.72
P1,11/03/01,Gil Vicente,Sp Braga,1,1,D,0,1,A,2.8,3.0,2.3,2.4,2.9,2.4,2.63,3.1,2.3,2.7,3.1,2.25,1395.68,1534.77
P1,11/03/01,Maritimo,Leiria,2,1,H,1,1,D,1.8,3.2,3.85,1.7,3.1,3.8,1.83,3.2,3.6,1.8,3.2,3.7,1435.12,1473.92
P1,11/03/01,Farense,Beira Mar,1,2,A,0,0,D,1.9,3.1,3.6,1.8,3.0,3.5,1.91,3.2,3.4,1.95,3.1,3.3,1443.24,1452.14
P1,11/03/01,Sp Lisbon,Aves,2,0,H,1,0,H,1.17,5.4,11.0,1.15,5.5,11.0,1.15,5.5,11.0,1.14,5.25,14.0,1619.79,1322.4
P1,12/03/01,Guimaraes,Porto,2,2,D,0,1,A,3.65,3.05,1.9,3.8,3.1,1.7,3.5,3.1,1.9,3.45,3.1,1.9,1396.82,1633.4
P1,16/03/01,Boavista,Campomaiorense,3,1,H,1,0,H,1.2,5.2,11.0,1.15,5.5,11.0,1.2,5.0,10.0,1.2,5.0,9.5,1616.7,1353.01
P1,17/03/01,Est Amadora,Maritimo,0,1,A,0,0,D,2.45,2.85,2.75,2.2,2.9,2.7,2.38,3.0,2.63,2.25,2.9,2.85,1355.96,1445.44
P1,17/03/01,Sp Braga,Belenenses,2,0,H,0,0,D,1.78,3.2,4.05,1.7,3.1,3.8,1.7,3.2,4.33,1.65,3.3,4.4,1533.37,1450.23
P1,18/03/01,Aves,Alverca,0,0,D,0,0,D,2.68,2.9,2.47,2.3,2.9,2.5,2.63,3.0,2.38,2.65,3.0,2.35,1320.1,1424.14
P1,18/03/01,Beira Mar,Guimaraes,3,2,H,1,0,H,1.78,3.2,4.0,1.75,3.1,3.6,1.6,3.25,5.0,1.55,3.5,4.8,1467.84,1401.5
P1,18/03/01,Benfica,Pacos Ferreira,2,3,A,1,2,A,1.28,4.4,8.8,1.25,4.3,8.0,1.3,4.2,8.0,1.3,4.0,8.5,1593.29,1431.66
P1,18/03/01,Salgueiros,Gil Vicente,0,1,A,0,0,D,1.5,3.45,6.0,1.55,3.3,4.5,1.5,3.5,5.5,1.45,3.6,5.8,1431.5,1397.08
P1,18/03/01,Leiria,Farense,2,0,H,1,0,H,1.95,3.1,3.45,1.8,2.9,3.6,1.85,3.2,3.6,1.85,3.15,3.55,1463.6,1427.54
P1,19/03/01,Porto,Sp Lisbon,2,2,D,0,0,D,1.92,3.15,3.55,1.85,2.9,3.4,1.91,3.2,3.4,1.9,3.2,3.5,1628.72,1622.09
P1,31/03/01,Campomaiorense,Benfica,1,1,D,0,0,D,3.8,3.2,1.83,3.8,3.1,1.7,3.75,3.2,1.8,4.0,3.15,1.75,1350.27,1572.83
P1,31/03/01,Maritimo,Boavista,1,1,D,0,1,A,3.2,3.1,2.1,2.9,2.9,2.1,3.0,2.9,2.2,2.85,2.85,2.3,1458.32,1619.44
P1,31/03/01,Salgueiros,Sp Braga,3,4,A,2,3,A,2.5,3.0,2.6,2.3,2.9,2.5,2.3,3.1,2.7,2.3,3.0,2.7,1414.39,1539.83
P1,01/04/01,Alverca,Porto,1,3,A,1,1,D,3.35,3.15,2.0,3.0,2.9,2.0,3.3,3.0,2.0,2.95,3.0,2.15,1423.99,1625.0
P1,01/04/01,Gil Vicente,Aves,1,0,H,1,0,H,1.63,3.3,4.85,1.5,3.4,4.7,1.57,3.4,5.0,1.6,3.2,5.0,1414.19,1320.25
P1,01/04/01,Pacos Ferreira,Belenenses,2,2,D,1,2,A,2.05,3.0,3.35,2.0,2.9,3.0,1.91,3.1,3.5,1.9,3.1,3.45,1452.12,1443.77
P1,01/04/01,Farense,Est Amadora,2,0,H,1,0,H,1.5,3.5,6.0,1.6,3.2,4.2,1.5,3.5,5.5,1.55,3.5,4.8,1419.7,1343.08
P1,01/04/01,Guimaraes,Leiria,0,1,A,0,0,D,2.1,3.0,3.22,2.1,2.9,2.9,2.1,3.0,3.1,2.15,2.85,3.1,1394.57,1471.44
P1,02/04/01,Sp Lisbon,Beira Mar,2,1,H,2,1,H,1.33,4.15,8.25,1.3,4.0,7.0,1.4,3.75,6.5,1.45,3.7,5.6,1625.81,1474.77
P1,06/04/01,Sp Braga,Pacos Ferreira,2,2,D,1,1,D,1.57,3.4,5.4,1.6,3.2,4.2,1.53,3.5,5.2,1.5,3.5,5.3,1551.42,1448.34
P1,07/04/01,Leiria,Sp Lisbon,2,0,H,1,0,H,3.05,3.0,2.2,2.9,2.9,2.1,3.0,3.1,2.1,3.15,3.0,2.05,1484.77,1630.58
P1,08/04/01,Aves,Salgueiros,0,3,A,0,0,D,2.8,3.0,2.35,2.4,2.9,2.4,2.88,3.0,2.25,2.75,2.85,2.35,1314.08,1402.8
P1,08/04/01,Beira Mar,Alverca,0,0,D,0,0,D,1.75,3.2,4.3,1.65,3.1,4.0,1.67,3.2,4.5,1.7,3.15,4.3,1470.0,1415.03
P1,08/04/01,Belenenses,Campomaiorense,1,1,D,1,1,D,1.52,3.5,5.8,1.35,3.8,6.2,1.44,3.75,5.75,1.4,4.0,5.75,1447.55,1354.51
P1,08/04/01,Boavista,Farense,1,0,H,0,0,D,1.28,4.5,8.8,1.2,4.7,9.0,1.25,4.5,9.0,1.3,4.25,7.5,1617.26,1426.34
P1,08/04/01,Est Amadora,Guimaraes,0,2,A,0,1,A,2.36,3.0,2.75,2.3,2.9,2.5,2.38,3.0,2.63,2.35,2.85,2.75,1336.44,1381.24
P1,08/04/01,Benfica,Maritimo,3,0,H,1,0,H,1.33,4.1,7.7,1.3,4.0,7.0,1.4,3.75,6.5,1.35,3.9,7.0,1568.59,1460.5
P1,09/04/01,Porto,Gil Vicente,2,0,H,2,0,H,1.2,5.5,10.0,1.2,4.7,9.0,1.22,5.0,9.0,1.15,6.0,10.0,1633.96,1420.36
P1,13/04/01,Farense,Benfica,2,2,D,1,2,A,3.05,3.0,2.2,2.35,3.0,2.35,2.9,3.0,2.2,3.05,3.0,2.1,1422.39,1574.39
P1,14/04/01,Alverca,Leiria,0,1,A,0,0,D,2.1,3.05,3.2,2.2,2.8,2.8,2.05,3.0,3.2,2.05,3.0,3.15,1420.26,1498.91
P1,14/04/01,Aves,Sp Braga,2,1,H,0,1,A,3.95,3.25,1.8,3.2,2.9,1.9,4.0,3.2,1.75,4.0,3.15,1.75,1301.17,1544.85
P1,14/04/01,Campomaiorense,Pacos Ferreira,2,1,H,0,0,D,2.45,2.9,2.75,2.3,2.8,2.6,2.38,3.0,2.63,2.35,2.85,2.75,1360.82,1454.91
P1,14/04/01,Gil Vicente,Beira Mar,3,0,H,0,0,D,2.37,3.05,2.7,2.2,2.8,2.8,2.2,3.1,2.8,2.2,3.0,2.85,1416.83,1464.77
P1,14/04/01,Maritimo,Belenenses,1,2,A,1,1,D,2.1,3.05,3.2,2.1,2.8,3.0,1.91,3.2,3.4,1.8,3.2,3.75,1454.7,1441.24
P1,14/04/01,Salgueiros,Porto,0,1,A,0,1,A,3.55,3.1,1.95,4.5,3.3,1.55,3.2,3.1,2.0,3.0,3.05,2.1,1415.71,1637.49
P1,14/04/01,Sp Lisbon,Est Amadora,1,0,H,1,0,H,1.2,5.5,10.0,1.15,5.5,11.0,1.14,5.6,12.0,1.12,6.0,12.0,1616.44,1321.97
P1,16/04/01,Guimaraes,Boavista,1,2,A,0,1,A,3.55,3.1,1.95,3.1,2.8,2.0,3.6,3.0,1.91,3.6,2.9,1.95,1395.71,1621.21
P1,18/04/01,Maritimo,Porto,0,1,A,0,0,D,3.4,3.05,2.0,3.3,3.0,1.85,3.5,3.2,1.91,3.4,3.15,1.9,1438.26,1645.78
P1,20/04/01,Sp Braga,Campomaiorense,4,0,H,1,0,H,1.4,3.85,6.7,1.4,3.6,5.5,1.44,3.75,6.0,1.45,3.4,6.5,1527.46,1373.11
P1,21/04/01,Boavista,Sp Lisbon,1,0,H,0,0,D,1.95,3.1,3.4,1.8,3.0,3.5,1.95,3.1,3.4,2.0,2.9,3.4,1629.38,1618.78
P1,22/04/01,Beira Mar,Salgueiros,3,2,H,1,1,D,2.0,3.2,3.2,1.85,3.0,3.3,1.91,3.2,3.4,1.9,3.15,3.4,1454.13,1407.42
P1,22/04/01,Est Amadora,Alverca,1,2,A,1,1,D,2.7,2.85,2.5,2.4,2.9,2.4,2.75,3.0,2.3,2.8,2.9,2.3,1319.63,1406.99
P1,22/04/01,Porto,Aves,4,0,H,2,0,H,1.15,6.0,12.0,1.15,5.5,11.0,1.14,5.5,13.0,1.1,6.5,13.0,1654.53,1318.56
P1,22/04/01,Pacos Ferreira,Maritimo,2,1,H,2,1,H,1.85,3.1,3.83,1.75,3.1,3.6,1.8,3.25,3.75,1.75,3.15,4.0,1442.62,1429.51
P1,22/04/01,Benfica,Guimaraes,1,0,H,1,0,H,1.33,4.25,7.5,1.3,4.0,7.0,1.3,4.25,8.0,1.3,4.25,7.5,1572.53,1387.54
P1,22/04/01,Leiria,Gil Vicente,1,0,H,1,0,H,1.53,3.5,5.25,1.65,3.1,4.0,1.62,3.3,4.75,1.7,3.3,4.0,1512.18,1427.47
P1,23/04/01,Belenenses,Farense,4,2,H,0,1,A,1.7,3.2,4.4,1.6,3.2,4.2,1.62,3.2,5.0,1.65,2.9,5.3,1457.68,1424.25
P1,28/04/01,Alverca,Boavista,1,2,A,0,2,A,3.85,3.1,1.85,3.6,2.9,1.8,3.6,3.2,1.85,3.75,2.9,1.9,1419.94,1638.03
P1,28/04/01,Guimaraes,Belenenses,1,1,D,0,1,A,2.3,2.95,2.85,2.2,2.9,2.7,2.1,3.1,3.0,2.3,3.0,2.7,1383.48,1465.6
P1,29/04/01,Aves,Beira Mar,2,3,A,1,0,H,3.0,3.0,2.2,2.7,2.9,2.2,2.8,3.1,2.2,,,,1316.68,1461.64
P1,29/04/01,Porto,Sp Braga,3,2,H,2,1,H,1.4,3.9,6.55,1.35,3.8,6.2,1.4,3.75,6.5,1.44,3.6,6.5,1656.41,1532.16
P1,29/04/01,Gil Vicente,Est Amadora,0,0,D,0,0,D,1.42,3.75,6.5,1.35,3.8,6.2,1.36,3.8,7.0,1.4,3.75,6.4,1421.05,1306.68
P1,29/04/01,Maritimo,Campomaiorense,3,0,H,1,0,H,1.7,3.2,4.5,1.7,3.1,3.8,1.73,3.25,4.0,1.7,3.2,4.2,1420.94,1368.41
P1,29/04/01,Salgueiros,Leiria,1,4,A,1,2,A,2.15,3.0,3.1,2.1,2.9,2.9,2.25,3.1,2.75,2.2,3.1,2.75,1399.91,1518.6
P1,29/04/01,Farense,Pacos Ferreira,2,4,A,1,0,H,2.0,3.1,3.35,2.0,2.9,3.0,2.0,3.1,3.2,2.05,3.1,3.05,1416.33,1451.19
P1,29/04/01,Sp Lisbon,Benfica,3,0,H,2,0,H,2.1,3.05,3.15,2.1,2.9,2.9,2.1,3.0,3.1,2.0,3.1,3.3,1610.13,1576.59
P1,04/05/01,Benfica,Alverca,0,2,A,0,1,A,1.3,4.3,8.25,1.35,3.8,6.2,1.3,4.2,8.0,1.25,4.2,10.0,1568.67,1411.53
P1,04/05/01,Sp Braga,Maritimo,2,1,H,0,0,D,1.42,3.7,6.8,1.35,3.8,6.2,1.4,3.6,7.0,1.4,3.7,6.5,1526.77,1428.28
P1,05/05/01,Boavista,Gil Vicente,2,0,H,1,0,H,1.2,5.2,10.0,1.25,4.3,8.0,1.25,4.75,8.0,1.2,4.5,12.0,1646.44,1414.19
P1,06/05/01,Beira Mar,Porto,0,3,A,0,0,D,3.7,3.2,1.8,3.8,3.1,1.7,3.75,3.4,1.73,4.0,3.3,1.7,1472.53,1661.8
P1,06/05/01,Belenenses,Sp Lisbon,1,1,D,1,0,H,2.87,3.05,2.2,2.4,2.9,2.4,2.8,3.1,2.2,2.85,3.0,2.2,1466.24,1618.05
P1,06/05/01,Campomaiorense,Farense,1,0,H,0,0,D,1.97,3.1,3.55,1.9,2.8,3.3,1.9,3.1,3.5,1.8,3.15,3.75,1361.07,1401.51
P1,06/05/01,Est Amadora,Salgueiros,1,0,H,1,0,H,2.87,3.1,2.22,2.4,2.9,2.4,2.88,3.0,2.2,2.75,3.1,2.2,1313.54,1388.08
P1,06/05/01,Pacos Ferreira,Guimaraes,0,1,A,0,1,A,1.88,3.2,3.55,1.9,2.8,3.3,1.95,3.1,3.3,1.95,3.1,3.3,1466.01,1382.84
P1,06/05/01,Leiria,Aves,1,1,D,0,0,D,1.3,4.35,8.0,1.3,4.0,7.0,1.3,4.2,8.0,1.25,4.2,10.0,1530.43,1305.79
P1,11/05/01,Sp Lisbon,Pacos Ferreira,1,3,A,0,3,A,1.3,4.4,7.5,1.25,4.3,8.0,1.29,4.33,8.0,1.25,4.5,8.5,1616.2,1447.47
P1,12/05/01,Porto,Leiria,3,0,H,3,0,H,1.28,4.65,8.0,1.2,4.7,9.0,1.25,4.6,8.5,1.25,4.7,8.0,1671.16,1521.27
P1,13/05/01,Alverca,Belenenses,0,3,A,0,1,A,2.3,2.9,2.9,2.2,2.9,2.7,2.2,3.0,2.8,2.25,2.9,2.85,1431.9,1468.09
P1,13/05/01,Aves,Est Amadora,3,2,H,1,2,A,1.95,3.1,3.4,1.9,2.9,3.2,1.91,3.1,3.4,1.95,3.1,3.3,1314.95,1325.13
P1,13/05/01,Beira Mar,Sp Braga,3,0,H,1,0,H,2.6,2.9,2.5,2.4,2.9,2.4,2.6,3.25,2.25,2.65,3.25,2.2,1463.17,1532.82
P1,13/05/01,Gil Vicente,Benfica,3,0,H,1,0,H,2.85,3.1,2.2,2.6,3.0,2.2,2.6,3.25,2.25,2.55,3.3,2.25,1410.97,1548.3
P1,13/05/01,Salgueiros,Boavista,1,5,A,0,3,A,4.05,3.3,1.7,4.7,3.4,1.5,4.2,3.4,1.67,4.2,3.4,1.65,1376.49,1649.66
P1,13/05/01,Farense,Maritimo,1,2,A,1,2,A,2.0,3.0,3.4,1.9,2.9,3.2,2.0,2.88,3.5,1.9,2.75,4.0,1391.13,1422.23
P1,13/05/01,Guimaraes,Campomaiorense,3,0,H,2,0,H,1.87,3.15,3.7,1.8,2.9,3.6,1.8,3.2,3.75,1.85,2.95,3.85,1401.38,1371.45
P1,18/05/01,Boavista,Aves,3,0,H,1,0,H,1.09,7.25,14.5,1.1,7.0,14.0,1.1,6.0,15.0,1.05,8.0,16.0,1656.4,1324.29
P1,19/05/01,Maritimo,Guimaraes,1,0,H,1,0,H,2.3,3.2,2.65,1.8,3.0,3.5,2.25,3.25,2.63,2.2,3.25,2.65,1437.18,1409.41
P1,20/05/01,Belenenses,Gil Vicente,1,3,A,0,3,A,1.8,3.6,3.35,1.6,3.3,4.0,1.8,3.5,3.4,1.8,3.35,3.5,1482.86,1424.81
P1,20/05/01,Campomaiorense,Sp Lisbon,1,0,H,1,0,H,2.93,3.15,2.15,3.1,3.0,1.9,3.1,3.4,1.91,3.2,3.35,1.9,1363.42,1595.59
P1,20/05/01,Pacos Ferreira,Alverca,2,2,D,0,0,D,1.85,3.15,3.8,1.6,3.2,4.2,,,,1.75,3.15,4.0,1468.08,1417.13
P1,20/05/01,Benfica,Salgueiros,1,1,D,0,1,A,1.42,3.8,6.3,1.35,3.8,6.2,,,,1.5,3.5,5.4,1534.46,1369.75
P1,20/05/01,Farense,Sp Braga,1,0,H,0,0,D,3.2,3.1,2.05,2.7,2.9,2.2,3.25,3.3,1.91,3.1,3.3,1.95,1376.18,1521.41
P1,20/05/01,Leiria,Beira Mar,1,0,H,0,0,D,1.82,3.25,3.7,1.8,3.0,3.5,,,,1.85,3.1,3.65,1516.48,1474.58
P1,21/05/01,Est Amadora,Porto,2,3,A,0,0,D,5.7,3.65,1.5,5.0,3.5,1.45,,,,5.5,3.75,1.45,1315.79,1675.95
P1,27/05/01,Alverca,Campomaiorense,2,1,H,0,0,D,2.3,3.7,2.4,,,,2.5,3.6,2.2,,,,1422.24,1380.46
P1,27/05/01,Aves,Benfica,4,4,D,3,2,H,3.3,3.1,2.0,,,,,,,,,,1322.37,1526.43
