Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
I1,28/08/99,Bologna,Torino,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1659.76,1619.74
I1,29/08/99,Fiorentina,Bari,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1714.79,1636.23
I1,29/08/99,Inter,Verona,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1688.88,1598.64
I1,29/08/99,Juventus,Reggina,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1776.76,1640.52
I1,29/08/99,Lecce,Milan,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,,1609.04,1807.06
I1,29/08/99,Perugia,Parma,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1620.4,1728.96
I1,29/08/99,Piacenza,Roma,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1643.69,1729.54
I1,29/08/99,Venezia,Udinese,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1640.84,1733.97
I1,30/08/99,Lazio,Cagliari,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1810.2,1637.13
I1,11/09/99,Bari,Lazio,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1629.64,1814.5
I1,11/09/99,Reggina,Fiorentina,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,1647.91,1721.38
I1,11/09/99,Udinese,Piacenza,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1734.22,1643.18
I1,12/09/99,Cagliari,Juventus,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1632.83,1769.37
I1,12/09/99,Milan,Perugia,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1803.62,1620.71
I1,12/09/99,Parma,Bologna,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1728.65,1654.98
I1,12/09/99,Roma,Inter,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1730.05,1695.15
I1,12/09/99,Torino,Venezia,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1624.52,1640.59
I1,12/09/99,Verona,Lecce,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1592.37,1612.48
I1,18/09/99,Bari,Milan,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1632.63,1807.72
I1,18/09/99,Perugia,Cagliari,3.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1616.61,1621.64
I1,19/09/99,Bologna,Reggina,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1660.76,1646.96
I1,19/09/99,Fiorentina,Verona,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1722.33,1602.05
I1,19/09/99,Inter,Parma,5.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,1699.77,1722.87
I1,19/09/99,Juventus,Udinese,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,1780.56,1740.46
I1,19/09/99,Lazio,Torino,3.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1811.51,1634.06
I1,19/09/99,Piacenza,Lecce,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1636.94,1602.8
I1,19/09/99,Venezia,Roma,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1631.05,1725.43
I1,25/09/99,Lecce,Juventus,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1607.4,1788.28
I1,25/09/99,Milan,Bologna,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1805.06,1644.31
I1,26/09/99,Cagliari,Venezia,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1612.47,1618.35
I1,26/09/99,Parma,Lazio,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1713.09,1815.72
I1,26/09/99,Reggina,Piacenza,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1663.41,1632.34
I1,26/09/99,Roma,Perugia,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1738.13,1625.78
I1,26/09/99,Torino,Inter,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1629.85,1709.55
I1,26/09/99,Udinese,Fiorentina,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1732.74,1727.82
I1,26/09/99,Verona,Bari,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1596.56,1635.29
I1,02/10/99,Cagliari,Torino,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1609.16,1616.62
I1,02/10/99,Inter,Piacenza,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1722.78,1624.34
I1,03/10/99,Bari,Udinese,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1649.97,1729.08
I1,03/10/99,Bologna,Lecce,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1639.75,1622.76
I1,03/10/99,Fiorentina,Roma,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1731.48,1743.82
I1,03/10/99,Juventus,Venezia,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1772.92,1621.66
I1,03/10/99,Lazio,Milan,4.0,4.0,D,3.0,2.0,H,,,,,,,,,,,,1828.13,1809.62
I1,03/10/99,Parma,Verona,3.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1700.68,1581.88
I1,03/10/99,Perugia,Reggina,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1620.09,1671.41
I1,16/10/99,Fiorentina,Parma,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1715.89,1706.21
I1,16/10/99,Udinese,Lazio,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,1729.83,1824.02
I1,17/10/99,Lecce,Reggina,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1614.32,1660.65
I1,17/10/99,Milan,Cagliari,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,1813.73,1605.91
I1,17/10/99,Piacenza,Bologna,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1618.29,1648.19
I1,17/10/99,Roma,Juventus,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1759.41,1777.68
I1,17/10/99,Torino,Bari,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1619.87,1649.22
I1,17/10/99,Venezia,Inter,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1616.9,1728.83
I1,17/10/99,Verona,Perugia,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1576.35,1630.85
I1,23/10/99,Inter,Milan,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,1715.9,1804.86
I1,23/10/99,Perugia,Venezia,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1619.98,1629.83
I1,24/10/99,Bari,Juventus,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1639.23,1793.07
I1,24/10/99,Bologna,Verona,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1650.68,1587.22
I1,24/10/99,Cagliari,Udinese,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,1614.78,1717.12
I1,24/10/99,Lazio,Lecce,4.0,2.0,H,3.0,2.0,H,,,,,,,,,,,,1836.73,1624.9
I1,24/10/99,Piacenza,Fiorentina,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1615.8,1699.57
I1,24/10/99,Reggina,Parma,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,1650.07,1722.53
I1,24/10/99,Torino,Roma,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1629.86,1744.02
I1,30/10/99,Fiorentina,Torino,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1687.65,1630.37
I1,30/10/99,Inter,Lazio,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1703.0,1840.29
I1,30/10/99,Venezia,Bologna,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1620.5,1645.2
I1,31/10/99,Juventus,Piacenza,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1791.15,1627.72
I1,31/10/99,Lecce,Perugia,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1621.34,1629.31
I1,31/10/99,Parma,Bari,2.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1723.52,1641.15
I1,31/10/99,Roma,Cagliari,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,,1743.51,1602.36
I1,31/10/99,Udinese,Reggina,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,1729.54,1649.08
I1,31/10/99,Verona,Milan,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1592.7,1817.76
I1,06/11/99,Cagliari,Fiorentina,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1609.87,1682.35
I1,06/11/99,Perugia,Bari,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1645.05,1634.67
I1,07/11/99,Bologna,Inter,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1660.37,1704.34
I1,07/11/99,Lazio,Verona,4.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1838.95,1597.01
I1,07/11/99,Lecce,Udinese,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1605.6,1736.07
I1,07/11/99,Milan,Venezia,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1813.45,1605.33
I1,07/11/99,Piacenza,Parma,1.0,2.0,A,1.0,2.0,A,,,,,,,,,,,,1623.22,1730.0
I1,07/11/99,Reggina,Roma,0.0,4.0,A,0.0,4.0,A,,,,,,,,,,,,1642.55,1736.0
I1,07/11/99,Torino,Juventus,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1635.67,1795.65
I1,20/11/99,Fiorentina,Perugia,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1683.34,1628.71
I1,20/11/99,Udinese,Bologna,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1722.48,1670.87
I1,21/11/99,Bari,Reggina,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1651.01,1629.81
I1,21/11/99,Inter,Lecce,6.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1693.84,1619.19
I1,21/11/99,Juventus,Milan,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1793.51,1817.08
I1,21/11/99,Parma,Cagliari,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1742.26,1608.88
I1,21/11/99,Roma,Lazio,4.0,1.0,H,4.0,0.0,H,,,,,,,,,,,,1748.74,1842.01
I1,21/11/99,Venezia,Piacenza,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1601.7,1610.96
I1,21/11/99,Verona,Torino,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1593.95,1637.81
I1,27/11/99,Bologna,Fiorentina,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1663.5,1690.62
I1,27/11/99,Piacenza,Verona,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1614.15,1579.45
I1,28/11/99,Cagliari,Bari,2.0,3.0,A,2.0,2.0,D,,,,,,,,,,,,1603.71,1646.82
I1,28/11/99,Lazio,Juventus,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1829.75,1803.3
I1,28/11/99,Lecce,Venezia,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1612.49,1598.51
I1,28/11/99,Milan,Parma,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1807.29,1747.43
I1,28/11/99,Reggina,Inter,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1634.0,1700.54
I1,28/11/99,Torino,Perugia,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1652.31,1621.43
I1,28/11/99,Udinese,Roma,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1729.85,1761.0
I1,04/12/99,Juventus,Bologna,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1807.66,1660.92
I1,04/12/99,Perugia,Lazio,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1638.43,1825.39
I1,05/12/99,Bari,Piacenza,3.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,1661.35,1622.03
I1,05/12/99,Fiorentina,Milan,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1693.2,1814.41
I1,05/12/99,Inter,Udinese,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1714.24,1714.9
I1,05/12/99,Parma,Torino,4.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1740.31,1635.31
I1,05/12/99,Roma,Lecce,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,1775.95,1621.03
I1,05/12/99,Venezia,Reggina,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1589.97,1620.3
I1,05/12/99,Verona,Cagliari,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1571.57,1589.18
I1,11/12/99,Lecce,Bari,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1616.35,1669.09
I1,11/12/99,Milan,Torino,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1801.15,1629.43
I1,12/12/99,Bologna,Roma,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1656.05,1780.63
I1,12/12/99,Juventus,Inter,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1812.53,1723.26
I1,12/12/99,Lazio,Fiorentina,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1834.83,1706.46
I1,12/12/99,Piacenza,Perugia,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1614.29,1628.99
I1,12/12/99,Reggina,Cagliari,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1610.27,1579.59
I1,12/12/99,Udinese,Verona,3.0,3.0,D,1.0,2.0,A,,,,,,,,,,,,1705.88,1581.16
I1,12/12/99,Venezia,Parma,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1600.0,1746.19
I1,18/12/99,Bari,Inter,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1658.28,1716.97
I1,18/12/99,Verona,Venezia,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1588.28,1589.15
I1,19/12/99,Cagliari,Lecce,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1584.08,1627.16
I1,19/12/99,Fiorentina,Juventus,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1701.17,1818.82
I1,19/12/99,Lazio,Piacenza,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1840.12,1611.28
I1,19/12/99,Milan,Reggina,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,1805.48,1605.78
I1,19/12/99,Parma,Roma,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1757.04,1767.25
I1,19/12/99,Perugia,Bologna,3.0,2.0,H,1.0,0.0,H,,,,,,,,,,,,1632.0,1669.43
I1,19/12/99,Torino,Udinese,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1625.1,1698.76
I1,05/01/00,Venezia,Lazio,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1580.12,1843.39
I1,06/01/00,Bologna,Cagliari,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1659.16,1582.05
I1,06/01/00,Inter,Perugia,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1705.95,1642.27
I1,06/01/00,Juventus,Verona,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1818.19,1597.31
I1,06/01/00,Lecce,Fiorentina,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1629.19,1701.8
I1,06/01/00,Piacenza,Milan,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1608.01,1796.76
I1,06/01/00,Reggina,Torino,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1614.5,1611.65
I1,06/01/00,Roma,Bari,3.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1757.91,1669.3
I1,06/01/00,Udinese,Parma,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1712.21,1766.38
I1,09/01/00,Bari,Venezia,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1662.99,1598.1
I1,09/01/00,Cagliari,Piacenza,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1575.42,1598.64
I1,09/01/00,Fiorentina,Inter,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1702.78,1712.96
I1,09/01/00,Lazio,Bologna,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1825.41,1665.79
I1,09/01/00,Milan,Roma,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1806.13,1764.22
I1,09/01/00,Parma,Juventus,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1780.52,1821.6
I1,09/01/00,Perugia,Udinese,0.0,5.0,A,0.0,4.0,A,,,,,,,,,,,,1635.26,1698.07
I1,09/01/00,Torino,Lecce,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1602.75,1628.21
I1,09/01/00,Verona,Reggina,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1593.9,1623.4
I1,15/01/00,Bologna,Bari,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1661.21,1669.97
I1,15/01/00,Venezia,Fiorentina,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1591.12,1712.12
I1,16/01/00,Inter,Cagliari,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1703.62,1585.2
I1,16/01/00,Juventus,Perugia,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1823.7,1621.43
I1,16/01/00,Lecce,Parma,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1643.35,1778.42
I1,16/01/00,Piacenza,Torino,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1588.86,1587.61
I1,16/01/00,Reggina,Lazio,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1625.9,1829.99
I1,16/01/00,Roma,Verona,3.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,1769.06,1591.4
I1,16/01/00,Udinese,Milan,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1711.9,1801.29
I1,22/01/00,Cagliari,Lazio,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1579.66,1826.35
I1,22/01/00,Roma,Piacenza,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1773.27,1572.82
I1,23/01/00,Bari,Fiorentina,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1660.68,1698.87
I1,23/01/00,Milan,Lecce,2.0,2.0,D,0.0,1.0,A,,,,,,,,,,,,1814.17,1644.61
I1,23/01/00,Parma,Perugia,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1777.16,1617.7
I1,23/01/00,Reggina,Juventus,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1629.54,1827.43
I1,23/01/00,Torino,Bologna,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1603.65,1670.5
I1,23/01/00,Udinese,Venezia,5.0,2.0,H,3.0,2.0,H,,,,,,,,,,,,1699.02,1604.37
I1,23/01/00,Verona,Inter,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,1587.19,1709.16
I1,29/01/00,Lecce,Verona,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1652.74,1575.48
I1,29/01/00,Piacenza,Udinese,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1569.05,1705.17
I1,30/01/00,Bologna,Parma,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1659.19,1756.74
I1,30/01/00,Fiorentina,Reggina,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1688.57,1620.47
I1,30/01/00,Inter,Roma,2.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1720.87,1777.04
I1,30/01/00,Juventus,Cagliari,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1836.5,1584.64
