Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
I2,29/08/99,Alzano,Monza,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1480.0,1449.68
I2,29/08/99,Brescia,Savoia,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1502.84,1480.0
I2,29/08/99,Cesena,Pescara,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1485.06,1527.03
I2,29/08/99,Chievo,Salernitana,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1483.4,1574.01
I2,29/08/99,Cosenza,Atalanta,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1434.31,1555.65
I2,29/08/99,Empoli,Fermana,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1441.8,1480.0
I2,29/08/99,Genoa,Ternana,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1470.81,1469.1
I2,29/08/99,Napoli,Ravenna,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1446.83,1452.23
I2,29/08/99,Pistoiese,Sampdoria,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1480.0,1567.97
I2,29/08/99,Treviso,Vicenza,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1469.97,1510.1
I2,05/09/99,Atalanta,Treviso,3.0,2.0,H,2.0,0.0,H,,,,,,,,,,,,1567.38,1455.34
I2,05/09/99,Fermana,Pistoiese,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1469.7,1467.07
I2,05/09/99,Monza,Napoli,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1441.66,1443.51
I2,05/09/99,Pescara,Chievo,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1529.1,1495.56
I2,05/09/99,Ravenna,Cosenza,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1455.55,1422.58
I2,05/09/99,Salernitana,Cesena,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1561.85,1482.99
I2,05/09/99,Sampdoria,Brescia,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1580.9,1498.6
I2,05/09/99,Savoia,Empoli,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1484.24,1452.1
I2,05/09/99,Ternana,Alzano,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1460.16,1488.02
I2,05/09/99,Vicenza,Genoa,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1524.73,1479.75
I2,12/09/99,Alzano,Chievo,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1478.08,1487.64
I2,12/09/99,Brescia,Salernitana,4.0,1.0,H,4.0,1.0,H,,,,,,,,,,,,1504.62,1555.93
I2,12/09/99,Cosenza,Monza,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1427.14,1438.22
I2,12/09/99,Empoli,Sampdoria,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1444.14,1574.88
I2,12/09/99,Genoa,Pescara,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1484.68,1537.02
I2,12/09/99,Napoli,Fermana,4.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1446.95,1466.11
I2,12/09/99,Pistoiese,Savoia,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1470.66,1492.2
I2,12/09/99,Ravenna,Atalanta,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,1450.99,1573.08
I2,12/09/99,Ternana,Vicenza,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1470.1,1519.8
I2,12/09/99,Treviso,Cesena,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1449.64,1488.91
I2,19/09/99,Cesena,Genoa,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1478.57,1470.48
I2,19/09/99,Chievo,Ternana,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1478.32,1480.8
I2,19/09/99,Fermana,Brescia,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1456.47,1515.38
I2,19/09/99,Monza,Empoli,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1428.85,1457.74
I2,19/09/99,Pescara,Cosenza,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1551.22,1436.51
I2,19/09/99,Salernitana,Pistoiese,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1545.17,1480.38
I2,19/09/99,Sampdoria,Ravenna,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1561.28,1439.28
I2,19/09/99,Savoia,Treviso,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1482.48,1459.98
I2,19/09/99,Vicenza,Alzano,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1509.1,1487.4
I2,20/09/99,Atalanta,Napoli,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1584.79,1456.59
I2,24/09/99,Genoa,Salernitana,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1461.75,1552.15
I2,26/09/99,Alzano,Brescia,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1479.11,1529.35
I2,26/09/99,Empoli,Cesena,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1447.76,1487.3
