Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
SP1,21/08/99,Ath Bilbao,Betis,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1724.67,1637.94
SP1,21/08/99,Mallorca,Real Madrid,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1720.18,1744.12
SP1,21/08/99,Valencia,Santander,1.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1719.08,1582.79
SP1,22/08/99,Ath Madrid,Vallecano,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1635.49,1595.62
SP1,22/08/99,Barcelona,Zaragoza,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1826.12,1679.05
SP1,22/08/99,La Coruna,Alaves,4.0,1.0,H,3.0,1.0,H,,,,,,,,,,,,1716.66,1608.34
SP1,22/08/99,Malaga,Espanol,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1661.79,1741.54
SP1,22/08/99,Numancia,Valladolid,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1604.48,1643.86
SP1,22/08/99,Oviedo,Celta,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1584.13,1709.84
SP1,22/08/99,Sevilla,Sociedad,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,,1632.49,1686.14
SP1,28/08/99,Sociedad,Ath Madrid,4.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1687.8,1618.21
SP1,29/08/99,Alaves,Malaga,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1602.55,1673.56
SP1,29/08/99,Betis,La Coruna,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1631.58,1722.45
SP1,29/08/99,Celta,Sevilla,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1696.42,1630.83
SP1,29/08/99,Espanol,Valencia,3.0,2.0,H,2.0,0.0,H,,,,,,,,,,,,1729.77,1699.19
SP1,29/08/99,Real Madrid,Numancia,4.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1759.31,1614.82
SP1,29/08/99,Santander,Barcelona,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1602.68,1830.98
SP1,29/08/99,Valladolid,Ath Bilbao,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1633.52,1731.03
SP1,29/08/99,Vallecano,Mallorca,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1612.9,1704.99
SP1,29/08/99,Zaragoza,Oviedo,4.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1674.19,1597.55
SP1,11/09/99,Barcelona,Espanol,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1839.06,1737.78
SP1,11/09/99,La Coruna,Valladolid,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1722.78,1645.93
SP1,11/09/99,Valencia,Alaves,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1691.18,1614.01
SP1,12/09/99,Ath Bilbao,Real Madrid,2.0,2.0,D,2.0,1.0,H,,,,,,,,,,,,1718.62,1764.23
SP1,12/09/99,Ath Madrid,Celta,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1611.37,1703.38
SP1,12/09/99,Malaga,Betis,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1662.1,1631.25
SP1,12/09/99,Mallorca,Numancia,3.0,0.0,H,3.0,0.0,H,,,,,,,,,,,,1692.77,1609.9
SP1,12/09/99,Oviedo,Santander,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1590.91,1594.6
SP1,12/09/99,Sevilla,Zaragoza,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1623.87,1680.83
SP1,12/09/99,Vallecano,Sociedad,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1625.12,1694.64
SP1,18/09/99,Alaves,Barcelona,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1632.38,1845.03
SP1,18/09/99,Betis,Valencia,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1623.25,1672.81
SP1,18/09/99,Espanol,Oviedo,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1731.81,1575.03
SP1,18/09/99,Real Madrid,La Coruna,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1766.17,1729.42
SP1,18/09/99,Valladolid,Malaga,4.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,1639.29,1670.1
SP1,19/09/99,Celta,Vallecano,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1716.17,1636.53
SP1,19/09/99,Numancia,Ath Bilbao,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1603.43,1716.68
SP1,19/09/99,Santander,Sevilla,2.0,2.0,D,1.0,2.0,A,,,,,,,,,,,,1610.48,1622.33
SP1,19/09/99,Sociedad,Mallorca,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1683.23,1699.24
SP1,19/09/99,Zaragoza,Ath Madrid,1.0,1.0,D,1.0,1.0,D,,,,,,,,,,,,1682.37,1598.58
SP1,25/09/99,Barcelona,Betis,4.0,1.0,H,2.0,1.0,H,,,,,,,,,,,,1828.61,1633.95
SP1,25/09/99,Malaga,Real Madrid,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1660.06,1761.49
SP1,25/09/99,Sociedad,Celta,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1692.77,1697.73
SP1,25/09/99,Valencia,Valladolid,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1662.11,1649.33
SP1,26/09/99,Ath Madrid,Santander,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1604.64,1607.37
SP1,26/09/99,La Coruna,Numancia,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1734.1,1603.91
SP1,26/09/99,Mallorca,Ath Bilbao,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1689.7,1716.2
SP1,26/09/99,Oviedo,Alaves,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1570.39,1648.8
SP1,26/09/99,Sevilla,Espanol,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1625.44,1736.45
SP1,26/09/99,Vallecano,Zaragoza,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1654.97,1676.31
SP1,02/10/99,Numancia,Malaga,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1623.66,1660.11
SP1,02/10/99,Valladolid,Barcelona,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,,1653.25,1832.48
SP1,03/10/99,Alaves,Sevilla,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1637.08,1613.34
SP1,03/10/99,Ath Bilbao,La Coruna,2.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1706.31,1714.35
SP1,03/10/99,Betis,Oviedo,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1630.08,1582.11
SP1,03/10/99,Celta,Mallorca,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1713.57,1699.59
SP1,03/10/99,Espanol,Ath Madrid,3.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1748.55,1613.73
SP1,03/10/99,Real Madrid,Valencia,2.0,3.0,A,0.0,3.0,A,,,,,,,,,,,,1761.44,1658.19
SP1,03/10/99,Santander,Vallecano,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1598.28,1639.69
SP1,03/10/99,Zaragoza,Sociedad,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1691.59,1676.93
SP1,11/10/99,Ath Madrid,Alaves,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1608.59,1632.81
SP1,12/10/99,Malaga,Ath Bilbao,3.0,4.0,A,1.0,1.0,D,,,,,,,,,,,,1662.37,1690.58
SP1,12/10/99,Mallorca,La Coruna,2.0,2.0,D,0.0,0.0,D,,,,,,,,,,,,1691.05,1730.08
SP1,12/10/99,Sevilla,Betis,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1617.61,1637.56
SP1,13/10/99,Barcelona,Real Madrid,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1842.18,1742.36
SP1,13/10/99,Celta,Zaragoza,2.0,1.0,H,1.0,1.0,D,,,,,,,,,,,,1722.11,1700.11
SP1,13/10/99,Oviedo,Valladolid,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1574.63,1643.55
SP1,13/10/99,Sociedad,Santander,2.0,5.0,A,1.0,0.0,H,,,,,,,,,,,,1668.41,1596.19
SP1,13/10/99,Valencia,Numancia,4.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1677.27,1621.4
