Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,EloHome,EloAway
D1,13/08/99,Duisburg,Leverkusen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1695.22,1771.16
D1,13/08/99,Wolfsburg,Munich 1860,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1695.41,1587.98
D1,14/08/99,Bayern Munich,Hamburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1852.17,1692.37
D1,14/08/99,Ein Frankfurt,Unterhaching,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1634.62,1623.17
D1,14/08/99,Kaiserslautern,Dortmund,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1730.94,1723.95
D1,14/08/99,Schalke 04,Bielefeld,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1646.59,1664.13
D1,14/08/99,Stuttgart,Werder Bremen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1638.46,1628.1
D1,15/08/99,Hertha,Hansa Rostock,5.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,1745.91,1647.21
D1,15/08/99,Ulm,Freiburg,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1608.28,1604.08
D1,20/08/99,Bielefeld,Hertha,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1667.04,1751.95
D1,20/08/99,Unterhaching,Duisburg,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1614.55,1694.36
D1,21/08/99,Dortmund,Wolfsburg,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1715.18,1701.22
D1,21/08/99,Freiburg,Ein Frankfurt,2.0,3.0,A,1.0,0.0,H,,,,,,,,,,,,1607.72,1643.24
D1,21/08/99,Hamburg,Stuttgart,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1700.29,1634.62
D1,21/08/99,Munich 1860,Ulm,4.0,1.0,H,4.0,1.0,H,,,,,,,,,,,,1582.17,1604.64
D1,21/08/99,Werder Bremen,Schalke 04,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1631.94,1643.68
D1,22/08/99,Hansa Rostock,Kaiserslautern,4.0,2.0,H,4.0,2.0,H,,,,,,,,,,,,1641.17,1739.71
D1,22/08/99,Leverkusen,Bayern Munich,2.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1772.02,1844.25
D1,27/08/99,Kaiserslautern,Bielefeld,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1727.26,1666.5
D1,27/08/99,Schalke 04,Hamburg,1.0,3.0,A,1.0,1.0,D,,,,,,,,,,,,1659.29,1707.24
D1,28/08/99,Bayern Munich,Unterhaching,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1832.75,1626.32
D1,28/08/99,Freiburg,Munich 1860,3.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1592.93,1591.93
D1,28/08/99,Hertha,Werder Bremen,1.0,1.0,D,1.0,0.0,H,,,,,,,,,,,,1752.49,1616.33
D1,28/08/99,Stuttgart,Leverkusen,1.0,2.0,A,1.0,1.0,D,,,,,,,,,,,,1627.67,1783.52
D1,28/08/99,Wolfsburg,Hansa Rostock,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1692.68,1653.62
D1,29/08/99,Ein Frankfurt,Duisburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1658.03,1682.59
D1,29/08/99,Ulm,Dortmund,0.0,1.0,A,0.0,1.0,A,,,,,,,,,,,,1594.88,1723.72
D1,10/09/99,Bielefeld,Wolfsburg,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1684.4,1700.43
D1,10/09/99,Hansa Rostock,Ulm,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1645.87,1583.42
D1,11/09/99,Dortmund,Freiburg,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1735.18,1601.9
D1,11/09/99,Duisburg,Bayern Munich,1.0,2.0,A,0.0,2.0,A,,,,,,,,,,,,1685.26,1836.41
D1,11/09/99,Hamburg,Hertha,5.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,1721.6,1745.1
D1,11/09/99,Leverkusen,Schalke 04,3.0,2.0,H,0.0,1.0,A,,,,,,,,,,,,1794.03,1644.93
D1,11/09/99,Unterhaching,Stuttgart,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1622.66,1617.16
D1,12/09/99,Munich 1860,Ein Frankfurt,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1582.96,1655.36
D1,12/09/99,Werder Bremen,Kaiserslautern,5.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1623.72,1709.36
D1,17/09/99,Freiburg,Hansa Rostock,5.0,0.0,H,4.0,0.0,H,,,,,,,,,,,,1609.22,1652.92
D1,17/09/99,Munich 1860,Dortmund,0.0,3.0,A,0.0,2.0,A,,,,,,,,,,,,1594.47,1727.86
D1,18/09/99,Ein Frankfurt,Bayern Munich,1.0,2.0,A,1.0,0.0,H,,,,,,,,,,,,1643.85,1847.08
D1,18/09/99,Hertha,Leverkusen,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1735.31,1798.84
D1,18/09/99,Schalke 04,Unterhaching,1.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1640.12,1631.48
D1,18/09/99,Stuttgart,Duisburg,4.0,2.0,H,2.0,1.0,H,,,,,,,,,,,,1608.34,1674.59
D1,18/09/99,Ulm,Bielefeld,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1576.37,1681.44
D1,19/09/99,Kaiserslautern,Hamburg,2.0,0.0,H,2.0,0.0,H,,,,,,,,,,,,1697.38,1731.39
D1,19/09/99,Wolfsburg,Werder Bremen,2.0,7.0,A,2.0,3.0,A,,,,,,,,,,,,1703.39,1635.7
D1,24/09/99,Bayern Munich,Stuttgart,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1855.97,1619.63
D1,24/09/99,Hamburg,Wolfsburg,2.0,2.0,D,1.0,1.0,D,,,,,,,,,,,,1721.24,1685.29
D1,25/09/99,Dortmund,Ein Frankfurt,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1739.16,1634.96
D1,25/09/99,Duisburg,Schalke 04,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1663.3,1648.83
D1,25/09/99,Hansa Rostock,Munich 1860,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,,1642.43,1583.17
D1,25/09/99,Unterhaching,Hertha,1.0,1.0,D,0.0,1.0,A,,,,,,,,,,,,1622.77,1734.0
D1,25/09/99,Werder Bremen,Ulm,2.0,2.0,D,1.0,0.0,H,,,,,,,,,,,,1653.8,1589.05
D1,26/09/99,Bielefeld,Freiburg,2.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1668.76,1619.71
D1,26/09/99,Leverkusen,Kaiserslautern,3.0,1.0,H,0.0,1.0,A,,,,,,,,,,,,1800.15,1707.53
D1,01/10/99,Ein Frankfurt,Stuttgart,0.0,1.0,A,0.0,0.0,D,,,,,,,,,,,,1629.06,1641.48
D1,01/10/99,Munich 1860,Bielefeld,5.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1588.53,1676.2
D1,02/10/99,Dortmund,Hansa Rostock,3.0,0.0,H,0.0,0.0,D,,,,,,,,,,,,1745.06,1637.07
D1,02/10/99,Hertha,Duisburg,2.0,1.0,H,0.0,0.0,D,,,,,,,,,,,,1733.6,1659.32
D1,02/10/99,Schalke 04,Bayern Munich,1.0,1.0,D,0.0,0.0,D,,,,,,,,,,,,1652.81,1834.12
D1,02/10/99,Ulm,Hamburg,1.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1594.57,1716.58
D1,02/10/99,Wolfsburg,Leverkusen,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1689.95,1806.35
D1,03/10/99,Freiburg,Werder Bremen,2.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1612.27,1648.28
D1,03/10/99,Kaiserslautern,Unterhaching,4.0,2.0,H,1.0,1.0,D,,,,,,,,,,,,1701.33,1623.17
D1,15/10/99,Bielefeld,Dortmund,0.0,2.0,A,0.0,0.0,D,,,,,,,,,,,,1664.14,1750.86
D1,15/10/99,Leverkusen,Ulm,4.0,1.0,H,3.0,0.0,H,,,,,,,,,,,,1793.26,1582.86
D1,16/10/99,Bayern Munich,Hertha,3.0,1.0,H,2.0,0.0,H,,,,,,,,,,,,1831.25,1740.31
D1,16/10/99,Duisburg,Kaiserslautern,2.0,2.0,D,0.0,2.0,A,,,,,,,,,,,,1652.61,1707.93
D1,16/10/99,Hamburg,Freiburg,2.0,0.0,H,1.0,0.0,H,,,,,,,,,,,,1728.29,1622.49
D1,16/10/99,Hansa Rostock,Ein Frankfurt,3.0,1.0,H,1.0,0.0,H,,,,,,,,,,,,1631.27,1613.47
D1,16/10/99,Werder Bremen,Munich 1860,1.0,3.0,A,0.0,1.0,A,,,,,,,,,,,,1638.06,1600.59
